66384.000000;1306135.000000;18929.000000;269838.000000;579059.000000;488513.000000;231574.000000;304695.000000;469374.000000;156461.000000;33368.000000;180503.000000;125737.000000;584820.000000;570771.000000;335.000000;181852.000000;31451.000000;22036.000000;141192.000000;143886.000000;79937.000000;10110.000000;253410.000000;608580.000000;67730.000000;266867.000000;106146.000000;229417.000000;1680.000000;44541.000000;7462.000000;465306.000000;325288.000000;121821.000000;293604.000000;536929.000000;354756.000000;261938.000000;31330.000000;158775.000000;93238.000000;184165.000000;26386.000000;844190.000000;130390.000000;207255.000000;544107.000000;464687.000000;158529.000000;115343.000000;367031.000000;57507.000000;14988.000000;145192.000000;69087.000000;172267.000000;556273.000000;174904.000000;169531.000000;88180.000000;31634.000000;62853.000000;99234.000000;450184.000000;70278.000000;441965.000000;45532.000000;107163.000000;61611.000000;475755.000000;1213.000000;48171.000000;52.000000;230538.000000;155009.000000;425757.000000;44873.000000;199726.000000;166716.000000;526558.000000;19671.000000;230057.000000;180919.000000;730591.000000;17327.000000;25544.000000;315065.000000;401790.000000;813191.000000;245278.000000;180696.000000;727298.000000;453282.000000;346704.000000
1816.000000;12012.000000;345.000000;93.000000;2713.000000;917.000000;1427.000000;350.000000;1087.000000;2858.000000;117.000000;657.000000;931.000000;75.000000;3169.000000;1.000000;5373.000000;186.000000;277.000000;257.000000;2352.000000;123.000000;28.000000;887.000000;480.000000;122.000000;3304.000000;444.000000;1485.000000;3.000000;59.000000;27.000000;1058.000000;907.000000;160.000000;579.000000;588.000000;388.000000;1713.000000;11.000000;989.000000;75.000000;393.000000;58.000000;103.000000;456.000000;307.000000;119.000000;112.000000;1739.000000;1858.000000;3612.000000;185.000000;181.000000;886.000000;1095.000000;574.000000;1725.000000;456.000000;275.000000;685.000000;2323.000000;118.000000;459.000000;1317.000000;1749.000000;560.000000;3988.000000;1123.000000;84.000000;3210.000000;3.000000;109.000000;0.000000;1610.000000;2567.000000;686.000000;932.000000;681.000000;6362.000000;4148.000000;34.000000;450.000000;198.000000;740.000000;271.000000;52.000000;3863.000000;967.000000;1835.000000;4345.000000;298.000000;939.000000;1002.000000;3362.000000
13706.000000;293747.000000;3237.000000;20114.000000;104040.000000;77911.000000;45408.000000;32394.000000;75918.000000;31468.000000;4404.000000;21597.000000;25089.000000;23473.000000;90265.000000;86.000000;41237.000000;4981.000000;3591.000000;22977.000000;28734.000000;7832.000000;1130.000000;46988.000000;56605.000000;8715.000000;60583.000000;18462.000000;58584.000000;275.000000;5418.000000;1005.000000;91086.000000;40066.000000;15691.000000;24930.000000;90793.000000;46204.000000;44252.000000;1870.000000;31046.000000;7838.000000;33454.000000;2824.000000;39293.000000;12634.000000;21056.000000;24237.000000;28756.000000;27012.000000;21976.000000;77613.000000;10652.000000;1716.000000;28936.000000;13007.000000;26690.000000;93036.000000;29987.000000;15722.000000;16263.000000;2416.000000;3390.000000;16722.000000;111667.000000;12340.000000;70941.000000;2768.000000;22887.000000;7197.000000;107772.000000;207.000000;5704.000000;12.000000;50497.000000;99776.000000;72452.000000;8172.000000;29979.000000;38051.000000;53553.000000;2358.000000;31861.000000;18200.000000;97138.000000;2058.000000;2907.000000;71320.000000;61221.000000;96971.000000;17471.000000;23496.000000;99766.000000;81292.000000;78496.000000
5910.000000;153045.000000;864.000000;6980.000000;61959.000000;43059.000000;23330.000000;18084.000000;52926.000000;13385.000000;1889.000000;25011.000000;12879.000000;16998.000000;54824.000000;32.000000;29456.000000;1960.000000;1065.000000;12832.000000;21142.000000;4860.000000;546.000000;38450.000000;31975.000000;5460.000000;34426.000000;9669.000000;25477.000000;89.000000;3818.000000;435.000000;54648.000000;23707.000000;9565.000000;13381.000000;45829.000000;22051.000000;27153.000000;447.000000;14025.000000;2905.000000;15092.000000;1500.000000;33908.000000;8032.000000;11652.000000;20758.000000;12045.000000;19919.000000;9291.000000;56289.000000;5039.000000;357.000000;14793.000000;4801.000000;14165.000000;53797.000000;14259.000000;10289.000000;8546.000000;749.000000;2745.000000;7275.000000;49027.000000;6022.000000;31811.000000;1083.000000;10725.000000;3072.000000;59743.000000;70.000000;3832.000000;1.000000;24465.000000;66186.000000;34716.000000;2805.000000;29190.000000;18005.000000;33947.000000;662.000000;16388.000000;12704.000000;58410.000000;434.000000;889.000000;36847.000000;41212.000000;62266.000000;6153.000000;14471.000000;47203.000000;49037.000000;34062.000000
4529.000000;105997.000000;744.000000;6038.000000;53489.000000;31087.000000;20978.000000;15073.000000;36959.000000;10039.000000;1574.000000;2946.000000;11819.000000;15175.000000;35428.000000;11.000000;23684.000000;1585.000000;948.000000;12229.000000;14763.000000;3247.000000;387.000000;25429.000000;22076.000000;3845.000000;23529.000000;8255.000000;20075.000000;87.000000;2719.000000;273.000000;34230.000000;18980.000000;8482.000000;7533.000000;30379.000000;10297.000000;17705.000000;545.000000;11343.000000;2445.000000;9502.000000;951.000000;28004.000000;5399.000000;10024.000000;15903.000000;11656.000000;12861.000000;7162.000000;41290.000000;4083.000000;149.000000;8663.000000;3871.000000;10703.000000;49067.000000;7954.000000;9130.000000;6880.000000;489.000000;827.000000;4822.000000;33080.000000;4163.000000;26623.000000;472.000000;8467.000000;2370.000000;36162.000000;38.000000;2024.000000;2.000000;19762.000000;38003.000000;29970.000000;2307.000000;20499.000000;13169.000000;27665.000000;696.000000;13411.000000;9203.000000;47758.000000;168.000000;850.000000;31567.000000;25775.000000;42049.000000;3538.000000;11866.000000;37361.000000;33389.000000;29025.000000
2963.000000;89471.000000;577.000000;15479.000000;33124.000000;21154.000000;13942.000000;12931.000000;45414.000000;7429.000000;1428.000000;10474.000000;7013.000000;24106.000000;21191.000000;50.000000;17815.000000;1211.000000;747.000000;6939.000000;13441.000000;2906.000000;298.000000;24136.000000;16206.000000;3238.000000;19494.000000;6023.000000;11175.000000;72.000000;1802.000000;256.000000;36311.000000;14545.000000;5358.000000;11183.000000;44803.000000;29221.000000;22791.000000;753.000000;8340.000000;4054.000000;10803.000000;1163.000000;18692.000000;4853.000000;7446.000000;17046.000000;28219.000000;13726.000000;5124.000000;32423.000000;2866.000000;372.000000;7909.000000;2938.000000;9662.000000;27146.000000;11482.000000;6950.000000;4131.000000;1241.000000;813.000000;4888.000000;29882.000000;3341.000000;21670.000000;2626.000000;5770.000000;2938.000000;31786.000000;56.000000;1513.000000;10.000000;14310.000000;26881.000000;16766.000000;1536.000000;19282.000000;10489.000000;15822.000000;665.000000;9980.000000;9101.000000;29305.000000;517.000000;918.000000;24119.000000;36148.000000;36826.000000;11641.000000;8027.000000;42136.000000;23021.000000;21910.000000
6106.000000;105377.000000;825.000000;11853.000000;29337.000000;21973.000000;11309.000000;8083.000000;25306.000000;5926.000000;1310.000000;2552.000000;6969.000000;10324.000000;31422.000000;26.000000;13077.000000;1294.000000;853.000000;4799.000000;9046.000000;1670.000000;401.000000;12504.000000;7337.000000;2117.000000;17526.000000;5322.000000;5957.000000;93.000000;774.000000;296.000000;35894.000000;8706.000000;2471.000000;4822.000000;30792.000000;16609.000000;14884.000000;960.000000;8695.000000;6305.000000;15164.000000;761.000000;9965.000000;3250.000000;5535.000000;7691.000000;11685.000000;9603.000000;4622.000000;21046.000000;2964.000000;455.000000;17742.000000;5190.000000;10319.000000;17298.000000;13098.000000;3008.000000;3579.000000;836.000000;1296.000000;8309.000000;43768.000000;7839.000000;14462.000000;981.000000;7180.000000;5480.000000;49053.000000;77.000000;1590.000000;1.000000;13989.000000;20528.000000;7972.000000;2565.000000;7772.000000;7687.000000;8220.000000;1143.000000;5649.000000;4968.000000;18051.000000;570.000000;1458.000000;15076.000000;21266.000000;15558.000000;3870.000000;4472.000000;38303.000000;28135.000000;9968.000000
2648.000000;78198.000000;329.000000;9027.000000;25402.000000;17628.000000;10567.000000;7180.000000;26576.000000;4735.000000;898.000000;3895.000000;5182.000000;11905.000000;24027.000000;5.000000;11680.000000;785.000000;429.000000;3952.000000;6252.000000;2166.000000;278.000000;13201.000000;6032.000000;1675.000000;14643.000000;3928.000000;7699.000000;44.000000;592.000000;210.000000;30042.000000;7590.000000;2183.000000;5670.000000;24998.000000;13380.000000;13536.000000;481.000000;7311.000000;3719.000000;11031.000000;801.000000;10701.000000;3349.000000;4241.000000;8346.000000;10796.000000;6242.000000;3589.000000;21068.000000;2191.000000;283.000000;9109.000000;2367.000000;7309.000000;16800.000000;9143.000000;2968.000000;3874.000000;525.000000;1475.000000;4480.000000;33014.000000;3234.000000;15797.000000;669.000000;4906.000000;2910.000000;37526.000000;41.000000;1460.000000;2.000000;11829.000000;16681.000000;8856.000000;1268.000000;9035.000000;5709.000000;5693.000000;509.000000;5336.000000;4446.000000;16158.000000;370.000000;716.000000;15413.000000;20150.000000;13577.000000;5026.000000;4076.000000;30523.000000;21528.000000;11727.000000
2828.000000;59941.000000;320.000000;6023.000000;22458.000000;15099.000000;9004.000000;6583.000000;23959.000000;5218.000000;855.000000;3869.000000;5194.000000;9697.000000;20033.000000;12.000000;9305.000000;775.000000;386.000000;3950.000000;6162.000000;1445.000000;213.000000;13079.000000;6390.000000;1537.000000;11911.000000;3508.000000;7104.000000;59.000000;523.000000;128.000000;25449.000000;6517.000000;1911.000000;4773.000000;24201.000000;17066.000000;10886.000000;350.000000;6292.000000;2368.000000;9187.000000;500.000000;10014.000000;2993.000000;3330.000000;8416.000000;8856.000000;6448.000000;3549.000000;14825.000000;2074.000000;242.000000;8534.000000;2225.000000;6859.000000;16823.000000;8544.000000;2652.000000;3287.000000;645.000000;1132.000000;4089.000000;27688.000000;3098.000000;14661.000000;1091.000000;4593.000000;2073.000000;29037.000000;42.000000;1012.000000;0.000000;10298.000000;12447.000000;9795.000000;1188.000000;8648.000000;6236.000000;5200.000000;498.000000;4646.000000;4250.000000;13767.000000;312.000000;612.000000;12763.000000;20133.000000;11414.000000;5095.000000;3581.000000;25083.000000;16088.000000;12943.000000
6441.000000;135924.000000;981.000000;14579.000000;54497.000000;36152.000000;22589.000000;15283.000000;60231.000000;12604.000000;2258.000000;9750.000000;11017.000000;22538.000000;51714.000000;28.000000;26209.000000;1739.000000;992.000000;9272.000000;18098.000000;2426.000000;306.000000;32000.000000;15813.000000;3779.000000;35352.000000;9753.000000;18143.000000;65.000000;1514.000000;261.000000;61545.000000;17492.000000;5552.000000;10321.000000;57283.000000;51048.000000;33718.000000;795.000000;14809.000000;5600.000000;22548.000000;809.000000;25493.000000;5413.000000;8012.000000;19270.000000;22623.000000;19503.000000;8921.000000;42648.000000;4883.000000;327.000000;22027.000000;6003.000000;15807.000000;38096.000000;22824.000000;6592.000000;6207.000000;950.000000;870.000000;10673.000000;61308.000000;7436.000000;28981.000000;1138.000000;11059.000000;5299.000000;77542.000000;67.000000;1455.000000;4.000000;25005.000000;29810.000000;24884.000000;3074.000000;21562.000000;17722.000000;14849.000000;1114.000000;10840.000000;9828.000000;31887.000000;398.000000;1429.000000;31412.000000;52167.000000;32917.000000;15958.000000;10302.000000;57376.000000;41345.000000;28774.000000
