104992.000000;1306135.000000;25359.000000;704067.000000;34.000000;41881.000000;406425.000000;263395.000000;204138.000000;43288.000000;142761.000000;341214.000000;166097.000000;508317.000000;2059.000000;407563.000000;104304.000000;38222.000000;64995.000000;126391.000000;242760.000000;246432.000000;105808.000000;344577.000000;67454.000000;18598.000000;7177.000000;248022.000000;300141.000000;16452.000000;13235.000000;35223.000000;312293.000000;389602.000000;54655.000000;281674.000000;137189.000000;20908.000000;151762.000000;204806.000000;95117.000000;87279.000000;50150.000000;173634.000000;17451.000000;6525.000000;303958.000000;44040.000000;107011.000000;64005.000000;439.000000;384684.000000;23371.000000;137332.000000;228717.000000;72109.000000;573542.000000;457307.000000;171808.000000;233979.000000;30114.000000;84610.000000;11398.000000;302298.000000;90394.000000;11546.000000;151512.000000;35368.000000;35800.000000;189210.000000;372960.000000;167054.000000;310125.000000;237235.000000;59054.000000;237893.000000;55374.000000;60866.000000;80634.000000;22388.000000;94182.000000;50451.000000;251124.000000;225904.000000;159531.000000;73731.000000;437630.000000;44357.000000;53600.000000;29196.000000;146266.000000;115941.000000;73644.000000;311267.000000;84772.000000;111527.000000;50783.000000;211492.000000;63042.000000;455157.000000;7570.000000;168022.000000;279424.000000;3111.000000;159169.000000;135871.000000;115017.000000;116352.000000;148.000000;673.000000;77931.000000;397329.000000;167508.000000;379046.000000;162058.000000;23186.000000;156031.000000;36901.000000;128151.000000;120881.000000;8133.000000;186349.000000;175312.000000;98557.000000;44433.000000;16710.000000;112044.000000;484943.000000;39115.000000;446569.000000;20304.000000;45346.000000;248685.000000;27670.000000;73034.000000;152905.000000;135265.000000;245510.000000;52525.000000;173575.000000;187675.000000;365420.000000;51274.000000
888.000000;12012.000000;45.000000;56.000000;0.000000;276.000000;446.000000;634.000000;3124.000000;320.000000;2397.000000;2685.000000;658.000000;1221.000000;7.000000;693.000000;340.000000;4196.000000;21.000000;207.000000;1790.000000;1308.000000;1671.000000;1784.000000;105.000000;24.000000;60.000000;266.000000;1051.000000;377.000000;154.000000;77.000000;176.000000;2810.000000;295.000000;644.000000;1850.000000;68.000000;469.000000;32.000000;433.000000;130.000000;263.000000;194.000000;878.000000;66.000000;1866.000000;972.000000;563.000000;1552.000000;0.000000;822.000000;80.000000;2060.000000;418.000000;350.000000;963.000000;1441.000000;403.000000;1337.000000;74.000000;101.000000;18.000000;1104.000000;549.000000;33.000000;1154.000000;971.000000;38.000000;102.000000;289.000000;57.000000;353.000000;515.000000;1852.000000;583.000000;227.000000;91.000000;2166.000000;5.000000;2497.000000;115.000000;2009.000000;305.000000;1112.000000;172.000000;95.000000;71.000000;267.000000;344.000000;409.000000;1309.000000;4642.000000;532.000000;599.000000;566.000000;2170.000000;1898.000000;2310.000000;784.000000;100.000000;187.000000;118.000000;11.000000;443.000000;1760.000000;200.000000;723.000000;0.000000;3.000000;575.000000;274.000000;249.000000;96.000000;3391.000000;465.000000;567.000000;880.000000;212.000000;489.000000;23.000000;277.000000;477.000000;117.000000;165.000000;277.000000;377.000000;337.000000;843.000000;42.000000;1132.000000;90.000000;829.000000;71.000000;116.000000;190.000000;533.000000;338.000000;73.000000;1780.000000;709.000000;3246.000000;346.000000
21210.000000;293747.000000;2630.000000;24971.000000;6.000000;7163.000000;40060.000000;85821.000000;49262.000000;7810.000000;28032.000000;57693.000000;30844.000000;75069.000000;289.000000;61543.000000;7175.000000;2323.000000;4339.000000;12184.000000;52350.000000;50085.000000;15463.000000;56801.000000;5877.000000;1948.000000;967.000000;35806.000000;65952.000000;2858.000000;2194.000000;4737.000000;31716.000000;46369.000000;11135.000000;31846.000000;31938.000000;2525.000000;18492.000000;9890.000000;17073.000000;14002.000000;8769.000000;14705.000000;1170.000000;908.000000;65309.000000;8035.000000;20620.000000;15215.000000;90.000000;60538.000000;3347.000000;13979.000000;32105.000000;10819.000000;88196.000000;89101.000000;30629.000000;67636.000000;5642.000000;10195.000000;1233.000000;61554.000000;19300.000000;1442.000000;42331.000000;7109.000000;4265.000000;16016.000000;58391.000000;14026.000000;46162.000000;51339.000000;74290.000000;32615.000000;9828.000000;7666.000000;17474.000000;1300.000000;5829.000000;7737.000000;63040.000000;34854.000000;27068.000000;12901.000000;17921.000000;5665.000000;10481.000000;5654.000000;28770.000000;23611.000000;14937.000000;43244.000000;15495.000000;19057.000000;10134.000000;54281.000000;14784.000000;51734.000000;1415.000000;16412.000000;29970.000000;440.000000;21166.000000;28978.000000;16522.000000;22309.000000;50.000000;120.000000;16023.000000;39599.000000;13329.000000;24496.000000;36896.000000;4254.000000;27918.000000;7108.000000;14512.000000;26977.000000;938.000000;21999.000000;24144.000000;10801.000000;5091.000000;1806.000000;12383.000000;43193.000000;6663.000000;13807.000000;1244.000000;4531.000000;30458.000000;2992.000000;9479.000000;17305.000000;18784.000000;51495.000000;2477.000000;39360.000000;30449.000000;39511.000000;9527.000000
8756.000000;153045.000000;825.000000;25991.000000;1.000000;3462.000000;23542.000000;37479.000000;26470.000000;3135.000000;15819.000000;33406.000000;27947.000000;40194.000000;122.000000;40723.000000;8224.000000;1113.000000;1494.000000;7939.000000;40746.000000;37966.000000;11524.000000;33531.000000;3486.000000;523.000000;200.000000;17457.000000;46994.000000;952.000000;537.000000;2689.000000;15374.000000;30230.000000;5226.000000;19561.000000;22476.000000;994.000000;12707.000000;2963.000000;7190.000000;7856.000000;5345.000000;9064.000000;347.000000;199.000000;33075.000000;2856.000000;10807.000000;10935.000000;20.000000;34978.000000;1360.000000;2701.000000;19504.000000;6731.000000;47319.000000;56854.000000;14483.000000;32787.000000;2849.000000;6478.000000;347.000000;35203.000000;9039.000000;704.000000;16752.000000;3180.000000;3128.000000;8236.000000;27819.000000;5429.000000;26300.000000;23473.000000;49703.000000;18315.000000;5045.000000;3214.000000;13435.000000;285.000000;2308.000000;4095.000000;29617.000000;21308.000000;16121.000000;7037.000000;15873.000000;2620.000000;4980.000000;1989.000000;12499.000000;12234.000000;6284.000000;23831.000000;7928.000000;8652.000000;4139.000000;31693.000000;10403.000000;35533.000000;365.000000;8970.000000;10145.000000;182.000000;12572.000000;12148.000000;19033.000000;10746.000000;14.000000;37.000000;8032.000000;25515.000000;5252.000000;15725.000000;17298.000000;1357.000000;15783.000000;3168.000000;9031.000000;11601.000000;432.000000;12356.000000;24067.000000;8564.000000;3573.000000;401.000000;8683.000000;21560.000000;2366.000000;8475.000000;431.000000;2525.000000;15860.000000;1872.000000;3890.000000;9935.000000;12766.000000;25327.000000;2117.000000;19195.000000;16892.000000;26756.000000;3956.000000
7185.000000;105997.000000;902.000000;18861.000000;0.000000;2314.000000;16628.000000;19756.000000;21255.000000;2231.000000;10479.000000;19281.000000;18846.000000;32877.000000;99.000000;28575.000000;1175.000000;439.000000;1361.000000;6963.000000;29153.000000;26928.000000;7016.000000;31258.000000;2746.000000;605.000000;77.000000;9022.000000;31415.000000;777.000000;482.000000;1838.000000;11106.000000;19922.000000;4571.000000;15000.000000;18257.000000;803.000000;7133.000000;3121.000000;5429.000000;7379.000000;4297.000000;7763.000000;200.000000;53.000000;22636.000000;2349.000000;7345.000000;8400.000000;20.000000;31661.000000;1138.000000;2150.000000;14583.000000;4179.000000;34867.000000;37142.000000;11420.000000;27586.000000;2297.000000;5708.000000;391.000000;23584.000000;7017.000000;454.000000;14069.000000;2356.000000;2101.000000;6426.000000;24171.000000;4937.000000;15728.000000;20226.000000;28244.000000;13513.000000;4131.000000;2238.000000;10890.000000;337.000000;1811.000000;2710.000000;27296.000000;14946.000000;10545.000000;6684.000000;12246.000000;2020.000000;4189.000000;1580.000000;6901.000000;8496.000000;4584.000000;18267.000000;7047.000000;7682.000000;2954.000000;21222.000000;7395.000000;23727.000000;338.000000;7513.000000;7506.000000;115.000000;10714.000000;8999.000000;2209.000000;10596.000000;4.000000;20.000000;7572.000000;21656.000000;3710.000000;13864.000000;13511.000000;1158.000000;13524.000000;2263.000000;7132.000000;7824.000000;298.000000;5573.000000;16323.000000;6006.000000;1673.000000;171.000000;5497.000000;20201.000000;2087.000000;10616.000000;198.000000;1625.000000;9396.000000;1177.000000;2368.000000;7264.000000;7383.000000;13390.000000;562.000000;15856.000000;15586.000000;23368.000000;2761.000000
4614.000000;89471.000000;951.000000;14316.000000;4.000000;2075.000000;12288.000000;19781.000000;17640.000000;2009.000000;8258.000000;16478.000000;16873.000000;31907.000000;67.000000;14159.000000;13831.000000;2409.000000;2674.000000;5157.000000;23754.000000;24684.000000;8081.000000;21355.000000;2008.000000;620.000000;135.000000;20619.000000;27173.000000;531.000000;407.000000;1599.000000;7799.000000;12128.000000;2969.000000;11094.000000;14267.000000;802.000000;12843.000000;10895.000000;4586.000000;4351.000000;3247.000000;6351.000000;609.000000;135.000000;19481.000000;1624.000000;5906.000000;6838.000000;50.000000;16209.000000;893.000000;4562.000000;10321.000000;3018.000000;27331.000000;23384.000000;10116.000000;17251.000000;1618.000000;3531.000000;387.000000;20238.000000;5305.000000;459.000000;7081.000000;1566.000000;1450.000000;10034.000000;18641.000000;9733.000000;26722.000000;10919.000000;19912.000000;10348.000000;3182.000000;3048.000000;7719.000000;495.000000;2008.000000;3311.000000;18050.000000;17518.000000;13155.000000;3593.000000;15010.000000;2413.000000;2726.000000;1164.000000;8468.000000;6377.000000;3183.000000;30484.000000;4921.000000;5268.000000;2216.000000;17998.000000;6363.000000;17412.000000;248.000000;5827.000000;7603.000000;91.000000;7474.000000;7095.000000;1980.000000;6471.000000;26.000000;49.000000;4079.000000;10957.000000;5774.000000;14437.000000;11101.000000;910.000000;9889.000000;1626.000000;5607.000000;7204.000000;234.000000;16511.000000;15922.000000;4799.000000;1233.000000;562.000000;5997.000000;31144.000000;1297.000000;22029.000000;881.000000;1840.000000;10187.000000;857.000000;3842.000000;6209.000000;10804.000000;21616.000000;609.000000;12133.000000;9622.000000;10638.000000;2321.000000
3632.000000;105377.000000;1553.000000;7304.000000;1.000000;6352.000000;4772.000000;42124.000000;10513.000000;3706.000000;9688.000000;19072.000000;7888.000000;11053.000000;112.000000;12578.000000;986.000000;806.000000;3285.000000;2246.000000;14876.000000;12985.000000;7461.000000;13729.000000;1692.000000;951.000000;250.000000;11438.000000;24990.000000;757.000000;499.000000;1037.000000;4134.000000;17056.000000;3294.000000;6480.000000;9417.000000;695.000000;7799.000000;6609.000000;6071.000000;2711.000000;2591.000000;3282.000000;396.000000;229.000000;30178.000000;1899.000000;9622.000000;4551.000000;23.000000;9921.000000;823.000000;2147.000000;8371.000000;2088.000000;26010.000000;27591.000000;10192.000000;21957.000000;1259.000000;1440.000000;450.000000;26120.000000;6340.000000;409.000000;4113.000000;3589.000000;636.000000;5135.000000;10701.000000;6329.000000;15293.000000;4491.000000;15836.000000;7245.000000;2617.000000;5780.000000;5543.000000;617.000000;1950.000000;3693.000000;8651.000000;11515.000000;8633.000000;2633.000000;5970.000000;2558.000000;3139.000000;2163.000000;15833.000000;9163.000000;3816.000000;16040.000000;4015.000000;4290.000000;2491.000000;15172.000000;4274.000000;9857.000000;248.000000;3962.000000;8884.000000;133.000000;5487.000000;4294.000000;1958.000000;5526.000000;11.000000;43.000000;4222.000000;8717.000000;2152.000000;7522.000000;5327.000000;1529.000000;7910.000000;4075.000000;2556.000000;10766.000000;319.000000;9422.000000;6700.000000;2792.000000;1183.000000;473.000000;2620.000000;15484.000000;1701.000000;7533.000000;474.000000;1106.000000;6941.000000;955.000000;6913.000000;3036.000000;7682.000000;17658.000000;1114.000000;8948.000000;7374.000000;3187.000000;4383.000000
3295.000000;78198.000000;784.000000;8906.000000;2.000000;2432.000000;3809.000000;27652.000000;10453.000000;1731.000000;5799.000000;15293.000000;8658.000000;9590.000000;56.000000;10394.000000;1655.000000;650.000000;2207.000000;2157.000000;14911.000000;14458.000000;4671.000000;13814.000000;1296.000000;455.000000;159.000000;10103.000000;22394.000000;377.000000;210.000000;816.000000;3727.000000;13132.000000;2348.000000;5905.000000;9024.000000;475.000000;5789.000000;5170.000000;4719.000000;2286.000000;1861.000000;3064.000000;201.000000;158.000000;22363.000000;1291.000000;5961.000000;3284.000000;11.000000;9420.000000;500.000000;2860.000000;7030.000000;2713.000000;20862.000000;20598.000000;7982.000000;17766.000000;964.000000;1284.000000;224.000000;21184.000000;4772.000000;263.000000;5418.000000;1398.000000;469.000000;4618.000000;12353.000000;5227.000000;14180.000000;5787.000000;12778.000000;5930.000000;1958.000000;3028.000000;5284.000000;291.000000;2463.000000;2412.000000;9974.000000;9702.000000;8013.000000;2358.000000;6938.000000;1847.000000;2229.000000;988.000000;9979.000000;5734.000000;2392.000000;16300.000000;3289.000000;3609.000000;1842.000000;15021.000000;2962.000000;9376.000000;126.000000;3222.000000;8898.000000;110.000000;4748.000000;4207.000000;2571.000000;4781.000000;1.000000;18.000000;3053.000000;6933.000000;2157.000000;8269.000000;5572.000000;664.000000;7173.000000;1631.000000;2349.000000;7976.000000;226.000000;6305.000000;7803.000000;2428.000000;1296.000000;328.000000;2800.000000;13499.000000;1039.000000;8477.000000;227.000000;1436.000000;8014.000000;985.000000;3701.000000;3067.000000;5146.000000;14525.000000;1123.000000;8540.000000;6884.000000;2319.000000;2201.000000
3407.000000;59941.000000;661.000000;7739.000000;0.000000;2274.000000;4181.000000;20217.000000;8096.000000;1615.000000;4957.000000;12530.000000;8168.000000;8523.000000;54.000000;8918.000000;2717.000000;1059.000000;1194.000000;1846.000000;11386.000000;11377.000000;4428.000000;12859.000000;1008.000000;420.000000;131.000000;12176.000000;19059.000000;334.000000;226.000000;768.000000;3992.000000;10828.000000;2236.000000;5260.000000;7060.000000;432.000000;6557.000000;3486.000000;3956.000000;2316.000000;1761.000000;2984.000000;291.000000;105.000000;17784.000000;1144.000000;5498.000000;3048.000000;20.000000;10144.000000;523.000000;2712.000000;5656.000000;2404.000000;18648.000000;15808.000000;7378.000000;15701.000000;901.000000;1146.000000;216.000000;16658.000000;4086.000000;194.000000;5020.000000;1570.000000;425.000000;4130.000000;11898.000000;3899.000000;14475.000000;6107.000000;9221.000000;5089.000000;1813.000000;2258.000000;4121.000000;210.000000;2443.000000;2001.000000;9868.000000;9778.000000;6308.000000;1965.000000;6901.000000;1533.000000;2130.000000;954.000000;8911.000000;4912.000000;2502.000000;14980.000000;2893.000000;3350.000000;1887.000000;11928.000000;2744.000000;7219.000000;109.000000;2522.000000;7526.000000;74.000000;4714.000000;5005.000000;1574.000000;4278.000000;7.000000;26.000000;3171.000000;6589.000000;1836.000000;7004.000000;6468.000000;612.000000;5942.000000;1681.000000;1834.000000;6693.000000;170.000000;8368.000000;7526.000000;2291.000000;965.000000;278.000000;2783.000000;11206.000000;907.000000;6671.000000;354.000000;900.000000;6855.000000;688.000000;2994.000000;2311.000000;5943.000000;14600.000000;877.000000;7298.000000;6057.000000;2507.000000;2038.000000
7812.000000;135924.000000;1461.000000;19904.000000;2.000000;5419.000000;9993.000000;44582.000000;22402.000000;4309.000000;15948.000000;35374.000000;20233.000000;22076.000000;84.000000;20537.000000;11721.000000;1065.000000;2693.000000;4864.000000;31590.000000;31709.000000;13700.000000;27731.000000;1970.000000;907.000000;170.000000;32321.000000;48826.000000;817.000000;669.000000;1926.000000;10317.000000;28213.000000;4982.000000;14134.000000;18261.000000;1203.000000;18839.000000;8663.000000;8942.000000;5601.000000;4579.000000;6931.000000;341.000000;153.000000;44139.000000;3061.000000;13506.000000;8964.000000;24.000000;23348.000000;1178.000000;7692.000000;14557.000000;4083.000000;45698.000000;43618.000000;16546.000000;34450.000000;2207.000000;3431.000000;496.000000;41848.000000;10643.000000;419.000000;12372.000000;3461.000000;1206.000000;10172.000000;23113.000000;9214.000000;35202.000000;16374.000000;22172.000000;12647.000000;5021.000000;6005.000000;11041.000000;513.000000;5983.000000;5009.000000;21574.000000;23396.000000;20147.000000;4873.000000;15633.000000;3916.000000;5038.000000;2429.000000;22311.000000;14120.000000;6389.000000;35335.000000;6651.000000;8150.000000;4216.000000;31725.000000;8813.000000;22296.000000;350.000000;5903.000000;16616.000000;113.000000;10803.000000;10815.000000;1416.000000;10239.000000;9.000000;44.000000;6419.000000;15618.000000;5204.000000;16178.000000;16946.000000;1579.000000;14984.000000;3790.000000;5461.000000;15446.000000;232.000000;27599.000000;19133.000000;5175.000000;1360.000000;387.000000;6484.000000;26982.000000;2480.000000;17042.000000;397.000000;1322.000000;13110.000000;824.000000;7717.000000;5130.000000;16573.000000;35784.000000;467.000000;17721.000000;15335.000000;6835.000000;5567.000000
