7027139.611955;8983050.388045
8969.464700;54324.535300
592580.199035;1360146.800965
420041.096250;889056.903750
317710.155872;685186.844128
303496.527425;557713.472575
179276.682490;357189.317510
149671.123841;283810.876159
119994.771029;258803.228971
298829.519765;695772.480235
