239228.000000;1306135.000000;12452.000000;224881.000000;27431.000000;567964.000000;25260.000000;81234.000000;280756.000000;127950.000000;72240.000000;172776.000000;52195.000000;4419.000000;70869.000000;136216.000000;214.000000;124238.000000;16450.000000;80135.000000;356801.000000;171507.000000;459215.000000;358390.000000;25080.000000;55611.000000;178680.000000;81979.000000;47112.000000;149156.000000;423183.000000;97934.000000;37414.000000;152422.000000;116992.000000;79167.000000;5820.000000;113188.000000;1287.000000;460312.000000;75018.000000;228964.000000;13033.000000;492795.000000;8441.000000;174280.000000;210120.000000;362369.000000;275482.000000;139859.000000;548714.000000;69423.000000;215686.000000;171551.000000;47748.000000;49543.000000;178692.000000;324326.000000;192381.000000;39114.000000;127978.000000;208337.000000;989.000000;43751.000000;42531.000000;80154.000000;83433.000000;41956.000000;59805.000000;254493.000000;318866.000000;286665.000000;12553.000000;111270.000000;83595.000000;30189.000000;486605.000000;186983.000000;117774.000000;349785.000000;43.000000;20461.000000;82931.000000;134444.000000;222786.000000;22255.000000;20586.000000;52157.000000;157586.000000;220032.000000;467982.000000;274570.000000;53516.000000;361458.000000;267217.000000;133454.000000;148538.000000;207753.000000;70722.000000;273750.000000;39281.000000;151447.000000;79072.000000;402143.000000;7452.000000;236949.000000;43111.000000;430881.000000;140882.000000;42959.000000;129068.000000;113442.000000;27847.000000;174926.000000;22031.000000;324721.000000;365514.000000;44915.000000;44736.000000;119354.000000;141126.000000;249766.000000;119913.000000;11073.000000;112851.000000;117692.000000;420355.000000;237075.000000;7807.000000;17776.000000;41297.000000;608087.000000;32542.000000;55475.000000;100154.000000;257135.000000;304058.000000;60787.000000;179.000000;10072.000000;270289.000000
1852.000000;12012.000000;202.000000;1823.000000;500.000000;71.000000;93.000000;106.000000;823.000000;605.000000;455.000000;3146.000000;1680.000000;19.000000;143.000000;1081.000000;0.000000;189.000000;824.000000;444.000000;2325.000000;197.000000;1261.000000;989.000000;47.000000;355.000000;231.000000;1444.000000;87.000000;383.000000;596.000000;3800.000000;293.000000;574.000000;1512.000000;332.000000;19.000000;1658.000000;3.000000;1440.000000;90.000000;275.000000;31.000000;80.000000;52.000000;636.000000;567.000000;3219.000000;151.000000;400.000000;992.000000;2623.000000;1308.000000;267.000000;104.000000;17.000000;352.000000;2149.000000;3208.000000;116.000000;1542.000000;1761.000000;2.000000;274.000000;913.000000;608.000000;2045.000000;1090.000000;335.000000;498.000000;1071.000000;58.000000;209.000000;396.000000;32.000000;32.000000;762.000000;2454.000000;722.000000;2753.000000;0.000000;73.000000;107.000000;178.000000;1632.000000;52.000000;1301.000000;280.000000;865.000000;659.000000;632.000000;2001.000000;3503.000000;196.000000;1239.000000;218.000000;1700.000000;285.000000;125.000000;109.000000;4853.000000;438.000000;189.000000;561.000000;82.000000;299.000000;902.000000;367.000000;785.000000;1322.000000;711.000000;436.000000;479.000000;213.000000;935.000000;508.000000;810.000000;139.000000;312.000000;44.000000;1867.000000;105.000000;489.000000;18.000000;1865.000000;923.000000;375.000000;459.000000;94.000000;3.000000;85.000000;57.000000;46.000000;220.000000;124.000000;817.000000;36.000000;93.000000;1.000000;12.000000;610.000000
49585.000000;293747.000000;2150.000000;55921.000000;5318.000000;20350.000000;3729.000000;13352.000000;46715.000000;23479.000000;12108.000000;37283.000000;71940.000000;602.000000;10159.000000;37785.000000;56.000000;11925.000000;1137.000000;15828.000000;60827.000000;14532.000000;59788.000000;63678.000000;2698.000000;9877.000000;23332.000000;17661.000000;2562.000000;19683.000000;60742.000000;19143.000000;4737.000000;27566.000000;26819.000000;13007.000000;697.000000;26026.000000;213.000000;84052.000000;9100.000000;33509.000000;1534.000000;21773.000000;1209.000000;32996.000000;48588.000000;39674.000000;31267.000000;30992.000000;85778.000000;16597.000000;56098.000000;13112.000000;4921.000000;3381.000000;35999.000000;51030.000000;47119.000000;5076.000000;27750.000000;34562.000000;169.000000;7553.000000;7747.000000;16562.000000;7123.000000;8477.000000;12290.000000;37045.000000;65663.000000;17294.000000;2261.000000;16387.000000;2823.000000;3668.000000;58727.000000;43456.000000;23958.000000;43815.000000;9.000000;2472.000000;10182.000000;15029.000000;55463.000000;2324.000000;1270.000000;9239.000000;29646.000000;37809.000000;59970.000000;56254.000000;12172.000000;53354.000000;102571.000000;15225.000000;29771.000000;33802.000000;9342.000000;29237.000000;2728.000000;20997.000000;13603.000000;59362.000000;988.000000;29954.000000;7287.000000;39706.000000;19643.000000;8693.000000;22942.000000;11280.000000;5146.000000;17479.000000;1582.000000;43431.000000;59595.000000;8496.000000;8249.000000;7792.000000;12431.000000;18004.000000;23884.000000;1185.000000;23060.000000;17472.000000;71772.000000;29947.000000;870.000000;1007.000000;5512.000000;26089.000000;3656.000000;9751.000000;10694.000000;33071.000000;11453.000000;5126.000000;52.000000;1161.000000;31489.000000
39402.000000;153045.000000;536.000000;25811.000000;1832.000000;17139.000000;1502.000000;7550.000000;34991.000000;12370.000000;7022.000000;15956.000000;47215.000000;279.000000;5195.000000;15145.000000;9.000000;7863.000000;334.000000;7422.000000;37835.000000;9022.000000;35240.000000;37710.000000;858.000000;4101.000000;10958.000000;13613.000000;2121.000000;11544.000000;40963.000000;8958.000000;5416.000000;25431.000000;19397.000000;6857.000000;331.000000;12573.000000;71.000000;53139.000000;4175.000000;18799.000000;700.000000;18869.000000;152.000000;18115.000000;22456.000000;27006.000000;14713.000000;14035.000000;46785.000000;11591.000000;33631.000000;5407.000000;2801.000000;1149.000000;14700.000000;26078.000000;25407.000000;3686.000000;14629.000000;21374.000000;51.000000;4079.000000;2757.000000;8275.000000;2659.000000;3766.000000;5799.000000;22501.000000;46797.000000;8582.000000;644.000000;19117.000000;3222.000000;2681.000000;38344.000000;27621.000000;10296.000000;30039.000000;1.000000;955.000000;6458.000000;8921.000000;27532.000000;1311.000000;421.000000;4562.000000;14393.000000;20392.000000;27786.000000;28761.000000;8358.000000;24868.000000;48488.000000;9543.000000;16932.000000;19144.000000;3947.000000;9632.000000;810.000000;21617.000000;7335.000000;32520.000000;222.000000;15662.000000;2660.000000;22662.000000;14381.000000;3798.000000;10588.000000;7739.000000;1718.000000;9535.000000;602.000000;25928.000000;34539.000000;4106.000000;3198.000000;2728.000000;2381.000000;10754.000000;10247.000000;338.000000;9973.000000;12408.000000;33665.000000;16610.000000;216.000000;195.000000;3148.000000;24651.000000;1356.000000;4899.000000;8354.000000;16954.000000;4147.000000;3115.000000;25.000000;285.000000;18567.000000
29221.000000;105997.000000;480.000000;23272.000000;1508.000000;14355.000000;1266.000000;7167.000000;24160.000000;9258.000000;4779.000000;12228.000000;27186.000000;165.000000;3820.000000;12682.000000;8.000000;6811.000000;200.000000;5863.000000;31110.000000;7752.000000;25989.000000;25682.000000;899.000000;2818.000000;4831.000000;11085.000000;619.000000;9818.000000;29458.000000;6231.000000;735.000000;17137.000000;15809.000000;5984.000000;205.000000;9984.000000;71.000000;33293.000000;3175.000000;10431.000000;474.000000;15584.000000;72.000000;15348.000000;18866.000000;22985.000000;11098.000000;8465.000000;33831.000000;8377.000000;21035.000000;3654.000000;1788.000000;1069.000000;7857.000000;15301.000000;21186.000000;1538.000000;9549.000000;13442.000000;29.000000;3203.000000;2277.000000;7940.000000;1939.000000;2756.000000;5092.000000;16541.000000;32101.000000;8449.000000;561.000000;2197.000000;498.000000;1793.000000;27560.000000;19921.000000;8820.000000;18852.000000;2.000000;772.000000;5556.000000;6253.000000;22703.000000;931.000000;217.000000;2970.000000;13471.000000;17110.000000;23855.000000;26563.000000;6314.000000;21545.000000;29538.000000;7609.000000;10774.000000;12241.000000;2422.000000;7313.000000;538.000000;14975.000000;7048.000000;27900.000000;65.000000;7717.000000;2309.000000;15704.000000;8769.000000;2785.000000;9124.000000;5116.000000;1448.000000;7909.000000;226.000000;18814.000000;31997.000000;3374.000000;2352.000000;2402.000000;2006.000000;8201.000000;7135.000000;374.000000;7338.000000;7465.000000;21389.000000;13235.000000;92.000000;269.000000;2206.000000;18347.000000;1218.000000;3899.000000;5834.000000;10872.000000;5477.000000;2476.000000;5.000000;322.000000;15297.000000
23033.000000;89471.000000;375.000000;15794.000000;960.000000;24465.000000;978.000000;4282.000000;27334.000000;7053.000000;3134.000000;10467.000000;19804.000000;148.000000;4376.000000;6353.000000;28.000000;5065.000000;527.000000;4462.000000;20814.000000;6288.000000;23915.000000;24129.000000;992.000000;2685.000000;13758.000000;7860.000000;426.000000;6863.000000;14079.000000;4354.000000;2566.000000;15679.000000;12633.000000;4121.000000;180.000000;7766.000000;53.000000;22527.000000;4101.000000;18756.000000;552.000000;10144.000000;271.000000;11325.000000;10744.000000;10130.000000;7241.000000;9115.000000;26644.000000;7317.000000;19233.000000;5911.000000;1961.000000;1866.000000;11607.000000;15568.000000;17530.000000;1191.000000;7498.000000;16772.000000;48.000000;2597.000000;1618.000000;4091.000000;1732.000000;1815.000000;3230.000000;11347.000000;27683.000000;13717.000000;431.000000;1934.000000;11814.000000;1178.000000;20011.000000;16055.000000;5727.000000;10367.000000;8.000000;759.000000;3476.000000;5512.000000;15108.000000;682.000000;883.000000;2713.000000;8490.000000;12981.000000;27147.000000;17266.000000;4992.000000;16825.000000;21610.000000;5956.000000;8797.000000;16704.000000;3661.000000;7440.000000;2252.000000;13945.000000;3790.000000;20903.000000;148.000000;19766.000000;1468.000000;11703.000000;11824.000000;1896.000000;6249.000000;5350.000000;1123.000000;6075.000000;1157.000000;31945.000000;15743.000000;2313.000000;1903.000000;6101.000000;4203.000000;11687.000000;6408.000000;369.000000;5462.000000;9731.000000;37713.000000;9115.000000;148.000000;375.000000;1917.000000;13943.000000;1363.000000;3219.000000;4883.000000;11567.000000;16289.000000;1793.000000;31.000000;316.000000;10884.000000
13222.000000;105377.000000;474.000000;7465.000000;1693.000000;8652.000000;925.000000;2488.000000;14890.000000;8845.000000;2358.000000;5043.000000;15210.000000;196.000000;4620.000000;3750.000000;23.000000;2155.000000;371.000000;5257.000000;17694.000000;3237.000000;8666.000000;25865.000000;1532.000000;4734.000000;9650.000000;5609.000000;992.000000;5055.000000;13026.000000;5356.000000;578.000000;6976.000000;8078.000000;3375.000000;259.000000;6392.000000;66.000000;22754.000000;3921.000000;11155.000000;434.000000;5758.000000;317.000000;10015.000000;4351.000000;2984.000000;3718.000000;12636.000000;26348.000000;4605.000000;17128.000000;2113.000000;1179.000000;2344.000000;18269.000000;22132.000000;9454.000000;1200.000000;10360.000000;12080.000000;55.000000;3032.000000;1843.000000;4220.000000;1870.000000;4267.000000;3566.000000;9730.000000;24814.000000;7161.000000;440.000000;1898.000000;723.000000;503.000000;11819.000000;11199.000000;3841.000000;15341.000000;1.000000;698.000000;1500.000000;2695.000000;15605.000000;746.000000;483.000000;8385.000000;6893.000000;10908.000000;22171.000000;12729.000000;3636.000000;10787.000000;53735.000000;2698.000000;11923.000000;10468.000000;6917.000000;8982.000000;883.000000;5517.000000;2851.000000;9642.000000;257.000000;10515.000000;1815.000000;4805.000000;7726.000000;4135.000000;5452.000000;2608.000000;1985.000000;4264.000000;491.000000;15436.000000;9267.000000;2174.000000;3950.000000;6524.000000;2186.000000;5856.000000;9096.000000;434.000000;4124.000000;7289.000000;22634.000000;6845.000000;237.000000;464.000000;1246.000000;7369.000000;2468.000000;3005.000000;2773.000000;7633.000000;6868.000000;1462.000000;9.000000;431.000000;6552.000000
13562.000000;78198.000000;200.000000;8578.000000;805.000000;10600.000000;595.000000;2062.000000;15842.000000;6269.000000;2947.000000;5454.000000;12159.000000;139.000000;2990.000000;4890.000000;6.000000;2071.000000;198.000000;3792.000000;14742.000000;3094.000000;7044.000000;21106.000000;838.000000;2394.000000;6547.000000;5251.000000;1197.000000;4360.000000;10388.000000;3152.000000;533.000000;7721.000000;7653.000000;2546.000000;165.000000;4760.000000;32.000000;18232.000000;2815.000000;10599.000000;327.000000;5391.000000;264.000000;8794.000000;5495.000000;2329.000000;3596.000000;9292.000000;20973.000000;3592.000000;16845.000000;2125.000000;1516.000000;1546.000000;11854.000000;17348.000000;9171.000000;1181.000000;6651.000000;10442.000000;29.000000;1833.000000;1200.000000;3149.000000;2233.000000;1733.000000;2601.000000;8279.000000;22425.000000;7006.000000;225.000000;2453.000000;1435.000000;388.000000;11255.000000;10731.000000;3800.000000;11677.000000;2.000000;443.000000;1279.000000;2860.000000;14112.000000;768.000000;248.000000;3244.000000;6294.000000;9346.000000;18340.000000;12448.000000;2732.000000;11997.000000;34426.000000;2479.000000;7882.000000;8947.000000;3671.000000;8982.000000;816.000000;6594.000000;2502.000000;9553.000000;166.000000;8784.000000;1175.000000;3865.000000;5256.000000;1754.000000;4885.000000;2940.000000;864.000000;3501.000000;270.000000;16087.000000;9075.000000;1604.000000;1803.000000;4465.000000;2941.000000;5439.000000;6650.000000;220.000000;3477.000000;4459.000000;18570.000000;5569.000000;124.000000;194.000000;990.000000;8757.000000;1263.000000;2194.000000;2448.000000;8591.000000;6220.000000;1100.000000;4.000000;186.000000;5986.000000
10022.000000;59941.000000;206.000000;8630.000000;728.000000;9062.000000;599.000000;1961.000000;14070.000000;5803.000000;2587.000000;6624.000000;8788.000000;87.000000;2500.000000;4466.000000;5.000000;1789.000000;255.000000;3458.000000;13335.000000;3007.000000;6642.000000;17090.000000;679.000000;2221.000000;8185.000000;3935.000000;881.000000;4319.000000;8911.000000;3264.000000;636.000000;7446.000000;6187.000000;2267.000000;123.000000;4234.000000;50.000000;14070.000000;2403.000000;11114.000000;214.000000;5750.000000;115.000000;7229.000000;5534.000000;2544.000000;4092.000000;8144.000000;18601.000000;3309.000000;13986.000000;1814.000000;976.000000;856.000000;10312.000000;14230.000000;7475.000000;803.000000;5490.000000;8301.000000;34.000000;1654.000000;1092.000000;3208.000000;2183.000000;1850.000000;2447.000000;6476.000000;18709.000000;5557.000000;192.000000;1546.000000;2349.000000;349.000000;9244.000000;7598.000000;3960.000000;9423.000000;0.000000;435.000000;1167.000000;2083.000000;12168.000000;551.000000;377.000000;3212.000000;5470.000000;8199.000000;15452.000000;11570.000000;2624.000000;11291.000000;25361.000000;1952.000000;6680.000000;9735.000000;2934.000000;7459.000000;1135.000000;6372.000000;2176.000000;7932.000000;125.000000;11189.000000;1001.000000;4302.000000;5885.000000;1849.000000;4453.000000;2817.000000;796.000000;2726.000000;499.000000;15358.000000;9883.000000;1572.000000;1727.000000;2533.000000;2757.000000;5254.000000;5756.000000;204.000000;3993.000000;4956.000000;17510.000000;5007.000000;131.000000;140.000000;927.000000;7499.000000;955.000000;1963.000000;2276.000000;7424.000000;4398.000000;878.000000;11.000000;211.000000;5371.000000
29201.000000;135924.000000;613.000000;18909.000000;1894.000000;21259.000000;1325.000000;5131.000000;36072.000000;14052.000000;4664.000000;15659.000000;21270.000000;162.000000;6305.000000;11291.000000;17.000000;4748.000000;328.000000;8490.000000;31837.000000;6928.000000;17300.000000;43952.000000;1516.000000;5707.000000;26893.000000;10537.000000;371.000000;9791.000000;20637.000000;8466.000000;1811.000000;18497.000000;15947.000000;5423.000000;197.000000;12281.000000;49.000000;39175.000000;6137.000000;28175.000000;445.000000;14081.000000;215.000000;17744.000000;15212.000000;7018.000000;10800.000000;18818.000000;45441.000000;10034.000000;35679.000000;5189.000000;1417.000000;1905.000000;23933.000000;39170.000000;21721.000000;1148.000000;16567.000000;27312.000000;47.000000;4424.000000;2911.000000;6466.000000;5152.000000;4090.000000;5446.000000;17082.000000;48960.000000;13080.000000;574.000000;1415.000000;10064.000000;1044.000000;26892.000000;21203.000000;8933.000000;25096.000000;2.000000;1169.000000;3338.000000;4493.000000;28528.000000;654.000000;437.000000;7671.000000;13558.000000;19289.000000;35419.000000;24536.000000;7779.000000;21839.000000;54810.000000;5776.000000;19597.000000;23328.000000;7513.000000;16616.000000;1358.000000;16009.000000;5404.000000;18860.000000;163.000000;32079.000000;2751.000000;10229.000000;16869.000000;4160.000000;10266.000000;5939.000000;2040.000000;6405.000000;503.000000;36946.000000;22326.000000;3683.000000;4576.000000;5735.000000;8302.000000;12163.000000;13228.000000;484.000000;9148.000000;14549.000000;42288.000000;12111.000000;163.000000;406.000000;2302.000000;18775.000000;2299.000000;5511.000000;5157.000000;14572.000000;11811.000000;1746.000000;16.000000;487.000000;14072.000000
