42520.000000;1306135.000000;581493.000000;23743.000000;607948.000000;174829.000000;185.000000;281710.000000;211794.000000;21200.000000;2884.000000;103990.000000;39866.000000;40256.000000;276999.000000;39494.000000;109637.000000;84521.000000;313633.000000;199946.000000;57861.000000;18051.000000;40.000000;78152.000000;27800.000000;96771.000000;146928.000000;172714.000000;455241.000000;151016.000000;402418.000000;80420.000000;235367.000000;82168.000000;211504.000000;204135.000000;46530.000000;128713.000000;126529.000000;181042.000000;102781.000000;10171.000000;154652.000000;165867.000000;728.000000;3959.000000;207021.000000;242970.000000;314476.000000;64996.000000;243969.000000;17471.000000;90261.000000;37565.000000;999.000000;470992.000000;632632.000000;142798.000000;129163.000000;130832.000000;250416.000000;14121.000000;152.000000;316181.000000;143973.000000;14560.000000;37718.000000;153265.000000;129467.000000;401934.000000;338049.000000;32724.000000;99725.000000;19573.000000;64671.000000;20765.000000;56286.000000;13923.000000;136542.000000;7627.000000;407820.000000;122490.000000;136915.000000;7702.000000;362324.000000;36841.000000;54232.000000;47554.000000;370204.000000;68757.000000;133453.000000;13050.000000;105713.000000;352001.000000;23125.000000;110578.000000;37559.000000;38272.000000;70628.000000;87975.000000;163819.000000;478806.000000;262085.000000;113830.000000;58010.000000;99829.000000;377602.000000;47898.000000;186105.000000;376533.000000;267793.000000;348315.000000;305887.000000;70458.000000;8088.000000;46820.000000;273368.000000;24978.000000;87535.000000;158492.000000;21408.000000;112836.000000;108380.000000;81212.000000;247873.000000;310080.000000;225146.000000;173948.000000;31880.000000;99920.000000;604430.000000;249367.000000;567196.000000;116215.000000;258809.000000;52875.000000;241668.000000;374785.000000;44395.000000
2648.000000;12012.000000;41.000000;487.000000;1828.000000;275.000000;0.000000;532.000000;1617.000000;847.000000;11.000000;179.000000;894.000000;65.000000;1283.000000;1577.000000;736.000000;185.000000;905.000000;437.000000;18.000000;979.000000;0.000000;400.000000;473.000000;415.000000;1368.000000;1739.000000;734.000000;2921.000000;140.000000;1113.000000;261.000000;392.000000;388.000000;280.000000;278.000000;2798.000000;371.000000;50.000000;2382.000000;29.000000;761.000000;369.000000;2.000000;15.000000;2386.000000;303.000000;1047.000000;3650.000000;868.000000;22.000000;957.000000;4587.000000;2.000000;961.000000;105.000000;1445.000000;874.000000;198.000000;658.000000;201.000000;1.000000;2473.000000;394.000000;26.000000;107.000000;303.000000;112.000000;357.000000;1375.000000;77.000000;2129.000000;1225.000000;302.000000;73.000000;314.000000;21.000000;1063.000000;113.000000;326.000000;127.000000;631.000000;69.000000;64.000000;41.000000;190.000000;300.000000;1054.000000;84.000000;1792.000000;150.000000;484.000000;1783.000000;79.000000;563.000000;92.000000;108.000000;2947.000000;111.000000;316.000000;547.000000;385.000000;974.000000;196.000000;2160.000000;2323.000000;363.000000;363.000000;49.000000;1050.000000;164.000000;270.000000;118.000000;47.000000;90.000000;2240.000000;436.000000;608.000000;1593.000000;5.000000;400.000000;1655.000000;123.000000;1445.000000;2914.000000;2923.000000;190.000000;627.000000;162.000000;533.000000;850.000000;1628.000000;283.000000;532.000000;72.000000;950.000000;119.000000;985.000000
8597.000000;293747.000000;15077.000000;4347.000000;107508.000000;18988.000000;49.000000;52986.000000;53972.000000;1586.000000;401.000000;7096.000000;6807.000000;4147.000000;57343.000000;66687.000000;22503.000000;14162.000000;57845.000000;32720.000000;3966.000000;1145.000000;9.000000;12205.000000;5516.000000;8728.000000;32198.000000;41975.000000;59986.000000;37864.000000;30927.000000;18074.000000;31407.000000;15906.000000;27818.000000;23122.000000;8135.000000;23554.000000;17569.000000;10764.000000;23904.000000;1281.000000;44591.000000;31069.000000;129.000000;489.000000;42193.000000;28075.000000;49380.000000;13659.000000;33147.000000;1792.000000;18980.000000;2380.000000;169.000000;70905.000000;41318.000000;20214.000000;25458.000000;12618.000000;92637.000000;2387.000000;42.000000;31403.000000;18981.000000;1547.000000;7046.000000;20113.000000;11840.000000;65518.000000;100603.000000;3458.000000;9173.000000;1283.000000;11937.000000;2519.000000;11514.000000;1490.000000;18296.000000;901.000000;48241.000000;14862.000000;24991.000000;963.000000;17138.000000;4504.000000;9254.000000;8165.000000;66215.000000;6430.000000;11138.000000;2181.000000;19849.000000;70752.000000;3305.000000;19753.000000;5887.000000;4977.000000;15399.000000;10309.000000;20028.000000;45763.000000;35970.000000;22957.000000;9175.000000;23683.000000;56837.000000;10363.000000;37681.000000;16070.000000;47173.000000;39554.000000;33336.000000;6370.000000;1184.000000;6175.000000;63621.000000;4790.000000;17729.000000;37001.000000;1261.000000;18063.000000;25289.000000;13779.000000;49785.000000;38268.000000;44398.000000;14530.000000;5777.000000;13364.000000;65817.000000;58050.000000;76103.000000;16608.000000;22848.000000;2494.000000;42155.000000;21209.000000;8226.000000
3786.000000;153045.000000;18820.000000;1392.000000;60318.000000;10300.000000;8.000000;26307.000000;29827.000000;594.000000;173.000000;8149.000000;2462.000000;1388.000000;43534.000000;41991.000000;9644.000000;7750.000000;34474.000000;25373.000000;1375.000000;355.000000;1.000000;7365.000000;2354.000000;5767.000000;27326.000000;21684.000000;34070.000000;19420.000000;19785.000000;8679.000000;14243.000000;7957.000000;16715.000000;12513.000000;3192.000000;13183.000000;18716.000000;3385.000000;11219.000000;627.000000;18794.000000;15437.000000;30.000000;243.000000;16603.000000;18133.000000;28751.000000;5793.000000;19316.000000;449.000000;9704.000000;908.000000;52.000000;37059.000000;29078.000000;14759.000000;12103.000000;8221.000000;40695.000000;685.000000;24.000000;21181.000000;11109.000000;771.000000;3513.000000;11236.000000;8556.000000;30788.000000;54949.000000;1855.000000;3122.000000;408.000000;5918.000000;972.000000;5396.000000;399.000000;13585.000000;233.000000;27814.000000;6701.000000;13391.000000;207.000000;8164.000000;3227.000000;4670.000000;3371.000000;47816.000000;4076.000000;2991.000000;529.000000;8657.000000;44900.000000;1321.000000;8693.000000;2885.000000;3533.000000;11315.000000;6595.000000;12698.000000;27938.000000;23852.000000;9680.000000;4761.000000;17440.000000;32836.000000;4769.000000;15998.000000;7924.000000;25892.000000;18806.000000;10663.000000;3754.000000;147.000000;3723.000000;30422.000000;1660.000000;8889.000000;17958.000000;270.000000;9771.000000;18599.000000;7684.000000;41585.000000;28684.000000;27992.000000;9117.000000;2689.000000;5433.000000;31079.000000;28852.000000;49490.000000;19208.000000;13227.000000;2160.000000;21331.000000;16364.000000;2990.000000
2897.000000;105997.000000;11936.000000;1190.000000;40423.000000;8248.000000;7.000000;18666.000000;18881.000000;231.000000;105.000000;1152.000000;2141.000000;1390.000000;29566.000000;25329.000000;8090.000000;7127.000000;22673.000000;16155.000000;1307.000000;198.000000;1.000000;4820.000000;1722.000000;3973.000000;20236.000000;16856.000000;28274.000000;16184.000000;17633.000000;6050.000000;6331.000000;6065.000000;12707.000000;9913.000000;2322.000000;8700.000000;12890.000000;3175.000000;8458.000000;404.000000;14452.000000;10958.000000;21.000000;151.000000;13183.000000;10433.000000;27282.000000;3955.000000;13439.000000;572.000000;6264.000000;424.000000;57.000000;31738.000000;26097.000000;8892.000000;11604.000000;7185.000000;19881.000000;630.000000;5.000000;14349.000000;9366.000000;571.000000;2840.000000;5803.000000;6181.000000;25659.000000;36605.000000;1201.000000;2436.000000;234.000000;3597.000000;801.000000;4685.000000;439.000000;8202.000000;77.000000;21589.000000;5586.000000;10610.000000;85.000000;8784.000000;2241.000000;3741.000000;2338.000000;29740.000000;2668.000000;2606.000000;483.000000;6315.000000;30460.000000;1129.000000;7074.000000;1894.000000;1594.000000;9076.000000;5731.000000;10493.000000;19479.000000;15048.000000;7847.000000;3605.000000;13121.000000;19963.000000;4029.000000;9178.000000;9659.000000;24361.000000;14340.000000;8600.000000;2986.000000;64.000000;2569.000000;28331.000000;1369.000000;8412.000000;14617.000000;330.000000;8918.000000;14983.000000;7412.000000;30356.000000;25013.000000;20141.000000;7778.000000;1794.000000;3315.000000;27238.000000;26567.000000;31898.000000;2230.000000;6766.000000;558.000000;14883.000000;12633.000000;2458.000000
1838.000000;89471.000000;15164.000000;925.000000;27213.000000;6515.000000;26.000000;16515.000000;16268.000000;1105.000000;82.000000;13793.000000;1324.000000;1722.000000;27035.000000;19238.000000;5258.000000;3963.000000;21202.000000;18117.000000;2331.000000;659.000000;6.000000;3335.000000;1151.000000;3781.000000;14696.000000;13114.000000;18026.000000;12655.000000;12752.000000;4548.000000;18897.000000;4913.000000;8764.000000;7917.000000;2013.000000;6755.000000;11617.000000;9241.000000;6795.000000;381.000000;7662.000000;10405.000000;46.000000;117.000000;11305.000000;20587.000000;17263.000000;3137.000000;11046.000000;563.000000;4943.000000;2250.000000;46.000000;30446.000000;14365.000000;11543.000000;7257.000000;5452.000000;23935.000000;491.000000;27.000000;8274.000000;6763.000000;433.000000;1940.000000;11385.000000;6279.000000;20905.000000;22891.000000;1466.000000;2164.000000;775.000000;3476.000000;798.000000;3083.000000;432.000000;11039.000000;142.000000;36404.000000;6948.000000;7655.000000;144.000000;20130.000000;1524.000000;3131.000000;2183.000000;13310.000000;2440.000000;4293.000000;406.000000;5222.000000;26789.000000;877.000000;5521.000000;2302.000000;1221.000000;6692.000000;3542.000000;7583.000000;14250.000000;24120.000000;5259.000000;3349.000000;11081.000000;16454.000000;2409.000000;11681.000000;21069.000000;14767.000000;9225.000000;8314.000000;2147.000000;257.000000;2158.000000;18431.000000;899.000000;4546.000000;11346.000000;492.000000;6146.000000;11789.000000;4294.000000;24843.000000;10171.000000;16697.000000;6180.000000;1496.000000;5478.000000;36104.000000;14323.000000;24649.000000;2004.000000;10242.000000;577.000000;22228.000000;12945.000000;1760.000000
3102.000000;105377.000000;6960.000000;1581.000000;33178.000000;4495.000000;19.000000;18690.000000;17355.000000;463.000000;124.000000;973.000000;1740.000000;2781.000000;17111.000000;13784.000000;3640.000000;2863.000000;23113.000000;8929.000000;2899.000000;421.000000;1.000000;2414.000000;2846.000000;2206.000000;8790.000000;11173.000000;11712.000000;6649.000000;7704.000000;6648.000000;11030.000000;5088.000000;6883.000000;4077.000000;3929.000000;7739.000000;4534.000000;8164.000000;5018.000000;372.000000;3903.000000;11926.000000;46.000000;188.000000;4990.000000;9278.000000;12778.000000;2980.000000;6576.000000;865.000000;8905.000000;769.000000;51.000000;10303.000000;8578.000000;9009.000000;6156.000000;2271.000000;36623.000000;486.000000;7.000000;10077.000000;5073.000000;510.000000;1678.000000;8625.000000;3096.000000;12890.000000;47825.000000;861.000000;2043.000000;468.000000;10380.000000;721.000000;3515.000000;602.000000;8431.000000;231.000000;17184.000000;5609.000000;8432.000000;262.000000;6935.000000;650.000000;2679.000000;4108.000000;15071.000000;1397.000000;2230.000000;504.000000;7090.000000;28304.000000;826.000000;5953.000000;3041.000000;1287.000000;4872.000000;1502.000000;3816.000000;5582.000000;11498.000000;4045.000000;4373.000000;6715.000000;22291.000000;2853.000000;16886.000000;7686.000000;13204.000000;4594.000000;9914.000000;1870.000000;324.000000;1415.000000;11195.000000;1496.000000;4748.000000;8525.000000;592.000000;4542.000000;7401.000000;2590.000000;13728.000000;1974.000000;11994.000000;3030.000000;3768.000000;8373.000000;23015.000000;6367.000000;14896.000000;1989.000000;4433.000000;1117.000000;13589.000000;6317.000000;1999.000000
1612.000000;78198.000000;9357.000000;682.000000;25722.000000;3933.000000;4.000000;14789.000000;15743.000000;255.000000;95.000000;1646.000000;1047.000000;1521.000000;17664.000000;10901.000000;3491.000000;2507.000000;19073.000000;9259.000000;1934.000000;203.000000;2.000000;2970.000000;1098.000000;2463.000000;8359.000000;9725.000000;10784.000000;6826.000000;7673.000000;3883.000000;8286.000000;3952.000000;5799.000000;3776.000000;1847.000000;4359.000000;5391.000000;5975.000000;3694.000000;234.000000;5402.000000;9283.000000;27.000000;113.000000;5928.000000;9627.000000;12329.000000;2193.000000;5500.000000;414.000000;5020.000000;767.000000;27.000000;9006.000000;7463.000000;6032.000000;5447.000000;2230.000000;26409.000000;247.000000;1.000000;7708.000000;4299.000000;441.000000;1271.000000;6225.000000;2827.000000;13825.000000;31211.000000;1082.000000;2508.000000;240.000000;4309.000000;458.000000;2477.000000;305.000000;5152.000000;151.000000;15798.000000;4227.000000;6430.000000;155.000000;7022.000000;479.000000;1988.000000;1913.000000;12608.000000;1646.000000;2850.000000;211.000000;5514.000000;24125.000000;482.000000;4703.000000;1963.000000;1214.000000;4406.000000;1343.000000;3537.000000;4588.000000;11154.000000;3596.000000;2757.000000;5881.000000;15964.000000;2049.000000;11672.000000;7665.000000;11801.000000;4420.000000;10742.000000;1385.000000;260.000000;1105.000000;11866.000000;728.000000;3508.000000;8002.000000;278.000000;3793.000000;6520.000000;2136.000000;15069.000000;1838.000000;12013.000000;2886.000000;1493.000000;4950.000000;20331.000000;7456.000000;13836.000000;2638.000000;5253.000000;1215.000000;13613.000000;6481.000000;1309.000000
1716.000000;59941.000000;7375.000000;639.000000;22376.000000;3191.000000;2.000000;12351.000000;13207.000000;486.000000;65.000000;2629.000000;916.000000;1115.000000;14857.000000;8180.000000;3736.000000;2201.000000;15385.000000;10137.000000;1033.000000;281.000000;0.000000;2624.000000;1155.000000;2287.000000;6473.000000;8068.000000;10747.000000;6352.000000;6923.000000;3332.000000;11107.000000;3609.000000;4511.000000;3193.000000;1730.000000;4041.000000;5322.000000;3670.000000;3965.000000;166.000000;4687.000000;7572.000000;29.000000;92.000000;7672.000000;10751.000000;11245.000000;2436.000000;4701.000000;386.000000;4411.000000;1184.000000;42.000000;8050.000000;7636.000000;5905.000000;4743.000000;1929.000000;22353.000000;213.000000;10.000000;6016.000000;4308.000000;341.000000;1224.000000;6908.000000;2773.000000;12869.000000;23147.000000;673.000000;2412.000000;351.000000;4132.000000;444.000000;2383.000000;278.000000;5566.000000;124.000000;16969.000000;3607.000000;5879.000000;139.000000;5989.000000;442.000000;1785.000000;1782.000000;10333.000000;1078.000000;2665.000000;222.000000;4657.000000;19471.000000;517.000000;4050.000000;1638.000000;799.000000;3778.000000;1173.000000;3043.000000;4738.000000;12210.000000;3679.000000;2322.000000;4990.000000;13122.000000;1947.000000;10110.000000;6069.000000;10427.000000;5016.000000;8823.000000;1096.000000;108.000000;1022.000000;11074.000000;654.000000;3552.000000;6916.000000;193.000000;3274.000000;5361.000000;2067.000000;11715.000000;2207.000000;8025.000000;2743.000000;1504.000000;4034.000000;16999.000000;7851.000000;10722.000000;1637.000000;4226.000000;917.000000;10558.000000;6724.000000;1159.000000
3606.000000;135924.000000;17319.000000;1620.000000;56419.000000;7305.000000;16.000000;27995.000000;34161.000000;493.000000;109.000000;11744.000000;2522.000000;2605.000000;39954.000000;20087.000000;8354.000000;5502.000000;38583.000000;25089.000000;2351.000000;335.000000;2.000000;4595.000000;2610.000000;4330.000000;16778.000000;21935.000000;26504.000000;18621.000000;16896.000000;9934.000000;35051.000000;9014.000000;11943.000000;7785.000000;4705.000000;12500.000000;12868.000000;8535.000000;10797.000000;365.000000;12922.000000;17891.000000;37.000000;142.000000;15764.000000;27844.000000;26557.000000;5959.000000;11911.000000;832.000000;12211.000000;1392.000000;40.000000;20602.000000;20102.000000;18244.000000;11581.000000;5058.000000;51276.000000;631.000000;14.000000;16719.000000;9520.000000;392.000000;2849.000000;18844.000000;6350.000000;25674.000000;54113.000000;960.000000;5931.000000;422.000000;10228.000000;1212.000000;5271.000000;647.000000;16892.000000;150.000000;38857.000000;8397.000000;14456.000000;173.000000;15279.000000;1276.000000;4978.000000;4726.000000;22223.000000;2046.000000;7952.000000;670.000000;10450.000000;53513.000000;1174.000000;9444.000000;4066.000000;1137.000000;10335.000000;3509.000000;8813.000000;11347.000000;31638.000000;8579.000000;6328.000000;14362.000000;34872.000000;4428.000000;22792.000000;15411.000000;25468.000000;13238.000000;17662.000000;2162.000000;213.000000;2582.000000;23485.000000;1730.000000;7301.000000;17057.000000;500.000000;8312.000000;14419.000000;5326.000000;32447.000000;5514.000000;21343.000000;6432.000000;3353.000000;10830.000000;39084.000000;18891.000000;33183.000000;1467.000000;8775.000000;434.000000;30045.000000;15203.000000;3180.000000
