243634.000000;1306135.000000;141226.000000;200794.000000;564385.000000;33652.000000;20541.000000;200721.000000;19742.000000;34284.000000;123458.000000;218699.000000;143742.000000;126725.000000;20243.000000;56.000000;349630.000000;242407.000000;67523.000000;56410.000000;106624.000000;438721.000000;116432.000000;463081.000000;48416.000000;415489.000000;35953.000000;82709.000000;3040.000000;72985.000000;4281.000000;544921.000000;66411.000000;231046.000000;14792.000000;362406.000000;38006.000000;1312.000000;154034.000000;117079.000000;7664.000000;11423.000000;170454.000000;347226.000000;46868.000000;36199.000000;135410.000000;89961.000000;284.000000;114586.000000;25397.000000;113856.000000;52398.000000;204804.000000;22439.000000;354925.000000;623310.000000;72818.000000;101229.000000;288598.000000;278254.000000;14914.000000;56721.000000;221896.000000;132855.000000;25498.000000;61550.000000;48442.000000;331006.000000;250573.000000;20.000000;120686.000000;289058.000000;385815.000000;25076.000000;28935.000000;70177.000000;417981.000000;11597.000000;194018.000000;278176.000000;21727.000000;496988.000000;104298.000000;50594.000000;142269.000000;12490.000000;117009.000000;158193.000000;49810.000000;98704.000000;51999.000000;52577.000000;118714.000000;169082.000000;183515.000000;74550.000000;18469.000000;39292.000000;57144.000000;301789.000000;5612.000000;69494.000000;85039.000000;141032.000000;132923.000000;94963.000000;381349.000000;91714.000000;249899.000000;317610.000000;35080.000000;371924.000000;8046.000000;91579.000000;301018.000000;8813.000000;55082.000000;1129.000000;357498.000000;180215.000000;216624.000000;144582.000000;216050.000000;184032.000000;264704.000000;169823.000000;46901.000000;78830.000000;25713.000000;160831.000000;45867.000000;513680.000000;169811.000000;262631.000000;198437.000000;132512.000000;159371.000000;383140.000000;59195.000000;307973.000000;129443.000000;106302.000000;85714.000000;175920.000000;232.000000;15633.000000
1945.000000;12012.000000;851.000000;229.000000;1120.000000;41.000000;732.000000;98.000000;4.000000;706.000000;161.000000;1262.000000;810.000000;490.000000;393.000000;0.000000;195.000000;806.000000;117.000000;1834.000000;272.000000;799.000000;326.000000;44.000000;106.000000;985.000000;435.000000;1903.000000;54.000000;2927.000000;16.000000;1000.000000;2548.000000;266.000000;35.000000;451.000000;4742.000000;2.000000;2062.000000;112.000000;41.000000;193.000000;308.000000;2321.000000;160.000000;67.000000;2531.000000;740.000000;3.000000;1772.000000;402.000000;281.000000;833.000000;1809.000000;63.000000;867.000000;62.000000;111.000000;135.000000;410.000000;1647.000000;29.000000;17.000000;78.000000;375.000000;47.000000;165.000000;288.000000;1949.000000;835.000000;0.000000;179.000000;678.000000;41.000000;441.000000;1711.000000;160.000000;586.000000;16.000000;288.000000;673.000000;73.000000;65.000000;770.000000;84.000000;2103.000000;327.000000;945.000000;2893.000000;335.000000;166.000000;52.000000;99.000000;403.000000;1618.000000;365.000000;629.000000;1044.000000;107.000000;234.000000;2914.000000;21.000000;539.000000;2295.000000;771.000000;1394.000000;607.000000;897.000000;397.000000;775.000000;553.000000;730.000000;1562.000000;89.000000;3673.000000;201.000000;11.000000;81.000000;2.000000;2493.000000;37.000000;1623.000000;1715.000000;462.000000;233.000000;3307.000000;261.000000;250.000000;409.000000;39.000000;552.000000;1760.000000;585.000000;412.000000;128.000000;1419.000000;743.000000;259.000000;185.000000;301.000000;390.000000;792.000000;315.000000;141.000000;559.000000;0.000000;250.000000
59332.000000;293747.000000;26772.000000;26059.000000;88446.000000;3833.000000;1556.000000;19428.000000;1128.000000;5626.000000;16095.000000;46024.000000;20048.000000;23584.000000;3986.000000;23.000000;30151.000000;41400.000000;9069.000000;73364.000000;19013.000000;70920.000000;16624.000000;15737.000000;5082.000000;60995.000000;6414.000000;19364.000000;840.000000;15794.000000;531.000000;55935.000000;15341.000000;26196.000000;1669.000000;50886.000000;2446.000000;213.000000;16485.000000;10514.000000;1179.000000;1959.000000;20333.000000;52205.000000;9001.000000;4522.000000;30592.000000;18502.000000;61.000000;27155.000000;4763.000000;22821.000000;10271.000000;46102.000000;3195.000000;59717.000000;30730.000000;6346.000000;11041.000000;38024.000000;102631.000000;1561.000000;3726.000000;16820.000000;17880.000000;2636.000000;9865.000000;8780.000000;57406.000000;32638.000000;1.000000;11355.000000;53015.000000;11101.000000;4589.000000;2666.000000;10762.000000;53775.000000;1239.000000;19425.000000;46536.000000;2679.000000;15195.000000;20238.000000;6460.000000;22295.000000;1002.000000;16961.000000;37328.000000;9038.000000;16735.000000;8342.000000;7371.000000;19495.000000;37218.000000;19229.000000;15731.000000;1238.000000;5042.000000;10228.000000;34721.000000;766.000000;12893.000000;7091.000000;40225.000000;28099.000000;20456.000000;63291.000000;8078.000000;44165.000000;56093.000000;7091.000000;62766.000000;1079.000000;18083.000000;28947.000000;1057.000000;2776.000000;192.000000;36081.000000;9232.000000;44871.000000;31099.000000;72900.000000;22507.000000;61310.000000;13203.000000;8344.000000;15406.000000;2762.000000;32481.000000;9624.000000;73936.000000;21871.000000;27728.000000;53340.000000;24534.000000;17617.000000;53344.000000;12161.000000;55166.000000;24756.000000;7121.000000;8471.000000;29953.000000;56.000000;2508.000000
30053.000000;153045.000000;12746.000000;12456.000000;47412.000000;2863.000000;584.000000;8839.000000;228.000000;1978.000000;9761.000000;35742.000000;14324.000000;11482.000000;1640.000000;1.000000;14864.000000;22830.000000;3750.000000;46888.000000;8420.000000;35839.000000;19294.000000;15539.000000;2891.000000;36360.000000;3417.000000;14280.000000;206.000000;11885.000000;262.000000;38822.000000;7032.000000;14265.000000;810.000000;32217.000000;888.000000;77.000000;3260.000000;7836.000000;131.000000;505.000000;12129.000000;32855.000000;4315.000000;2678.000000;14681.000000;7514.000000;29.000000;19286.000000;1564.000000;10022.000000;4066.000000;20668.000000;1299.000000;37920.000000;25795.000000;3750.000000;6878.000000;20520.000000;50960.000000;804.000000;1288.000000;7269.000000;10025.000000;829.000000;7036.000000;3603.000000;31528.000000;16378.000000;1.000000;7412.000000;29222.000000;5721.000000;1515.000000;909.000000;4670.000000;30713.000000;352.000000;11855.000000;33973.000000;1070.000000;16209.000000;10679.000000;2986.000000;16488.000000;288.000000;12329.000000;18523.000000;3694.000000;9431.000000;5076.000000;3919.000000;16917.000000;29961.000000;10980.000000;7860.000000;368.000000;3562.000000;5189.000000;25176.000000;330.000000;6896.000000;2648.000000;17240.000000;15097.000000;8435.000000;44432.000000;5345.000000;22566.000000;36835.000000;3144.000000;39399.000000;231.000000;8723.000000;18931.000000;238.000000;2426.000000;63.000000;22949.000000;2928.000000;34053.000000;17186.000000;29177.000000;13613.000000;34160.000000;5250.000000;4046.000000;7168.000000;940.000000;16190.000000;4328.000000;33255.000000;21605.000000;8538.000000;30990.000000;12341.000000;9698.000000;25490.000000;5709.000000;26044.000000;11499.000000;8170.000000;5391.000000;14336.000000;10.000000;783.000000
28665.000000;105997.000000;10733.000000;5897.000000;35358.000000;1864.000000;217.000000;7618.000000;294.000000;1748.000000;7811.000000;24881.000000;8605.000000;8088.000000;1188.000000;2.000000;10491.000000;20103.000000;2302.000000;27954.000000;5314.000000;32068.000000;2232.000000;11450.000000;1920.000000;32339.000000;2510.000000;11219.000000;174.000000;9509.000000;159.000000;24767.000000;5150.000000;7618.000000;563.000000;21836.000000;448.000000;44.000000;2731.000000;5645.000000;59.000000;426.000000;10619.000000;21848.000000;3562.000000;1850.000000;11431.000000;6202.000000;12.000000;15349.000000;1381.000000;6236.000000;3288.000000;17700.000000;1083.000000;24651.000000;21397.000000;3001.000000;4638.000000;16559.000000;34946.000000;593.000000;1190.000000;6123.000000;8528.000000;890.000000;5389.000000;2506.000000;21561.000000;10149.000000;0.000000;6559.000000;19181.000000;8825.000000;1283.000000;615.000000;2649.000000;25079.000000;390.000000;9809.000000;22690.000000;872.000000;11771.000000;9620.000000;2273.000000;9830.000000;145.000000;7611.000000;15130.000000;2602.000000;9212.000000;4672.000000;2675.000000;11247.000000;22116.000000;8514.000000;7379.000000;217.000000;1608.000000;4227.000000;22084.000000;194.000000;5299.000000;1934.000000;13235.000000;10103.000000;7116.000000;28669.000000;3692.000000;16598.000000;25638.000000;2310.000000;24238.000000;69.000000;6046.000000;15688.000000;277.000000;650.000000;65.000000;16272.000000;2958.000000;24639.000000;11148.000000;13045.000000;7439.000000;27142.000000;3619.000000;2665.000000;5824.000000;926.000000;11815.000000;3239.000000;26316.000000;14418.000000;6261.000000;20131.000000;11621.000000;7574.000000;21197.000000;4997.000000;22679.000000;9559.000000;1193.000000;4479.000000;12572.000000;8.000000;657.000000
17050.000000;89471.000000;7699.000000;16022.000000;26793.000000;1225.000000;1019.000000;11099.000000;431.000000;1072.000000;5032.000000;21525.000000;12250.000000;7197.000000;763.000000;11.000000;8814.000000;13890.000000;3522.000000;20609.000000;6415.000000;30746.000000;2042.000000;14529.000000;1964.000000;21519.000000;2061.000000;9021.000000;109.000000;7015.000000;131.000000;18009.000000;3876.000000;20109.000000;634.000000;31094.000000;2333.000000;45.000000;4911.000000;5270.000000;241.000000;330.000000;7717.000000;16816.000000;2346.000000;1642.000000;9270.000000;3918.000000;38.000000;12339.000000;882.000000;6999.000000;2402.000000;13218.000000;846.000000;16306.000000;12949.000000;2135.000000;4025.000000;11546.000000;21713.000000;440.000000;2257.000000;12711.000000;6037.000000;980.000000;3715.000000;2119.000000;20965.000000;11143.000000;3.000000;5044.000000;17657.000000;21779.000000;1000.000000;799.000000;3640.000000;15373.000000;371.000000;7771.000000;25451.000000;867.000000;16298.000000;6852.000000;2757.000000;10773.000000;327.000000;9532.000000;12102.000000;2371.000000;5104.000000;2876.000000;3310.000000;10896.000000;16107.000000;7769.000000;3781.000000;684.000000;1250.000000;3277.000000;8542.000000;204.000000;3246.000000;1926.000000;6769.000000;7906.000000;4404.000000;12907.000000;3546.000000;24504.000000;27102.000000;1580.000000;16743.000000;166.000000;4383.000000;7812.000000;281.000000;732.000000;48.000000;10598.000000;9480.000000;20110.000000;8881.000000;21012.000000;15831.000000;21458.000000;5757.000000;2366.000000;4292.000000;978.000000;10054.000000;2238.000000;33649.000000;15115.000000;6637.000000;17403.000000;7634.000000;6357.000000;17363.000000;3308.000000;11926.000000;6723.000000;13791.000000;3138.000000;8089.000000;29.000000;538.000000
9947.000000;105377.000000;6904.000000;9903.000000;27331.000000;544.000000;471.000000;6730.000000;530.000000;1381.000000;2915.000000;13215.000000;7964.000000;10673.000000;1798.000000;3.000000;3708.000000;11568.000000;7004.000000;15367.000000;8414.000000;10222.000000;1993.000000;6421.000000;1186.000000;14869.000000;3123.000000;6000.000000;117.000000;4811.000000;201.000000;8060.000000;3946.000000;9105.000000;465.000000;18237.000000;802.000000;77.000000;2303.000000;2756.000000;300.000000;418.000000;5240.000000;16449.000000;2271.000000;1053.000000;5518.000000;3046.000000;16.000000;7853.000000;1441.000000;9638.000000;2622.000000;5344.000000;752.000000;15686.000000;6924.000000;1738.000000;2111.000000;10032.000000;49629.000000;517.000000;2746.000000;5872.000000;5076.000000;1545.000000;2388.000000;4444.000000;23332.000000;7493.000000;0.000000;2075.000000;21027.000000;6331.000000;1762.000000;904.000000;8043.000000;9609.000000;476.000000;4038.000000;16444.000000;764.000000;5908.000000;5063.000000;2943.000000;9190.000000;307.000000;7068.000000;6396.000000;4105.000000;3231.000000;1167.000000;3407.000000;4934.000000;10162.000000;3484.000000;4147.000000;434.000000;1308.000000;2917.000000;1821.000000;231.000000;2716.000000;1855.000000;3718.000000;10697.000000;3002.000000;13965.000000;2051.000000;14215.000000;19857.000000;3653.000000;15812.000000;292.000000;4630.000000;6998.000000;351.000000;1118.000000;60.000000;13109.000000;6998.000000;11773.000000;10889.000000;29075.000000;7171.000000;14173.000000;2123.000000;6906.000000;4998.000000;1751.000000;12712.000000;4275.000000;27015.000000;6265.000000;8690.000000;15898.000000;6213.000000;4102.000000;11845.000000;3594.000000;5228.000000;6285.000000;1064.000000;1508.000000;6035.000000;21.000000;632.000000
10578.000000;78198.000000;6078.000000;7895.000000;21518.000000;403.000000;237.000000;5628.000000;224.000000;892.000000;2672.000000;13339.000000;5618.000000;6827.000000;726.000000;2.000000;2917.000000;9997.000000;3559.000000;12191.000000;5973.000000;9552.000000;2651.000000;8237.000000;1524.000000;14576.000000;1524.000000;4844.000000;61.000000;4577.000000;127.000000;6859.000000;2350.000000;8212.000000;378.000000;16622.000000;684.000000;44.000000;3098.000000;2531.000000;254.000000;175.000000;4188.000000;12455.000000;1723.000000;798.000000;4893.000000;2860.000000;6.000000;7178.000000;739.000000;6911.000000;1651.000000;6228.000000;492.000000;13315.000000;7081.000000;1342.000000;2436.000000;8531.000000;32888.000000;456.000000;1900.000000;5329.000000;4153.000000;807.000000;1982.000000;2123.000000;19398.000000;8532.000000;0.000000;2038.000000;17019.000000;6844.000000;760.000000;654.000000;3975.000000;8834.000000;230.000000;3796.000000;15790.000000;520.000000;7302.000000;4302.000000;2150.000000;6829.000000;147.000000;4361.000000;6368.000000;2050.000000;2704.000000;963.000000;2250.000000;5305.000000;9774.000000;3047.000000;2994.000000;213.000000;1232.000000;2163.000000;1574.000000;167.000000;3059.000000;2245.000000;5052.000000;7070.000000;3135.000000;11468.000000;2360.000000;14635.000000;17394.000000;1522.000000;12790.000000;201.000000;2762.000000;5439.000000;153.000000;1264.000000;30.000000;9904.000000;5413.000000;12636.000000;7547.000000;21230.000000;6492.000000;14964.000000;2089.000000;2835.000000;3680.000000;906.000000;9705.000000;1866.000000;21541.000000;7053.000000;8690.000000;15595.000000;5434.000000;3667.000000;12956.000000;2604.000000;6280.000000;5644.000000;1749.000000;1423.000000;5651.000000;6.000000;310.000000
10183.000000;59941.000000;5433.000000;9833.000000;19086.000000;384.000000;460.000000;4945.000000;162.000000;738.000000;2252.000000;11158.000000;6033.000000;6406.000000;752.000000;2.000000;3429.000000;8868.000000;2837.000000;9143.000000;5073.000000;8496.000000;1653.000000;6512.000000;1011.000000;12941.000000;1460.000000;4128.000000;41.000000;3807.000000;94.000000;5784.000000;2479.000000;9927.000000;244.000000;16635.000000;1084.000000;44.000000;2975.000000;2428.000000;101.000000;174.000000;3464.000000;10579.000000;1636.000000;743.000000;5340.000000;2872.000000;13.000000;5878.000000;656.000000;5939.000000;1557.000000;7665.000000;491.000000;10128.000000;6905.000000;1101.000000;1763.000000;7577.000000;24541.000000;359.000000;1018.000000;4610.000000;4103.000000;677.000000;1895.000000;1968.000000;16502.000000;7258.000000;0.000000;1859.000000;13072.000000;5204.000000;725.000000;819.000000;3307.000000;8967.000000;218.000000;3537.000000;14871.000000;466.000000;7082.000000;3618.000000;1755.000000;5895.000000;212.000000;4760.000000;6349.000000;1902.000000;2572.000000;929.000000;1834.000000;5789.000000;7035.000000;2677.000000;3010.000000;316.000000;802.000000;1953.000000;1790.000000;98.000000;2628.000000;2118.000000;4342.000000;6015.000000;3282.000000;9673.000000;2163.000000;11464.000000;16727.000000;1600.000000;9990.000000;132.000000;2892.000000;5598.000000;186.000000;997.000000;45.000000;7815.000000;3180.000000;9518.000000;6227.000000;18138.000000;8370.000000;11759.000000;1814.000000;2797.000000;3327.000000;694.000000;8141.000000;2016.000000;17450.000000;7163.000000;7018.000000;12629.000000;4830.000000;3045.000000;11686.000000;2468.000000;7029.000000;4922.000000;2729.000000;1124.000000;5068.000000;6.000000;285.000000
21274.000000;135924.000000;12524.000000;29348.000000;46791.000000;1098.000000;468.000000;11613.000000;454.000000;1959.000000;6597.000000;29696.000000;17745.000000;15227.000000;1694.000000;9.000000;8049.000000;21746.000000;7480.000000;22381.000000;11819.000000;20726.000000;1497.000000;15361.000000;1475.000000;32198.000000;3770.000000;11861.000000;163.000000;10381.000000;155.000000;16028.000000;6991.000000;29303.000000;502.000000;39920.000000;1172.000000;65.000000;8268.000000;5415.000000;216.000000;542.000000;9282.000000;27642.000000;3853.000000;1889.000000;13990.000000;6651.000000;19.000000;15804.000000;1794.000000;13757.000000;4220.000000;16243.000000;1121.000000;28656.000000;18422.000000;2143.000000;3674.000000;17732.000000;54324.000000;403.000000;2196.000000;11845.000000;9126.000000;1473.000000;4574.000000;5276.000000;47162.000000;13927.000000;0.000000;4707.000000;31363.000000;14044.000000;1805.000000;1489.000000;9429.000000;22150.000000;513.000000;8430.000000;37248.000000;1306.000000;16207.000000;9161.000000;4412.000000;19001.000000;205.000000;14193.000000;17820.000000;4990.000000;6494.000000;2586.000000;4562.000000;13215.000000;19408.000000;6925.000000;6143.000000;368.000000;1160.000000;5471.000000;4544.000000;190.000000;4851.000000;5307.000000;11774.000000;17355.000000;7276.000000;21408.000000;4018.000000;30668.000000;40101.000000;3564.000000;27627.000000;183.000000;8113.000000;12536.000000;431.000000;566.000000;45.000000;21032.000000;7565.000000;27604.000000;19035.000000;41596.000000;23065.000000;28443.000000;5085.000000;6305.000000;8164.000000;1574.000000;18969.000000;4610.000000;40944.000000;18155.000000;15651.000000;32086.000000;12034.000000;7172.000000;23209.000000;5482.000000;18338.000000;11638.000000;11926.000000;3242.000000;11767.000000;14.000000;742.000000
