32400.000000;1306135.000000;189204.000000;497176.000000;47915.000000;33396.000000;145473.000000;74882.000000;260838.000000;52865.000000;55964.000000;116695.000000;270992.000000;430345.000000;335676.000000;24991.000000;14681.000000;109909.000000;167550.000000;56.000000;40831.000000;168808.000000;147154.000000;114807.000000;251373.000000;87419.000000;163426.000000;388409.000000;318188.000000;213445.000000;160218.000000;144728.000000;99289.000000;15629.000000;46915.000000;464556.000000;557872.000000;178813.000000;74541.000000;7362.000000;503498.000000;209130.000000;144705.000000;25277.000000;309607.000000;53358.000000;312864.000000;192898.000000;287496.000000;115735.000000;18184.000000;160408.000000;148041.000000;1775.000000;320.000000;44043.000000;241258.000000;19415.000000;59077.000000;146553.000000;103865.000000;274935.000000;13506.000000;217331.000000;544381.000000;25239.000000;60295.000000;46776.000000;44515.000000;239814.000000;127625.000000;8168.000000;140816.000000;349834.000000;16430.000000;29883.000000;91481.000000;113725.000000;164868.000000;123835.000000;320294.000000;24917.000000;231.000000;4196.000000;94805.000000;60709.000000;71847.000000;331231.000000;62159.000000;120551.000000;118825.000000;33182.000000;126209.000000;285857.000000;1121.000000;12384.000000;38238.000000;95969.000000;476121.000000;192080.000000;201697.000000;8634.000000;261490.000000;74193.000000;61210.000000;38711.000000;168494.000000;495135.000000;160767.000000;78881.000000;50618.000000;20437.000000;295716.000000;167740.000000;117212.000000;51230.000000;89505.000000;112558.000000;297217.000000;50981.000000;60205.000000;39384.000000;401846.000000;46099.000000;21434.000000;71819.000000;234887.000000;324930.000000;160281.000000;21743.000000;208757.000000;20.000000;126673.000000;205704.000000;109851.000000;175110.000000;185228.000000;7967.000000;401863.000000;105155.000000;59406.000000;530812.000000;138607.000000;37665.000000;355552.000000;201785.000000
725.000000;12012.000000;1842.000000;551.000000;21.000000;744.000000;316.000000;2724.000000;526.000000;60.000000;1773.000000;341.000000;2005.000000;142.000000;2061.000000;82.000000;26.000000;987.000000;813.000000;0.000000;118.000000;2316.000000;2235.000000;284.000000;482.000000;96.000000;271.000000;2510.000000;1838.000000;1322.000000;196.000000;1932.000000;153.000000;178.000000;326.000000;1048.000000;1194.000000;416.000000;96.000000;60.000000;45.000000;246.000000;36.000000;539.000000;31.000000;1764.000000;131.000000;147.000000;576.000000;1531.000000;4.000000;302.000000;188.000000;3.000000;3.000000;85.000000;2290.000000;37.000000;2055.000000;216.000000;1112.000000;1961.000000;15.000000;91.000000;34.000000;440.000000;2799.000000;965.000000;311.000000;1576.000000;270.000000;54.000000;1494.000000;1201.000000;816.000000;632.000000;1912.000000;2252.000000;385.000000;736.000000;378.000000;54.000000;0.000000;15.000000;130.000000;304.000000;119.000000;360.000000;388.000000;721.000000;512.000000;68.000000;615.000000;615.000000;2.000000;170.000000;4719.000000;1055.000000;672.000000;1650.000000;823.000000;29.000000;2879.000000;446.000000;90.000000;915.000000;218.000000;535.000000;3416.000000;485.000000;187.000000;70.000000;255.000000;708.000000;992.000000;67.000000;389.000000;261.000000;262.000000;204.000000;286.000000;51.000000;253.000000;106.000000;872.000000;2866.000000;883.000000;806.000000;275.000000;1477.000000;707.000000;0.000000;644.000000;1667.000000;497.000000;864.000000;262.000000;127.000000;816.000000;258.000000;87.000000;547.000000;333.000000;106.000000;42.000000;930.000000
6403.000000;293747.000000;40758.000000;69399.000000;3169.000000;6742.000000;26396.000000;15486.000000;37070.000000;6264.000000;13212.000000;16631.000000;66694.000000;28942.000000;47747.000000;3662.000000;1536.000000;23718.000000;47928.000000;23.000000;7764.000000;40420.000000;13792.000000;21819.000000;20697.000000;8848.000000;22193.000000;69166.000000;57105.000000;97844.000000;19013.000000;36027.000000;9507.000000;2533.000000;8431.000000;68007.000000;61668.000000;24394.000000;12572.000000;973.000000;12866.000000;21606.000000;7855.000000;4591.000000;10514.000000;75822.000000;39303.000000;26013.000000;49344.000000;27060.000000;1057.000000;18372.000000;12924.000000;275.000000;64.000000;5776.000000;35168.000000;2038.000000;13882.000000;15772.000000;20726.000000;21230.000000;1496.000000;14805.000000;23237.000000;4838.000000;12931.000000;8115.000000;8153.000000;51006.000000;21150.000000;1184.000000;30060.000000;57839.000000;1077.000000;5506.000000;8779.000000;17819.000000;25815.000000;23702.000000;42913.000000;2642.000000;56.000000;520.000000;14322.000000;10898.000000;6514.000000;56316.000000;9888.000000;17152.000000;25142.000000;4531.000000;16200.000000;59209.000000;191.000000;2131.000000;2478.000000;17898.000000;57922.000000;42642.000000;44324.000000;1148.000000;47504.000000;14849.000000;5780.000000;6969.000000;20895.000000;67617.000000;39094.000000;16313.000000;8906.000000;2478.000000;31278.000000;28313.000000;22929.000000;2354.000000;7798.000000;13693.000000;53973.000000;9515.000000;11930.000000;4239.000000;35549.000000;7070.000000;1583.000000;15149.000000;39462.000000;69930.000000;16172.000000;1372.000000;36530.000000;1.000000;23312.000000;51285.000000;17964.000000;32574.000000;24800.000000;917.000000;76187.000000;7106.000000;6946.000000;62649.000000;17773.000000;4869.000000;12786.000000;38152.000000
2767.000000;153045.000000;16986.000000;43156.000000;1072.000000;2893.000000;10898.000000;6741.000000;26847.000000;4426.000000;9438.000000;19330.000000;31450.000000;20724.000000;29992.000000;1472.000000;780.000000;20324.000000;20252.000000;1.000000;3843.000000;21412.000000;3241.000000;9309.000000;11704.000000;6804.000000;12020.000000;44386.000000;28650.000000;45479.000000;8778.000000;18090.000000;6233.000000;715.000000;3361.000000;42055.000000;39388.000000;14832.000000;7231.000000;205.000000;15359.000000;12272.000000;2693.000000;1488.000000;4500.000000;49585.000000;18299.000000;11582.000000;34609.000000;18687.000000;205.000000;10167.000000;8479.000000;109.000000;30.000000;2638.000000;27766.000000;575.000000;9894.000000;9097.000000;10995.000000;12504.000000;368.000000;9694.000000;22020.000000;1693.000000;9248.000000;3015.000000;3105.000000;38065.000000;11273.000000;147.000000;12599.000000;36330.000000;320.000000;2636.000000;3246.000000;13618.000000;20743.000000;11295.000000;27280.000000;1419.000000;10.000000;260.000000;8185.000000;6122.000000;3753.000000;26666.000000;5907.000000;12144.000000;10733.000000;2545.000000;11652.000000;29450.000000;62.000000;537.000000;819.000000;10017.000000;33345.000000;32726.000000;21687.000000;509.000000;29746.000000;6914.000000;3625.000000;2436.000000;10439.000000;31908.000000;19336.000000;8348.000000;4446.000000;962.000000;9932.000000;15143.000000;10265.000000;2116.000000;5274.000000;14953.000000;22427.000000;4585.000000;5716.000000;1615.000000;18316.000000;3785.000000;595.000000;6641.000000;21134.000000;33678.000000;9073.000000;436.000000;17372.000000;1.000000;12321.000000;29691.000000;8372.000000;27752.000000;11987.000000;240.000000;46209.000000;8155.000000;2811.000000;33017.000000;10400.000000;3495.000000;8956.000000;25556.000000
2052.000000;105997.000000;13662.000000;33331.000000;1006.000000;2152.000000;5988.000000;4914.000000;16869.000000;3234.000000;7205.000000;2235.000000;30195.000000;17974.000000;19431.000000;1251.000000;587.000000;15443.000000;15876.000000;2.000000;3189.000000;16839.000000;2745.000000;5758.000000;5895.000000;4788.000000;9750.000000;26118.000000;20447.000000;26975.000000;7286.000000;14231.000000;5358.000000;678.000000;2422.000000;33903.000000;26626.000000;12687.000000;6920.000000;79.000000;11043.000000;10303.000000;2565.000000;1252.000000;6073.000000;29214.000000;14035.000000;6837.000000;23782.000000;15428.000000;282.000000;7791.000000;7426.000000;58.000000;14.000000;2048.000000;25460.000000;608.000000;7043.000000;7882.000000;7235.000000;9693.000000;440.000000;7485.000000;16885.000000;1377.000000;7508.000000;2545.000000;2308.000000;26033.000000;8752.000000;63.000000;9982.000000;24288.000000;189.000000;1816.000000;2531.000000;8134.000000;13328.000000;10900.000000;19030.000000;901.000000;8.000000;158.000000;7038.000000;5174.000000;2993.000000;23067.000000;3600.000000;7330.000000;7508.000000;1733.000000;6639.000000;20288.000000;64.000000;481.000000;472.000000;5944.000000;24878.000000;23972.000000;18185.000000;318.000000;23846.000000;5576.000000;2336.000000;2007.000000;4644.000000;24713.000000;15742.000000;8397.000000;3619.000000;791.000000;8206.000000;13913.000000;8496.000000;522.000000;3593.000000;10211.000000;12788.000000;2868.000000;4950.000000;1400.000000;12954.000000;2479.000000;229.000000;4618.000000;20111.000000;27868.000000;7123.000000;255.000000;12396.000000;0.000000;9588.000000;19529.000000;7233.000000;19080.000000;5596.000000;80.000000;28576.000000;1173.000000;1996.000000;29064.000000;8886.000000;1553.000000;9374.000000;16884.000000
1440.000000;89471.000000;10705.000000;19655.000000;1778.000000;1455.000000;8261.000000;3339.000000;23779.000000;2085.000000;5891.000000;2029.000000;18880.000000;9977.000000;14920.000000;985.000000;432.000000;11060.000000;8322.000000;11.000000;2067.000000;14150.000000;4814.000000;6870.000000;10046.000000;4287.000000;7370.000000;12783.000000;19171.000000;20000.000000;8374.000000;11802.000000;3734.000000;534.000000;2172.000000;22536.000000;22035.000000;9005.000000;4118.000000;140.000000;16356.000000;7500.000000;7314.000000;965.000000;15820.000000;21278.000000;13482.000000;14362.000000;25831.000000;11851.000000;388.000000;6585.000000;5840.000000;55.000000;40.000000;2416.000000;9363.000000;655.000000;6113.000000;5809.000000;5543.000000;5806.000000;422.000000;9333.000000;11015.000000;911.000000;5484.000000;1614.000000;1914.000000;21122.000000;7681.000000;259.000000;7175.000000;16757.000000;543.000000;1436.000000;1909.000000;7971.000000;14857.000000;6652.000000;29559.000000;1127.000000;29.000000;126.000000;4074.000000;3532.000000;2151.000000;12196.000000;2729.000000;9761.000000;6592.000000;1498.000000;10308.000000;19585.000000;48.000000;381.000000;2237.000000;4792.000000;17053.000000;19010.000000;12408.000000;301.000000;17964.000000;4042.000000;2221.000000;1373.000000;13814.000000;33447.000000;12405.000000;4210.000000;2871.000000;765.000000;7603.000000;9270.000000;6077.000000;505.000000;3500.000000;9892.000000;26462.000000;2750.000000;3318.000000;1733.000000;10221.000000;2994.000000;1099.000000;3228.000000;11889.000000;26059.000000;6442.000000;919.000000;19385.000000;3.000000;6883.000000;16860.000000;4929.000000;18761.000000;14745.000000;152.000000;19749.000000;13792.000000;2979.000000;25536.000000;6060.000000;1194.000000;15624.000000;14617.000000
3378.000000;105377.000000;4897.000000;12951.000000;2253.000000;3497.000000;14540.000000;4056.000000;13066.000000;886.000000;3980.000000;1993.000000;10462.000000;7060.000000;16496.000000;906.000000;505.000000;6665.000000;4199.000000;3.000000;1831.000000;9356.000000;2421.000000;9444.000000;3890.000000;2270.000000;3695.000000;19473.000000;25136.000000;49033.000000;6664.000000;8145.000000;1677.000000;531.000000;3817.000000;15809.000000;8518.000000;5279.000000;1986.000000;258.000000;5718.000000;4714.000000;6607.000000;1574.000000;6603.000000;15889.000000;11860.000000;8335.000000;16984.000000;8275.000000;474.000000;4263.000000;2387.000000;85.000000;19.000000;2923.000000;1483.000000;970.000000;3950.000000;3724.000000;9303.000000;4899.000000;647.000000;4516.000000;6020.000000;1562.000000;3932.000000;2004.000000;3690.000000;16453.000000;7233.000000;324.000000;4450.000000;16435.000000;398.000000;3082.000000;1993.000000;7968.000000;6926.000000;5659.000000;14962.000000;718.000000;21.000000;198.000000;2682.000000;2759.000000;1870.000000;5839.000000;1889.000000;7111.000000;9551.000000;1001.000000;6996.000000;23789.000000;60.000000;489.000000;838.000000;10041.000000;11683.000000;10684.000000;14010.000000;338.000000;12112.000000;4817.000000;1277.000000;1683.000000;8463.000000;23773.000000;6236.000000;3843.000000;2448.000000;725.000000;9516.000000;7631.000000;4651.000000;1109.000000;1921.000000;3658.000000;17530.000000;7824.000000;3631.000000;3166.000000;4318.000000;3295.000000;463.000000;3837.000000;10177.000000;12289.000000;2859.000000;493.000000;11659.000000;0.000000;8225.000000;14915.000000;4525.000000;8071.000000;8987.000000;235.000000;25663.000000;1014.000000;4985.000000;17413.000000;4484.000000;1259.000000;5756.000000;13770.000000
1359.000000;78198.000000;5840.000000;11053.000000;1480.000000;1366.000000;8734.000000;2653.000000;13106.000000;678.000000;2796.000000;2661.000000;11408.000000;5718.000000;11077.000000;583.000000;446.000000;6334.000000;5849.000000;2.000000;1383.000000;8238.000000;3110.000000;6725.000000;4562.000000;2014.000000;3689.000000;15869.000000;19433.000000;32523.000000;5118.000000;6937.000000;1605.000000;275.000000;1849.000000;14948.000000;7126.000000;4879.000000;1717.000000;155.000000;7493.000000;4059.000000;4879.000000;715.000000;6332.000000;12761.000000;11426.000000;7648.000000;16561.000000;7801.000000;199.000000;3909.000000;2359.000000;62.000000;6.000000;2025.000000;1655.000000;478.000000;3016.000000;2824.000000;5565.000000;3474.000000;282.000000;4456.000000;6660.000000;746.000000;3695.000000;1277.000000;1767.000000;16062.000000;5813.000000;261.000000;4372.000000;12627.000000;186.000000;1371.000000;2354.000000;5139.000000;7222.000000;5053.000000;14724.000000;762.000000;6.000000;126.000000;2409.000000;1936.000000;1421.000000;6688.000000;2474.000000;4578.000000;6970.000000;770.000000;4777.000000;18260.000000;29.000000;202.000000;762.000000;5398.000000;10549.000000;10871.000000;11658.000000;214.000000;13208.000000;3432.000000;1722.000000;1091.000000;5774.000000;18969.000000;6440.000000;2814.000000;1783.000000;454.000000;10289.000000;6815.000000;3969.000000;1138.000000;2231.000000;4413.000000;14286.000000;3372.000000;2640.000000;1656.000000;3419.000000;2188.000000;254.000000;2481.000000;9363.000000;12082.000000;2569.000000;279.000000;11595.000000;0.000000;5884.000000;14727.000000;3961.000000;8969.000000;6989.000000;154.000000;20146.000000;1701.000000;2709.000000;15731.000000;3759.000000;1191.000000;6532.000000;12702.000000
1413.000000;59941.000000;7201.000000;8517.000000;786.000000;1516.000000;7891.000000;2704.000000;13206.000000;614.000000;2663.000000;1686.000000;11187.000000;6236.000000;9398.000000;582.000000;346.000000;4697.000000;5123.000000;2.000000;1348.000000;6851.000000;2926.000000;5668.000000;3871.000000;1921.000000;3116.000000;14150.000000;16572.000000;24524.000000;4672.000000;5959.000000;1289.000000;245.000000;1747.000000;12145.000000;6208.000000;4382.000000;1530.000000;133.000000;6688.000000;3737.000000;2729.000000;657.000000;4477.000000;9445.000000;9488.000000;7597.000000;15635.000000;6148.000000;155.000000;3274.000000;2224.000000;54.000000;15.000000;1631.000000;2006.000000;414.000000;2692.000000;2235.000000;4730.000000;2386.000000;283.000000;4413.000000;5887.000000;672.000000;3190.000000;1134.000000;1669.000000;11946.000000;4706.000000;107.000000;5057.000000;10122.000000;234.000000;1340.000000;2291.000000;4732.000000;8031.000000;4383.000000;15400.000000;472.000000;5.000000;95.000000;2104.000000;1842.000000;1160.000000;7673.000000;2179.000000;5126.000000;5991.000000;720.000000;5270.000000;15023.000000;45.000000;214.000000;1177.000000;4389.000000;10034.000000;8212.000000;10512.000000;146.000000;9984.000000;3143.000000;1142.000000;941.000000;7568.000000;15633.000000;6594.000000;2920.000000;1626.000000;447.000000;8525.000000;6115.000000;3785.000000;844.000000;2052.000000;4491.000000;13671.000000;3302.000000;2509.000000;1173.000000;3963.000000;1836.000000;495.000000;2597.000000;8667.000000;11271.000000;2176.000000;398.000000;8910.000000;0.000000;5475.000000;11824.000000;3607.000000;7881.000000;8851.000000;132.000000;15525.000000;2680.000000;2122.000000;14359.000000;3772.000000;785.000000;5561.000000;10176.000000
3256.000000;135924.000000;14980.000000;19707.000000;1762.000000;3268.000000;19315.000000;6509.000000;32284.000000;1827.000000;7921.000000;1516.000000;23583.000000;14747.000000;25316.000000;1311.000000;396.000000;11923.000000;13910.000000;9.000000;3120.000000;19782.000000;8452.000000;13600.000000;8204.000000;4299.000000;7438.000000;36427.000000;44039.000000;51939.000000;10518.000000;16859.000000;3641.000000;663.000000;4626.000000;35364.000000;17200.000000;11829.000000;4363.000000;171.000000;15715.000000;9057.000000;6089.000000;1646.000000;11641.000000;22741.000000;19614.000000;19452.000000;38614.000000;15679.000000;422.000000;7499.000000;5532.000000;90.000000;20.000000;4131.000000;4944.000000;1003.000000;8595.000000;5974.000000;13340.000000;7387.000000;676.000000;10112.000000;15500.000000;1728.000000;8809.000000;3131.000000;4469.000000;33549.000000;11988.000000;208.000000;10851.000000;26667.000000;302.000000;2938.000000;5558.000000;14775.000000;19629.000000;10528.000000;37001.000000;771.000000;14.000000;152.000000;5703.000000;4682.000000;2235.000000;19465.000000;3765.000000;14338.000000;13914.000000;1846.000000;15088.000000;34173.000000;44.000000;647.000000;1352.000000;13044.000000;25288.000000;24109.000000;23605.000000;293.000000;22644.000000;7712.000000;1802.000000;2589.000000;25192.000000;38377.000000;19205.000000;6118.000000;4675.000000;1184.000000;16878.000000;14071.000000;9473.000000;374.000000;4005.000000;11028.000000;33854.000000;7833.000000;5622.000000;2873.000000;9383.000000;4543.000000;495.000000;6329.000000;20133.000000;24190.000000;5557.000000;502.000000;26084.000000;0.000000;13302.000000;31286.000000;8116.000000;22133.000000;26761.000000;161.000000;38553.000000;11876.000000;5071.000000;34122.000000;8361.000000;1098.000000;13009.000000;27208.000000
