260967.000000;1306135.000000;323827.000000;44976.000000;394583.000000;53517.000000;86287.000000;11691.000000;118383.000000;220.000000;303112.000000;24048.000000;224342.000000;737.000000;233330.000000;26758.000000;66438.000000;125807.000000;698481.000000;538635.000000;20286.000000;110728.000000;225679.000000;116330.000000;114184.000000;207913.000000;123296.000000;63235.000000;361927.000000;285233.000000;162796.000000;77615.000000;6489.000000;218147.000000;12547.000000;46494.000000;408344.000000;128904.000000;134108.000000;253470.000000;453651.000000;335342.000000;279456.000000;1015.000000;115109.000000;19.000000;246421.000000;113924.000000;184899.000000;223502.000000;396093.000000;170629.000000;552413.000000;45063.000000;60982.000000;372795.000000;121143.000000;20446.000000;48233.000000;20540.000000;242490.000000;123059.000000;323196.000000;33067.000000;289879.000000;3617.000000;70289.000000;482676.000000;147603.000000;313619.000000;228753.000000;165.000000;74763.000000;47.000000;128293.000000;124773.000000;226413.000000;118742.000000;10277.000000;2893.000000;41015.000000;126671.000000;25889.000000;116754.000000;336903.000000;79662.000000;69021.000000;61372.000000;229628.000000;51954.000000;104333.000000;9720.000000;234956.000000;351269.000000;37930.000000;25503.000000;22934.000000;54462.000000;347443.000000;137759.000000;13298.000000;68444.000000;196642.000000;431991.000000;41264.000000;115715.000000;99311.000000;65916.000000;121062.000000;25994.000000;65842.000000;68950.000000;171268.000000;427665.000000;82748.000000;233481.000000;25218.000000;40574.000000;117640.000000;60595.000000;246540.000000;167813.000000;146130.000000;391409.000000;362988.000000;501373.000000;52044.000000;11032.000000;206392.000000;80107.000000;185938.000000;30645.000000;59401.000000;8308.000000;37983.000000;113186.000000;50107.000000;32905.000000;220094.000000;245269.000000;61153.000000;116216.000000;144465.000000;11443.000000
572.000000;12012.000000;81.000000;90.000000;239.000000;251.000000;251.000000;182.000000;1782.000000;0.000000;2960.000000;777.000000;479.000000;2.000000;746.000000;579.000000;113.000000;676.000000;60.000000;1035.000000;4.000000;969.000000;203.000000;402.000000;861.000000;284.000000;931.000000;956.000000;2112.000000;748.000000;304.000000;123.000000;77.000000;1627.000000;24.000000;1121.000000;627.000000;470.000000;171.000000;940.000000;495.000000;169.000000;124.000000;2.000000;290.000000;0.000000;1942.000000;751.000000;35.000000;1506.000000;33.000000;174.000000;266.000000;47.000000;95.000000;77.000000;288.000000;1057.000000;369.000000;75.000000;1915.000000;369.000000;162.000000;85.000000;56.000000;14.000000;381.000000;1155.000000;326.000000;355.000000;3455.000000;1.000000;2533.000000;0.000000;1208.000000;632.000000;2103.000000;236.000000;29.000000;11.000000;127.000000;733.000000;1554.000000;754.000000;1018.000000;1915.000000;126.000000;119.000000;845.000000;70.000000;247.000000;15.000000;302.000000;1285.000000;4744.000000;97.000000;380.000000;319.000000;2811.000000;1380.000000;154.000000;3327.000000;3000.000000;1293.000000;227.000000;2474.000000;3572.000000;78.000000;1058.000000;42.000000;77.000000;112.000000;267.000000;456.000000;2207.000000;674.000000;45.000000;1284.000000;127.000000;296.000000;857.000000;447.000000;1911.000000;697.000000;2139.000000;1144.000000;1681.000000;17.000000;286.000000;469.000000;1773.000000;67.000000;197.000000;130.000000;995.000000;176.000000;325.000000;735.000000;542.000000;439.000000;25.000000;466.000000;1666.000000;190.000000
40973.000000;293747.000000;14520.000000;5892.000000;57930.000000;5018.000000;16105.000000;2069.000000;27415.000000;54.000000;34163.000000;4652.000000;33680.000000;121.000000;30531.000000;4852.000000;8645.000000;23412.000000;24705.000000;62594.000000;1163.000000;24306.000000;23834.000000;16592.000000;23446.000000;23622.000000;34999.000000;13763.000000;59601.000000;41270.000000;20453.000000;7259.000000;879.000000;64577.000000;1332.000000;7835.000000;61342.000000;18971.000000;11453.000000;43939.000000;61547.000000;38550.000000;29872.000000;173.000000;14779.000000;1.000000;62011.000000;15708.000000;9802.000000;46733.000000;13494.000000;16082.000000;41761.000000;5349.000000;7668.000000;22571.000000;24222.000000;1284.000000;8845.000000;2495.000000;53697.000000;14830.000000;35978.000000;4215.000000;14434.000000;447.000000;11016.000000;81018.000000;25319.000000;38492.000000;54590.000000;49.000000;17618.000000;15.000000;27547.000000;22522.000000;59713.000000;14317.000000;1304.000000;405.000000;7779.000000;22880.000000;1572.000000;23195.000000;68196.000000;18390.000000;6338.000000;8596.000000;100445.000000;2363.000000;7160.000000;1187.000000;31463.000000;64874.000000;2654.000000;3787.000000;4336.000000;11269.000000;45324.000000;29020.000000;1658.000000;15096.000000;41658.000000;88963.000000;6968.000000;27283.000000;19284.000000;10655.000000;18296.000000;2867.000000;5987.000000;10699.000000;13509.000000;41284.000000;6420.000000;54822.000000;2634.000000;7961.000000;11486.000000;11269.000000;31867.000000;33931.000000;13174.000000;56645.000000;48395.000000;74718.000000;71982.000000;1181.000000;29706.000000;15822.000000;30613.000000;3161.000000;10199.000000;933.000000;7409.000000;17216.000000;9226.000000;5516.000000;39800.000000;39451.000000;4161.000000;19149.000000;31631.000000;1972.000000
28251.000000;153045.000000;11720.000000;3470.000000;27441.000000;3165.000000;8715.000000;573.000000;19496.000000;10.000000;24340.000000;1924.000000;20414.000000;30.000000;17583.000000;1580.000000;3630.000000;12310.000000;25064.000000;42864.000000;238.000000;9787.000000;12652.000000;19324.000000;10196.000000;12821.000000;14103.000000;6578.000000;35897.000000;27085.000000;12713.000000;4843.000000;199.000000;31746.000000;658.000000;2882.000000;40338.000000;12210.000000;7569.000000;23831.000000;41025.000000;17552.000000;9779.000000;55.000000;15985.000000;1.000000;29516.000000;11206.000000;3196.000000;38280.000000;9182.000000;8806.000000;22762.000000;3793.000000;3186.000000;16554.000000;10860.000000;444.000000;3499.000000;960.000000;38157.000000;9834.000000;17371.000000;2940.000000;5581.000000;223.000000;6706.000000;43575.000000;12968.000000;24112.000000;29107.000000;25.000000;12779.000000;0.000000;23551.000000;10255.000000;35281.000000;8178.000000;637.000000;175.000000;3770.000000;10594.000000;605.000000;10935.000000;33858.000000;8528.000000;3723.000000;4623.000000;43440.000000;2112.000000;8209.000000;279.000000;17465.000000;33564.000000;789.000000;1523.000000;1497.000000;5160.000000;31301.000000;16161.000000;295.000000;10451.000000;17736.000000;56047.000000;3666.000000;13380.000000;9832.000000;6273.000000;13366.000000;991.000000;3820.000000;6096.000000;5382.000000;24219.000000;2424.000000;25637.000000;852.000000;3508.000000;8412.000000;5581.000000;16154.000000;14828.000000;2657.000000;32082.000000;27959.000000;39900.000000;47155.000000;326.000000;14287.000000;7383.000000;19068.000000;1721.000000;5060.000000;217.000000;3344.000000;7583.000000;3585.000000;1892.000000;30300.000000;26861.000000;1436.000000;10258.000000;17227.000000;507.000000
19066.000000;105997.000000;8825.000000;2449.000000;23353.000000;1975.000000;8760.000000;520.000000;15809.000000;8.000000;21523.000000;1431.000000;16250.000000;22.000000;12599.000000;1353.000000;2284.000000;10477.000000;18904.000000;28419.000000;301.000000;8077.000000;10690.000000;2226.000000;8386.000000;10107.000000;11948.000000;5880.000000;32786.000000;18135.000000;10609.000000;4071.000000;59.000000;23602.000000;484.000000;2353.000000;29725.000000;9030.000000;6542.000000;22273.000000;31250.000000;12582.000000;7315.000000;57.000000;10994.000000;0.000000;27883.000000;6749.000000;3299.000000;28138.000000;9395.000000;7626.000000;20900.000000;2676.000000;2145.000000;14006.000000;6754.000000;212.000000;2572.000000;784.000000;26526.000000;6221.000000;13070.000000;1444.000000;6370.000000;138.000000;4230.000000;31370.000000;7607.000000;18811.000000;23716.000000;5.000000;9458.000000;2.000000;17891.000000;8654.000000;22185.000000;7194.000000;402.000000;107.000000;3106.000000;8918.000000;229.000000;10480.000000;23857.000000;6456.000000;2872.000000;3331.000000;21465.000000;530.000000;1182.000000;322.000000;9005.000000;23711.000000;511.000000;1299.000000;1223.000000;4520.000000;18889.000000;10192.000000;132.000000;8382.000000;13881.000000;37977.000000;2910.000000;10298.000000;6727.000000;5977.000000;8181.000000;949.000000;2537.000000;5170.000000;3747.000000;16980.000000;1714.000000;22592.000000;888.000000;2517.000000;6048.000000;3510.000000;9584.000000;9324.000000;2097.000000;28244.000000;17553.000000;32653.000000;27138.000000;375.000000;6418.000000;5883.000000;11761.000000;1083.000000;4047.000000;96.000000;2482.000000;5152.000000;2640.000000;1592.000000;19324.000000;16873.000000;1311.000000;9406.000000;11050.000000;431.000000
25964.000000;89471.000000;11632.000000;2093.000000;18328.000000;1477.000000;4632.000000;390.000000;12500.000000;29.000000;8154.000000;865.000000;11909.000000;43.000000;10367.000000;1021.000000;3449.000000;7230.000000;13601.000000;20874.000000;442.000000;5259.000000;10032.000000;1995.000000;5700.000000;8150.000000;5427.000000;3101.000000;22557.000000;28449.000000;7437.000000;2865.000000;124.000000;17958.000000;368.000000;1515.000000;32750.000000;7410.000000;5182.000000;13818.000000;16514.000000;28523.000000;7686.000000;44.000000;10327.000000;1.000000;17216.000000;9092.000000;9888.000000;23619.000000;16775.000000;5876.000000;31391.000000;1790.000000;3053.000000;11124.000000;7702.000000;936.000000;2276.000000;765.000000;21289.000000;6840.000000;8507.000000;1028.000000;17030.000000;110.000000;3024.000000;21086.000000;10468.000000;9652.000000;19692.000000;27.000000;8051.000000;9.000000;12748.000000;6356.000000;17559.000000;4949.000000;392.000000;82.000000;2083.000000;6211.000000;1479.000000;6401.000000;21950.000000;4847.000000;2105.000000;3861.000000;21620.000000;554.000000;13773.000000;322.000000;19960.000000;19898.000000;2110.000000;996.000000;821.000000;2924.000000;9819.000000;8532.000000;402.000000;6366.000000;11781.000000;23617.000000;2361.000000;8265.000000;4887.000000;3578.000000;10237.000000;981.000000;2216.000000;3054.000000;5847.000000;12585.000000;1709.000000;12472.000000;980.000000;1751.000000;5548.000000;3239.000000;10482.000000;10541.000000;4592.000000;16232.000000;14991.000000;32235.000000;19931.000000;371.000000;16570.000000;4399.000000;14402.000000;1339.000000;3425.000000;157.000000;1835.000000;6408.000000;2159.000000;1065.000000;20357.000000;18867.000000;2400.000000;6508.000000;8943.000000;333.000000
12847.000000;105377.000000;4915.000000;1352.000000;11598.000000;1243.000000;3585.000000;388.000000;8378.000000;22.000000;1887.000000;1888.000000;10040.000000;45.000000;6016.000000;1714.000000;6138.000000;6971.000000;6924.000000;11922.000000;547.000000;3348.000000;6486.000000;1996.000000;3939.000000;4187.000000;3424.000000;3842.000000;14767.000000;14482.000000;4015.000000;1212.000000;225.000000;19080.000000;443.000000;1953.000000;23625.000000;5370.000000;2019.000000;12111.000000;12219.000000;11322.000000;9108.000000;50.000000;3852.000000;0.000000;9749.000000;6827.000000;7129.000000;11673.000000;7526.000000;3784.000000;13868.000000;777.000000;6063.000000;6155.000000;9848.000000;494.000000;3874.000000;712.000000;15843.000000;3227.000000;4419.000000;1167.000000;5927.000000;170.000000;2138.000000;22807.000000;10329.000000;8796.000000;11469.000000;9.000000;5242.000000;2.000000;7686.000000;6406.000000;22781.000000;3258.000000;371.000000;125.000000;1952.000000;5663.000000;529.000000;5635.000000;28517.000000;4710.000000;1875.000000;3797.000000;47869.000000;1107.000000;990.000000;415.000000;10811.000000;27338.000000;861.000000;963.000000;1380.000000;3568.000000;14465.000000;11482.000000;434.000000;4533.000000;5224.000000;29475.000000;2935.000000;5518.000000;5037.000000;1619.000000;7338.000000;1810.000000;1312.000000;1920.000000;2206.000000;4915.000000;1840.000000;4994.000000;1478.000000;4091.000000;2977.000000;9263.000000;7178.000000;14790.000000;2241.000000;10265.000000;17423.000000;11021.000000;15078.000000;447.000000;11073.000000;5205.000000;10967.000000;801.000000;3110.000000;242.000000;4254.000000;8184.000000;4328.000000;1271.000000;11441.000000;13699.000000;3101.000000;4914.000000;11145.000000;422.000000
13334.000000;78198.000000;5399.000000;1062.000000;13063.000000;1500.000000;2826.000000;197.000000;7846.000000;6.000000;1551.000000;737.000000;8237.000000;24.000000;5032.000000;779.000000;3245.000000;5570.000000;8009.000000;11441.000000;237.000000;3524.000000;5728.000000;2647.000000;3744.000000;3853.000000;4571.000000;2723.000000;15235.000000;15319.000000;3767.000000;1224.000000;155.000000;17357.000000;366.000000;1266.000000;20564.000000;4767.000000;2016.000000;10827.000000;10146.000000;10306.000000;9198.000000;26.000000;4578.000000;0.000000;10739.000000;4053.000000;5628.000000;12675.000000;8523.000000;3071.000000;14051.000000;589.000000;3092.000000;6639.000000;7164.000000;225.000000;1921.000000;446.000000;15208.000000;3322.000000;4184.000000;1090.000000;5603.000000;104.000000;2755.000000;17876.000000;7798.000000;7455.000000;11760.000000;4.000000;4133.000000;2.000000;7260.000000;5146.000000;18664.000000;2803.000000;231.000000;99.000000;1467.000000;5027.000000;317.000000;4825.000000;21501.000000;2944.000000;1408.000000;2477.000000;31725.000000;1136.000000;1670.000000;182.000000;9989.000000;21210.000000;798.000000;590.000000;683.000000;2449.000000;11413.000000;7846.000000;326.000000;4113.000000;6030.000000;21585.000000;1737.000000;4338.000000;2902.000000;1375.000000;4661.000000;915.000000;1543.000000;1792.000000;2123.000000;3966.000000;2154.000000;6168.000000;810.000000;1660.000000;2642.000000;3961.000000;8157.000000;10187.000000;2983.000000;9479.000000;12560.000000;9476.000000;12034.000000;220.000000;7996.000000;3765.000000;9265.000000;1001.000000;2315.000000;139.000000;1777.000000;5673.000000;2100.000000;845.000000;11642.000000;12796.000000;2089.000000;4127.000000;7776.000000;178.000000
12783.000000;59941.000000;5417.000000;975.000000;12326.000000;1215.000000;2895.000000;177.000000;6249.000000;6.000000;1690.000000;820.000000;6578.000000;31.000000;4303.000000;701.000000;2569.000000;5004.000000;7298.000000;9008.000000;172.000000;3932.000000;5250.000000;1659.000000;3895.000000;3260.000000;3949.000000;2742.000000;13643.000000;13819.000000;3270.000000;940.000000;103.000000;14736.000000;284.000000;1134.000000;19209.000000;4866.000000;1893.000000;9488.000000;8388.000000;10771.000000;7559.000000;38.000000;4599.000000;0.000000;10175.000000;4642.000000;3356.000000;10029.000000;6466.000000;2359.000000;11751.000000;512.000000;2386.000000;5769.000000;6229.000000;399.000000;1768.000000;437.000000;11407.000000;3126.000000;4711.000000;747.000000;4679.000000;90.000000;2376.000000;16121.000000;7290.000000;7079.000000;9108.000000;10.000000;3678.000000;0.000000;5470.000000;4703.000000;14117.000000;2620.000000;170.000000;64.000000;1420.000000;4420.000000;557.000000;4297.000000;17601.000000;2986.000000;1148.000000;2101.000000;24203.000000;892.000000;2685.000000;215.000000;11550.000000;17120.000000;1120.000000;603.000000;599.000000;2374.000000;9416.000000;6713.000000;187.000000;3667.000000;7504.000000;16856.000000;1557.000000;4557.000000;2950.000000;1278.000000;5090.000000;724.000000;1053.000000;1475.000000;1834.000000;4341.000000;2178.000000;6469.000000;659.000000;1736.000000;2469.000000;3804.000000;6934.000000;9259.000000;2804.000000;9854.000000;10710.000000;8494.000000;8818.000000;205.000000;10390.000000;3424.000000;7492.000000;618.000000;2057.000000;137.000000;1835.000000;4683.000000;1921.000000;721.000000;12006.000000;11459.000000;1131.000000;3540.000000;6388.000000;180.000000
32946.000000;135924.000000;12432.000000;2503.000000;23892.000000;1944.000000;6384.000000;541.000000;16475.000000;14.000000;4310.000000;1877.000000;16870.000000;36.000000;10889.000000;1792.000000;7077.000000;12926.000000;19079.000000;27310.000000;459.000000;8183.000000;12111.000000;1507.000000;8922.000000;7963.000000;10328.000000;5458.000000;29620.000000;35027.000000;9358.000000;2697.000000;143.000000;33616.000000;340.000000;2985.000000;47905.000000;10707.000000;4676.000000;23346.000000;19444.000000;26757.000000;17181.000000;41.000000;11351.000000;0.000000;21791.000000;13552.000000;7857.000000;28180.000000;15577.000000;5827.000000;27069.000000;1530.000000;6062.000000;13880.000000;14667.000000;385.000000;4690.000000;1190.000000;32780.000000;7345.000000;12096.000000;999.000000;12607.000000;132.000000;4121.000000;40720.000000;17845.000000;15665.000000;24804.000000;14.000000;10866.000000;8.000000;14051.000000;10737.000000;37668.000000;6463.000000;368.000000;109.000000;3255.000000;10480.000000;535.000000;10149.000000;40743.000000;8529.000000;2141.000000;5226.000000;53243.000000;398.000000;11669.000000;477.000000;32706.000000;42712.000000;1411.000000;1348.000000;1541.000000;5134.000000;25118.000000;19060.000000;313.000000;10106.000000;16955.000000;45027.000000;4150.000000;12860.000000;8745.000000;3667.000000;14995.000000;1679.000000;1902.000000;3784.000000;5311.000000;10237.000000;5100.000000;17097.000000;1470.000000;3931.000000;5757.000000;9367.000000;13114.000000;20986.000000;8331.000000;23696.000000;28402.000000;21882.000000;21247.000000;493.000000;32763.000000;8414.000000;24506.000000;898.000000;5688.000000;169.000000;3844.000000;11957.000000;5221.000000;2016.000000;29888.000000;27661.000000;2552.000000;8886.000000;19420.000000;549.000000
