9812.000000;1306135.000000;323521.000000;218446.000000;224156.000000;836605.000000;364348.000000;874633.000000;48150.000000;559393.000000;352659.000000;1091609.000000;158874.000000;188033.000000;695687.000000;50587.000000;222109.000000;319505.000000;575387.000000;32970.000000;456431.000000;1161238.000000;393611.000000;433613.000000;30128.000000;144202.000000;406782.000000;292451.000000;1113437.000000;888769.000000;489731.000000;165477.000000;959404.000000;822169.000000;37765.000000;1047.000000;421718.000000;66804.000000;718125.000000;617890.000000;1040560.000000;569607.000000;314089.000000;132524.000000;6069.000000;192563.000000;76.000000;80575.000000;507023.000000;1493188.000000;118739.000000;213341.000000;220082.000000;86178.000000
31.000000;12012.000000;5879.000000;1590.000000;599.000000;5983.000000;846.000000;1609.000000;111.000000;2231.000000;1329.000000;2273.000000;139.000000;4847.000000;5351.000000;25.000000;779.000000;4287.000000;292.000000;411.000000;5811.000000;3576.000000;2259.000000;1031.000000;484.000000;209.000000;2820.000000;8095.000000;245.000000;4263.000000;6173.000000;333.000000;1457.000000;4055.000000;679.000000;3.000000;1576.000000;190.000000;1922.000000;892.000000;1689.000000;777.000000;508.000000;333.000000;21.000000;1472.000000;0.000000;2223.000000;483.000000;293.000000;4676.000000;1472.000000;4381.000000;622.000000
1318.000000;293747.000000;25592.000000;43129.000000;22389.000000;93740.000000;31251.000000;126407.000000;5740.000000;85623.000000;60102.000000;175616.000000;15883.000000;38189.000000;150423.000000;3361.000000;41658.000000;68797.000000;52118.000000;5180.000000;103535.000000;212575.000000;94825.000000;59058.000000;4682.000000;18831.000000;68707.000000;67882.000000;62898.000000;152840.000000;115105.000000;22185.000000;157554.000000;194947.000000;4110.000000;215.000000;72793.000000;8777.000000;166658.000000;98276.000000;111627.000000;69707.000000;33167.000000;14707.000000;767.000000;33306.000000;20.000000;14096.000000;54071.000000;90018.000000;21883.000000;41722.000000;23793.000000;14072.000000
570.000000;153045.000000;10978.000000;20528.000000;13534.000000;59504.000000;16902.000000;66474.000000;3629.000000;58997.000000;34790.000000;98441.000000;6492.000000;17970.000000;103709.000000;876.000000;21804.000000;31289.000000;18229.000000;1639.000000;46145.000000;109124.000000;41861.000000;32385.000000;1292.000000;11835.000000;48464.000000;48032.000000;37036.000000;86916.000000;62772.000000;13678.000000;89172.000000;126470.000000;867.000000;61.000000;59583.000000;3216.000000;73979.000000;53414.000000;69545.000000;38458.000000;20834.000000;8722.000000;354.000000;18100.000000;1.000000;5248.000000;32532.000000;67856.000000;9182.000000;19337.000000;26118.000000;5296.000000
355.000000;105997.000000;6209.000000;14131.000000;9654.000000;44352.000000;10276.000000;57600.000000;2016.000000;36484.000000;26518.000000;72765.000000;5021.000000;14723.000000;69589.000000;1021.000000;20592.000000;25015.000000;13128.000000;1433.000000;38838.000000;75995.000000;33739.000000;27619.000000;1093.000000;9594.000000;32195.000000;37591.000000;32694.000000;78649.000000;48220.000000;10461.000000;60592.000000;82343.000000;349.000000;38.000000;40891.000000;2722.000000;52156.000000;28981.000000;47910.000000;30244.000000;17555.000000;5716.000000;236.000000;11776.000000;2.000000;4159.000000;23575.000000;56974.000000;6946.000000;13447.000000;3313.000000;4286.000000
321.000000;89471.000000;13832.000000;12408.000000;7860.000000;28661.000000;13210.000000;31913.000000;1523.000000;51931.000000;21146.000000;59256.000000;7723.000000;9557.000000;56383.000000;1420.000000;11662.000000;18847.000000;35049.000000;1083.000000;28782.000000;61538.000000;20807.000000;18954.000000;877.000000;6416.000000;37596.000000;28757.000000;53588.000000;49616.000000;38252.000000;8752.000000;78324.000000;51985.000000;1398.000000;106.000000;38673.000000;2863.000000;44604.000000;53490.000000;36993.000000;26539.000000;13163.000000;4790.000000;185.000000;10428.000000;14.000000;2812.000000;24208.000000;38018.000000;4910.000000;11751.000000;12705.000000;3599.000000
379.000000;105377.000000;5496.000000;17802.000000;6006.000000;24347.000000;6853.000000;17324.000000;1661.000000;29051.000000;19766.000000;34902.000000;12019.000000;12503.000000;49263.000000;1844.000000;9886.000000;12639.000000;25174.000000;1359.000000;16976.000000;88297.000000;9941.000000;12361.000000;1223.000000;3078.000000;22430.000000;20526.000000;23777.000000;37258.000000;28356.000000;5552.000000;58758.000000;39899.000000;1171.000000;71.000000;21080.000000;4613.000000;66076.000000;32811.000000;16803.000000;19475.000000;6800.000000;3457.000000;289.000000;21869.000000;4.000000;4312.000000;17410.000000;21848.000000;6470.000000;17103.000000;3429.000000;5795.000000
266.000000;78198.000000;6915.000000;10564.000000;5429.000000;17341.000000;7641.000000;17180.000000;1524.000000;26254.000000;15263.000000;33777.000000;7021.000000;7800.000000;46607.000000;961.000000;7953.000000;11367.000000;19538.000000;680.000000;16992.000000;64404.000000;12519.000000;11297.000000;534.000000;2502.000000;19094.000000;18119.000000;25388.000000;36150.000000;25484.000000;4496.000000;49120.000000;33353.000000;697.000000;26.000000;22627.000000;2313.000000;49799.000000;29129.000000;14302.000000;16521.000000;6158.000000;4246.000000;173.000000;10826.000000;2.000000;2174.000000;14914.000000;22192.000000;3785.000000;10504.000000;4561.000000;2871.000000
174.000000;59941.000000;6857.000000;9700.000000;4427.000000;14286.000000;6359.000000;18214.000000;1070.000000;26063.000000;14968.000000;29163.000000;4649.000000;8005.000000;34751.000000;698.000000;7721.000000;11609.000000;15857.000000;611.000000;17345.000000;51631.000000;12307.000000;9427.000000;537.000000;2236.000000;17232.000000;14500.000000;20847.000000;32428.000000;20883.000000;4229.000000;45019.000000;26682.000000;713.000000;47.000000;20491.000000;2112.000000;41254.000000;31974.000000;13598.000000;14786.000000;5580.000000;3034.000000;140.000000;9795.000000;2.000000;2115.000000;13042.000000;21251.000000;3790.000000;9152.000000;4879.000000;2716.000000
343.000000;135924.000000;19397.000000;25717.000000;8425.000000;38913.000000;13075.000000;43150.000000;1460.000000;72258.000000;35034.000000;72811.000000;11712.000000;17552.000000;96994.000000;1608.000000;17329.000000;28467.000000;40810.000000;1554.000000;41689.000000;124754.000000;30289.000000;24826.000000;1452.000000;6111.000000;50390.000000;41238.000000;49318.000000;73935.000000;58663.000000;10753.000000;109035.000000;63229.000000;860.000000;61.000000;51781.000000;5005.000000;91370.000000;85851.000000;36036.000000;34374.000000;14339.000000;4487.000000;214.000000;26556.000000;8.000000;5484.000000;30523.000000;51584.000000;9266.000000;24477.000000;10956.000000;6465.000000
