317784.000000;1306135.000000;511329.000000;65053.000000;83881.000000;244050.000000;541026.000000;180002.000000;229275.000000;399482.000000;92795.000000;10437.000000;132538.000000;116330.000000;20541.000000;1448.000000;14834.000000;412644.000000;50162.000000;96461.000000;651478.000000;401760.000000;6084.000000;317816.000000;263145.000000;32595.000000;43188.000000;64012.000000;22108.000000;3484.000000;79347.000000;299279.000000;86229.000000;391434.000000;19.000000;276590.000000;136916.000000;62279.000000;609928.000000;91001.000000;192641.000000;235588.000000;31392.000000;53200.000000;180848.000000;59998.000000;269.000000;264757.000000;236737.000000;141542.000000;163783.000000;141141.000000;206828.000000;107958.000000;56213.000000;35356.000000;15207.000000;387510.000000;472232.000000;88905.000000;197460.000000;28635.000000;302997.000000;11781.000000;164350.000000;250585.000000;335691.000000;270744.000000;159248.000000;280171.000000;51128.000000;558061.000000;51015.000000;12156.000000;308370.000000;78312.000000;69265.000000;119282.000000;294163.000000;196695.000000;199.000000;38279.000000;162238.000000;15773.000000;139145.000000;153577.000000;22472.000000;92999.000000;515477.000000;568286.000000;360225.000000;143320.000000;61012.000000;459232.000000;29311.000000;9560.000000;267786.000000;126253.000000;270115.000000;886.000000;112652.000000;52136.000000;214370.000000;164323.000000;41606.000000;146094.000000;40091.000000;21209.000000;92004.000000;144877.000000;274128.000000;63264.000000;141159.000000;85527.000000;99823.000000;56343.000000;53156.000000;239967.000000;37648.000000;433074.000000;514660.000000;511574.000000;25059.000000;152605.000000;417368.000000;50.000000
1340.000000;12012.000000;50.000000;2022.000000;364.000000;508.000000;686.000000;650.000000;577.000000;2944.000000;3143.000000;197.000000;3381.000000;440.000000;4.000000;3.000000;204.000000;400.000000;322.000000;118.000000;70.000000;557.000000;19.000000;192.000000;1637.000000;730.000000;939.000000;128.000000;58.000000;13.000000;427.000000;504.000000;496.000000;2613.000000;0.000000;577.000000;1879.000000;70.000000;561.000000;181.000000;312.000000;682.000000;2756.000000;421.000000;2245.000000;249.000000;0.000000;2302.000000;132.000000;1881.000000;49.000000;171.000000;2416.000000;613.000000;25.000000;74.000000;30.000000;96.000000;942.000000;117.000000;446.000000;92.000000;940.000000;234.000000;4015.000000;744.000000;89.000000;1937.000000;321.000000;322.000000;143.000000;1312.000000;547.000000;35.000000;2947.000000;1389.000000;2547.000000;369.000000;1230.000000;3044.000000;2.000000;3753.000000;1251.000000;188.000000;780.000000;823.000000;80.000000;132.000000;1858.000000;119.000000;1983.000000;826.000000;299.000000;1293.000000;610.000000;61.000000;1735.000000;1631.000000;266.000000;1.000000;175.000000;216.000000;332.000000;203.000000;1109.000000;381.000000;65.000000;30.000000;2887.000000;800.000000;3619.000000;265.000000;600.000000;127.000000;799.000000;1158.000000;72.000000;351.000000;73.000000;294.000000;1180.000000;649.000000;1282.000000;927.000000;1130.000000;0.000000
105081.000000;293747.000000;16938.000000;77675.000000;16682.000000;53755.000000;53351.000000;32318.000000;32304.000000;68346.000000;21447.000000;1175.000000;29160.000000;16589.000000;1182.000000;225.000000;2551.000000;68273.000000;8751.000000;10266.000000;29652.000000;67958.000000;727.000000;34425.000000;63263.000000;5830.000000;8442.000000;6820.000000;2409.000000;476.000000;12819.000000;51792.000000;17370.000000;38083.000000;1.000000;24088.000000;31483.000000;7617.000000;66427.000000;12784.000000;28594.000000;59174.000000;2073.000000;9734.000000;37521.000000;10614.000000;66.000000;58177.000000;19675.000000;30726.000000;10479.000000;13236.000000;45246.000000;7245.000000;4064.000000;3646.000000;1708.000000;26366.000000;89707.000000;9945.000000;25581.000000;4551.000000;37420.000000;1136.000000;37579.000000;47148.000000;22721.000000;64283.000000;20627.000000;30944.000000;8055.000000;78422.000000;8532.000000;1505.000000;37651.000000;14291.000000;14555.000000;22844.000000;49469.000000;16296.000000;52.000000;2542.000000;43651.000000;2589.000000;25478.000000;20716.000000;2774.000000;12406.000000;94796.000000;31056.000000;63062.000000;27402.000000;5255.000000;72824.000000;5534.000000;1389.000000;59270.000000;20065.000000;32869.000000;154.000000;10993.000000;8973.000000;25874.000000;14153.000000;8808.000000;17110.000000;4267.000000;2373.000000;20140.000000;27738.000000;61899.000000;12020.000000;24423.000000;15818.000000;21944.000000;10646.000000;2503.000000;27380.000000;4854.000000;46832.000000;74751.000000;70762.000000;1722.000000;28381.000000;77518.000000;18.000000
50880.000000;153045.000000;15237.000000;52144.000000;8518.000000;24426.000000;33902.000000;29069.000000;29417.000000;43000.000000;15704.000000;290.000000;14785.000000;19310.000000;247.000000;83.000000;744.000000;31965.000000;3480.000000;8043.000000;26637.000000;41889.000000;343.000000;11366.000000;31941.000000;1926.000000;3733.000000;4666.000000;1390.000000;209.000000;7468.000000;32279.000000;8373.000000;24239.000000;1.000000;13537.000000;22729.000000;5216.000000;31052.000000;5362.000000;13452.000000;25678.000000;664.000000;3913.000000;16131.000000;5436.000000;11.000000;44405.000000;12245.000000;15908.000000;3438.000000;7276.000000;27845.000000;8273.000000;1412.000000;1947.000000;459.000000;12029.000000;52513.000000;5994.000000;15671.000000;1887.000000;22624.000000;280.000000;17451.000000;26728.000000;8321.000000;29211.000000;12175.000000;17039.000000;4365.000000;49945.000000;4466.000000;826.000000;27308.000000;5752.000000;6439.000000;10159.000000;27108.000000;3491.000000;28.000000;850.000000;18209.000000;666.000000;13858.000000;14775.000000;1098.000000;5674.000000;53032.000000;24159.000000;36612.000000;13325.000000;3141.000000;40031.000000;1885.000000;173.000000;44285.000000;14931.000000;15797.000000;43.000000;7213.000000;6274.000000;13840.000000;9225.000000;3880.000000;10559.000000;1417.000000;674.000000;14848.000000;12471.000000;32785.000000;5822.000000;12938.000000;8735.000000;10660.000000;4083.000000;2198.000000;16032.000000;2707.000000;23788.000000;40189.000000;47209.000000;674.000000;13005.000000;44567.000000;0.000000
31675.000000;105997.000000;11743.000000;29083.000000;8428.000000;21211.000000;22410.000000;19419.000000;19487.000000;29742.000000;11193.000000;95.000000;11022.000000;2226.000000;308.000000;79.000000;675.000000;26901.000000;2531.000000;5629.000000;20258.000000;28111.000000;212.000000;8872.000000;27256.000000;1616.000000;2619.000000;2619.000000;922.000000;128.000000;5098.000000;20012.000000;7183.000000;16993.000000;0.000000;7500.000000;18356.000000;3968.000000;27632.000000;3494.000000;10134.000000;13612.000000;407.000000;2864.000000;12357.000000;4403.000000;9.000000;32468.000000;8988.000000;11097.000000;3105.000000;6379.000000;18140.000000;1183.000000;1319.000000;1281.000000;504.000000;11710.000000;33407.000000;4236.000000;13364.000000;1593.000000;16812.000000;137.000000;13176.000000;22454.000000;7749.000000;26512.000000;10531.000000;14119.000000;2783.000000;35494.000000;3232.000000;493.000000;23789.000000;4467.000000;5496.000000;6513.000000;18669.000000;2919.000000;8.000000;493.000000;14739.000000;600.000000;12254.000000;8790.000000;904.000000;4101.000000;34445.000000;20392.000000;24702.000000;12606.000000;2265.000000;37500.000000;1530.000000;80.000000;31431.000000;9693.000000;7213.000000;23.000000;6046.000000;4868.000000;11180.000000;8104.000000;2969.000000;7166.000000;1404.000000;755.000000;12137.000000;10146.000000;27516.000000;3595.000000;10290.000000;8460.000000;6701.000000;3260.000000;553.000000;8254.000000;1919.000000;18378.000000;33015.000000;35985.000000;262.000000;11466.000000;28970.000000;2.000000
22991.000000;89471.000000;19687.000000;20405.000000;4731.000000;11045.000000;16236.000000;17863.000000;20310.000000;21362.000000;9464.000000;241.000000;8693.000000;2038.000000;446.000000;53.000000;543.000000;22225.000000;2138.000000;4759.000000;15649.000000;35612.000000;183.000000;8680.000000;17639.000000;1171.000000;1960.000000;1865.000000;710.000000;112.000000;3409.000000;26776.000000;4507.000000;11388.000000;1.000000;10681.000000;14459.000000;2587.000000;35932.000000;4889.000000;11472.000000;16455.000000;1387.000000;2498.000000;9584.000000;3501.000000;35.000000;25786.000000;10893.000000;8677.000000;8357.000000;4869.000000;15591.000000;13740.000000;2264.000000;1468.000000;480.000000;22660.000000;39657.000000;3522.000000;9504.000000;1173.000000;13311.000000;270.000000;10710.000000;15546.000000;21267.000000;17491.000000;6728.000000;11031.000000;3251.000000;25147.000000;2669.000000;481.000000;9369.000000;3017.000000;3197.000000;7011.000000;27401.000000;5805.000000;30.000000;1788.000000;7787.000000;507.000000;8962.000000;12572.000000;881.000000;5178.000000;21925.000000;13250.000000;23743.000000;7763.000000;1806.000000;22940.000000;1000.000000;289.000000;26085.000000;10735.000000;22323.000000;42.000000;4252.000000;3479.000000;8607.000000;6377.000000;1855.000000;7041.000000;1692.000000;736.000000;8677.000000;7308.000000;21659.000000;3376.000000;7503.000000;4898.000000;5299.000000;2314.000000;614.000000;20615.000000;1708.000000;11716.000000;31063.000000;18033.000000;1387.000000;7804.000000;20933.000000;11.000000
52576.000000;105377.000000;7837.000000;16435.000000;4152.000000;4446.000000;6932.000000;8517.000000;9440.000000;22520.000000;6248.000000;323.000000;7042.000000;1977.000000;547.000000;77.000000;559.000000;13223.000000;4229.000000;2658.000000;8388.000000;22990.000000;264.000000;10214.000000;17766.000000;1829.000000;4645.000000;1816.000000;756.000000;157.000000;2568.000000;17510.000000;4783.000000;13918.000000;0.000000;4703.000000;9345.000000;1098.000000;22833.000000;7980.000000;9647.000000;25747.000000;773.000000;4097.000000;5216.000000;3100.000000;21.000000;16003.000000;6169.000000;10175.000000;8051.000000;3250.000000;12659.000000;1120.000000;2924.000000;900.000000;698.000000;10615.000000;34213.000000;1903.000000;5335.000000;1078.000000;7726.000000;322.000000;5940.000000;15220.000000;8936.000000;8724.000000;4603.000000;7798.000000;3534.000000;16747.000000;5797.000000;414.000000;1839.000000;3163.000000;4514.000000;9926.000000;16597.000000;3112.000000;13.000000;991.000000;4436.000000;669.000000;6897.000000;8853.000000;796.000000;5529.000000;27449.000000;7817.000000;25235.000000;6503.000000;1341.000000;16005.000000;1695.000000;359.000000;16854.000000;7916.000000;11579.000000;50.000000;1999.000000;2284.000000;4582.000000;2791.000000;3950.000000;3987.000000;2917.000000;1203.000000;6390.000000;7778.000000;12916.000000;9547.000000;8215.000000;2691.000000;10397.000000;2510.000000;1125.000000;10640.000000;1112.000000;6684.000000;11108.000000;14749.000000;535.000000;6318.000000;28267.000000;3.000000
33920.000000;78198.000000;9426.000000;13307.000000;3133.000000;5944.000000;5737.000000;9129.000000;10550.000000;17345.000000;4984.000000;189.000000;4660.000000;2630.000000;244.000000;37.000000;275.000000;13997.000000;1993.000000;2357.000000;9736.000000;20504.000000;167.000000;10786.000000;15988.000000;884.000000;1928.000000;1440.000000;836.000000;111.000000;3139.000000;15786.000000;3672.000000;10321.000000;0.000000;5638.000000;8976.000000;863.000000;20405.000000;4659.000000;7479.000000;18792.000000;525.000000;2042.000000;5582.000000;2277.000000;8.000000;16096.000000;5783.000000;6655.000000;5791.000000;2403.000000;11371.000000;1816.000000;1877.000000;1185.000000;348.000000;9937.000000;28560.000000;2040.000000;4923.000000;726.000000;6772.000000;163.000000;5524.000000;12485.000000;8055.000000;9881.000000;3939.000000;6910.000000;2390.000000;15418.000000;2425.000000;262.000000;1693.000000;2297.000000;2914.000000;7005.000000;16458.000000;4244.000000;5.000000;755.000000;5706.000000;260.000000;6055.000000;5778.000000;523.000000;3903.000000;21370.000000;7150.000000;21437.000000;5884.000000;1678.000000;15125.000000;829.000000;296.000000;17260.000000;5119.000000;9345.000000;27.000000;1812.000000;1762.000000;4206.000000;2698.000000;1681.000000;3945.000000;1514.000000;561.000000;5774.000000;6728.000000;13960.000000;4143.000000;6120.000000;2355.000000;6152.000000;1716.000000;1206.000000;8932.000000;878.000000;5981.000000;9754.000000;12190.000000;311.000000;5554.000000;22166.000000;2.000000
25600.000000;59941.000000;7893.000000;9674.000000;3141.000000;6299.000000;5757.000000;8931.000000;10225.000000;14627.000000;4242.000000;178.000000;4552.000000;1698.000000;179.000000;46.000000;244.000000;13121.000000;1880.000000;2141.000000;8404.000000;20925.000000;126.000000;9011.000000;14065.000000;821.000000;2004.000000;1120.000000;571.000000;73.000000;2664.000000;16224.000000;3457.000000;7902.000000;0.000000;4704.000000;7141.000000;793.000000;16992.000000;3650.000000;7151.000000;16729.000000;706.000000;1896.000000;6700.000000;2016.000000;12.000000;11703.000000;5337.000000;5661.000000;3457.000000;1843.000000;9278.000000;2824.000000;1046.000000;711.000000;312.000000;7963.000000;25165.000000;1365.000000;4268.000000;706.000000;5803.000000;193.000000;6395.000000;10466.000000;6556.000000;10311.000000;3855.000000;6151.000000;2085.000000;12057.000000;2276.000000;209.000000;1971.000000;2209.000000;2992.000000;5899.000000;12923.000000;3951.000000;12.000000;1072.000000;5262.000000;282.000000;5061.000000;6486.000000;488.000000;3337.000000;18225.000000;7564.000000;17943.000000;5081.000000;1425.000000;14894.000000;724.000000;132.000000;13512.000000;5203.000000;12232.000000;31.000000;1504.000000;1794.000000;3697.000000;2527.000000;1806.000000;3519.000000;1153.000000;516.000000;4691.000000;5824.000000;10875.000000;3984.000000;5823.000000;2118.000000;5447.000000;1577.000000;953.000000;10776.000000;835.000000;6340.000000;8605.000000;10387.000000;569.000000;5044.000000;17399.000000;1.000000
55890.000000;135924.000000;18691.000000;23344.000000;6799.000000;16764.000000;14336.000000;21421.000000;26105.000000;36324.000000;13375.000000;209.000000;13887.000000;1521.000000;464.000000;53.000000;675.000000;26390.000000;4949.000000;4958.000000;20681.000000;49872.000000;198.000000;18653.000000;32572.000000;2014.000000;4483.000000;1867.000000;652.000000;125.000000;4714.000000;39877.000000;8149.000000;21596.000000;0.000000;9738.000000;18441.000000;2246.000000;39329.000000;9626.000000;16284.000000;38234.000000;1064.000000;5104.000000;14360.000000;5763.000000;16.000000;32961.000000;12434.000000;17174.000000;7918.000000;4550.000000;27918.000000;11965.000000;2427.000000;1004.000000;744.000000;19634.000000;60947.000000;3151.000000;11895.000000;1651.000000;15575.000000;222.000000;16840.000000;24771.000000;17489.000000;22525.000000;9415.000000;14462.000000;4960.000000;36932.000000;5809.000000;442.000000;5089.000000;5608.000000;6058.000000;13589.000000;36396.000000;11254.000000;14.000000;1557.000000;13167.000000;827.000000;13141.000000;18669.000000;1349.000000;8565.000000;46815.000000;18327.000000;51888.000000;12309.000000;2656.000000;33863.000000;1925.000000;240.000000;37151.000000;16023.000000;38100.000000;44.000000;4284.000000;4214.000000;8739.000000;6162.000000;3993.000000;7560.000000;2680.000000;1145.000000;12922.000000;13256.000000;27034.000000;9939.000000;13904.000000;5525.000000;13996.000000;4226.000000;478.000000;30316.000000;2073.000000;16099.000000;22211.000000;23725.000000;572.000000;12113.000000;42562.000000;8.000000
