301899.000000;1306135.000000;403281.000000;386594.000000;837483.000000;76908.000000;557217.000000;551271.000000;440051.000000;17712.000000;16685.000000;277949.000000;33563.000000;157211.000000;499751.000000;125750.000000;9525.000000;1971.000000;184182.000000;172766.000000;337.000000;382706.000000;246689.000000;433846.000000;67746.000000;36010.000000;177609.000000;33838.000000;749320.000000;165399.000000;364261.000000;118523.000000;99345.000000;778879.000000;521468.000000;59497.000000;24101.000000;63611.000000;154926.000000;255351.000000;68666.000000;113067.000000;166544.000000;163962.000000;132266.000000;51947.000000;747354.000000;165351.000000;32904.000000;538571.000000;113691.000000;67588.000000;325585.000000;68131.000000;169764.000000;291240.000000;273860.000000;126756.000000;105428.000000;12789.000000;19329.000000;59278.000000;35719.000000;52316.000000;278696.000000;38940.000000;420179.000000;177783.000000;181880.000000;484815.000000;18058.000000;53947.000000;35331.000000;290.000000;179036.000000;229896.000000;256528.000000;11480.000000;218188.000000;289970.000000;395889.000000;2408.000000;137633.000000;588484.000000;522864.000000;594756.000000;131774.000000;115858.000000;78486.000000;44997.000000;114029.000000;53.000000;704922.000000;302950.000000;459435.000000;112878.000000;134364.000000;412814.000000;9654.000000;172929.000000;142359.000000
3003.000000;12012.000000;373.000000;1681.000000;85.000000;94.000000;2737.000000;1165.000000;965.000000;212.000000;249.000000;1988.000000;124.000000;2718.000000;4111.000000;2440.000000;170.000000;4.000000;168.000000;992.000000;0.000000;4073.000000;835.000000;958.000000;173.000000;717.000000;2666.000000;2669.000000;1768.000000;3707.000000;411.000000;477.000000;674.000000;1607.000000;133.000000;1819.000000;32.000000;1227.000000;918.000000;1389.000000;120.000000;179.000000;318.000000;452.000000;172.000000;129.000000;865.000000;1693.000000;109.000000;852.000000;984.000000;418.000000;869.000000;587.000000;1184.000000;167.000000;3898.000000;396.000000;759.000000;28.000000;37.000000;107.000000;9.000000;489.000000;866.000000;854.000000;765.000000;1068.000000;492.000000;523.000000;231.000000;92.000000;3129.000000;3.000000;271.000000;311.000000;751.000000;36.000000;1770.000000;553.000000;645.000000;7.000000;4613.000000;538.000000;3428.000000;1132.000000;53.000000;3017.000000;1564.000000;90.000000;455.000000;0.000000;121.000000;652.000000;3770.000000;4879.000000;527.000000;67.000000;141.000000;1637.000000;231.000000
77548.000000;293747.000000;55643.000000;80446.000000;35763.000000;9453.000000;123843.000000;110106.000000;67044.000000;2899.000000;1919.000000;50736.000000;4521.000000;15382.000000;99870.000000;93516.000000;1111.000000;299.000000;18023.000000;36220.000000;79.000000;80892.000000;44626.000000;68580.000000;10733.000000;6691.000000;41111.000000;2053.000000;97731.000000;37626.000000;49903.000000;16747.000000;20477.000000;131896.000000;25856.000000;12151.000000;2637.000000;12195.000000;30047.000000;68490.000000;8946.000000;20081.000000;27461.000000;29749.000000;16771.000000;6169.000000;99758.000000;27522.000000;5427.000000;94696.000000;7266.000000;12443.000000;52018.000000;12492.000000;34409.000000;32921.000000;58941.000000;17974.000000;21716.000000;1389.000000;2171.000000;3997.000000;2175.000000;8836.000000;47934.000000;6967.000000;88853.000000;34292.000000;24797.000000;75832.000000;2976.000000;6024.000000;2371.000000;70.000000;17661.000000;21361.000000;38536.000000;1468.000000;45937.000000;30828.000000;51318.000000;332.000000;28804.000000;56095.000000;69066.000000;77842.000000;9455.000000;14337.000000;14534.000000;4624.000000;10733.000000;13.000000;32152.000000;26268.000000;51040.000000;24923.000000;23255.000000;20976.000000;1078.000000;29098.000000;13884.000000
42681.000000;153045.000000;26994.000000;40885.000000;32454.000000;6376.000000;71939.000000;57336.000000;46093.000000;750.000000;385.000000;32327.000000;1983.000000;3989.000000;65245.000000;62993.000000;271.000000;116.000000;11991.000000;16534.000000;11.000000;43940.000000;37086.000000;47941.000000;5481.000000;2332.000000;29422.000000;743.000000;57330.000000;19442.000000;23211.000000;19456.000000;9905.000000;68615.000000;20838.000000;5423.000000;775.000000;4776.000000;15461.000000;29373.000000;5697.000000;11159.000000;11967.000000;13542.000000;10162.000000;4209.000000;61968.000000;20652.000000;2297.000000;49628.000000;8176.000000;5141.000000;30872.000000;5149.000000;15858.000000;13544.000000;27076.000000;10123.000000;10689.000000;684.000000;624.000000;3541.000000;522.000000;4419.000000;25660.000000;2397.000000;38396.000000;16699.000000;14253.000000;35454.000000;874.000000;2324.000000;799.000000;30.000000;9766.000000;13336.000000;35380.000000;697.000000;20652.000000;17881.000000;28525.000000;139.000000;14483.000000;32275.000000;41881.000000;47922.000000;3521.000000;4751.000000;5827.000000;2541.000000;6972.000000;1.000000;21846.000000;14381.000000;34659.000000;18374.000000;12495.000000;7732.000000;248.000000;21435.000000;9032.000000
30058.000000;105997.000000;22369.000000;38862.000000;25765.000000;4882.000000;52630.000000;38844.000000;30474.000000;678.000000;166.000000;21530.000000;1653.000000;3399.000000;42601.000000;35403.000000;89.000000;67.000000;8762.000000;13079.000000;11.000000;37606.000000;24341.000000;32950.000000;3780.000000;1873.000000;23616.000000;326.000000;41704.000000;14781.000000;10935.000000;2243.000000;8128.000000;49097.000000;16059.000000;4133.000000;836.000000;3842.000000;9784.000000;23430.000000;4013.000000;10621.000000;6324.000000;7612.000000;8050.000000;2178.000000;48986.000000;13249.000000;1943.000000;32376.000000;1238.000000;3651.000000;24065.000000;3749.000000;12816.000000;10433.000000;21925.000000;7503.000000;10301.000000;484.000000;610.000000;931.000000;611.000000;2804.000000;22197.000000;1958.000000;23617.000000;15608.000000;12101.000000;29697.000000;800.000000;1980.000000;489.000000;12.000000;8010.000000;11216.000000;23950.000000;437.000000;17271.000000;14091.000000;22044.000000;118.000000;9891.000000;22263.000000;27140.000000;39234.000000;2883.000000;3572.000000;4535.000000;1685.000000;4720.000000;2.000000;19863.000000;8544.000000;28939.000000;14711.000000;10762.000000;8387.000000;106.000000;13895.000000;7794.000000
24465.000000;89471.000000;13051.000000;21413.000000;18193.000000;3201.000000;31462.000000;41577.000000;41204.000000;564.000000;541.000000;24708.000000;1499.000000;5065.000000;36020.000000;24523.000000;208.000000;62.000000;9430.000000;9812.000000;46.000000;27234.000000;23548.000000;41791.000000;4239.000000;1245.000000;18720.000000;1879.000000;39223.000000;11569.000000;30098.000000;2130.000000;5213.000000;41883.000000;16801.000000;2740.000000;840.000000;2700.000000;8353.000000;13710.000000;3317.000000;6153.000000;10607.000000;10398.000000;5481.000000;1604.000000;26606.000000;14504.000000;1428.000000;40056.000000;14017.000000;3044.000000;16855.000000;3286.000000;9360.000000;18434.000000;17628.000000;5319.000000;5643.000000;386.000000;626.000000;1201.000000;929.000000;2615.000000;16008.000000;1388.000000;26006.000000;10059.000000;8514.000000;24424.000000;642.000000;2449.000000;1824.000000;42.000000;6007.000000;9170.000000;23613.000000;433.000000;12363.000000;11242.000000;15681.000000;77.000000;7479.000000;16180.000000;17913.000000;27043.000000;6220.000000;3015.000000;3121.000000;1859.000000;4489.000000;10.000000;32981.000000;11141.000000;14098.000000;10835.000000;7885.000000;23353.000000;206.000000;15337.000000;5714.000000
21696.000000;105377.000000;6310.000000;12557.000000;9525.000000;1402.000000;45123.000000;44515.000000;22958.000000;760.000000;505.000000;15740.000000;1314.000000;2716.000000;32659.000000;19512.000000;294.000000;101.000000;5231.000000;10919.000000;25.000000;18761.000000;11900.000000;23005.000000;5157.000000;2134.000000;12279.000000;752.000000;15200.000000;8949.000000;18011.000000;2015.000000;6080.000000;49025.000000;8076.000000;5708.000000;1390.000000;2956.000000;17511.000000;6493.000000;2166.000000;3599.000000;13155.000000;13172.000000;2982.000000;1653.000000;19802.000000;9940.000000;1340.000000;37002.000000;1256.000000;6095.000000;15756.000000;5917.000000;9230.000000;12372.000000;8545.000000;3664.000000;5680.000000;480.000000;972.000000;1195.000000;1154.000000;7259.000000;13540.000000;2243.000000;36819.000000;8219.000000;6612.000000;15290.000000;681.000000;4506.000000;855.000000;16.000000;4670.000000;4575.000000;11072.000000;414.000000;7229.000000;5883.000000;12866.000000;131.000000;8192.000000;7174.000000;26414.000000;16727.000000;8112.000000;2603.000000;3334.000000;1125.000000;2743.000000;1.000000;12863.000000;5355.000000;5141.000000;7942.000000;6783.000000;10406.000000;293.000000;10423.000000;2690.000000
20132.000000;78198.000000;6672.000000;12789.000000;10768.000000;1089.000000;32374.000000;34349.000000;23011.000000;306.000000;357.000000;14713.000000;921.000000;3568.000000;29931.000000;15943.000000;181.000000;71.000000;4566.000000;8746.000000;9.000000;19628.000000;12524.000000;23773.000000;3334.000000;1010.000000;11622.000000;467.000000;13069.000000;6296.000000;14643.000000;2682.000000;4327.000000;37623.000000;8460.000000;2515.000000;676.000000;1946.000000;9247.000000;8448.000000;1710.000000;3112.000000;9080.000000;9193.000000;2743.000000;1543.000000;17195.000000;6612.000000;936.000000;29106.000000;1962.000000;2943.000000;13081.000000;2779.000000;7845.000000;10009.000000;9455.000000;4244.000000;4380.000000;366.000000;490.000000;1409.000000;577.000000;2877.000000;11597.000000;1073.000000;27395.000000;7486.000000;5515.000000;16918.000000;332.000000;2357.000000;539.000000;6.000000;3665.000000;4292.000000;12467.000000;274.000000;7295.000000;5195.000000;10917.000000;63.000000;4736.000000;5883.000000;20132.000000;16060.000000;5129.000000;3028.000000;2385.000000;1394.000000;2977.000000;2.000000;14641.000000;6309.000000;3768.000000;6825.000000;5199.000000;9319.000000;168.000000;7102.000000;2477.000000
16100.000000;59941.000000;7454.000000;12980.000000;9754.000000;1006.000000;26119.000000;29707.000000;22467.000000;315.000000;269.000000;11516.000000;846.000000;3310.000000;22292.000000;11684.000000;166.000000;58.000000;4343.000000;7634.000000;13.000000;15886.000000;12516.000000;22118.000000;2847.000000;963.000000;9194.000000;775.000000;11276.000000;6033.000000;18136.000000;1780.000000;4150.000000;30841.000000;8566.000000;2630.000000;601.000000;1826.000000;8701.000000;8073.000000;1569.000000;2882.000000;8366.000000;8308.000000;2244.000000;1054.000000;15229.000000;6775.000000;876.000000;24228.000000;2989.000000;2725.000000;10121.000000;2636.000000;6868.000000;8546.000000;10697.000000;3243.000000;4292.000000;282.000000;417.000000;1162.000000;399.000000;2604.000000;10460.000000;1040.000000;22515.000000;6458.000000;5447.000000;15771.000000;318.000000;1744.000000;799.000000;15.000000;2850.000000;4104.000000;11781.000000;192.000000;7966.000000;4591.000000;9480.000000;67.000000;4650.000000;6167.000000;16256.000000;14491.000000;2948.000000;3049.000000;2174.000000;886.000000;2746.000000;0.000000;12282.000000;5304.000000;4145.000000;5740.000000;4593.000000;6859.000000;167.000000;7324.000000;2120.000000
43998.000000;135924.000000;19180.000000;28239.000000;24909.000000;2828.000000;64441.000000;69424.000000;55869.000000;928.000000;394.000000;35902.000000;2280.000000;9122.000000;66452.000000;27865.000000;199.000000;97.000000;10102.000000;18033.000000;19.000000;35868.000000;31183.000000;55253.000000;6993.000000;2453.000000;24079.000000;793.000000;31345.000000;18413.000000;53143.000000;1647.000000;9670.000000;74500.000000;19506.000000;5770.000000;1339.000000;4871.000000;21694.000000;20924.000000;3872.000000;7263.000000;21245.000000;21764.000000;6487.000000;1552.000000;35552.000000;20419.000000;2075.000000;58449.000000;12645.000000;7233.000000;26113.000000;6966.000000;16448.000000;20514.000000;25489.000000;6268.000000;8781.000000;354.000000;1026.000000;999.000000;941.000000;6610.000000;25194.000000;2452.000000;50928.000000;15848.000000;12556.000000;31610.000000;819.000000;4408.000000;945.000000;21.000000;6317.000000;9565.000000;29929.000000;395.000000;17969.000000;11833.000000;22949.000000;96.000000;13571.000000;15191.000000;42391.000000;37205.000000;6953.000000;6751.000000;5778.000000;1305.000000;5190.000000;5.000000;28470.000000;11095.000000;11131.000000;15893.000000;12632.000000;18269.000000;195.000000;21652.000000;5687.000000
