206989.000000;1306135.000000;989351.000000;728431.000000;139303.000000;108682.000000;357185.000000;271259.000000;69404.000000;38201.000000;718233.000000;69766.000000;102864.000000;242054.000000;724586.000000;341424.000000;357423.000000;48890.000000;310344.000000;163290.000000;50105.000000;164858.000000;21053.000000;401462.000000;819683.000000;119015.000000;117308.000000;596425.000000;244333.000000;234080.000000;951.000000;271853.000000;420932.000000;158031.000000;468402.000000;485586.000000;133551.000000;178102.000000;79983.000000;20249.000000;128218.000000;25182.000000;479518.000000;106558.000000;727417.000000;33399.000000;27164.000000;34338.000000;531594.000000;537343.000000;219895.000000;271463.000000;805719.000000;267288.000000;378288.000000;42.000000;241281.000000;315123.000000;42587.000000;9579.000000;38127.000000;379067.000000;179535.000000;84019.000000;1578.000000;14071.000000;213012.000000;173454.000000;132869.000000;67960.000000;560667.000000;112524.000000;17838.000000;174550.000000;125322.000000;500108.000000;47256.000000;135205.000000;312400.000000;52069.000000;20473.000000;453471.000000;274.000000;610613.000000;505521.000000;5738.000000;89188.000000;74951.000000;230325.000000;274068.000000
5485.000000;12012.000000;91.000000;1671.000000;363.000000;1556.000000;4006.000000;398.000000;656.000000;127.000000;738.000000;193.000000;604.000000;344.000000;3143.000000;1040.000000;1128.000000;63.000000;694.000000;2140.000000;932.000000;2723.000000;249.000000;3456.000000;409.000000;523.000000;1158.000000;1219.000000;1872.000000;4602.000000;2.000000;3710.000000;688.000000;446.000000;1179.000000;2728.000000;596.000000;277.000000;2107.000000;43.000000;3242.000000;50.000000;642.000000;1315.000000;1563.000000;55.000000;7.000000;2538.000000;4202.000000;4254.000000;867.000000;1373.000000;1526.000000;122.000000;422.000000;0.000000;1707.000000;900.000000;3630.000000;27.000000;738.000000;986.000000;173.000000;168.000000;3.000000;220.000000;374.000000;773.000000;175.000000;129.000000;179.000000;436.000000;206.000000;2826.000000;4690.000000;149.000000;109.000000;320.000000;1678.000000;185.000000;253.000000;668.000000;1.000000;675.000000;275.000000;22.000000;54.000000;803.000000;2271.000000;2295.000000
49009.000000;293747.000000;33779.000000;97818.000000;24995.000000;20326.000000;82886.000000;27586.000000;11523.000000;5239.000000;70945.000000;5510.000000;18055.000000;27556.000000;125272.000000;57525.000000;51567.000000;5925.000000;27020.000000;28683.000000;8972.000000;37827.000000;3342.000000;85877.000000;82584.000000;16765.000000;7334.000000;96531.000000;54477.000000;22810.000000;172.000000;58209.000000;62740.000000;27884.000000;116923.000000;100234.000000;23579.000000;17535.000000;14358.000000;2194.000000;26336.000000;2774.000000;71981.000000;22589.000000;98768.000000;3797.000000;1604.000000;2508.000000;121891.000000;54559.000000;36492.000000;69636.000000;139746.000000;20642.000000;52509.000000;9.000000;40393.000000;48586.000000;2726.000000;1089.000000;7017.000000;70215.000000;18105.000000;9350.000000;258.000000;1700.000000;22545.000000;30881.000000;17484.000000;8888.000000;41733.000000;10560.000000;2072.000000;102644.000000;27429.000000;40602.000000;5548.000000;21089.000000;50866.000000;9326.000000;3257.000000;59049.000000;78.000000;93357.000000;40565.000000;786.000000;7206.000000;14660.000000;49786.000000;58668.000000
25181.000000;153045.000000;34406.000000;61819.000000;13463.000000;8650.000000;44181.000000;16932.000000;6013.000000;2325.000000;41747.000000;4577.000000;7764.000000;15117.000000;72711.000000;33007.000000;29434.000000;4180.000000;14673.000000;21358.000000;3163.000000;27730.000000;872.000000;65767.000000;52345.000000;19502.000000;8249.000000;64190.000000;25791.000000;6207.000000;48.000000;26865.000000;38566.000000;12301.000000;50473.000000;51768.000000;12692.000000;9747.000000;5746.000000;1116.000000;12160.000000;834.000000;35723.000000;10657.000000;54379.000000;1262.000000;360.000000;825.000000;67021.000000;35257.000000;21081.000000;30809.000000;65718.000000;6920.000000;24181.000000;1.000000;29123.000000;41252.000000;967.000000;511.000000;2404.000000;49230.000000;11975.000000;5523.000000;88.000000;369.000000;14112.000000;15457.000000;10548.000000;5688.000000;19316.000000;6857.000000;437.000000;72386.000000;20603.000000;18285.000000;3693.000000;10222.000000;30822.000000;4159.000000;974.000000;32164.000000;25.000000;48416.000000;27557.000000;346.000000;2588.000000;6209.000000;21400.000000;32670.000000
19172.000000;105997.000000;25040.000000;49020.000000;13115.000000;6901.000000;35903.000000;13950.000000;3911.000000;1914.000000;28716.000000;1424.000000;5304.000000;11721.000000;46558.000000;27193.000000;25405.000000;3026.000000;8547.000000;13831.000000;2578.000000;21828.000000;785.000000;48304.000000;45700.000000;2249.000000;1264.000000;44905.000000;20965.000000;5195.000000;28.000000;21525.000000;23147.000000;7496.000000;31203.000000;49067.000000;10957.000000;7946.000000;4583.000000;747.000000;9384.000000;828.000000;30526.000000;8382.000000;42325.000000;1211.000000;438.000000;500.000000;40422.000000;29129.000000;16895.000000;24576.000000;48074.000000;5405.000000;11524.000000;1.000000;18570.000000;27050.000000;503.000000;356.000000;1983.000000;32573.000000;8721.000000;3804.000000;85.000000;129.000000;12140.000000;14567.000000;9303.000000;4013.000000;16280.000000;4475.000000;178.000000;39926.000000;16395.000000;16399.000000;1984.000000;7322.000000;20198.000000;3462.000000;865.000000;25392.000000;8.000000;38602.000000;20777.000000;207.000000;2244.000000;4469.000000;17706.000000;20352.000000
15257.000000;89471.000000;26939.000000;34301.000000;7212.000000;5057.000000;27255.000000;11370.000000;3529.000000;1788.000000;20665.000000;1814.000000;5157.000000;9511.000000;28604.000000;19074.000000;17566.000000;1982.000000;11687.000000;14244.000000;1892.000000;17778.000000;654.000000;37307.000000;24631.000000;2176.000000;13989.000000;52929.000000;14998.000000;6742.000000;53.000000;16901.000000;37404.000000;8893.000000;31257.000000;27976.000000;8017.000000;5961.000000;3164.000000;872.000000;6271.000000;893.000000;16878.000000;5455.000000;41011.000000;1228.000000;626.000000;1558.000000;30397.000000;15319.000000;12457.000000;14533.000000;51244.000000;14621.000000;30979.000000;8.000000;21303.000000;27831.000000;2360.000000;282.000000;1288.000000;33171.000000;9275.000000;3437.000000;63.000000;358.000000;9029.000000;8536.000000;5958.000000;3260.000000;34380.000000;4198.000000;527.000000;25036.000000;11969.000000;30261.000000;1485.000000;8280.000000;28207.000000;2450.000000;693.000000;18483.000000;49.000000;32145.000000;18002.000000;205.000000;3810.000000;3477.000000;12655.000000;16731.000000
10246.000000;105377.000000;12037.000000;21876.000000;5479.000000;4806.000000;19992.000000;5935.000000;9996.000000;1559.000000;9737.000000;1373.000000;8987.000000;4904.000000;40337.000000;17634.000000;12985.000000;836.000000;5573.000000;9995.000000;3125.000000;10932.000000;865.000000;23836.000000;16019.000000;2022.000000;1418.000000;35442.000000;14175.000000;4167.000000;55.000000;8786.000000;21418.000000;13868.000000;47783.000000;18417.000000;6566.000000;4637.000000;3733.000000;632.000000;9283.000000;1389.000000;8352.000000;7714.000000;14820.000000;2237.000000;788.000000;906.000000;53345.000000;7995.000000;10967.000000;7029.000000;59271.000000;13754.000000;18248.000000;1.000000;13381.000000;14980.000000;970.000000;378.000000;2164.000000;22257.000000;5175.000000;2005.000000;85.000000;468.000000;4646.000000;7319.000000;2904.000000;2189.000000;15433.000000;2645.000000;544.000000;22677.000000;8776.000000;15225.000000;1579.000000;9882.000000;17380.000000;2458.000000;751.000000;16236.000000;22.000000;20686.000000;11875.000000;246.000000;5625.000000;7523.000000;7081.000000;23745.000000
7828.000000;78198.000000;15473.000000;21061.000000;4411.000000;3478.000000;19564.000000;5582.000000;3852.000000;1143.000000;8024.000000;1701.000000;4848.000000;4602.000000;30915.000000;14516.000000;11248.000000;657.000000;6496.000000;6480.000000;1435.000000;10520.000000;375.000000;24587.000000;13673.000000;2688.000000;2128.000000;33636.000000;12821.000000;5388.000000;31.000000;9340.000000;19765.000000;8975.000000;35630.000000;18371.000000;5046.000000;3664.000000;2398.000000;542.000000;5281.000000;706.000000;8882.000000;4908.000000;12562.000000;1094.000000;379.000000;524.000000;38381.000000;5716.000000;8772.000000;8944.000000;43943.000000;9494.000000;15009.000000;2.000000;10336.000000;16102.000000;612.000000;263.000000;1082.000000;21057.000000;4485.000000;2582.000000;42.000000;294.000000;4218.000000;6626.000000;2496.000000;1693.000000;14329.000000;2966.000000;360.000000;18862.000000;7579.000000;13673.000000;1463.000000;6406.000000;16252.000000;1785.000000;373.000000;13716.000000;4.000000;21691.000000;10913.000000;176.000000;3484.000000;3268.000000;7554.000000;17122.000000
7503.000000;59941.000000;12980.000000;17870.000000;4470.000000;3219.000000;15743.000000;5112.000000;3572.000000;1041.000000;8309.000000;1432.000000;4227.000000;3754.000000;25622.000000;11870.000000;9685.000000;572.000000;5468.000000;6573.000000;1410.000000;8636.000000;361.000000;17313.000000;12996.000000;1798.000000;3103.000000;30857.000000;11042.000000;5139.000000;37.000000;10568.000000;21113.000000;7874.000000;29413.000000;17812.000000;4486.000000;2864.000000;2286.000000;344.000000;5355.000000;589.000000;9863.000000;4774.000000;11378.000000;921.000000;275.000000;736.000000;29756.000000;5108.000000;8668.000000;8358.000000;35146.000000;6458.000000;18653.000000;0.000000;10423.000000;14960.000000;972.000000;204.000000;971.000000;20272.000000;4254.000000;1719.000000;56.000000;244.000000;3868.000000;5720.000000;2247.000000;1554.000000;11924.000000;2611.000000;328.000000;13654.000000;6237.000000;11306.000000;1009.000000;5542.000000;13459.000000;1682.000000;356.000000;11896.000000;10.000000;19829.000000;10713.000000;108.000000;2109.000000;3223.000000;8331.000000;14653.000000
22709.000000;135924.000000;30920.000000;48596.000000;9931.000000;8344.000000;39753.000000;12278.000000;9131.000000;2709.000000;20826.000000;1824.000000;11345.000000;8827.000000;66833.000000;29454.000000;25087.000000;1684.000000;11232.000000;20285.000000;3417.000000;22650.000000;1066.000000;49217.000000;31567.000000;1712.000000;12958.000000;75367.000000;26111.000000;13460.000000;48.000000;24831.000000;54652.000000;18869.000000;65735.000000;37489.000000;12605.000000;6299.000000;5985.000000;650.000000;12092.000000;1415.000000;24851.000000;10704.000000;30049.000000;2082.000000;646.000000;994.000000;77625.000000;14933.000000;20360.000000;21888.000000;82386.000000;16280.000000;54207.000000;2.000000;30299.000000;38101.000000;1016.000000;294.000000;2569.000000;49348.000000;9996.000000;2856.000000;59.000000;312.000000;9851.000000;13352.000000;6346.000000;3845.000000;30005.000000;4734.000000;400.000000;31664.000000;17183.000000;27342.000000;1413.000000;13412.000000;39845.000000;4022.000000;891.000000;28314.000000;25.000000;42013.000000;24183.000000;202.000000;4951.000000;8386.000000;18347.000000;39442.000000
