546205.000000;1306135.000000;244416.000000;83002.000000;256670.000000;18802.000000;228706.000000;320842.000000;136417.000000;623029.000000;261819.000000;58636.000000;1285.000000;56.000000;43223.000000;51902.000000;34411.000000;23076.000000;170042.000000;153847.000000;28690.000000;98875.000000;165095.000000;235817.000000;104823.000000;29015.000000;14289.000000;116559.000000;144403.000000;331.000000;79899.000000;134307.000000;146595.000000;17909.000000;26990.000000;284868.000000;328670.000000;5486.000000;74184.000000;66991.000000;359767.000000;265511.000000;60690.000000;1880.000000;52582.000000;53370.000000;73176.000000;255114.000000;54642.000000;495308.000000;339759.000000;396513.000000;346244.000000;30813.000000;135132.000000;560470.000000;216985.000000;229574.000000;158108.000000;9355.000000;350543.000000;54542.000000;76148.000000;139010.000000;31640.000000;17731.000000;622418.000000;216868.000000;68102.000000;154114.000000;144796.000000;81182.000000;576597.000000;114985.000000;328534.000000;42606.000000;250778.000000;54155.000000;107322.000000;121380.000000;187309.000000;45817.000000;411424.000000;14799.000000;299553.000000;54129.000000;466312.000000;170519.000000;7619.000000;8749.000000;9038.000000;20.000000;168920.000000;110875.000000;90398.000000;506113.000000;20206.000000;144269.000000;20563.000000;316446.000000;183777.000000;227590.000000;243509.000000;37466.000000;341961.000000;129835.000000;157110.000000;393516.000000;382886.000000;117764.000000;213134.000000;275529.000000;78991.000000;53847.000000;248.000000;174441.000000;124749.000000;90840.000000;135873.000000;203056.000000;11956.000000;138519.000000;306356.000000;206220.000000;535674.000000;53962.000000;59726.000000;90583.000000;423529.000000;50059.000000;237480.000000
588.000000;12012.000000;942.000000;2788.000000;2206.000000;1058.000000;49.000000;157.000000;1014.000000;606.000000;829.000000;1830.000000;3.000000;0.000000;87.000000;124.000000;3130.000000;1567.000000;331.000000;194.000000;58.000000;261.000000;2315.000000;562.000000;162.000000;61.000000;205.000000;124.000000;555.000000;3.000000;469.000000;429.000000;2540.000000;361.000000;8.000000;144.000000;1946.000000;18.000000;5256.000000;84.000000;2740.000000;831.000000;138.000000;3.000000;388.000000;68.000000;24.000000;2321.000000;66.000000;1179.000000;1314.000000;1338.000000;661.000000;105.000000;841.000000;1654.000000;263.000000;309.000000;3423.000000;31.000000;334.000000;1409.000000;407.000000;918.000000;652.000000;22.000000;57.000000;572.000000;310.000000;181.000000;330.000000;109.000000;100.000000;179.000000;1066.000000;1088.000000;1051.000000;1043.000000;647.000000;1671.000000;2573.000000;357.000000;279.000000;188.000000;90.000000;77.000000;515.000000;258.000000;116.000000;113.000000;86.000000;0.000000;1774.000000;467.000000;2485.000000;40.000000;49.000000;361.000000;70.000000;3008.000000;402.000000;886.000000;3506.000000;470.000000;1473.000000;1258.000000;1964.000000;278.000000;2503.000000;381.000000;1861.000000;480.000000;143.000000;306.000000;0.000000;602.000000;570.000000;2706.000000;900.000000;49.000000;18.000000;835.000000;239.000000;311.000000;998.000000;381.000000;1306.000000;498.000000;702.000000;85.000000;1711.000000
71510.000000;293747.000000;33287.000000;19672.000000;63051.000000;1446.000000;11602.000000;36625.000000;27459.000000;73259.000000;33637.000000;74801.000000;206.000000;24.000000;5818.000000;8059.000000;2106.000000;1499.000000;21585.000000;14666.000000;3183.000000;15047.000000;34098.000000;75662.000000;10094.000000;3050.000000;1715.000000;11490.000000;34145.000000;65.000000;16340.000000;28666.000000;14254.000000;3221.000000;1600.000000;31370.000000;72556.000000;658.000000;14361.000000;6147.000000;40890.000000;60481.000000;6745.000000;288.000000;9536.000000;6251.000000;4658.000000;54032.000000;6455.000000;74773.000000;53366.000000;94304.000000;51780.000000;4938.000000;24410.000000;97631.000000;29409.000000;26948.000000;40164.000000;1224.000000;50828.000000;12093.000000;11904.000000;39570.000000;5726.000000;1987.000000;27281.000000;29771.000000;11753.000000;13189.000000;18229.000000;14115.000000;24728.000000;16508.000000;58189.000000;8520.000000;45333.000000;10230.000000;7270.000000;27854.000000;39901.000000;7917.000000;60363.000000;2458.000000;19001.000000;2671.000000;44775.000000;13044.000000;919.000000;1585.000000;1105.000000;1.000000;36306.000000;10610.000000;19857.000000;14439.000000;2200.000000;27447.000000;2412.000000;36439.000000;26630.000000;44930.000000;55428.000000;7317.000000;78304.000000;21364.000000;32518.000000;50760.000000;58986.000000;22828.000000;34801.000000;40445.000000;13170.000000;10010.000000;61.000000;31520.000000;22333.000000;5917.000000;25831.000000;13201.000000;1283.000000;19772.000000;31827.000000;25317.000000;65089.000000;9679.000000;10783.000000;17820.000000;58454.000000;6623.000000;68079.000000
47305.000000;153045.000000;17692.000000;14128.000000;30456.000000;429.000000;3668.000000;17357.000000;13074.000000;34580.000000;19593.000000;50172.000000;69.000000;1.000000;3421.000000;4253.000000;996.000000;446.000000;13236.000000;8163.000000;1074.000000;8369.000000;18357.000000;31487.000000;6597.000000;1671.000000;335.000000;9104.000000;15633.000000;30.000000;8433.000000;12820.000000;2936.000000;1110.000000;366.000000;10171.000000;42880.000000;315.000000;5994.000000;3889.000000;27030.000000;29320.000000;4676.000000;111.000000;3859.000000;2590.000000;1658.000000;42068.000000;4526.000000;39812.000000;31517.000000;56717.000000;34303.000000;2076.000000;11299.000000;53462.000000;13894.000000;14246.000000;20463.000000;556.000000;29482.000000;5328.000000;7192.000000;16270.000000;1885.000000;543.000000;25420.000000;28258.000000;5068.000000;8681.000000;10634.000000;7912.000000;22096.000000;19077.000000;43308.000000;3732.000000;24894.000000;3924.000000;8308.000000;20527.000000;17173.000000;3780.000000;29034.000000;625.000000;11514.000000;2236.000000;26560.000000;5210.000000;230.000000;402.000000;240.000000;1.000000;15150.000000;7037.000000;14905.000000;10900.000000;1199.000000;13318.000000;952.000000;25951.000000;13942.000000;22889.000000;32060.000000;2633.000000;45573.000000;15422.000000;17583.000000;26721.000000;34426.000000;10032.000000;21850.000000;24472.000000;7314.000000;4968.000000;11.000000;28137.000000;11586.000000;2316.000000;11821.000000;4978.000000;349.000000;14264.000000;17294.000000;13424.000000;43722.000000;6099.000000;4179.000000;8644.000000;33078.000000;3051.000000;37653.000000
36849.000000;105997.000000;10274.000000;10525.000000;28486.000000;271.000000;3856.000000;13186.000000;12479.000000;29102.000000;14136.000000;28075.000000;71.000000;2.000000;2409.000000;2803.000000;349.000000;269.000000;11104.000000;6593.000000;1054.000000;7550.000000;12963.000000;16023.000000;5660.000000;1053.000000;148.000000;6319.000000;9797.000000;14.000000;8389.000000;7884.000000;2342.000000;932.000000;437.000000;7821.000000;28509.000000;198.000000;4509.000000;2543.000000;17494.000000;25634.000000;2485.000000;64.000000;2806.000000;1980.000000;1486.000000;31172.000000;3342.000000;32970.000000;29470.000000;38993.000000;24253.000000;1752.000000;9871.000000;36935.000000;6356.000000;6937.000000;16419.000000;346.000000;19886.000000;4159.000000;4666.000000;13054.000000;1615.000000;595.000000;19151.000000;18824.000000;3290.000000;7443.000000;9173.000000;7375.000000;17490.000000;2205.000000;30649.000000;2705.000000;22566.000000;3123.000000;1196.000000;16429.000000;13141.000000;2581.000000;24697.000000;565.000000;9047.000000;604.000000;18625.000000;3618.000000;75.000000;374.000000;95.000000;0.000000;12252.000000;4817.000000;12066.000000;12031.000000;825.000000;8850.000000;777.000000;22575.000000;10967.000000;20224.000000;25027.000000;2071.000000;29411.000000;9867.000000;11464.000000;17216.000000;20995.000000;5593.000000;13670.000000;17514.000000;6797.000000;3946.000000;8.000000;18748.000000;9229.000000;1742.000000;9921.000000;4945.000000;389.000000;8748.000000;14739.000000;10605.000000;28591.000000;4782.000000;3346.000000;7079.000000;28592.000000;2340.000000;24257.000000
18341.000000;89471.000000;11659.000000;8627.000000;17949.000000;588.000000;12048.000000;8460.000000;7926.000000;36860.000000;11650.000000;19923.000000;50.000000;11.000000;2016.000000;3334.000000;2150.000000;1019.000000;7573.000000;5103.000000;1142.000000;5275.000000;10252.000000;19388.000000;3994.000000;1310.000000;447.000000;5673.000000;9456.000000;41.000000;4367.000000;8368.000000;4908.000000;613.000000;625.000000;7617.000000;24881.000000;170.000000;3020.000000;2370.000000;10188.000000;15091.000000;1829.000000;58.000000;2505.000000;2516.000000;3109.000000;24155.000000;2167.000000;31706.000000;19190.000000;23900.000000;34011.000000;1303.000000;6847.000000;24804.000000;17175.000000;18894.000000;13015.000000;328.000000;29692.000000;2657.000000;3312.000000;6629.000000;1182.000000;606.000000;14497.000000;19695.000000;3242.000000;5897.000000;6240.000000;4495.000000;13839.000000;2009.000000;31924.000000;1885.000000;14801.000000;2213.000000;13904.000000;13293.000000;10679.000000;2265.000000;18889.000000;463.000000;14262.000000;621.000000;13960.000000;5821.000000;145.000000;286.000000;198.000000;3.000000;8999.000000;4784.000000;8636.000000;22883.000000;628.000000;8889.000000;775.000000;8893.000000;10315.000000;13178.000000;20551.000000;1515.000000;25035.000000;11205.000000;8858.000000;33289.000000;17418.000000;6633.000000;17212.000000;11679.000000;3690.000000;2996.000000;31.000000;17660.000000;6617.000000;1983.000000;7056.000000;11993.000000;394.000000;11480.000000;12137.000000;8326.000000;20801.000000;3693.000000;2228.000000;4830.000000;16858.000000;2746.000000;20785.000000
14798.000000;105377.000000;7410.000000;5868.000000;10500.000000;487.000000;6976.000000;4246.000000;6754.000000;26442.000000;6662.000000;15837.000000;69.000000;3.000000;1319.000000;3883.000000;695.000000;535.000000;4202.000000;3537.000000;2022.000000;3743.000000;10828.000000;34529.000000;1821.000000;809.000000;446.000000;3029.000000;13900.000000;19.000000;3831.000000;11551.000000;2323.000000;910.000000;799.000000;9424.000000;30579.000000;246.000000;3875.000000;1367.000000;13959.000000;6381.000000;1785.000000;95.000000;4221.000000;4871.000000;3799.000000;14125.000000;923.000000;11065.000000;13175.000000;38405.000000;17722.000000;1223.000000;5714.000000;28902.000000;11136.000000;10431.000000;7134.000000;349.000000;16312.000000;4732.000000;2346.000000;3705.000000;1854.000000;942.000000;7722.000000;8397.000000;6279.000000;2341.000000;4429.000000;2366.000000;6846.000000;1954.000000;18173.000000;4265.000000;12706.000000;2401.000000;1066.000000;8123.000000;5731.000000;6667.000000;11573.000000;620.000000;6476.000000;1170.000000;5398.000000;2171.000000;230.000000;273.000000;305.000000;0.000000;4854.000000;2655.000000;6364.000000;7823.000000;668.000000;11123.000000;694.000000;1946.000000;8146.000000;13297.000000;12395.000000;2857.000000;34255.000000;7752.000000;12365.000000;16047.000000;21153.000000;14832.000000;12338.000000;10691.000000;2544.000000;2938.000000;21.000000;8053.000000;7979.000000;1940.000000;6132.000000;6606.000000;484.000000;7851.000000;8806.000000;4446.000000;12537.000000;2912.000000;2602.000000;5403.000000;10813.000000;2994.000000;21014.000000
12107.000000;78198.000000;8197.000000;4531.000000;11357.000000;242.000000;5704.000000;4077.000000;5925.000000;22410.000000;5675.000000;12726.000000;32.000000;2.000000;1024.000000;2502.000000;543.000000;297.000000;3901.000000;2907.000000;962.000000;3007.000000;7179.000000;23212.000000;1667.000000;925.000000;318.000000;2786.000000;10204.000000;7.000000;2884.000000;8490.000000;3074.000000;452.000000;385.000000;9880.000000;24779.000000;160.000000;2526.000000;1684.000000;10608.000000;7508.000000;1450.000000;67.000000;2099.000000;2535.000000;2594.000000;14313.000000;722.000000;9706.000000;12933.000000;26081.000000;18591.000000;835.000000;4873.000000;22440.000000;8290.000000;8237.000000;6460.000000;221.000000;14153.000000;2272.000000;2975.000000;5055.000000;891.000000;434.000000;8937.000000;9634.000000;3264.000000;2348.000000;3724.000000;2030.000000;7201.000000;2526.000000;19340.000000;1778.000000;11426.000000;1659.000000;1767.000000;7823.000000;5851.000000;2621.000000;12912.000000;242.000000;6376.000000;1287.000000;4407.000000;2157.000000;159.000000;146.000000;175.000000;0.000000;5214.000000;2945.000000;5649.000000;9268.000000;750.000000;8706.000000;458.000000;1710.000000;6751.000000;11274.000000;13451.000000;1262.000000;27254.000000;5219.000000;7719.000000;14664.000000;15706.000000;7651.000000;10623.000000;9105.000000;2300.000000;1997.000000;7.000000;8783.000000;5742.000000;2348.000000;5406.000000;5621.000000;240.000000;5110.000000;7961.000000;4088.000000;11826.000000;2029.000000;1725.000000;3953.000000;9827.000000;2148.000000;19990.000000
10395.000000;59941.000000;6997.000000;3950.000000;10631.000000;305.000000;3943.000000;4645.000000;5176.000000;18537.000000;4703.000000;9186.000000;47.000000;2.000000;965.000000;2116.000000;858.000000;446.000000;3371.000000;2223.000000;822.000000;2658.000000;6301.000000;18155.000000;1359.000000;576.000000;218.000000;2618.000000;8763.000000;14.000000;2908.000000;7397.000000;2934.000000;395.000000;281.000000;8028.000000;19932.000000;112.000000;2706.000000;1104.000000;8539.000000;7810.000000;1088.000000;56.000000;1927.000000;1829.000000;1378.000000;10223.000000;635.000000;8525.000000;12216.000000;19931.000000;17364.000000;791.000000;4456.000000;20005.000000;10408.000000;10537.000000;6473.000000;156.000000;15216.000000;2447.000000;2587.000000;4357.000000;836.000000;412.000000;7712.000000;9424.000000;2924.000000;2233.000000;3717.000000;1892.000000;7275.000000;1588.000000;16451.000000;1872.000000;10115.000000;1482.000000;2828.000000;6482.000000;7098.000000;2465.000000;12403.000000;256.000000;6049.000000;930.000000;4736.000000;1891.000000;127.000000;123.000000;177.000000;0.000000;6168.000000;2720.000000;4481.000000;7450.000000;514.000000;7121.000000;429.000000;1901.000000;6558.000000;10264.000000;9410.000000;1263.000000;21122.000000;5361.000000;6492.000000;14914.000000;13143.000000;7121.000000;8506.000000;7465.000000;1928.000000;1845.000000;8.000000;8736.000000;5500.000000;2398.000000;4826.000000;4060.000000;227.000000;5756.000000;6952.000000;3473.000000;8954.000000;1970.000000;1622.000000;3761.000000;9938.000000;1788.000000;16582.000000
24057.000000;135924.000000;13446.000000;11872.000000;22908.000000;426.000000;9913.000000;12155.000000;12593.000000;42543.000000;12411.000000;22115.000000;47.000000;9.000000;2413.000000;5215.000000;868.000000;536.000000;9608.000000;5011.000000;1827.000000;6842.000000;19127.000000;40253.000000;3907.000000;881.000000;326.000000;5938.000000;20454.000000;22.000000;6191.000000;17210.000000;8166.000000;982.000000;666.000000;17291.000000;51578.000000;190.000000;6133.000000;1971.000000;23087.000000;19768.000000;1804.000000;91.000000;5122.000000;4666.000000;2946.000000;29709.000000;1868.000000;21814.000000;27691.000000;49626.000000;42861.000000;1855.000000;10728.000000;50524.000000;32557.000000;31251.000000;18749.000000;316.000000;37015.000000;5427.000000;4546.000000;11851.000000;2035.000000;917.000000;19402.000000;24352.000000;7599.000000;5450.000000;8573.000000;5053.000000;17696.000000;1429.000000;42669.000000;4186.000000;23525.000000;4037.000000;11919.000000;16435.000000;15850.000000;5632.000000;24578.000000;768.000000;13970.000000;459.000000;11253.000000;5342.000000;164.000000;394.000000;205.000000;0.000000;12979.000000;5412.000000;12491.000000;18418.000000;579.000000;17324.000000;1160.000000;4893.000000;14676.000000;24090.000000;24718.000000;3260.000000;53537.000000;16047.000000;19603.000000;36283.000000;35092.000000;18706.000000;27719.000000;18318.000000;4875.000000;5274.000000;15.000000;21317.000000;12513.000000;5627.000000;11649.000000;9696.000000;535.000000;16630.000000;16409.000000;8327.000000;28137.000000;5142.000000;4259.000000;8947.000000;24259.000000;4541.000000;40666.000000
