234346.000000;1306135.000000;93454.000000;203221.000000;133545.000000;222326.000000;15365.000000;210986.000000;661540.000000;73724.000000;201341.000000;116633.000000;87826.000000;29797.000000;52543.000000;207398.000000;148592.000000;97208.000000;118548.000000;86761.000000;33787.000000;87225.000000;265598.000000;67338.000000;42142.000000;38860.000000;439011.000000;130165.000000;23513.000000;433856.000000;232950.000000;139287.000000;21005.000000;2916.000000;50633.000000;119539.000000;193446.000000;227917.000000;227279.000000;25399.000000;158803.000000;272620.000000;200594.000000;55615.000000;20382.000000;435659.000000;7823.000000;125738.000000;63282.000000;9886.000000;185585.000000;35816.000000;120749.000000;10063.000000;80101.000000;35353.000000;205541.000000;117495.000000;38940.000000;27352.000000;295497.000000;34461.000000;28891.000000;114219.000000;245459.000000;182758.000000;153592.000000;849.000000;77102.000000;346584.000000;48944.000000;6594.000000;188575.000000;20521.000000;42.000000;104621.000000;412290.000000;254321.000000;159382.000000;67866.000000;113745.000000;11107.000000;122751.000000;160322.000000;28124.000000;168896.000000;118491.000000;390585.000000;212818.000000;372113.000000;47368.000000;73075.000000;120523.000000;99672.000000;94396.000000;166.000000;462868.000000;84571.000000;146471.000000;102449.000000;40466.000000;77689.000000;53415.000000;249236.000000;349187.000000;66879.000000;211010.000000;211688.000000;83735.000000;433280.000000;104970.000000;66665.000000;367650.000000;11015.000000;121484.000000;373287.000000;3505.000000;74038.000000;74072.000000;165703.000000;186957.000000;504084.000000;29607.000000;340280.000000;84466.000000;64288.000000;203937.000000;308673.000000;52803.000000;431634.000000;18171.000000;109881.000000;165312.000000;334061.000000;43527.000000;171365.000000;420524.000000;168.000000;3079.000000;13080.000000;27995.000000;252481.000000;503332.000000;835.000000;8861.000000;33179.000000;389880.000000;25620.000000;197340.000000
2318.000000;12012.000000;128.000000;311.000000;708.000000;348.000000;324.000000;2329.000000;60.000000;420.000000;107.000000;433.000000;104.000000;195.000000;71.000000;1175.000000;1983.000000;158.000000;555.000000;581.000000;1114.000000;1697.000000;2542.000000;73.000000;105.000000;4848.000000;733.000000;1408.000000;5.000000;917.000000;307.000000;817.000000;69.000000;11.000000;287.000000;568.000000;2431.000000;218.000000;910.000000;46.000000;210.000000;33.000000;806.000000;210.000000;66.000000;30.000000;128.000000;1340.000000;1914.000000;11.000000;183.000000;96.000000;787.000000;20.000000;2170.000000;83.000000;178.000000;307.000000;1063.000000;39.000000;603.000000;73.000000;73.000000;587.000000;869.000000;2189.000000;182.000000;2.000000;90.000000;1890.000000;105.000000;59.000000;226.000000;996.000000;0.000000;225.000000;2162.000000;146.000000;404.000000;110.000000;425.000000;16.000000;886.000000;77.000000;1284.000000;1562.000000;431.000000;237.000000;1212.000000;1408.000000;325.000000;782.000000;1585.000000;668.000000;444.000000;0.000000;371.000000;2491.000000;3441.000000;978.000000;201.000000;2736.000000;482.000000;1099.000000;58.000000;81.000000;1179.000000;490.000000;3694.000000;909.000000;292.000000;119.000000;1045.000000;32.000000;406.000000;362.000000;13.000000;399.000000;21.000000;2166.000000;443.000000;384.000000;36.000000;344.000000;2160.000000;101.000000;219.000000;2166.000000;318.000000;681.000000;460.000000;272.000000;235.000000;2380.000000;177.000000;381.000000;135.000000;1.000000;53.000000;158.000000;397.000000;967.000000;1332.000000;2.000000;114.000000;841.000000;289.000000;1574.000000;529.000000
53995.000000;293747.000000;8676.000000;24174.000000;25552.000000;35787.000000;2388.000000;45008.000000;25174.000000;13093.000000;16333.000000;16634.000000;9409.000000;5014.000000;2430.000000;72873.000000;13604.000000;14616.000000;19690.000000;17578.000000;6794.000000;19963.000000;36951.000000;8770.000000;5936.000000;2738.000000;56712.000000;27374.000000;1351.000000;70115.000000;31382.000000;42288.000000;2573.000000;394.000000;10244.000000;24474.000000;47564.000000;38809.000000;38221.000000;2678.000000;16150.000000;10768.000000;35740.000000;9949.000000;2830.000000;10790.000000;950.000000;24085.000000;76754.000000;1134.000000;22516.000000;6710.000000;16421.000000;1071.000000;18213.000000;3791.000000;36760.000000;22441.000000;6464.000000;2883.000000;45645.000000;4784.000000;3324.000000;20494.000000;31854.000000;38048.000000;13380.000000;143.000000;8634.000000;57541.000000;7307.000000;878.000000;20353.000000;1278.000000;9.000000;12769.000000;71339.000000;27005.000000;26899.000000;12545.000000;13000.000000;1184.000000;24609.000000;14034.000000;5359.000000;28069.000000;26228.000000;38055.000000;45920.000000;84292.000000;8789.000000;13503.000000;27439.000000;19350.000000;18806.000000;44.000000;58585.000000;19953.000000;37624.000000;15120.000000;7187.000000;16928.000000;10599.000000;59529.000000;16438.000000;6191.000000;40937.000000;26807.000000;15557.000000;66964.000000;7125.000000;9055.000000;87024.000000;1340.000000;17690.000000;60589.000000;497.000000;11818.000000;4518.000000;39698.000000;25054.000000;46597.000000;3453.000000;53749.000000;6761.000000;5714.000000;23774.000000;25587.000000;11014.000000;44467.000000;3197.000000;13643.000000;12445.000000;53698.000000;4655.000000;20996.000000;27698.000000;47.000000;845.000000;1614.000000;5481.000000;59093.000000;68226.000000;137.000000;1574.000000;5383.000000;60298.000000;1515.000000;34748.000000
26509.000000;153045.000000;5860.000000;14389.000000;13553.000000;22658.000000;768.000000;32726.000000;25438.000000;6902.000000;10610.000000;19372.000000;6749.000000;1920.000000;2139.000000;35222.000000;3118.000000;8413.000000;9022.000000;8839.000000;3039.000000;9453.000000;28575.000000;5490.000000;2935.000000;787.000000;32690.000000;11899.000000;293.000000;34299.000000;17079.000000;16703.000000;1017.000000;187.000000;4630.000000;11012.000000;26478.000000;17247.000000;20130.000000;855.000000;8681.000000;3770.000000;31078.000000;5060.000000;1088.000000;9708.000000;230.000000;14096.000000;52540.000000;264.000000;10646.000000;3330.000000;11570.000000;511.000000;8339.000000;2056.000000;15909.000000;9128.000000;2330.000000;982.000000;24032.000000;2682.000000;2181.000000;18555.000000;17125.000000;15308.000000;8726.000000;36.000000;3409.000000;34724.000000;3922.000000;190.000000;11206.000000;444.000000;1.000000;13615.000000;44628.000000;8101.000000;14967.000000;7014.000000;9145.000000;329.000000;11754.000000;4934.000000;2317.000000;16493.000000;11465.000000;19509.000000;36110.000000;51855.000000;3333.000000;7317.000000;20592.000000;8182.000000;9100.000000;6.000000;38108.000000;14669.000000;18538.000000;10653.000000;3325.000000;12518.000000;4492.000000;30345.000000;11721.000000;3952.000000;27404.000000;14942.000000;7414.000000;34935.000000;8184.000000;3903.000000;51881.000000;662.000000;10272.000000;27789.000000;218.000000;7087.000000;1637.000000;21057.000000;18748.000000;24010.000000;2527.000000;28615.000000;2643.000000;3373.000000;11462.000000;15349.000000;5104.000000;27730.000000;1000.000000;7847.000000;4934.000000;29627.000000;3263.000000;13007.000000;20322.000000;24.000000;205.000000;289.000000;1871.000000;30890.000000;44834.000000;45.000000;382.000000;1845.000000;29035.000000;582.000000;25343.000000
24226.000000;105997.000000;5043.000000;11602.000000;10767.000000;13665.000000;618.000000;24187.000000;18840.000000;5956.000000;7710.000000;2226.000000;4810.000000;1483.000000;559.000000;21209.000000;2656.000000;7190.000000;8166.000000;8511.000000;2230.000000;7272.000000;25289.000000;4773.000000;2239.000000;551.000000;25481.000000;9223.000000;357.000000;26947.000000;8950.000000;13940.000000;841.000000;117.000000;3770.000000;8251.000000;20640.000000;10138.000000;19283.000000;909.000000;7241.000000;4922.000000;20833.000000;4084.000000;965.000000;9308.000000;76.000000;8773.000000;28804.000000;319.000000;8614.000000;2713.000000;7071.000000;390.000000;6024.000000;1290.000000;12977.000000;5173.000000;1841.000000;956.000000;19087.000000;1803.000000;1221.000000;12410.000000;10345.000000;12250.000000;7520.000000;23.000000;2414.000000;31093.000000;2599.000000;76.000000;8641.000000;188.000000;2.000000;9257.000000;28044.000000;5971.000000;12820.000000;6994.000000;5714.000000;386.000000;11181.000000;3979.000000;1682.000000;10233.000000;7245.000000;14265.000000;25456.000000;34725.000000;2509.000000;4402.000000;16493.000000;6870.000000;7268.000000;5.000000;30621.000000;10826.000000;14987.000000;6484.000000;2243.000000;10224.000000;3267.000000;29354.000000;10452.000000;2601.000000;18304.000000;11644.000000;5259.000000;30281.000000;1171.000000;2342.000000;32756.000000;433.000000;8252.000000;19222.000000;129.000000;4645.000000;1466.000000;15873.000000;11326.000000;20825.000000;1685.000000;17319.000000;1958.000000;2668.000000;5036.000000;11564.000000;4531.000000;19213.000000;830.000000;6792.000000;3531.000000;16679.000000;1579.000000;10960.000000;16518.000000;5.000000;180.000000;135.000000;1536.000000;23546.000000;28129.000000;50.000000;334.000000;1597.000000;25046.000000;257.000000;16946.000000
16879.000000;89471.000000;3607.000000;8353.000000;7629.000000;19400.000000;490.000000;17920.000000;13900.000000;4176.000000;8970.000000;2007.000000;4253.000000;1344.000000;598.000000;18589.000000;4492.000000;4159.000000;5508.000000;4396.000000;1458.000000;5524.000000;10201.000000;2932.000000;2277.000000;2138.000000;17903.000000;6655.000000;531.000000;22642.000000;19378.000000;6222.000000;829.000000;87.000000;2617.000000;6379.000000;16395.000000;13947.000000;11630.000000;958.000000;5478.000000;15380.000000;21287.000000;3236.000000;709.000000;18048.000000;160.000000;7228.000000;19810.000000;304.000000;9625.000000;1851.000000;9774.000000;310.000000;4587.000000;1521.000000;7526.000000;6939.000000;1265.000000;1073.000000;29714.000000;1587.000000;910.000000;11919.000000;11262.000000;10433.000000;5960.000000;48.000000;4058.000000;20966.000000;3126.000000;118.000000;7225.000000;993.000000;8.000000;8613.000000;14422.000000;5712.000000;9673.000000;3994.000000;6265.000000;358.000000;7041.000000;8833.000000;1108.000000;12868.000000;7065.000000;9834.000000;21061.000000;29848.000000;2052.000000;3652.000000;13146.000000;4443.000000;5402.000000;25.000000;15535.000000;9140.000000;11924.000000;8358.000000;2022.000000;7350.000000;2701.000000;15876.000000;13188.000000;2366.000000;15798.000000;8531.000000;3492.000000;29036.000000;13809.000000;3453.000000;21521.000000;427.000000;6206.000000;31143.000000;111.000000;3258.000000;3087.000000;13216.000000;17330.000000;27413.000000;1116.000000;28285.000000;1919.000000;1924.000000;16721.000000;7221.000000;2786.000000;14409.000000;639.000000;4683.000000;5549.000000;14871.000000;1184.000000;7861.000000;10184.000000;27.000000;120.000000;401.000000;1059.000000;16275.000000;20937.000000;42.000000;260.000000;1009.000000;18919.000000;1415.000000;15945.000000
10459.000000;105377.000000;1487.000000;5423.000000;8452.000000;11587.000000;588.000000;12764.000000;7172.000000;3441.000000;5021.000000;2000.000000;2418.000000;2650.000000;1102.000000;25438.000000;2432.000000;2810.000000;4515.000000;4540.000000;3209.000000;5413.000000;1728.000000;1224.000000;2872.000000;926.000000;11779.000000;4132.000000;651.000000;23625.000000;10245.000000;3726.000000;711.000000;148.000000;3408.000000;8426.000000;11027.000000;17783.000000;9909.000000;1525.000000;3977.000000;6693.000000;9613.000000;2824.000000;645.000000;5759.000000;255.000000;10791.000000;16480.000000;424.000000;7220.000000;1589.000000;7046.000000;378.000000;4236.000000;925.000000;2924.000000;12958.000000;1515.000000;1903.000000;16422.000000;1051.000000;1016.000000;5626.000000;7204.000000;4525.000000;2457.000000;50.000000;5328.000000;15277.000000;3639.000000;231.000000;3440.000000;438.000000;1.000000;3476.000000;21157.000000;8889.000000;8353.000000;2247.000000;2741.000000;424.000000;5904.000000;6384.000000;2446.000000;9986.000000;11070.000000;5473.000000;12227.000000;37168.000000;3852.000000;9140.000000;8099.000000;3570.000000;5981.000000;18.000000;11624.000000;5870.000000;6385.000000;6789.000000;5847.000000;5329.000000;4122.000000;7886.000000;5960.000000;1368.000000;14226.000000;5568.000000;4976.000000;9929.000000;989.000000;6502.000000;37068.000000;380.000000;5102.000000;19538.000000;159.000000;2345.000000;3719.000000;9492.000000;8529.000000;15900.000000;496.000000;18232.000000;1834.000000;1679.000000;9435.000000;6551.000000;3240.000000;5617.000000;1010.000000;3403.000000;2069.000000;22828.000000;1050.000000;4069.000000;6901.000000;8.000000;127.000000;415.000000;1869.000000;22889.000000;13774.000000;40.000000;316.000000;1329.000000;11056.000000;556.000000;10966.000000
10916.000000;78198.000000;1447.000000;4457.000000;6355.000000;10466.000000;284.000000;12194.000000;8594.000000;2510.000000;4747.000000;2660.000000;1999.000000;1152.000000;1128.000000;21704.000000;3077.000000;2524.000000;3835.000000;3392.000000;1269.000000;3466.000000;1866.000000;1052.000000;1928.000000;832.000000;10818.000000;4144.000000;310.000000;18700.000000;9146.000000;5206.000000;477.000000;88.000000;2274.000000;6662.000000;11229.000000;12478.000000;9219.000000;798.000000;3242.000000;6177.000000;10752.000000;2087.000000;400.000000;7110.000000;162.000000;6951.000000;13342.000000;183.000000;5756.000000;1229.000000;4489.000000;266.000000;2770.000000;1199.000000;3825.000000;7328.000000;1092.000000;981.000000;16883.000000;809.000000;1015.000000;5291.000000;8003.000000;5308.000000;2441.000000;30.000000;3401.000000;14361.000000;2268.000000;140.000000;3194.000000;233.000000;2.000000;4012.000000;16997.000000;9298.000000;7041.000000;1891.000000;2938.000000;210.000000;5315.000000;4982.000000;1057.000000;8625.000000;7956.000000;4601.000000;12887.000000;29202.000000;1903.000000;4289.000000;7595.000000;3183.000000;4669.000000;3.000000;9339.000000;4857.000000;6319.000000;3819.000000;2350.000000;4810.000000;2278.000000;8602.000000;6875.000000;1562.000000;13352.000000;4463.000000;2867.000000;8665.000000;1688.000000;3399.000000;26066.000000;254.000000;4323.000000;15781.000000;111.000000;2879.000000;2601.000000;8153.000000;8706.000000;14788.000000;370.000000;15831.000000;2256.000000;1286.000000;6830.000000;4483.000000;2353.000000;4658.000000;432.000000;2880.000000;2010.000000;16816.000000;1260.000000;3772.000000;5936.000000;1.000000;61.000000;317.000000;898.000000;16552.000000;12256.000000;22.000000;134.000000;853.000000;12569.000000;292.000000;10541.000000
9737.000000;59941.000000;1167.000000;3566.000000;5645.000000;11378.000000;260.000000;8294.000000;7537.000000;2266.000000;4481.000000;1683.000000;1844.000000;1076.000000;926.000000;18974.000000;3016.000000;2238.000000;3584.000000;3448.000000;1414.000000;3357.000000;2343.000000;951.000000;1563.000000;1198.000000;10164.000000;4787.000000;212.000000;16082.000000;11356.000000;4477.000000;443.000000;74.000000;2168.000000;5671.000000;8664.000000;9249.000000;8270.000000;660.000000;2609.000000;4112.000000;9493.000000;1881.000000;428.000000;6116.000000;129.000000;5873.000000;9528.000000;214.000000;5340.000000;1161.000000;4960.000000;210.000000;3044.000000;738.000000;4275.000000;6707.000000;932.000000;749.000000;14545.000000;773.000000;707.000000;5606.000000;6752.000000;6737.000000;2310.000000;33.000000;2530.000000;12980.000000;1907.000000;119.000000;2680.000000;381.000000;0.000000;4145.000000;15427.000000;7373.000000;5878.000000;1735.000000;2889.000000;203.000000;4648.000000;4128.000000;1092.000000;6724.000000;6744.000000;4808.000000;10103.000000;23753.000000;1781.000000;3611.000000;6163.000000;3066.000000;4117.000000;2.000000;7951.000000;4154.000000;6225.000000;4355.000000;2297.000000;4010.000000;2061.000000;9246.000000;5833.000000;1018.000000;10746.000000;4096.000000;2851.000000;7598.000000;2708.000000;2836.000000;18847.000000;190.000000;4228.000000;14377.000000;73.000000;2487.000000;1304.000000;6804.000000;8751.000000;12510.000000;346.000000;15045.000000;2066.000000;984.000000;9084.000000;2965.000000;2182.000000;4709.000000;419.000000;2779.000000;1805.000000;13516.000000;934.000000;3230.000000;6358.000000;10.000000;44.000000;186.000000;866.000000;13612.000000;9500.000000;33.000000;147.000000;697.000000;12273.000000;536.000000;9902.000000
21483.000000;135924.000000;3355.000000;9931.000000;14594.000000;29144.000000;685.000000;23499.000000;19146.000000;5513.000000;10300.000000;1525.000000;4399.000000;2692.000000;442.000000;42013.000000;8535.000000;5930.000000;8592.000000;7043.000000;3204.000000;9658.000000;5517.000000;2781.000000;4178.000000;1465.000000;25484.000000;10258.000000;551.000000;37642.000000;30928.000000;11595.000000;1239.000000;117.000000;5070.000000;12515.000000;22227.000000;21706.000000;19774.000000;1482.000000;5929.000000;10677.000000;26127.000000;5321.000000;959.000000;15380.000000;168.000000;16967.000000;22856.000000;481.000000;11894.000000;2676.000000;14577.000000;262.000000;8221.000000;1032.000000;11882.000000;17018.000000;2434.000000;1722.000000;34404.000000;1944.000000;867.000000;14122.000000;13479.000000;13813.000000;5638.000000;44.000000;6221.000000;30675.000000;4779.000000;155.000000;6488.000000;378.000000;2.000000;9687.000000;39274.000000;15495.000000;14680.000000;4592.000000;6838.000000;474.000000;11026.000000;10233.000000;2447.000000;22248.000000;15550.000000;12394.000000;28515.000000;61732.000000;4806.000000;10262.000000;15837.000000;7357.000000;10430.000000;16.000000;18750.000000;12181.000000;18562.000000;12709.000000;5195.000000;11093.000000;5590.000000;20841.000000;13213.000000;1991.000000;29016.000000;9843.000000;6908.000000;19030.000000;11757.000000;7301.000000;46542.000000;393.000000;9573.000000;34178.000000;125.000000;4365.000000;2818.000000;20340.000000;23268.000000;29035.000000;992.000000;36417.000000;5339.000000;1907.000000;29093.000000;9392.000000;4853.000000;11341.000000;1102.000000;6437.000000;5030.000000;36640.000000;1362.000000;9198.000000;14631.000000;14.000000;169.000000;304.000000;2094.000000;30819.000000;29454.000000;32.000000;443.000000;1856.000000;24202.000000;516.000000;24037.000000
