318752.000000;1306135.000000;124347.000000;16950.000000;285048.000000;154007.000000;5393.000000;60299.000000;190594.000000;128511.000000;638288.000000;668943.000000;14245.000000;164492.000000;79168.000000;150127.000000;377008.000000;17484.000000;244003.000000;98738.000000;193318.000000;149634.000000;297047.000000;164674.000000;311875.000000;61956.000000;57769.000000;273206.000000;205637.000000;1452.000000;294597.000000;448290.000000;135401.000000;88136.000000;37573.000000;122605.000000;102182.000000;455364.000000;496863.000000;143272.000000;826629.000000;45497.000000;240396.000000;41461.000000;227.000000;175192.000000;194646.000000;154787.000000;130954.000000;69101.000000;13947.000000;168461.000000;58618.000000;476734.000000;613353.000000;8149.000000;53380.000000;586212.000000;383864.000000;24516.000000;574656.000000;26000.000000;18694.000000;474598.000000;348472.000000;75623.000000;142762.000000;86376.000000;107958.000000;75216.000000;211.000000;258713.000000;20261.000000;43.000000;127962.000000;596378.000000;666872.000000;381931.000000;77890.000000;313630.000000;195340.000000;111178.000000;331279.000000;25614.000000;178586.000000;506092.000000;30754.000000;1225.000000;83448.000000;54740.000000;176378.000000;209508.000000;242317.000000;471375.000000;359633.000000;213752.000000;104037.000000;33876.000000;21897.000000;241789.000000;114431.000000;467113.000000;265822.000000;587483.000000;62131.000000;89269.000000;16365.000000;128840.000000
808.000000;12012.000000;2728.000000;215.000000;192.000000;364.000000;19.000000;76.000000;4966.000000;208.000000;1154.000000;385.000000;188.000000;319.000000;1382.000000;2327.000000;989.000000;38.000000;60.000000;469.000000;855.000000;866.000000;1720.000000;371.000000;1733.000000;139.000000;107.000000;457.000000;341.000000;3.000000;625.000000;3712.000000;1888.000000;564.000000;694.000000;393.000000;2840.000000;3133.000000;1394.000000;1140.000000;91.000000;4041.000000;2033.000000;63.000000;2.000000;274.000000;378.000000;837.000000;307.000000;1327.000000;235.000000;219.000000;387.000000;329.000000;1789.000000;29.000000;2472.000000;1033.000000;505.000000;5.000000;1031.000000;53.000000;739.000000;316.000000;983.000000;35.000000;161.000000;134.000000;874.000000;447.000000;0.000000;140.000000;48.000000;0.000000;1749.000000;121.000000;1345.000000;4253.000000;251.000000;1279.000000;897.000000;2807.000000;361.000000;100.000000;2738.000000;904.000000;100.000000;2.000000;137.000000;1905.000000;2749.000000;614.000000;2372.000000;3707.000000;630.000000;1319.000000;693.000000;819.000000;32.000000;1788.000000;497.000000;878.000000;2120.000000;73.000000;115.000000;4302.000000;228.000000;571.000000
51293.000000;293747.000000;17802.000000;2802.000000;27685.000000;20274.000000;647.000000;7173.000000;46748.000000;12848.000000;65945.000000;69094.000000;1884.000000;24061.000000;15659.000000;97798.000000;60148.000000;2032.000000;14049.000000;19151.000000;34085.000000;29125.000000;60723.000000;21137.000000;82501.000000;6954.000000;7614.000000;32247.000000;40274.000000;232.000000;25850.000000;48143.000000;31360.000000;15224.000000;6903.000000;20819.000000;24085.000000;61479.000000;80326.000000;21258.000000;35968.000000;2751.000000;53313.000000;4290.000000;58.000000;16253.000000;23246.000000;31309.000000;21804.000000;12752.000000;1480.000000;16179.000000;10698.000000;44995.000000;93361.000000;1098.000000;10193.000000;88604.000000;80339.000000;1432.000000;92161.000000;2734.000000;1348.000000;62539.000000;52182.000000;5591.000000;13966.000000;15744.000000;22533.000000;13204.000000;56.000000;23983.000000;2207.000000;9.000000;4838.000000;25767.000000;122371.000000;82391.000000;13090.000000;68954.000000;27214.000000;13179.000000;37244.000000;3193.000000;38347.000000;95325.000000;4855.000000;203.000000;8890.000000;11148.000000;36185.000000;34891.000000;54958.000000;102537.000000;65870.000000;56872.000000;19039.000000;6120.000000;2426.000000;40091.000000;11053.000000;74262.000000;57942.000000;21917.000000;4573.000000;19659.000000;2817.000000;21892.000000
30476.000000;153045.000000;4634.000000;726.000000;14508.000000;23537.000000;313.000000;4987.000000;22677.000000;8343.000000;44699.000000;44777.000000;331.000000;14001.000000;6500.000000;64936.000000;42975.000000;585.000000;4646.000000;9224.000000;17996.000000;13232.000000;48981.000000;20641.000000;39660.000000;4763.000000;4619.000000;17423.000000;18017.000000;83.000000;14036.000000;32005.000000;23038.000000;8195.000000;2350.000000;10153.000000;17409.000000;39672.000000;46050.000000;15113.000000;32328.000000;1124.000000;23545.000000;1386.000000;28.000000;10106.000000;14364.000000;13955.000000;9445.000000;5059.000000;329.000000;9030.000000;4227.000000;23561.000000;57993.000000;488.000000;4425.000000;41969.000000;36307.000000;316.000000;47680.000000;1453.000000;417.000000;26259.000000;29693.000000;2064.000000;10143.000000;8726.000000;10670.000000;5616.000000;9.000000;9658.000000;1195.000000;1.000000;4397.000000;22369.000000;68016.000000;45737.000000;6561.000000;35113.000000;19448.000000;4053.000000;19844.000000;1312.000000;20570.000000;50761.000000;2007.000000;67.000000;5443.000000;4937.000000;19336.000000;26553.000000;42237.000000;56344.000000;31791.000000;23963.000000;9059.000000;2103.000000;697.000000;23962.000000;7262.000000;49441.000000;26250.000000;13473.000000;4173.000000;14358.000000;818.000000;11905.000000
24517.000000;105997.000000;3485.000000;640.000000;12511.000000;2745.000000;193.000000;3720.000000;17508.000000;6958.000000;28920.000000;38522.000000;144.000000;12513.000000;4949.000000;37473.000000;28444.000000;585.000000;4494.000000;7703.000000;16208.000000;10726.000000;34928.000000;13853.000000;25787.000000;2545.000000;3254.000000;14136.000000;9772.000000;51.000000;8084.000000;27083.000000;18268.000000;5009.000000;1975.000000;7249.000000;12947.000000;25315.000000;42367.000000;9155.000000;24789.000000;459.000000;20239.000000;1394.000000;8.000000;9077.000000;11493.000000;11149.000000;4965.000000;4102.000000;142.000000;7315.000000;3117.000000;16596.000000;45350.000000;305.000000;3211.000000;32825.000000;19876.000000;365.000000;38954.000000;923.000000;188.000000;21522.000000;21257.000000;1850.000000;7265.000000;8249.000000;9821.000000;3804.000000;8.000000;7441.000000;828.000000;2.000000;1218.000000;17365.000000;45262.000000;38041.000000;5155.000000;28705.000000;11703.000000;2992.000000;9453.000000;1098.000000;14252.000000;32481.000000;1713.000000;68.000000;3623.000000;3766.000000;13937.000000;17356.000000;30926.000000;32742.000000;27837.000000;19196.000000;8758.000000;1710.000000;759.000000;15481.000000;4965.000000;35971.000000;22532.000000;14897.000000;1019.000000;11539.000000;732.000000;10904.000000
16771.000000;89471.000000;4284.000000;543.000000;12520.000000;5437.000000;162.000000;2404.000000;13916.000000;4986.000000;21753.000000;19312.000000;433.000000;7478.000000;3661.000000;26018.000000;34706.000000;564.000000;13204.000000;5128.000000;10427.000000;7761.000000;30019.000000;13954.000000;21698.000000;1865.000000;2735.000000;10768.000000;14850.000000;57.000000;11174.000000;13455.000000;14623.000000;4611.000000;1461.000000;7461.000000;10876.000000;14322.000000;24246.000000;12019.000000;21448.000000;2823.000000;14436.000000;1732.000000;34.000000;7198.000000;8782.000000;8600.000000;7458.000000;2833.000000;355.000000;5624.000000;2578.000000;12144.000000;30551.000000;284.000000;2224.000000;36470.000000;33915.000000;560.000000;36880.000000;1150.000000;599.000000;19517.000000;14716.000000;3237.000000;6545.000000;4954.000000;5616.000000;3688.000000;28.000000;15106.000000;627.000000;8.000000;11906.000000;18283.000000;33450.000000;28113.000000;4481.000000;19667.000000;16744.000000;3012.000000;28340.000000;1027.000000;11286.000000;37465.000000;1274.000000;50.000000;3203.000000;2379.000000;10787.000000;17871.000000;22925.000000;27464.000000;15470.000000;10897.000000;5060.000000;1059.000000;741.000000;20064.000000;4936.000000;43094.000000;16007.000000;29804.000000;1416.000000;8476.000000;586.000000;7559.000000
15772.000000;105377.000000;2381.000000;710.000000;8154.000000;2360.000000;246.000000;1041.000000;7734.000000;2426.000000;9514.000000;14415.000000;504.000000;5513.000000;3699.000000;20211.000000;20185.000000;883.000000;9576.000000;5823.000000;8754.000000;8297.000000;17210.000000;5997.000000;29260.000000;1857.000000;1765.000000;6018.000000;15981.000000;81.000000;5286.000000;4994.000000;9127.000000;13275.000000;2385.000000;10201.000000;7034.000000;21598.000000;15594.000000;8836.000000;10854.000000;946.000000;8203.000000;2947.000000;13.000000;3608.000000;4205.000000;9592.000000;12149.000000;3160.000000;412.000000;4069.000000;5070.000000;6121.000000;22590.000000;322.000000;4462.000000;36898.000000;28728.000000;692.000000;14282.000000;743.000000;417.000000;16076.000000;11390.000000;4361.000000;3824.000000;2573.000000;6554.000000;7027.000000;23.000000;9494.000000;679.000000;1.000000;1709.000000;8127.000000;41623.000000;19148.000000;4425.000000;23827.000000;10467.000000;2362.000000;13628.000000;917.000000;11343.000000;39130.000000;1202.000000;63.000000;1834.000000;4842.000000;11280.000000;9432.000000;14738.000000;44878.000000;6749.000000;5591.000000;4475.000000;1802.000000;1272.000000;13784.000000;2711.000000;25821.000000;8934.000000;10652.000000;1256.000000;6046.000000;621.000000;5721.000000
12631.000000;78198.000000;2991.000000;284.000000;7254.000000;3661.000000;156.000000;802.000000;7180.000000;2191.000000;8069.000000;11514.000000;360.000000;4570.000000;2486.000000;16398.000000;20344.000000;439.000000;7377.000000;4292.000000;7696.000000;6988.000000;18806.000000;6712.000000;24127.000000;1541.000000;1386.000000;5459.000000;11975.000000;47.000000;6163.000000;3701.000000;8570.000000;5378.000000;1113.000000;6271.000000;5652.000000;16595.000000;14879.000000;5560.000000;13047.000000;669.000000;8535.000000;1567.000000;5.000000;3369.000000;3916.000000;7635.000000;7323.000000;2040.000000;229.000000;3276.000000;2411.000000;4999.000000;20301.000000;218.000000;2045.000000;28433.000000;22352.000000;329.000000;14077.000000;782.000000;220.000000;16559.000000;9328.000000;2815.000000;3369.000000;2255.000000;4647.000000;3549.000000;6.000000;8037.000000;746.000000;2.000000;1986.000000;8997.000000;31691.000000;20486.000000;3205.000000;18414.000000;7591.000000;2773.000000;11559.000000;597.000000;7779.000000;30250.000000;808.000000;31.000000;2418.000000;2151.000000;7444.000000;9335.000000;14527.000000;33321.000000;7877.000000;7337.000000;4472.000000;893.000000;589.000000;12486.000000;3019.000000;25870.000000;9453.000000;11588.000000;1423.000000;5335.000000;299.000000;4640.000000
10153.000000;59941.000000;2819.000000;299.000000;6364.000000;3372.000000;111.000000;732.000000;7690.000000;1858.000000;7115.000000;10836.000000;208.000000;4659.000000;2409.000000;11945.000000;19153.000000;395.000000;4713.000000;4069.000000;6780.000000;6111.000000;14743.000000;6816.000000;21050.000000;1133.000000;1262.000000;4790.000000;11226.000000;48.000000;5023.000000;3815.000000;6936.000000;4954.000000;1052.000000;5494.000000;4862.000000;13848.000000;14905.000000;6034.000000;11185.000000;1081.000000;8979.000000;1165.000000;13.000000;3192.000000;3317.000000;6624.000000;6693.000000;1856.000000;241.000000;2527.000000;2261.000000;5392.000000;17227.000000;137.000000;2144.000000;23242.000000;21121.000000;229.000000;12598.000000;483.000000;313.000000;14416.000000;8292.000000;1551.000000;3104.000000;2023.000000;4663.000000;3144.000000;4.000000;6587.000000;517.000000;0.000000;2529.000000;9030.000000;26253.000000;16422.000000;2866.000000;15796.000000;8308.000000;2769.000000;14771.000000;570.000000;6709.000000;24676.000000;786.000000;48.000000;1590.000000;2299.000000;6499.000000;10459.000000;10315.000000;25680.000000;8694.000000;6848.000000;3824.000000;804.000000;549.000000;9960.000000;2848.000000;23433.000000;9963.000000;9415.000000;1205.000000;4627.000000;281.000000;4027.000000
26176.000000;135924.000000;6440.000000;880.000000;14786.000000;6823.000000;184.000000;2110.000000;21646.000000;5132.000000;19104.000000;26071.000000;348.000000;10778.000000;6333.000000;28526.000000;48581.000000;908.000000;11426.000000;9458.000000;17475.000000;14063.000000;40203.000000;16841.000000;48883.000000;1849.000000;3214.000000;11678.000000;27606.000000;75.000000;10610.000000;10463.000000;18205.000000;13428.000000;2593.000000;13439.000000;14512.000000;36282.000000;34125.000000;17932.000000;26952.000000;1089.000000;19947.000000;2694.000000;16.000000;7568.000000;9409.000000;15560.000000;17456.000000;5097.000000;284.000000;5680.000000;6011.000000;13589.000000;46977.000000;283.000000;4738.000000;54249.000000;50483.000000;581.000000;29735.000000;814.000000;330.000000;29122.000000;20225.000000;3643.000000;7062.000000;5375.000000;9588.000000;8169.000000;17.000000;16722.000000;588.000000;2.000000;11159.000000;20602.000000;63797.000000;37345.000000;7780.000000;36052.000000;23806.000000;6090.000000;44850.000000;1575.000000;20767.000000;59135.000000;1813.000000;48.000000;2712.000000;5027.000000;19787.000000;24984.000000;28765.000000;70015.000000;22389.000000;17478.000000;7332.000000;2124.000000;1215.000000;31148.000000;5605.000000;58346.000000;22375.000000;23374.000000;1309.000000;12705.000000;743.000000;10495.000000
