293271.999920;334145.218819;259892.063758;306661.939448;203702.354236;233487.588540;298244.844509;174290.129208;258532.030190;336665.700398;30423.168643;235091.604262;142263.306056;102910.047378;309548.070953;359561.454419;204013.066235;152274.750929;133738.613293;218703.386708;178401.485003;228381.432054;288844.872226;120767.443979;154834.538287;145971.461047;260574.434052;285414.623949;145336.851330;232260.657417;310907.959687;280137.938578;229751.439640;175500.288737;211613.960716;233070.779287;278378.125841;334952.004121;141994.284468;202103.816339;137927.453955;159017.263622;153492.886264;191250.802155;191768.723381;305797.655205;192695.889422;163110.455641;133548.422295;214224.275433;278275.896358;254152.168496;236830.456900;176405.474154;184478.733446;146615.774693;144999.396839;263442.765483;268466.638037;287110.753857;226729.762045;153628.802368;135922.216911;273334.464940;220508.388859;169755.663304;203236.895634;194978.703128;156076.762062;185853.192486;227097.929994;186185.295540;185043.254626;150072.625832;231534.421977
4808.000000;0.060090;12.571729;2.188192;11.083876;1650.114595;0.664671;0.139677;42.149304;93.480918;126.842844;33.995121;1035.940347;5720.832256;0.964431;22.490861;67.159221;626.872293;768.539314;833.456082;82.369780;108.859981;671.200436;3572.147558;4514.707838;36.397090;60.371087;226.588151;404.334952;203.914218;461.300632;760.641582;1167.258406;291.172802;75.616250;670.916267;1576.693907;30.801971;20.730495;917.633927;166.933328;2839.157076;227.698014;238.770102;161.395380;140.410154;1976.559978;872.738588;113.097074;1529.513012;132.412533;85.515061;160.760948;1225.571502;1276.062782;1350.830984;1972.915337;1071.976150;174.182370;63.186913;211.332961;1934.789536;3539.140644;840.113893;85.256532;515.547803;675.720165;2448.823219;860.258285;181.119380;15.870158;931.640559;1028.357468;2231.656728;303.482232
100667.999987;3587.369184;16434.683457;5341.704037;15483.304897;36977.966087;3348.440160;19018.607867;15106.968244;30169.804942;2737.143766;11484.734060;27096.920957;3792.140422;3027.453800;20727.420141;13251.707862;39058.125272;13938.065022;33257.043336;9578.868671;15695.911034;19442.206114;17969.890455;17038.034956;13304.834517;17154.218536;38791.024458;12509.078919;36686.070724;32152.634966;33912.565645;64162.393544;6101.725640;10994.782575;49638.954388;56568.326289;18448.550389;3175.337994;24016.127356;24205.821968;25799.725622;13491.224961;26776.238935;22581.062672;35626.853092;38239.885625;34428.208153;11140.538485;36541.950263;21654.302791;17815.134316;17471.088586;24860.198010;51480.690180;32170.822898;35716.936809;52461.310780;23267.125587;16065.561529;33047.721055;38741.537567;28296.406863;51908.230333;18577.498518;55626.333710;22983.672353;27963.132992;46932.103180;18858.406937;5710.185416;30497.240592;45877.411262;25121.737635;28941.559656
52191.999996;10175.757035;7806.206776;7631.481042;8437.445166;26626.045515;5941.703224;21797.566489;7967.987280;27398.524794;1454.823858;9322.872495;20739.750333;336.797981;1479.722903;11381.250252;8044.925160;20708.368485;11640.705061;27136.223012;6550.244659;15853.592387;13733.176388;7381.340912;7247.404471;7039.455505;20034.920830;20150.485416;5663.470242;29766.885122;31747.990469;16585.710013;39637.839813;1049.927159;4925.017680;43764.456920;44224.021130;10923.430389;801.748078;17650.807360;3493.791377;13105.690200;8107.058966;24909.077570;18892.386873;24021.005849;19621.765214;15068.570081;10829.690063;23170.942040;19052.580540;11408.111632;10796.451558;13004.121882;25767.494612;24581.662478;18777.430687;52458.638532;15749.311215;13036.242909;26508.738639;24122.231268;18894.202025;51957.073615;13747.613798;28380.064662;12036.089317;22305.179868;25847.012644;9896.767651;3554.464791;16694.285475;22848.685145;15622.549951;17878.935077
33323.999996;4909.518693;9782.590809;7636.829279;10562.745975;23750.312196;4109.601853;2548.827623;8357.311211;17720.082007;1115.315777;8765.099510;16629.580844;1016.900407;4386.450861;11790.268360;7533.796004;19691.367853;4929.879017;26223.215649;5543.162347;8107.289359;11122.628015;7086.898633;5952.698599;5774.866458;12490.439427;16334.699488;5960.276304;16104.981819;22092.762720;11244.134233;26290.509338;859.651440;5770.550103;29674.549405;30846.693128;10374.970134;1611.106807;10545.131852;3045.947470;12285.172791;8098.865348;16165.383630;14790.153954;15845.893380;16165.547877;12563.310928;5019.167943;17524.165429;17021.328179;7404.187616;9059.766018;11909.872609;17080.947468;20882.658343;16780.182645;37545.543754;15220.971713;11924.915203;18452.787244;21393.472842;15566.122433;33714.892005;12282.686065;16571.340687;11964.611770;16388.911589;20113.562254;5598.336198;4115.773695;16584.985469;23028.721918;14745.110517;17470.009485
22212.999996;5783.458596;10605.903094;8144.497978;7154.349041;3038.778962;7906.796107;13912.686959;9300.383489;15189.712720;1018.960562;8456.940610;11522.545966;4799.458251;11902.600377;19642.306837;5228.121274;11460.101697;3903.144829;14651.763430;4276.905804;7088.809709;7993.071235;4009.678450;5534.561712;3568.032155;7731.198462;16863.111229;6388.027016;20835.607031;14127.557249;10654.879523;15004.484291;2242.853912;8842.110570;25880.899496;24792.002254;11462.629832;5581.165502;17581.649724;3501.748857;8194.161854;6307.430744;14709.167676;9290.334066;23642.710956;14237.937557;6832.714263;6837.450778;13988.153271;11279.408841;5353.892989;11149.230759;8513.373371;16262.239146;16031.318593;14206.291234;30638.923559;9354.713388;10886.889723;15957.275639;18088.596984;12652.171035;30946.947640;7754.781677;15378.199477;6874.671291;15094.843200;12173.329038;11384.801416;11711.498222;11723.658047;14776.527856;9252.868655;9926.992265
46392.999999;1305.491175;829.436679;469.429655;284.051791;811.511461;2784.132034;2093.459841;605.173127;3935.664153;815.849111;1836.011965;7506.342434;1525.262684;3664.811703;4746.665528;530.871376;3277.997869;2744.575896;6878.422702;1854.099464;1214.507151;4571.251496;6408.956080;4242.438723;580.027751;1272.774185;8470.346748;11687.509148;12975.286044;12955.424636;7647.168757;28286.468832;1745.855650;7727.930005;19298.097326;17062.040046;3071.596143;4808.485571;14183.538556;863.649002;7995.466518;6433.878775;6555.534284;3097.861144;12791.052106;4634.373733;3852.329206;1180.003740;7428.567081;5047.219938;884.862900;7917.288305;13090.384111;17572.030579;9585.156193;7594.520294;13307.971401;3185.577809;2962.419986;12491.566792;8621.828730;8503.547664;18288.635408;2911.247666;19987.278297;5238.732953;11864.710040;11128.596100;8617.932648;4015.349437;8615.663702;5894.586345;4832.160516;6372.053098
31464.000000;3341.345181;1561.439527;1789.443277;986.937923;918.331856;5633.888570;1410.334765;929.979016;5051.873272;427.455601;2110.323542;7382.478551;567.082267;5455.592639;7460.315175;681.273447;3438.340795;2256.945548;5709.703816;1431.774884;1401.989742;4244.972311;2520.740037;3396.158937;471.377524;1345.535235;9154.184807;4414.773652;9977.774304;8104.294089;7881.458315;18449.216939;3242.955963;6461.706806;16167.855116;16524.035806;4224.917718;4296.086627;7682.660704;763.113844;3856.024181;3186.110253;7185.436450;2711.922251;10110.471121;5356.127463;4211.301714;1052.913162;8776.262816;3400.229233;913.114987;4993.305029;6383.939776;13085.623461;8018.173425;7335.588739;13717.729183;2399.576002;2526.878471;7485.339651;7828.140482;7434.058006;18716.208433;2102.782502;12268.609044;3561.206468;5728.930763;10736.494097;4116.535391;3239.263070;6192.030289;6881.530799;2527.227517;4708.247639
22072.000000;2494.250728;1762.825272;3344.919328;1617.857130;1179.347134;4225.276841;892.222968;749.971402;5072.962927;403.623756;2507.984320;5381.116283;1197.263246;4794.513961;7047.670227;850.266938;3859.492275;1799.494462;5517.386016;1132.633313;1157.413480;3384.342357;2481.235554;4312.488803;946.633471;1195.319741;7583.721643;3276.839870;10246.284928;5456.464211;7693.358150;13750.350602;3086.930693;3966.075019;11377.952530;11504.789799;4801.542766;2074.955725;7365.322350;991.332379;4253.520446;2709.878614;7043.314025;2693.642838;6699.019090;6112.215548;5096.773660;1311.850315;6342.385135;3338.509956;1380.166934;3755.671494;5672.428344;11708.807509;6697.331046;6442.498618;10757.659414;2922.114495;2029.942226;5530.655075;5872.494163;6795.894709;17882.335208;2509.283937;10890.871864;3711.740871;5928.289998;9252.396965;5743.181199;2706.229007;5815.852290;6648.867734;2982.207451;5003.537225
50964.000000;7399.798382;6192.290074;8179.317742;3526.755960;3077.337353;10079.774797;10624.716164;3586.044987;10245.357700;709.805159;5887.730603;13282.001534;1402.430730;12003.083879;12800.355958;2807.294260;10176.683346;4709.350662;12641.122955;2639.728382;2956.798396;8564.509978;6652.926893;7459.735155;3253.903041;4265.861481;17888.433488;9136.696171;28861.124969;14291.263345;22248.529332;31237.724587;8868.344822;7806.773423;34080.490643;36664.739477;8397.536889;2691.145333;22222.952502;4385.345234;10545.236105;7764.172144;17293.323898;8520.032808;19070.485018;17802.733860;9886.599976;6039.653594;15469.462300;9507.282066;3351.486860;11067.482180;14436.758923;33014.342408;18129.105218;19358.730734;30780.341094;6963.384651;6102.017092;15068.461587;17409.075890;18501.577889;43734.916669;6409.000532;26899.958940;7682.056248;17720.260171;20927.180440;18716.414346;10012.267030;15126.402001;15434.165190;8826.574801;12161.241554
