246684.000000;1306135.000000;428209.000000;30590.000000;139698.000000;193092.000000;178145.000000;86164.000000;233395.000000;402185.000000;127749.000000;223930.000000;1114.000000;47816.000000;368721.000000;176255.000000;116328.000000;239459.000000;451942.000000;268329.000000;36876.000000;183889.000000;523039.000000;44746.000000;26222.000000;49909.000000;162705.000000;144857.000000;661255.000000;75662.000000;128510.000000;65754.000000;67427.000000;188082.000000;536715.000000;23385.000000;12891.000000;53502.000000;308947.000000;24320.000000;123045.000000;375059.000000;71413.000000;44243.000000;318657.000000;347072.000000;55587.000000;7004.000000;3491.000000;116876.000000;126954.000000;367869.000000;13747.000000;11821.000000;66300.000000;82341.000000;379664.000000;166710.000000;65466.000000;806.000000;42414.000000;43423.000000;19012.000000;317687.000000;289487.000000;15465.000000;94644.000000;134656.000000;368573.000000;192839.000000;162.000000;105114.000000;145557.000000;40731.000000;283247.000000;102454.000000;90360.000000;284439.000000;155854.000000;217192.000000;172938.000000;254131.000000;17864.000000;292256.000000;207.000000;10475.000000;46940.000000;646776.000000;242911.000000;456253.000000;106508.000000;43.000000;74920.000000;165382.000000;134202.000000;6896.000000;58648.000000;85963.000000;526645.000000;53110.000000;4297.000000;60296.000000;165717.000000;93952.000000;73160.000000;301717.000000;44749.000000;225708.000000;294220.000000;443383.000000;418008.000000;79514.000000;103068.000000;163425.000000;27003.000000;558768.000000;29702.000000;153001.000000;12708.000000;151559.000000;19167.000000;204872.000000;144080.000000;83909.000000;40491.000000;96550.000000;158472.000000;537490.000000;260611.000000;327563.000000;114925.000000;30804.000000
1748.000000;12012.000000;614.000000;590.000000;325.000000;300.000000;370.000000;530.000000;1128.000000;2930.000000;1818.000000;122.000000;2.000000;968.000000;3312.000000;394.000000;247.000000;1025.000000;416.000000;428.000000;81.000000;2346.000000;55.000000;1256.000000;96.000000;330.000000;336.000000;171.000000;1101.000000;94.000000;600.000000;289.000000;1924.000000;2267.000000;359.000000;82.000000;37.000000;326.000000;315.000000;5.000000;417.000000;677.000000;461.000000;84.000000;524.000000;57.000000;408.000000;53.000000;13.000000;1261.000000;152.000000;1175.000000;237.000000;18.000000;383.000000;3891.000000;823.000000;504.000000;368.000000;2.000000;71.000000;131.000000;997.000000;200.000000;264.000000;32.000000;405.000000;789.000000;1429.000000;243.000000;1.000000;2559.000000;361.000000;104.000000;36.000000;155.000000;146.000000;238.000000;645.000000;998.000000;1237.000000;533.000000;331.000000;421.000000;0.000000;14.000000;96.000000;54.000000;1995.000000;641.000000;372.000000;0.000000;2737.000000;935.000000;775.000000;71.000000;68.000000;2789.000000;133.000000;71.000000;16.000000;1261.000000;3671.000000;101.000000;22.000000;3415.000000;1493.000000;1943.000000;450.000000;1480.000000;2986.000000;127.000000;140.000000;465.000000;52.000000;1404.000000;48.000000;362.000000;206.000000;961.000000;951.000000;1674.000000;2541.000000;482.000000;4639.000000;219.000000;2067.000000;1205.000000;522.000000;1460.000000;2822.000000;528.000000
53102.000000;293747.000000;59813.000000;5602.000000;24258.000000;23725.000000;20946.000000;17480.000000;66272.000000;67888.000000;29536.000000;17975.000000;186.000000;8768.000000;39437.000000;22558.000000;16612.000000;48001.000000;59470.000000;32112.000000;5077.000000;39270.000000;17614.000000;8941.000000;3894.000000;8484.000000;20286.000000;12295.000000;95377.000000;12883.000000;23668.000000;12171.000000;78035.000000;42714.000000;49332.000000;2901.000000;1614.000000;9779.000000;49360.000000;1424.000000;26051.000000;56268.000000;11744.000000;4452.000000;64113.000000;15103.000000;10120.000000;1006.000000;488.000000;18694.000000;14039.000000;68937.000000;2430.000000;1286.000000;12175.000000;15785.000000;69552.000000;41621.000000;13246.000000;138.000000;5536.000000;8271.000000;1272.000000;41665.000000;31499.000000;1618.000000;8342.000000;23864.000000;80900.000000;24249.000000;43.000000;8851.000000;18603.000000;5109.000000;10967.000000;9896.000000;13997.000000;44642.000000;20030.000000;40332.000000;40215.000000;27379.000000;1824.000000;61182.000000;56.000000;1248.000000;7033.000000;27168.000000;64246.000000;65207.000000;7122.000000;9.000000;17551.000000;46268.000000;24175.000000;965.000000;7013.000000;18694.000000;29115.000000;2484.000000;538.000000;10759.000000;38810.000000;9701.000000;4661.000000;66506.000000;9205.000000;50292.000000;34759.000000;80464.000000;54160.000000;7148.000000;13532.000000;27000.000000;2825.000000;64406.000000;3317.000000;20573.000000;2182.000000;29456.000000;1200.000000;34168.000000;15208.000000;16688.000000;2517.000000;15662.000000;34515.000000;71480.000000;22197.000000;74153.000000;27062.000000;6033.000000
40928.000000;153045.000000;32619.000000;1867.000000;11076.000000;12497.000000;11333.000000;9020.000000;34659.000000;39270.000000;21297.000000;11363.000000;58.000000;3238.000000;27029.000000;14003.000000;19134.000000;24933.000000;28229.000000;17874.000000;2908.000000;21858.000000;15024.000000;3923.000000;1562.000000;4230.000000;11890.000000;8156.000000;47892.000000;7314.000000;12373.000000;6103.000000;51369.000000;31170.000000;27151.000000;1180.000000;836.000000;3897.000000;22813.000000;301.000000;11572.000000;34837.000000;6815.000000;2457.000000;29152.000000;9113.000000;4167.000000;191.000000;215.000000;13463.000000;8401.000000;38276.000000;691.000000;367.000000;7057.000000;7137.000000;42748.000000;20026.000000;6159.000000;34.000000;2522.000000;4005.000000;380.000000;19910.000000;10312.000000;834.000000;5549.000000;11137.000000;47576.000000;11918.000000;24.000000;3016.000000;10813.000000;3643.000000;3581.000000;6475.000000;7971.000000;19527.000000;14088.000000;34485.000000;17031.000000;16183.000000;447.000000;27802.000000;9.000000;303.000000;3651.000000;25751.000000;34554.000000;42800.000000;8155.000000;1.000000;12524.000000;19835.000000;11336.000000;203.000000;4864.000000;14363.000000;22664.000000;2163.000000;266.000000;4211.000000;18955.000000;7272.000000;1684.000000;34210.000000;4084.000000;21644.000000;23095.000000;50470.000000;34376.000000;4188.000000;5423.000000;23418.000000;924.000000;41931.000000;1180.000000;19943.000000;557.000000;14146.000000;393.000000;20611.000000;3375.000000;7913.000000;1141.000000;6617.000000;18640.000000;44590.000000;12322.000000;43941.000000;12997.000000;2063.000000
29603.000000;105997.000000;27496.000000;1576.000000;7366.000000;5460.000000;9144.000000;8912.000000;20452.000000;23323.000000;17170.000000;8514.000000;62.000000;2610.000000;23454.000000;11828.000000;2224.000000;22467.000000;22456.000000;14322.000000;1973.000000;15477.000000;12560.000000;2859.000000;1324.000000;2769.000000;10657.000000;7066.000000;37811.000000;7050.000000;9081.000000;5014.000000;29557.000000;23328.000000;18740.000000;978.000000;521.000000;2785.000000;19239.000000;376.000000;7271.000000;26223.000000;4496.000000;1586.000000;24667.000000;9727.000000;2976.000000;69.000000;123.000000;8483.000000;5862.000000;36547.000000;596.000000;408.000000;5887.000000;5387.000000;27573.000000;11606.000000;5409.000000;23.000000;1934.000000;3361.000000;218.000000;12375.000000;8483.000000;613.000000;3839.000000;9702.000000;31082.000000;9594.000000;4.000000;2309.000000;9315.000000;1674.000000;4612.000000;5555.000000;6986.000000;11027.000000;8326.000000;23880.000000;14657.000000;12609.000000;195.000000;16741.000000;8.000000;341.000000;2446.000000;19012.000000;28640.000000;31470.000000;1202.000000;2.000000;9018.000000;15322.000000;9604.000000;54.000000;3625.000000;11633.000000;19237.000000;562.000000;162.000000;3347.000000;14755.000000;5198.000000;1481.000000;29613.000000;3088.000000;18349.000000;13701.000000;33075.000000;22677.000000;3314.000000;3439.000000;15539.000000;961.000000;27924.000000;1094.000000;13225.000000;495.000000;13285.000000;188.000000;13098.000000;2710.000000;6267.000000;456.000000;3512.000000;12445.000000;37213.000000;6556.000000;29332.000000;9811.000000;1681.000000
23811.000000;89471.000000;21808.000000;1173.000000;7778.000000;16613.000000;7321.000000;4550.000000;19025.000000;19215.000000;13740.000000;9797.000000;51.000000;1838.000000;10134.000000;8434.000000;2039.000000;14248.000000;32758.000000;10526.000000;1688.000000;12424.000000;21578.000000;1949.000000;1022.000000;2496.000000;7594.000000;5562.000000;34810.000000;4190.000000;6974.000000;3768.000000;21386.000000;17081.000000;13778.000000;949.000000;530.000000;2365.000000;10824.000000;560.000000;7544.000000;36535.000000;3156.000000;1770.000000;20152.000000;15886.000000;2661.000000;146.000000;109.000000;9729.000000;5222.000000;18628.000000;450.000000;402.000000;4218.000000;3493.000000;18069.000000;12098.000000;3553.000000;45.000000;2285.000000;2212.000000;701.000000;25446.000000;7611.000000;453.000000;3678.000000;6746.000000;27265.000000;10094.000000;27.000000;2319.000000;6320.000000;1279.000000;14505.000000;3880.000000;3959.000000;23714.000000;12979.000000;22790.000000;9689.000000;9972.000000;631.000000;18580.000000;27.000000;330.000000;3046.000000;15102.000000;19442.000000;15412.000000;13838.000000;8.000000;7771.000000;8171.000000;6653.000000;145.000000;2389.000000;8355.000000;12160.000000;584.000000;130.000000;2254.000000;11717.000000;4690.000000;3047.000000;22150.000000;1932.000000;13465.000000;27166.000000;22143.000000;13337.000000;2416.000000;5741.000000;15708.000000;1030.000000;23488.000000;1189.000000;12926.000000;382.000000;8463.000000;734.000000;16309.000000;4822.000000;4777.000000;2554.000000;5267.000000;10039.000000;25991.000000;10240.000000;25290.000000;7945.000000;1115.000000
14231.000000;105377.000000;9558.000000;2017.000000;11630.000000;10110.000000;4993.000000;4173.000000;22651.000000;25889.000000;8756.000000;5599.000000;54.000000;2051.000000;3091.000000;4564.000000;1981.000000;13758.000000;20314.000000;7544.000000;1137.000000;12197.000000;7590.000000;4389.000000;987.000000;7666.000000;5278.000000;2221.000000;31512.000000;2094.000000;10161.000000;3282.000000;16329.000000;11535.000000;6635.000000;847.000000;439.000000;4688.000000;4811.000000;677.000000;10979.000000;19302.000000;2338.000000;1073.000000;11899.000000;6361.000000;4544.000000;255.000000;157.000000;7514.000000;2601.000000;11062.000000;493.000000;468.000000;3204.000000;4928.000000;22461.000000;16244.000000;4025.000000;47.000000;2519.000000;2034.000000;435.000000;13252.000000;9381.000000;528.000000;2097.000000;5757.000000;35615.000000;7623.000000;7.000000;2164.000000;4717.000000;1322.000000;7825.000000;1772.000000;2679.000000;13716.000000;8420.000000;10939.000000;5210.000000;5172.000000;475.000000;28271.000000;23.000000;461.000000;3421.000000;7933.000000;18471.000000;13592.000000;1051.000000;1.000000;5094.000000;4281.000000;6021.000000;251.000000;1012.000000;5966.000000;7417.000000;1107.000000;204.000000;2558.000000;6516.000000;2482.000000;3722.000000;13865.000000;4149.000000;6323.000000;12603.000000;24468.000000;19121.000000;1956.000000;8848.000000;6859.000000;1719.000000;9476.000000;2154.000000;5850.000000;487.000000;6941.000000;456.000000;11813.000000;2395.000000;5487.000000;859.000000;10298.000000;11306.000000;16017.000000;3979.000000;31969.000000;5350.000000;1936.000000
14755.000000;78198.000000;9206.000000;918.000000;8104.000000;6738.000000;4453.000000;3147.000000;20287.000000;19108.000000;8514.000000;5179.000000;30.000000;1425.000000;2302.000000;4188.000000;2624.000000;12043.000000;16313.000000;6389.000000;864.000000;8756.000000;9156.000000;1831.000000;621.000000;2930.000000;4301.000000;2237.000000;25640.000000;1784.000000;6495.000000;2497.000000;13108.000000;10903.000000;5417.000000;562.000000;281.000000;2286.000000;5503.000000;331.000000;7836.000000;20468.000000;2915.000000;1418.000000;12233.000000;6934.000000;2317.000000;169.000000;109.000000;4562.000000;2787.000000;11105.000000;242.000000;234.000000;2307.000000;2930.000000;17851.000000;12192.000000;2868.000000;30.000000;1837.000000;1525.000000;227.000000;12191.000000;10404.000000;471.000000;2418.000000;4920.000000;28366.000000;6198.000000;1.000000;2597.000000;3995.000000;1229.000000;6714.000000;1680.000000;2387.000000;11989.000000;5788.000000;12139.000000;5719.000000;4721.000000;318.000000;19285.000000;5.000000;198.000000;2200.000000;9438.000000;16817.000000;11053.000000;1732.000000;2.000000;3885.000000;5797.000000;5315.000000;171.000000;805.000000;5354.000000;6619.000000;1205.000000;127.000000;1732.000000;6025.000000;2159.000000;2570.000000;14533.000000;1742.000000;7416.000000;12327.000000;18415.000000;14721.000000;1496.000000;5196.000000;7403.000000;858.000000;7765.000000;1090.000000;6585.000000;206.000000;6287.000000;214.000000;10502.000000;3111.000000;3960.000000;701.000000;5492.000000;7679.000000;15634.000000;4804.000000;25049.000000;4171.000000;935.000000
11152.000000;59941.000000;7455.000000;837.000000;6771.000000;8995.000000;3756.000000;3236.000000;17764.000000;15648.000000;6874.000000;4926.000000;44.000000;1266.000000;2339.000000;3638.000000;1632.000000;10707.000000;14104.000000;5697.000000;829.000000;7403.000000;8085.000000;1929.000000;629.000000;2787.000000;3524.000000;2094.000000;22536.000000;1619.000000;6054.000000;2209.000000;9639.000000;7506.000000;5675.000000;521.000000;219.000000;2103.000000;6223.000000;232.000000;6735.000000;18473.000000;2541.000000;879.000000;11582.000000;5823.000000;2149.000000;121.000000;74.000000;4876.000000;1973.000000;11856.000000;222.000000;228.000000;2229.000000;3060.000000;13458.000000;11060.000000;2722.000000;32.000000;1542.000000;1482.000000;326.000000;11922.000000;8548.000000;373.000000;2233.000000;4471.000000;22397.000000;5830.000000;10.000000;2598.000000;3999.000000;819.000000;4194.000000;1364.000000;2071.000000;12916.000000;6571.000000;10427.000000;6196.000000;4272.000000;315.000000;14700.000000;2.000000;232.000000;1815.000000;8040.000000;14103.000000;9548.000000;2757.000000;0.000000;3520.000000;5127.000000;4729.000000;121.000000;723.000000;4359.000000;7084.000000;928.000000;99.000000;1611.000000;6556.000000;2052.000000;1333.000000;12039.000000;1895.000000;8427.000000;13712.000000;14294.000000;12506.000000;1181.000000;3984.000000;8083.000000;706.000000;6963.000000;837.000000;6409.000000;207.000000;5476.000000;303.000000;8258.000000;2899.000000;3636.000000;1148.000000;4872.000000;6443.000000;13659.000000;4052.000000;20520.000000;4518.000000;864.000000
32049.000000;135924.000000;18389.000000;2148.000000;16881.000000;29634.000000;8648.000000;6778.000000;41977.000000;42226.000000;17472.000000;11371.000000;44.000000;3347.000000;6407.000000;10322.000000;1480.000000;25147.000000;33582.000000;13628.000000;2071.000000;22796.000000;19303.000000;4347.000000;1385.000000;6639.000000;9431.000000;5171.000000;52939.000000;4538.000000;14788.000000;6313.000000;23413.000000;21204.000000;14208.000000;1432.000000;462.000000;5585.000000;16616.000000;582.000000;15667.000000;44988.000000;4452.000000;1272.000000;23264.000000;13602.000000;5612.000000;180.000000;121.000000;14601.000000;4245.000000;25501.000000;619.000000;528.000000;5641.000000;6920.000000;35192.000000;25906.000000;6041.000000;42.000000;3796.000000;3459.000000;367.000000;29448.000000;16639.000000;416.000000;4159.000000;10586.000000;56935.000000;12947.000000;14.000000;6215.000000;8890.000000;1176.000000;10450.000000;3821.000000;5483.000000;33087.000000;18704.000000;28340.000000;13747.000000;11130.000000;393.000000;33208.000000;17.000000;521.000000;4586.000000;19853.000000;32047.000000;22149.000000;12159.000000;2.000000;10786.000000;13727.000000;11103.000000;173.000000;2055.000000;11986.000000;17062.000000;441.000000;155.000000;4246.000000;18115.000000;4844.000000;2939.000000;27725.000000;4296.000000;18481.000000;35476.000000;39018.000000;32717.000000;2384.000000;10493.000000;19352.000000;1573.000000;18867.000000;1993.000000;15944.000000;616.000000;13365.000000;355.000000;26586.000000;7950.000000;8901.000000;1181.000000;13349.000000;19962.000000;36059.000000;8640.000000;50535.000000;12453.000000;2194.000000
