293259.377143;268030.050724;203646.968799;279519.350478;179732.692894;157593.876946;256425.389650;171877.979883;220076.999737;273130.773259;20612.866244;169037.494557;178200.128579;72369.540101;210492.969010;234247.284892;178470.554752;100332.860250;70938.851971;122908.986470;137805.655842;199889.108143;216909.501862;91076.084868;100628.200206;155978.120557;246638.232990;202500.768508;116776.863536;229984.015556;286130.050626;195084.071715;202389.766706;158399.127124;260045.587599;234869.209434;215850.214437;256423.003876;120846.305393;176735.587414;113574.388161;133798.246746;149992.495125;139931.052798;128276.498559;243360.559587;118690.434320;120765.951033;104388.728108;188298.936900;218801.667725;177356.134725;194156.791404;110357.856151;145803.298600;172182.802926;127424.365243;229073.603385;159831.717463;231450.100805;276579.264105;191004.321831;107450.750546;195030.644882;231028.326258;174034.954102;162372.799955;114853.907632;134875.632542;185682.362739;195436.756200;169121.044039;131849.472790;143420.377143;199026.118128;156366.496377;127964.176918;160111.886420;149844.563345;158414.648911;141819.840122;189525.538118;149211.545284;147517.447168;152728.164402;144231.243603;128481.187700;98519.294836;140049.826810;109771.000788;179705.496889;109010.401675;135714.373977;146056.031268
4808.000000;0.017538;7.985952;1.982277;7.462335;1225.002425;0.001385;1.045852;33.222063;44.559662;82.542009;22.750744;604.391141;2525.435817;1.936757;0.193773;48.447535;539.708453;8.737014;6.715645;59.763001;121.017730;664.331148;4379.801276;4838.712485;184.670843;62.812803;108.556652;136.664381;191.633706;410.679498;274.284517;1197.549245;101.901752;14.880509;321.759638;760.388992;27.081486;12.298375;620.456921;161.333465;2515.170424;97.382387;64.138197;390.488354;74.226090;1351.168271;758.247427;108.018767;1121.056339;82.414712;71.253605;85.128689;1377.039939;273.471978;975.587821;1824.110165;809.855792;36.671542;45.463197;90.301245;1711.579588;2898.425784;423.478018;70.255255;283.418855;514.835730;986.147434;582.417105;78.788872;2.813473;841.017254;865.817050;2408.019366;72.787842;628.971549;144.421683;61.277542;902.560075;781.336284;1986.855192;178.487361;314.330411;714.469077;510.620959;1780.040384;1323.049548;987.898354;783.060450;1989.746435;340.561398;1049.495286;35.840465;269.264177
100666.647968;2665.685582;13219.517162;6045.117890;13497.595975;27813.936184;2319.086024;19211.957387;12906.877739;21823.042624;1723.355951;7270.030766;26226.671008;2548.639663;1969.980245;2674.513159;11464.756538;30489.954359;5659.552225;5716.591557;6831.174909;14381.335274;13282.057114;10228.864163;7360.051310;22811.322195;15858.008932;20536.962181;6797.027623;38921.530500;32131.091385;19592.044828;58119.879564;3554.865901;12540.212300;41069.254280;47479.888734;13761.112404;2450.900928;23474.053434;19723.020128;20746.303563;10409.031901;16581.900050;16103.359193;21104.656706;23532.411548;23127.127128;10136.809133;37124.383802;12730.845029;12212.670292;10257.382587;14957.009706;19890.939901;34295.441231;31588.294117;45867.081179;12080.975742;12994.556743;27964.331890;42518.325099;22456.224425;33746.514162;17057.724457;36277.911230;19150.134819;19504.367280;50585.337373;13904.422101;2903.026618;27009.735224;33195.827331;21874.894084;15170.524507;20217.540482;14892.154146;9087.584399;31711.349692;17559.174042;23536.857624;18610.160765;22013.322267;19516.652467;32465.781227;34436.351229;28554.725703;20101.772084;44082.000401;17534.378416;28155.656727;24497.551231;9011.310398;20864.028451
52191.549323;7919.696691;6078.146109;8357.222415;7341.872454;20378.271765;5912.433940;21998.508749;6253.005576;18127.434587;869.186626;5575.852061;19065.437973;100.341917;1022.790145;2597.767525;6976.358559;12993.151670;6467.527044;2975.673420;5144.251598;12943.357433;9550.746414;3369.334363;3436.177858;11864.717252;19490.247410;13637.298618;2877.292395;32250.271334;32725.318921;8797.610945;36316.990069;338.913324;7272.681440;22335.183356;42121.492297;7953.674301;558.218539;14179.904420;2987.765294;9966.314281;7777.157552;13950.612791;10910.100877;13107.260129;11570.204223;10251.383536;9959.766159;22191.909803;9876.832875;6848.261921;4914.240643;6916.471703;9501.256788;31601.009609;16310.395201;48438.307775;7337.135555;11553.131853;18657.256362;27426.062674;15204.579473;34034.113260;12796.158062;23213.030793;9765.894526;9648.296836;24414.405031;7677.267045;1310.739739;14271.995961;17019.352141;11059.252447;13636.703861;10550.498441;13078.580103;7152.916310;27608.197344;16954.073069;14398.684239;11715.439417;16597.752084;11518.357499;17908.237031;20121.513434;20317.865245;13937.683569;23036.098393;13519.984198;16658.350818;18936.480536;8205.622733;20411.127924
33323.549323;3642.592299;7588.241150;7947.971033;9734.792035;18677.431340;3266.102880;2564.424065;6744.970734;12796.682104;707.245144;5583.244768;13312.782365;729.405071;2687.472167;4004.484872;7003.526118;10899.925750;922.623379;2843.480541;4502.350092;6189.370464;8054.648676;3444.389009;3151.928578;10957.791181;11542.373329;9905.357122;4169.028479;16755.878225;21986.314260;8580.974472;23551.367607;281.317817;6757.465424;16690.567306;28917.997879;8183.295555;1130.768840;8152.926871;1764.177145;8466.594987;7961.086482;9508.412095;9194.348510;10236.509122;9310.365892;9185.204387;4289.275691;19616.546431;9181.666785;4782.127624;5465.773629;6329.893246;6084.765876;24720.795906;14273.939984;33729.890573;5424.723155;9825.538143;14842.441209;19509.252365;12277.760111;20524.006936;9704.917617;15456.031679;9619.480065;7601.714363;15216.844121;4717.263414;2866.006547;14522.890124;16426.606801;10730.829318;12804.473913;9957.549752;10470.947851;5572.285895;24203.291938;10858.590797;13652.970269;11710.846050;13851.634236;7481.029596;16727.662426;18362.332170;15594.776026;12055.742506;14435.933374;10064.925455;18152.426691;15918.710971;6522.348263;13243.783167
22212.549323;4444.692588;8350.283265;7019.341000;6596.085480;1857.685107;5765.942567;12894.043099;8082.878641;11790.562569;747.539683;5929.937826;11664.381708;3415.802688;7346.771661;10105.788646;4682.886699;6927.174509;848.941679;4003.911751;3997.378095;6006.079386;4296.230111;2942.522205;3285.620147;6366.539642;7239.730644;8076.688688;4569.280743;21972.619936;13906.048725;9413.354575;13429.944284;1775.179864;10372.199294;17250.632972;23991.139571;8788.510004;4851.701373;16395.322902;5295.288963;5838.303119;6004.812362;9753.471227;4395.780659;17144.147078;8425.618780;4155.162368;6269.565154;12695.993495;9150.423402;3756.050102;8475.969798;4615.170091;8270.277738;17791.937733;12017.865599;28433.405343;3776.104842;8809.819954;17370.816121;16450.920025;10195.362035;20462.552814;6463.815160;13026.167332;5791.340880;6925.310524;11011.723422;8383.968533;10066.127446;10372.991081;11618.446451;6935.733318;7743.982641;7091.047703;5667.978266;4548.973220;11294.338449;12642.712394;8513.008041;7163.267172;9239.260006;3543.361105;9874.196903;16058.262158;14347.150286;8258.937366;13807.800397;8405.366949;9167.375336;12493.856447;5548.836558;12035.922006
46392.879103;1024.401776;601.699774;479.962029;211.815084;442.595292;1891.356453;2114.197762;471.386381;2326.822401;594.175657;1382.784947;6351.504141;1027.256412;3639.413479;724.143615;418.099686;2291.790793;1439.361444;504.371965;1426.882227;1180.085681;2388.237113;2631.731399;2233.662633;1349.477060;1043.506699;2485.121343;5576.769237;14344.781220;12739.975677;5044.186640;24478.672605;1356.880241;4397.403770;12540.329992;18329.655899;2160.821155;3926.372826;12022.482186;788.196931;5273.928533;4246.747506;3969.263231;2957.396216;7887.389175;2615.021072;2596.796083;1065.623826;6085.620027;4286.001572;484.234399;7710.840244;8246.450078;8653.417339;8506.976555;6029.566150;14732.461246;714.184459;1775.618167;6353.501008;10956.449288;6695.774028;12090.638186;1784.613490;15889.083346;3708.939985;13693.197277;16671.055619;6125.432994;2436.196253;7080.796424;3563.112372;7247.483221;2766.435493;8983.861028;2789.722059;1240.381412;9939.727221;9158.925821;5006.525602;4404.195904;3818.640884;2161.971874;6884.587107;7167.583346;8789.945741;7041.938869;13599.572326;6738.251179;3580.253323;6977.618417;1342.139915;5164.662384
31464.000000;2565.662335;1205.067440;1707.956379;800.625155;485.690236;4483.354136;1400.333989;744.762261;3536.953966;293.123591;1633.180888;7585.472129;124.511599;5097.769339;1875.912957;582.180598;2800.809793;852.639137;618.555395;1228.259472;1430.463927;2093.646484;1336.475865;2742.616683;1191.911652;1152.839697;3398.558953;2524.101887;9893.994279;7714.924275;5658.051490;16658.789184;2735.587275;6143.369847;11146.935607;16117.425251;2864.842489;3567.384592;6465.668717;534.037365;3292.750057;2187.100183;4047.082791;1974.648906;6894.047225;3031.709313;2672.909566;992.429743;7366.692858;3125.647490;541.813850;5465.713701;3246.305894;4649.743571;8426.558973;5875.866255;15323.916786;535.923557;1563.900544;7333.308204;10048.502685;5899.511386;12324.919947;1402.521225;8096.137828;3209.976510;5916.405349;11640.210467;2992.799843;2642.137397;4915.472709;4811.469961;3264.370856;2114.791232;5113.937332;2114.845443;969.247333;6980.857692;5263.293860;2567.584101;2840.351487;3380.942833;2530.407251;6652.536054;6968.998542;7202.781590;6217.368939;11028.546473;2784.952691;3424.836496;6001.294827;1499.558096;5653.915783
22072.000000;1856.413599;1350.850065;3132.185120;1296.530594;723.738977;3093.050465;881.824570;618.146310;4051.545311;268.447984;1878.007197;5982.241925;472.605547;3607.515144;2927.409920;604.780933;3286.183887;351.628093;1158.674280;890.299004;1189.153742;1303.146316;1523.070870;3419.031170;1692.169912;1005.899074;4290.520518;1825.994552;8538.744007;5275.276685;5560.743437;12502.947861;2429.636644;5652.262292;7328.133643;11398.780042;3133.623361;1725.069604;7648.665953;697.938418;3985.005175;2037.855834;3463.090495;1894.340375;4868.682360;3728.345822;3145.683108;1190.435888;6198.620037;2350.098328;937.561651;3234.458253;3017.402150;4067.949407;6615.959617;5798.090094;11960.423169;970.401635;1353.364802;5444.120132;6713.814759;5547.257690;13204.297429;1786.775127;6350.427975;3349.157600;4765.427325;10564.424809;4274.237659;2104.410648;4971.922769;4364.975754;3535.689713;2098.497834;4387.323576;1914.528511;1022.852268;5089.698715;4110.260909;2892.682060;3172.736150;3203.792085;2847.180506;6280.448610;5292.578105;5803.749730;4160.612150;10109.067949;3221.270122;4111.894514;5173.449682;1316.629900;6149.152007
50964.000000;5792.704108;5011.226343;7033.044761;2962.128655;1811.897046;7875.828507;9523.184255;2999.462113;7131.869491;393.542386;4475.131496;20145.455237;373.497295;7887.881828;8812.642560;2493.347739;8419.575547;728.348826;2091.576188;2268.583493;2857.402963;4155.957812;3245.758485;6131.651803;5515.438233;3678.665083;8935.589416;4473.568655;25359.863463;14873.668808;15312.196843;28151.215607;7383.193231;8859.015082;19594.637326;34202.614423;6178.687335;2227.079001;22659.768204;5394.009800;8104.039224;5807.949535;9164.653892;4882.733839;12472.800026;11166.372814;6029.217600;5610.891947;13410.247398;5877.784340;2404.348050;7407.969979;7841.311020;13191.786581;18042.995080;17662.121752;32176.846337;2942.707220;4351.386968;11064.303264;20114.547941;15153.226429;30461.598220;4416.578613;16659.958508;6340.824592;14415.688036;24243.533997;14434.473779;7637.145753;12602.340795;11356.393921;8885.115545;6468.176843;11190.987909;5355.220525;2569.606948;12002.321994;13294.073292;8639.848118;7952.760559;9487.909578;7492.701616;14491.839423;15196.205089;16898.357827;10122.653894;27674.113121;9797.150199;8945.489080;14090.562801;3875.729767;14337.488975
