348011.000000;1306135.000000;124880.000000;108704.000000;202862.000000;34867.000000;60807.000000;224948.000000;363666.000000;11051.000000;98996.000000;175681.000000;158855.000000;14745.000000;226449.000000;11707.000000;122563.000000;152023.000000;14288.000000;82207.000000;156274.000000;43574.000000;512989.000000;179356.000000;504115.000000;534474.000000;275113.000000;75163.000000;11632.000000;43.000000;67955.000000;50592.000000;87684.000000;168558.000000;132700.000000;540854.000000;21925.000000;411369.000000;82262.000000;14308.000000;288158.000000;156.000000;20205.000000;59575.000000;22250.000000;89921.000000;738.000000;35410.000000;219585.000000;374456.000000;14111.000000;5425.000000;3074.000000;320118.000000;39435.000000;568475.000000;476517.000000;526672.000000;152915.000000;94165.000000;443204.000000;48955.000000;144743.000000;377628.000000;249733.000000;150648.000000;72485.000000;379710.000000;193762.000000;584766.000000;211.000000;419911.000000;178699.000000;210503.000000;371555.000000;332214.000000;197539.000000;133797.000000;158404.000000;296585.000000;58379.000000;7408.000000;29973.000000;87511.000000;1237.000000;174955.000000;172849.000000;246591.000000;172576.000000;125803.000000;376504.000000;26352.000000;49880.000000;297356.000000;193926.000000;160672.000000;27461.000000;50402.000000;38911.000000;335478.000000;294382.000000;40360.000000;61101.000000;64721.000000;737187.000000;172059.000000;320566.000000;62268.000000;26305.000000;92340.000000;262797.000000;529655.000000;428137.000000;281115.000000;132940.000000;74045.000000;76809.000000;357269.000000;158115.000000;270832.000000
526.000000;12012.000000;205.000000;459.000000;397.000000;575.000000;120.000000;638.000000;1079.000000;175.000000;2784.000000;1850.000000;51.000000;205.000000;862.000000;12.000000;3333.000000;243.000000;233.000000;301.000000;1036.000000;87.000000;1213.000000;507.000000;85.000000;454.000000;362.000000;5827.000000;34.000000;0.000000;554.000000;498.000000;1535.000000;230.000000;1984.000000;728.000000;1351.000000;3123.000000;360.000000;21.000000;395.000000;1.000000;50.000000;33.000000;5.000000;393.000000;2.000000;79.000000;3407.000000;2009.000000;192.000000;19.000000;11.000000;172.000000;61.000000;1166.000000;1510.000000;49.000000;3540.000000;834.000000;1157.000000;878.000000;1756.000000;483.000000;2722.000000;314.000000;534.000000;2579.000000;511.000000;915.000000;0.000000;76.000000;277.000000;137.000000;3358.000000;1252.000000;1134.000000;175.000000;1201.000000;3460.000000;1789.000000;90.000000;1793.000000;129.000000;2.000000;392.000000;115.000000;1331.000000;594.000000;146.000000;2342.000000;478.000000;1613.000000;813.000000;2021.000000;1736.000000;92.000000;884.000000;3524.000000;299.000000;2309.000000;90.000000;138.000000;78.000000;69.000000;2271.000000;741.000000;111.000000;92.000000;668.000000;880.000000;610.000000;490.000000;572.000000;687.000000;991.000000;117.000000;261.000000;922.000000;471.000000
45900.000000;293747.000000;12368.000000;10350.000000;27873.000000;6385.000000;8618.000000;36154.000000;60907.000000;1138.000000;10116.000000;29738.000000;10402.000000;1785.000000;38196.000000;1328.000000;29753.000000;23323.000000;2416.000000;15002.000000;29436.000000;5845.000000;71479.000000;30402.000000;20560.000000;49299.000000;36318.000000;16644.000000;1463.000000;9.000000;14578.000000;9329.000000;17036.000000;16510.000000;31055.000000;90469.000000;1448.000000;61274.000000;15566.000000;1544.000000;38124.000000;42.000000;2194.000000;4473.000000;1296.000000;15925.000000;131.000000;3760.000000;46948.000000;82271.000000;2387.000000;642.000000;426.000000;34427.000000;4531.000000;69487.000000;106247.000000;19680.000000;32458.000000;19655.000000;70624.000000;8291.000000;31858.000000;66730.000000;68372.000000;21465.000000;13351.000000;68202.000000;25963.000000;79974.000000;56.000000;20305.000000;16623.000000;24252.000000;39279.000000;76045.000000;53728.000000;16105.000000;34563.000000;68468.000000;73762.000000;952.000000;3971.000000;15964.000000;206.000000;20646.000000;18685.000000;56752.000000;29714.000000;12486.000000;55979.000000;4943.000000;9987.000000;35143.000000;31045.000000;33230.000000;4208.000000;9022.000000;2334.000000;48058.000000;61933.000000;5149.000000;6774.000000;7831.000000;29130.000000;10267.000000;49860.000000;4557.000000;3302.000000;17148.000000;86031.000000;72452.000000;61499.000000;24367.000000;25330.000000;15552.000000;7624.000000;50696.000000;32574.000000;35388.000000
25789.000000;153045.000000;8041.000000;6927.000000;14264.000000;2179.000000;4169.000000;20735.000000;39046.000000;265.000000;3438.000000;21955.000000;3440.000000;335.000000;20469.000000;305.000000;14775.000000;9666.000000;641.000000;7245.000000;13738.000000;3456.000000;39271.000000;16061.000000;16757.000000;28337.000000;18286.000000;11105.000000;766.000000;1.000000;6566.000000;3462.000000;7101.000000;9073.000000;21695.000000;40210.000000;437.000000;40311.000000;7452.000000;409.000000;23044.000000;24.000000;1191.000000;1574.000000;277.000000;8863.000000;30.000000;2021.000000;18600.000000;53901.000000;682.000000;314.000000;184.000000;10707.000000;1792.000000;45823.000000;64351.000000;16908.000000;17274.000000;9650.000000;40299.000000;3131.000000;25537.000000;30225.000000;37750.000000;12551.000000;6001.000000;40772.000000;24939.000000;42876.000000;9.000000;8469.000000;10354.000000;10217.000000;26732.000000;42280.000000;22710.000000;10000.000000;14781.000000;33943.000000;49192.000000;222.000000;1498.000000;8854.000000;67.000000;23844.000000;8030.000000;27369.000000;22927.000000;9755.000000;30882.000000;1741.000000;4551.000000;20931.000000;21527.000000;18439.000000;1735.000000;4312.000000;1090.000000;26689.000000;48134.000000;1861.000000;4706.000000;5376.000000;27298.000000;5280.000000;34876.000000;4162.000000;1377.000000;8124.000000;37944.000000;46973.000000;37946.000000;13649.000000;13125.000000;7485.000000;4850.000000;24034.000000;14806.000000;19615.000000
20731.000000;105997.000000;6783.000000;4696.000000;11779.000000;1801.000000;3196.000000;18251.000000;27389.000000;121.000000;2511.000000;14337.000000;2920.000000;151.000000;18666.000000;371.000000;10932.000000;4883.000000;548.000000;4957.000000;11634.000000;2412.000000;31046.000000;9183.000000;13149.000000;19292.000000;8498.000000;8705.000000;458.000000;2.000000;5521.000000;2721.000000;5246.000000;7459.000000;17647.000000;29992.000000;262.000000;24318.000000;6111.000000;459.000000;16782.000000;4.000000;820.000000;1414.000000;345.000000;7741.000000;22.000000;1327.000000;14463.000000;36353.000000;628.000000;192.000000;117.000000;8140.000000;1504.000000;31917.000000;43171.000000;13335.000000;12662.000000;8780.000000;37150.000000;2717.000000;19737.000000;25589.000000;27636.000000;11095.000000;3999.000000;36657.000000;16627.000000;33304.000000;8.000000;9874.000000;9229.000000;7219.000000;23258.000000;26977.000000;18109.000000;7816.000000;12316.000000;29458.000000;27590.000000;70.000000;1082.000000;8540.000000;70.000000;2818.000000;6761.000000;24794.000000;14824.000000;6833.000000;17732.000000;1416.000000;3280.000000;16512.000000;13582.000000;11684.000000;1486.000000;3048.000000;385.000000;17394.000000;35283.000000;1617.000000;2497.000000;4075.000000;21588.000000;2346.000000;22251.000000;953.000000;1153.000000;8171.000000;22204.000000;36744.000000;24574.000000;7673.000000;7610.000000;5596.000000;3063.000000;19796.000000;11676.000000;15380.000000
12457.000000;89471.000000;4909.000000;4695.000000;8756.000000;1413.000000;3408.000000;12880.000000;35888.000000;257.000000;2598.000000;15493.000000;8028.000000;466.000000;12178.000000;356.000000;8731.000000;9896.000000;433.000000;4976.000000;8413.000000;2023.000000;30464.000000;12438.000000;19898.000000;14392.000000;23066.000000;6619.000000;444.000000;8.000000;3695.000000;2108.000000;3696.000000;5665.000000;14178.000000;35771.000000;917.000000;12702.000000;4277.000000;444.000000;10672.000000;25.000000;624.000000;2399.000000;495.000000;5299.000000;47.000000;1526.000000;12324.000000;30646.000000;501.000000;168.000000;95.000000;8448.000000;1739.000000;23422.000000;27916.000000;18434.000000;9873.000000;4902.000000;20559.000000;1710.000000;13823.000000;20930.000000;22355.000000;6795.000000;3903.000000;23934.000000;17416.000000;28319.000000;28.000000;24923.000000;7399.000000;12926.000000;10307.000000;23345.000000;9337.000000;5648.000000;8243.000000;22514.000000;19877.000000;148.000000;906.000000;4958.000000;51.000000;9391.000000;9715.000000;15755.000000;14947.000000;5897.000000;15975.000000;884.000000;2355.000000;12758.000000;16205.000000;9445.000000;1093.000000;2413.000000;2414.000000;28966.000000;28247.000000;1734.000000;1839.000000;2636.000000;14461.000000;10364.000000;30104.000000;1373.000000;1100.000000;4652.000000;21315.000000;19652.000000;37427.000000;10804.000000;7137.000000;4215.000000;2623.000000;11384.000000;8620.000000;12433.000000
10756.000000;105377.000000;2375.000000;2539.000000;5001.000000;2363.000000;3531.000000;10388.000000;19912.000000;329.000000;2142.000000;10454.000000;8030.000000;444.000000;9825.000000;524.000000;6519.000000;11499.000000;572.000000;8071.000000;7478.000000;1326.000000;10272.000000;12401.000000;7515.000000;6168.000000;13408.000000;4967.000000;411.000000;1.000000;4942.000000;3772.000000;3378.000000;4269.000000;9250.000000;34827.000000;516.000000;19218.000000;4798.000000;624.000000;9161.000000;7.000000;665.000000;3370.000000;622.000000;3962.000000;46.000000;947.000000;5790.000000;32485.000000;492.000000;244.000000;130.000000;10340.000000;3164.000000;13874.000000;40976.000000;8222.000000;7969.000000;5313.000000;13092.000000;2077.000000;9471.000000;12918.000000;17442.000000;5110.000000;5998.000000;17661.000000;7382.000000;24386.000000;23.000000;9565.000000;3723.000000;8931.000000;3113.000000;33772.000000;5073.000000;2747.000000;5123.000000;13986.000000;15467.000000;251.000000;1328.000000;2644.000000;63.000000;2497.000000;6936.000000;7556.000000;7972.000000;3351.000000;22611.000000;1561.000000;4846.000000;7371.000000;11282.000000;13139.000000;990.000000;6177.000000;799.000000;15213.000000;16495.000000;3707.000000;1812.000000;1140.000000;7517.000000;2531.000000;16170.000000;1246.000000;947.000000;4206.000000;38083.000000;14598.000000;21155.000000;4696.000000;15968.000000;5704.000000;1566.000000;5425.000000;9566.000000;8819.000000
9061.000000;78198.000000;2172.000000;2853.000000;4653.000000;1080.000000;2628.000000;9008.000000;21197.000000;180.000000;2521.000000;7572.000000;5699.000000;324.000000;8634.000000;228.000000;4627.000000;7551.000000;234.000000;4718.000000;6262.000000;1013.000000;8628.000000;9065.000000;8640.000000;4991.000000;10177.000000;4242.000000;244.000000;2.000000;3182.000000;1713.000000;2802.000000;3343.000000;8957.000000;26687.000000;269.000000;15236.000000;3570.000000;311.000000;7811.000000;1.000000;742.000000;2102.000000;282.000000;2919.000000;27.000000;1148.000000;6813.000000;28081.000000;252.000000;157.000000;102.000000;10574.000000;1654.000000;13127.000000;28719.000000;10108.000000;5411.000000;3905.000000;12287.000000;1374.000000;8591.000000;13770.000000;17302.000000;4270.000000;3151.000000;17908.000000;8541.000000;19853.000000;6.000000;9135.000000;3427.000000;7525.000000;2300.000000;26046.000000;6774.000000;2548.000000;5301.000000;14072.000000;12458.000000;164.000000;607.000000;2297.000000;31.000000;3769.000000;5585.000000;8271.000000;7911.000000;2997.000000;16608.000000;768.000000;2078.000000;6460.000000;8676.000000;8739.000000;659.000000;2465.000000;643.000000;13460.000000;17455.000000;1673.000000;1508.000000;898.000000;8109.000000;3201.000000;15469.000000;1386.000000;633.000000;4053.000000;26627.000000;12377.000000;19595.000000;5581.000000;8424.000000;3225.000000;2155.000000;5851.000000;8154.000000;7943.000000
8319.000000;59941.000000;1805.000000;2654.000000;4039.000000;1011.000000;2226.000000;7625.000000;17755.000000;197.000000;2430.000000;7309.000000;3380.000000;230.000000;7883.000000;247.000000;4873.000000;7290.000000;243.000000;4135.000000;5669.000000;954.000000;7862.000000;8902.000000;8242.000000;5355.000000;13211.000000;3944.000000;199.000000;0.000000;3068.000000;1712.000000;2770.000000;2616.000000;7286.000000;21711.000000;400.000000;12892.000000;3343.000000;293.000000;6920.000000;10.000000;509.000000;1202.000000;209.000000;2712.000000;30.000000;699.000000;8133.000000;22276.000000;221.000000;113.000000;68.000000;8759.000000;1254.000000;10191.000000;21908.000000;8085.000000;5161.000000;3883.000000;12782.000000;1162.000000;5998.000000;12828.000000;13420.000000;4367.000000;2972.000000;15776.000000;8302.000000;18246.000000;4.000000;6909.000000;3305.000000;6256.000000;2339.000000;19872.000000;6048.000000;2084.000000;5602.000000;12043.000000;9007.000000;121.000000;740.000000;2081.000000;47.000000;3703.000000;4747.000000;8743.000000;8689.000000;2788.000000;13491.000000;680.000000;2082.000000;5579.000000;7738.000000;7254.000000;641.000000;2457.000000;1003.000000;14747.000000;12741.000000;1386.000000;1099.000000;814.000000;7753.000000;3376.000000;15846.000000;1147.000000;597.000000;3478.000000;22193.000000;10082.000000;19869.000000;4673.000000;7920.000000;2973.000000;1521.000000;6573.000000;6955.000000;6884.000000
19798.000000;135924.000000;5007.000000;5275.000000;9606.000000;2546.000000;5698.000000;18967.000000;45349.000000;222.000000;5697.000000;22334.000000;7798.000000;354.000000;20020.000000;559.000000;14168.000000;20777.000000;733.000000;9978.000000;13504.000000;2418.000000;20628.000000;22402.000000;19039.000000;12892.000000;40970.000000;10935.000000;414.000000;2.000000;6718.000000;4550.000000;6612.000000;5876.000000;18894.000000;50036.000000;455.000000;34021.000000;7866.000000;673.000000;16189.000000;14.000000;575.000000;2847.000000;520.000000;7144.000000;37.000000;1055.000000;18432.000000;59223.000000;630.000000;187.000000;110.000000;19142.000000;3017.000000;31124.000000;55787.000000;18584.000000;15824.000000;8041.000000;29387.000000;3178.000000;16193.000000;25243.000000;35910.000000;9821.000000;8098.000000;34588.000000;21073.000000;44524.000000;17.000000;18455.000000;7760.000000;15721.000000;6262.000000;48837.000000;15748.000000;6276.000000;12347.000000;29069.000000;21753.000000;157.000000;1494.000000;5522.000000;48.000000;8927.000000;10860.000000;19950.000000;20883.000000;6325.000000;36612.000000;1772.000000;4959.000000;15152.000000;24626.000000;21119.000000;1543.000000;5446.000000;991.000000;35934.000000;37138.000000;3276.000000;1807.000000;2307.000000;20161.000000;12443.000000;41074.000000;1298.000000;1645.000000;6819.000000;47319.000000;23601.000000;47891.000000;9853.000000;20190.000000;8551.000000;2477.000000;17125.000000;15913.000000;16247.000000
