34747;294771;87085;63058;64059;1347;25295;47618;30234;2205;189634;7809;146465;28764;777818;346832;176865;7269;40687;13264;69788;128591;6888;93112;35229;7540;78972;17711;133683;18;26522;54445;8737;34863;1365;140;6936;24831;11024;47030;93087;50895;30105;74732;9888;45144;238127;68715;18079;32325;43606;18395;118223;204813;799;44777;8787;8015;37494;34855;156121;71789;3138;18278;5191;38389;101213;48622;39878;47986;83204;10960;4024;158502;159;16132;1594;3480;81451;23875;5205;24130;68721;72489;75391;88976;29773;56108;31338;57102;34372;45357;75115;9351;48852;61656;77547;58196;55555;29891;52307;8317;866;32228;11671;14820;22974;11743;76882;100204;24195;50752;19812;81890;80785;12657;217921;4066;7997;63134;35310;62246;19332;35827;22531;27;73408;65508;12481;12106;117415;11370;18783;123759;294720;34807;36895;30257;32082;14005;12178;13500;39789;8742;475;36949;147185;26364;35325;128742;42997;36219;38417;21889;12360;165120;16746;14556;48650;103798;45395;38433;86902;38939;13611;71017;36340;29533;10922;45873;20611;11821;42219;76625;69175;55645;83930;54314;331809;22153;15789;29805;49632;28943;82768;25750;55769;15124;7514;102827;113140;22652;23186;225784;28677;13512;5711;6808;67981;52894;1317;43848;27319;115470;61995;14679;26389;58359;20027;548;41228;79612;63943;159312;3204;20498;9749;56045;11618;36171;34043;20782;16427;44308;55159;13636;18307;41523;18327;6526;17541;129360;29;11679;13400;56705;34285;20089;33113;17307;31508;167569;86221;70568;137274;47851;42756;64653;31958;30474;51889;106383;38304;47256;19093;34811;4828;89028;29911;7386;4521;78070;2811;15440;3541;78867;28196;160377;32168;29154;42419;48070;33774;87127;30570;19240;50029;18782;46617;207609;35691;9882;58069;6025;36395;24810;53986;7842;20581;6895;578014;45412;23764;3494;9989;10696;22776;20216;22345;71481
113;4812;544;17;412;2;367;523;850;0;298;182;43;41;28;71;1188;4;542;309;0;32;211;360;158;3;536;82;515;0;15;8;141;29;1;1;1;46;11;689;201;633;30;57;0;111;48;550;87;213;15;5;1;52;11;108;15;48;556;372;9;28;3;582;4;118;26;116;130;24;115;16;6;29;0;89;1;8;237;99;95;14;155;32;70;0;24;26;57;294;166;38;882;17;96;327;329;1001;108;146;267;15;14;49;11;822;157;9;568;2;11;89;408;344;28;46;26;126;41;259;8;103;463;185;801;0;546;278;577;107;676;237;239;33;54;362;312;26;50;7;22;88;21;20;0;186;35;101;13;16;100;50;497;98;60;69;139;404;52;184;500;27;246;12;7;154;31;873;25;301;129;25;5;204;407;11;694;0;105;33;137;145;88;43;23;2546;97;20;23;22;893;41;106;20;14;28;36;160;39;325;0;1032;1290;283;95;122;32;150;12;0;226;112;70;170;73;59;11;239;168;5;130;60;71;504;183;297;11;162;20;1;8;56;0;37;756;11;599;106;36;11;154;81;46;533;56;100;166;59;384;88;305;48;246;588;7;258;61;217;1851;15;7;133;0;126;12;115;228;179;706;1080;707;207;372;19;69;502;193;5;369;68;1194;36;1322;13;12;23;3;964;132;239;13;199;28;6;3;227;270;16;75;30
11574;100797;18455;3981;13254;106;4880;11960;6187;136;33154;223;11208;9898;31904;22045;15668;272;7432;2387;2386;5670;998;18301;4401;1007;16135;2398;29271;1;1850;3917;1383;5024;74;11;661;2663;1050;1034;18225;7631;1291;10672;163;6809;12343;15118;2985;12304;2997;1663;6496;14788;173;5794;790;1072;7918;10818;10688;4345;234;3197;401;7921;6575;10669;6862;4178;15727;621;288;5682;8;2444;105;289;13837;5068;792;1646;17022;6651;8740;7209;1642;2519;4343;17836;5201;5903;15932;875;8118;14555;17254;14882;7801;4250;8951;801;191;4565;959;639;3595;816;13713;3825;1700;6873;2161;322;5422;798;7578;200;1145;13787;2667;9450;3141;10355;4054;1;12353;14856;351;2094;17909;416;2546;8940;19133;17168;10056;1880;3797;440;1286;1606;2915;1426;43;18427;11793;4595;3460;9163;3550;3281;8411;3221;1832;11075;1314;2839;5407;14654;10076;4178;21692;4251;1755;12030;2379;7088;1778;9274;3010;1113;13706;17358;14493;3232;18946;2200;21765;3093;2654;5684;4413;1837;2982;801;9002;2299;357;6522;22715;2802;3060;8999;2703;1905;227;1067;6583;12507;48;7641;3889;6674;7430;2153;1812;7456;2218;42;7461;15745;6281;25273;109;1592;621;10368;1613;3523;6980;3229;2553;17308;10212;1446;1004;6821;1021;241;1804;10757;0;1629;393;3424;8248;3102;3233;2171;5501;17214;10013;14779;9854;6200;6200;6702;5261;6037;11089;12960;7741;10454;557;5968;685;12839;6438;503;331;8718;102;2522;305;10834;5047;14643;1223;4358;6537;6962;6771;5191;3802;3580;7302;1666;10053;15511;6752;1263;10074;560;1339;1552;3823;809;3952;1076;14467;11037;3121;166;448;1296;3729;1060;3277;4350
6904;52234;8716;3262;6596;71;2241;4114;4399;0;30438;7;7501;11299;28596;16076;9089;86;4463;1103;2786;2976;309;18343;2364;647;8749;1195;22280;1;1777;3369;418;4350;0;12;787;1276;516;719;12493;6891;942;2586;20;3264;9394;7887;1361;7118;2267;1895;4822;8331;36;3223;288;420;4382;6382;6000;3002;61;1276;132;6822;4854;5205;3240;4052;13528;303;158;3214;2;1116;50;48;11456;3598;253;1021;13644;5366;6636;8279;497;1978;2728;13597;4844;2901;10204;363;7162;12194;15266;7713;4636;2307;7563;298;36;2627;646;164;2232;412;8946;1671;1842;4733;932;236;4103;1125;5233;33;511;12484;2518;6813;2046;5147;2704;0;8225;8206;41;754;11079;2;977;5213;11426;10169;5440;1143;2945;106;694;891;2295;838;11;11456;4542;2434;2946;6379;3129;1447;6022;1213;785;10790;499;1220;3158;11656;7019;3054;8983;4872;1370;9280;1569;4506;1666;7793;1688;455;126;10677;13430;3249;14652;2531;15559;2151;1481;5153;3275;1647;931;159;8329;1393;0;6892;21085;1620;1261;7682;2165;1007;0;393;5334;6561;0;3794;1822;5021;4493;1045;1889;5666;1512;19;4653;7164;3840;15694;12;849;388;9730;820;3118;5319;1768;1270;12144;8895;517;439;4059;690;75;1793;12754;0;933;6;2824;4928;1633;3944;1871;2789;11137;7744;11026;10433;3127;3759;5413;2794;3583;9180;6205;3061;5398;160;2367;217;12367;3960;285;78;2449;42;998;168;9517;3855;6785;708;2267;5998;3429;3459;4656;1790;2319;7314;1511;7154;9966;4112;650;4802;374;412;1124;528;184;1721;422;14974;5300;1888;0;281;383;1721;743;1784;2875
4018;33365;7545;2484;6093;50;2152;3966;3511;29;19435;64;6231;1263;26396;12764;8591;216;4882;880;1521;2519;388;13098;2428;568;8128;1188;15345;0;1372;2804;463;3221;8;2;372;1014;472;501;8756;4931;754;1888;126;3251;7881;7474;1205;4376;2128;1187;4030;8142;37;3432;261;486;3644;5251;4948;2659;73;1133;208;5698;4018;2585;2477;3608;8055;321;137;2967;7;1054;54;102;7103;3129;273;1077;7311;4372;6926;1009;713;861;2394;7389;3460;1989;9328;413;5039;8417;10535;6737;4351;2174;4675;339;70;2354;513;175;2193;449;6687;2389;343;4912;734;160;3554;356;5043;66;502;8338;1857;7176;1711;4103;2040;1;5529;9070;121;733;7162;129;904;4606;10251;6876;3606;1098;2920;334;552;735;1602;769;14;5265;3297;2502;2241;5556;1889;1105;5120;1202;736;7228;475;1147;3212;6836;5397;2551;6525;565;1273;5163;1402;3563;501;6220;1629;480;60;11125;10377;2688;13107;354;11709;2398;1285;3589;2781;1060;1140;228;5361;1214;76;6006;15421;1170;1300;6854;2160;890;48;406;4703;5916;7;2728;1586;3997;4400;976;387;3264;1286;29;3491;3605;2610;12355;46;992;352;8968;730;2368;3808;1708;904;7254;5690;562;607;4157;635;173;1380;8305;1;730;106;2176;4588;1860;2837;1642;2742;9659;6530;8906;8150;3391;2522;4941;2661;2748;6544;4863;2634;5134;300;2090;253;5517;3050;250;116;1242;68;895;107;8453;2567;6178;502;2171;4197;2320;3101;3777;1356;1914;5688;1284;6089;7285;3827;543;3654;292;582;965;550;296;1202;410;13045;4944;1828;35;285;427;1535;721;1766;2547
3510;22415;5863;3120;4730;24;1676;1654;2847;42;19677;267;9013;5;23185;10144;2488;189;4873;588;3616;6278;157;10972;1178;388;6294;744;13180;1;1043;2411;307;2500;32;15;246;1206;468;675;8693;4135;400;2635;215;1954;15167;5825;1013;3834;1487;781;3294;6398;16;1947;249;273;3118;3836;5143;2170;88;795;158;3988;3086;4135;1798;2017;8018;192;88;8085;19;657;39;73;8574;2347;180;1037;7606;3637;3519;2713;1355;607;1279;4357;3481;2489;6672;335;3965;6523;8428;5185;2495;1528;4835;243;22;1593;452;603;1229;564;5761;3196;77;2979;553;1278;2497;147;9460;48;347;7078;1280;4008;1368;2693;1771;5;1548;5243;610;507;6185;585;626;3371;13001;4058;2277;756;1571;421;620;577;1201;416;19;5372;4845;1746;1061;5005;3008;1789;4089;798;504;7520;317;696;1843;9431;4354;1964;3347;2031;867;3688;926;3137;193;2697;1045;459;2296;5367;7079;2077;1098;10867;8348;1050;633;3154;2631;584;3788;1563;4785;702;201;3945;11935;1198;833;8101;1376;576;161;186;3731;4461;72;2454;1118;2840;3220;627;1060;2142;938;26;2359;7613;2865;15633;17;542;229;4231;499;1751;2585;1186;756;3292;5544;338;799;2648;513;170;699;4054;2;423;975;2003;3840;1118;2301;945;1983;9592;3377;6769;5461;1821;4141;2847;1928;2230;6422;2660;1570;4016;527;1285;172;3289;2628;179;118;1286;30;642;100;3971;2327;6531;658;1618;3265;5540;2530;3046;1485;1483;5085;754;5345;4697;3298;412;3418;179;1592;1535;1927;110;1239;221;22336;3386;1148;139;150;222;1168;515;1239;3852
3623;46425;1720;927;1649;42;2056;1002;1900;40;12599;111;3979;1056;3367;895;2124;185;2509;829;119;3184;454;6077;842;136;2099;618;10758;0;328;598;476;778;15;4;38;1790;393;695;6428;3632;271;3186;130;865;6131;2768;1217;3385;675;102;1194;876;27;1322;165;492;1661;2975;1463;628;42;1023;103;2154;768;3373;1967;651;5853;225;122;4826;13;519;68;35;4506;1441;234;406;6227;1315;1573;986;1808;498;657;10553;1273;2500;6022;573;2038;4494;5504;2378;1379;1898;3415;137;20;1282;167;262;599;515;3259;231;786;1784;548;950;703;119;3372;51;473;4649;237;2219;1919;2951;2213;1;666;1868;162;851;4441;146;544;681;1788;5580;2978;442;672;503;950;1718;449;225;20;9603;4390;1118;429;1562;531;1719;2586;850;515;4750;400;877;1020;4559;2539;1099;1264;523;178;4825;579;1625;321;2955;887;588;119;1303;3978;329;205;161;1203;384;634;1486;873;452;3728;382;2280;361;105;951;12377;1089;774;1367;495;391;99;463;1681;2323;22;1287;1452;2014;739;677;123;2418;596;14;1735;4084;3632;9530;34;422;215;1425;1358;453;1518;936;1572;7012;2632;365;1121;1612;272;140;211;792;3;339;160;559;2097;762;677;199;1350;3319;1007;3637;1520;993;2882;1288;3188;1607;2705;457;872;2189;559;874;264;6590;1831;159;79;3138;44;1344;104;1961;2323;4109;535;1485;3020;4710;1536;613;2186;1601;1404;187;2127;886;1847;1132;1341;106;1569;708;55;211;2869;405;5447;2267;598;74;215;309;2614;338;879;1721
2530;31464;2028;988;2002;42;1199;996;1659;0;11316;17;3641;955;6864;1245;1136;106;1802;249;316;2349;142;6281;919;88;2624;392;9496;0;287;723;195;757;0;0;34;898;252;1098;5487;2170;399;3144;49;703;5372;2969;726;3078;449;88;1898;1174;12;1015;112;287;1139;3023;2679;433;28;389;70;2354;626;2022;1641;550;4631;112;53;3967;1;397;26;24;3559;1525;83;419;4512;1217;1517;481;1091;470;515;4737;1219;1764;5068;298;2228;4163;5316;2692;1258;863;2245;107;15;955;148;137;322;391;3855;182;405;1506;644;1610;569;153;4090;20;266;4346;318;1965;470;2539;593;0;977;2339;43;370;4652;4;308;899;2350;3576;2162;287;525;301;403;597;394;111;5;4672;3911;888;318;1501;527;1211;2186;567;258;3734;704;330;783;4262;2021;866;1343;438;117;3353;401;1569;284;1597;444;366;143;1381;3712;443;328;85;1137;310;263;1082;807;326;2804;376;2167;232;5;832;10325;768;539;2206;418;280;3;148;1369;2528;0;1033;508;1641;605;367;93;1986;343;9;1469;2393;1762;7703;11;381;168;2122;457;416;1676;604;815;4198;2245;208;628;1336;228;81;138;1051;0;166;54;627;1609;432;821;105;945;3446;928;3703;1361;712;1620;1123;1816;1382;2605;481;902;1806;350;702;103;3762;1579;70;53;1891;26;605;39;1872;1131;4766;683;570;1748;1541;1113;684;1097;538;1721;207;2262;712;1189;422;1326;66;1261;612;109;120;1292;174;10133;2347;503;1;210;154;1149;207;530;1329
2550;22080;2441;1013;1904;24;894;1158;1537;3;11735;34;2948;28;8298;1073;720;93;1565;374;413;1856;137;5140;1117;95;2509;366;6592;0;344;700;148;884;0;2;43;653;244;1136;3698;1536;484;2270;26;828;4180;2364;641;2935;328;114;1908;1408;12;1028;113;178;1272;2331;2381;451;53;485;55;1668;702;2243;1384;632;3623;98;41;2549;1;371;22;29;3951;1164;55;329;4198;1109;1616;312;591;518;496;3041;1244;1416;3577;246;1957;2878;3913;2674;1205;953;2295;84;5;922;156;200;466;338;2226;253;66;1458;736;1582;582;84;3836;12;226;3569;267;1881;509;2109;601;0;1279;2467;94;323;3620;100;287;1177;2311;2984;1778;254;695;166;347;472;284;159;7;3569;2746;870;358;1593;793;938;1852;559;262;2977;726;420;841;4705;1577;929;1745;234;168;2265;377;1564;107;1148;471;305;96;1791;2692;387;475;526;1527;321;410;1267;988;366;1318;796;2198;309;38;654;7546;672;470;2924;360;295;17;123;1164;2319;0;1465;578;896;734;345;277;1496;445;16;1297;3259;1337;4533;8;371;80;1881;388;443;1290;614;708;2945;2566;158;397;1319;180;73;152;926;0;196;163;746;1253;526;921;131;943;3575;1421;2702;1254;947;1499;1007;1319;1175;2010;793;1054;1970;174;746;71;1913;1676;77;62;2006;17;504;46;1754;1210;4744;758;599;1241;1607;1131;732;907;557;1689;208;1644;1248;903;353;1854;71;555;435;508;150;859;158;8921;2104;515;1;58;123;877;140;565;1394
5899;50964;6421;2543;4867;33;2517;2792;4391;0;28381;45;7439;0;19976;4953;2069;154;4417;896;353;6544;356;13231;1717;357;6502;891;21765;0;705;1973;426;2165;0;1;188;2285;670;3157;10525;3993;1043;4660;39;2100;12900;6112;1687;6961;959;442;3040;4012;20;2076;327;483;4033;5403;4300;1167;87;1265;109;3695;1804;7352;3026;1941;9628;207;71;7816;0;824;31;85;11185;2424;180;1046;11318;3046;4022;2703;1134;2571;1258;8188;3476;3478;9853;530;5438;8753;11084;8023;2884;2392;6546;256;20;2416;450;357;1225;772;6061;636;99;3418;1047;4473;2021;144;9178;30;579;9638;956;4772;1747;4672;2202;0;3160;5072;114;836;12459;51;945;2188;5035;6735;4181;594;1791;290;916;1358;812;413;11;8746;6227;2159;1414;3621;2494;2157;5232;1285;628;6709;940;1138;2182;12689;4585;2494;4979;1616;538;6010;674;4290;190;3218;1389;734;1279;4501;7481;1273;1250;7438;4145;973;943;3229;2368;594;3113;920;5262;793;17;2260;17327;1953;1227;6104;1245;842;11;354;3274;4978;0;3422;1551;2813;2366;1026;1059;3631;1206;3;3415;11431;3650;11386;32;549;138;3882;1030;1500;3285;1574;1602;8134;7234;496;786;3440;430;128;554;2860;0;446;70;1584;3637;1139;2302;603;2374;7965;3112;7745;4194;2072;5095;2442;3514;3240;6813;3210;2546;5284;326;2021;202;5009;4671;182;145;7312;22;1250;79;4652;3245;11546;1987;1848;3302;6103;3212;2040;2776;1884;4682;571;4502;3465;2911;804;4460;156;972;1301;77;253;2819;408;20087;4696;1417;0;145;389;2286;328;1359;3280
