498542.000000;1306135.000000;463798.000000;166595.000000;489647.000000;189207.000000;89794.000000;6393.000000;12473.000000;388365.000000;15000.000000;109136.000000;362800.000000;1230.000000;31645.000000;134338.000000;179253.000000;40177.000000;264024.000000;460067.000000;255743.000000;143407.000000;75756.000000;120832.000000;83585.000000;316873.000000;225475.000000;326104.000000;143212.000000;42.000000;111221.000000;71828.000000;33102.000000;659118.000000;26173.000000;209324.000000;127669.000000;140481.000000;48448.000000;336555.000000;359269.000000;195671.000000;76349.000000;111731.000000;655.000000;11155.000000;191008.000000;77678.000000;3048.000000;53874.000000;463017.000000;531247.000000;126727.000000;115889.000000;241771.000000;91146.000000;646574.000000;552224.000000;172170.000000;61504.000000;128635.000000;371306.000000;198099.000000;141569.000000;95158.000000;127444.000000;476016.000000;95797.000000;375830.000000;64538.000000;43532.000000;22735.000000;198274.000000;465199.000000;39958.000000;186013.000000;246940.000000;148645.000000;145812.000000;314237.000000;253306.000000;8787.000000;13038.000000;82964.000000;224924.000000;30756.000000;445763.000000;272410.000000;88052.000000;115673.000000;106839.000000;235.000000;68254.000000;78007.000000;142677.000000;12627.000000;10067.000000;263287.000000;11528.000000;54091.000000;253904.000000;87317.000000;25363.000000;25904.000000;45773.000000;71210.000000;151466.000000;21139.000000;26900.000000;247120.000000;53628.000000;28687.000000;268649.000000;189435.000000;214256.000000;417015.000000;328529.000000;120936.000000;65941.000000;39066.000000;106043.000000;376687.000000;43719.000000;145844.000000;198212.000000;191872.000000;56255.000000;235565.000000;66781.000000;29513.000000
485.000000;12012.000000;346.000000;287.000000;571.000000;318.000000;626.000000;20.000000;19.000000;2580.000000;202.000000;810.000000;52.000000;2.000000;66.000000;1455.000000;2778.000000;1073.000000;845.000000;3065.000000;594.000000;890.000000;3051.000000;613.000000;202.000000;86.000000;429.000000;611.000000;193.000000;0.000000;141.000000;310.000000;2636.000000;59.000000;67.000000;1861.000000;1800.000000;306.000000;319.000000;206.000000;783.000000;30.000000;379.000000;190.000000;3.000000;14.000000;468.000000;5141.000000;11.000000;209.000000;1427.000000;51.000000;447.000000;371.000000;181.000000;132.000000;959.000000;1149.000000;771.000000;591.000000;493.000000;3329.000000;2946.000000;1168.000000;2370.000000;1149.000000;1112.000000;1396.000000;2157.000000;78.000000;84.000000;5.000000;1037.000000;140.000000;289.000000;208.000000;1369.000000;328.000000;3184.000000;923.000000;616.000000;141.000000;189.000000;370.000000;365.000000;923.000000;521.000000;473.000000;206.000000;174.000000;979.000000;0.000000;424.000000;733.000000;2625.000000;36.000000;164.000000;377.000000;178.000000;67.000000;258.000000;2452.000000;79.000000;485.000000;1300.000000;126.000000;822.000000;72.000000;589.000000;454.000000;100.000000;39.000000;2077.000000;2276.000000;1532.000000;745.000000;354.000000;364.000000;93.000000;1052.000000;455.000000;1984.000000;320.000000;132.000000;2062.000000;662.000000;1846.000000;1935.000000;22.000000;2341.000000
76975.000000;293747.000000;41680.000000;18099.000000;67654.000000;14717.000000;18326.000000;762.000000;1366.000000;57643.000000;1823.000000;7312.000000;15691.000000;216.000000;3471.000000;26488.000000;37560.000000;6602.000000;35883.000000;71459.000000;45031.000000;20797.000000;17720.000000;25034.000000;12204.000000;20012.000000;59572.000000;48761.000000;16208.000000;9.000000;14184.000000;13572.000000;1981.000000;27279.000000;3025.000000;45111.000000;29477.000000;18010.000000;8763.000000;50229.000000;63260.000000;9271.000000;15269.000000;15357.000000;119.000000;1313.000000;27797.000000;15274.000000;427.000000;9399.000000;100856.000000;14551.000000;20638.000000;16575.000000;27348.000000;16030.000000;84616.000000;64335.000000;31634.000000;11033.000000;30864.000000;37514.000000;47786.000000;21647.000000;7071.000000;28199.000000;66074.000000;19897.000000;62239.000000;7740.000000;4388.000000;1296.000000;53467.000000;28595.000000;6927.000000;15861.000000;59972.000000;19536.000000;35245.000000;53630.000000;28619.000000;1064.000000;2265.000000;7345.000000;26474.000000;6193.000000;72142.000000;34831.000000;13228.000000;11027.000000;20953.000000;67.000000;11544.000000;15749.000000;13011.000000;1566.000000;1048.000000;36725.000000;2003.000000;2573.000000;30518.000000;19246.000000;3818.000000;4894.000000;9229.000000;7127.000000;28222.000000;2541.000000;4867.000000;36348.000000;7032.000000;3130.000000;68182.000000;45575.000000;36164.000000;60469.000000;51970.000000;18429.000000;8486.000000;6838.000000;19866.000000;95894.000000;7691.000000;13068.000000;45125.000000;50205.000000;73163.000000;49306.000000;4536.000000;1803.000000
36543.000000;153045.000000;22823.000000;10167.000000;44692.000000;6762.000000;9297.000000;361.000000;354.000000;32752.000000;346.000000;8308.000000;9005.000000;68.000000;1168.000000;14239.000000;15049.000000;2369.000000;17095.000000;45347.000000;25543.000000;14910.000000;12770.000000;10842.000000;6291.000000;7978.000000;24744.000000;33134.000000;9598.000000;1.000000;8629.000000;6380.000000;754.000000;26272.000000;1809.000000;35984.000000;21254.000000;18582.000000;3359.000000;22946.000000;34164.000000;3016.000000;7147.000000;6775.000000;34.000000;329.000000;15772.000000;6448.000000;180.000000;4812.000000;62237.000000;14976.000000;17131.000000;19208.000000;8433.000000;9011.000000;42136.000000;44601.000000;15275.000000;6140.000000;13456.000000;24445.000000;25103.000000;15887.000000;2733.000000;11451.000000;35755.000000;9740.000000;37194.000000;5335.000000;2390.000000;287.000000;23237.000000;21403.000000;3246.000000;9981.000000;30206.000000;11241.000000;17704.000000;40661.000000;16649.000000;248.000000;642.000000;4734.000000;15698.000000;2721.000000;38126.000000;19567.000000;5636.000000;7263.000000;9353.000000;21.000000;6605.000000;6832.000000;3256.000000;814.000000;252.000000;24277.000000;502.000000;2271.000000;14408.000000;14494.000000;1556.000000;1709.000000;4082.000000;4742.000000;13814.000000;988.000000;1597.000000;24930.000000;4332.000000;1100.000000;32441.000000;25157.000000;21404.000000;35610.000000;24109.000000;10133.000000;3889.000000;2483.000000;9864.000000;56030.000000;3030.000000;9317.000000;27572.000000;24149.000000;49368.000000;36407.000000;1621.000000;632.000000
25490.000000;105997.000000;16157.000000;7749.000000;34050.000000;4080.000000;9196.000000;223.000000;403.000000;19938.000000;151.000000;1200.000000;9952.000000;70.000000;1153.000000;9594.000000;11452.000000;1906.000000;11417.000000;28207.000000;18138.000000;9064.000000;9340.000000;8132.000000;4586.000000;7757.000000;12305.000000;22356.000000;6926.000000;1.000000;6742.000000;5270.000000;310.000000;19541.000000;1122.000000;26319.000000;17173.000000;12631.000000;2512.000000;16711.000000;22807.000000;3285.000000;6164.000000;3645.000000;20.000000;369.000000;13599.000000;4782.000000;111.000000;3859.000000;42124.000000;11876.000000;11339.000000;2215.000000;5542.000000;8587.000000;34962.000000;28974.000000;14109.000000;4809.000000;8569.000000;21407.000000;20333.000000;9919.000000;2152.000000;9385.000000;28891.000000;6971.000000;33928.000000;4005.000000;1594.000000;342.000000;18270.000000;17564.000000;2212.000000;8636.000000;25710.000000;9821.000000;13606.000000;28042.000000;13416.000000;84.000000;587.000000;3218.000000;13054.000000;2039.000000;31369.000000;15233.000000;3377.000000;6315.000000;7487.000000;6.000000;4513.000000;5549.000000;2709.000000;498.000000;120.000000;15600.000000;435.000000;603.000000;6641.000000;11713.000000;1321.000000;1381.000000;2948.000000;2922.000000;13070.000000;817.000000;1337.000000;15066.000000;3016.000000;1054.000000;30385.000000;19648.000000;14051.000000;31214.000000;20507.000000;9201.000000;2886.000000;1951.000000;5745.000000;36614.000000;2222.000000;6704.000000;17805.000000;16171.000000;27440.000000;26114.000000;1432.000000;334.000000
40905.000000;89471.000000;12471.000000;6468.000000;17413.000000;6676.000000;4712.000000;191.000000;401.000000;17075.000000;480.000000;14003.000000;17240.000000;54.000000;1324.000000;7296.000000;9865.000000;1233.000000;12123.000000;14810.000000;17349.000000;11733.000000;7695.000000;6503.000000;5127.000000;18748.000000;19644.000000;31481.000000;5928.000000;8.000000;4565.000000;3665.000000;1955.000000;14395.000000;827.000000;19328.000000;13796.000000;11888.000000;2103.000000;16336.000000;20819.000000;10234.000000;4110.000000;6627.000000;48.000000;352.000000;10265.000000;3203.000000;85.000000;3080.000000;25194.000000;20300.000000;11171.000000;2017.000000;6041.000000;5057.000000;33860.000000;21549.000000;8680.000000;3727.000000;7622.000000;9555.000000;16730.000000;12322.000000;2051.000000;6140.000000;27607.000000;5176.000000;22936.000000;2621.000000;1765.000000;504.000000;10259.000000;11090.000000;1980.000000;6911.000000;16357.000000;6402.000000;10930.000000;30243.000000;10222.000000;186.000000;450.000000;3032.000000;9436.000000;1244.000000;23948.000000;10660.000000;4764.000000;4558.000000;5231.000000;44.000000;3051.000000;4106.000000;4933.000000;499.000000;207.000000;25129.000000;348.000000;660.000000;20914.000000;8395.000000;998.000000;905.000000;2026.000000;2090.000000;8057.000000;810.000000;1005.000000;21891.000000;2540.000000;1171.000000;19257.000000;16097.000000;18123.000000;16619.000000;11421.000000;6357.000000;3594.000000;1406.000000;5749.000000;30576.000000;1979.000000;6682.000000;15460.000000;14159.000000;19289.000000;21234.000000;2762.000000;1570.000000
25987.000000;105377.000000;5096.000000;4300.000000;13902.000000;2464.000000;4496.000000;279.000000;518.000000;22265.000000;466.000000;1085.000000;6786.000000;65.000000;2260.000000;10386.000000;4819.000000;1594.000000;8300.000000;22495.000000;16456.000000;8230.000000;5266.000000;8542.000000;5560.000000;7892.000000;22274.000000;15644.000000;2876.000000;1.000000;2478.000000;4295.000000;701.000000;7596.000000;921.000000;12489.000000;8695.000000;4901.000000;4062.000000;17017.000000;25214.000000;7219.000000;4816.000000;8236.000000;42.000000;508.000000;7206.000000;4116.000000;132.000000;2656.000000;37405.000000;6538.000000;5333.000000;1966.000000;10003.000000;2683.000000;27621.000000;12010.000000;7078.000000;4127.000000;12564.000000;3366.000000;10535.000000;8451.000000;1981.000000;3831.000000;9353.000000;7726.000000;15272.000000;1161.000000;1081.000000;622.000000;5046.000000;7224.000000;5694.000000;3207.000000;18016.000000;4671.000000;6502.000000;17803.000000;5629.000000;292.000000;454.000000;1846.000000;6277.000000;2803.000000;11834.000000;7800.000000;8175.000000;2069.000000;4109.000000;21.000000;2340.000000;4633.000000;2398.000000;440.000000;281.000000;11575.000000;435.000000;1143.000000;11587.000000;6277.000000;868.000000;1560.000000;4431.000000;1919.000000;6685.000000;727.000000;1623.000000;12630.000000;1609.000000;2054.000000;9440.000000;10637.000000;12264.000000;10069.000000;5229.000000;4728.000000;4025.000000;1707.000000;13338.000000;44102.000000;3651.000000;3566.000000;12839.000000;20153.000000;15541.000000;13042.000000;3595.000000;668.000000
20635.000000;78198.000000;4028.000000;3825.000000;11269.000000;2412.000000;3448.000000;174.000000;270.000000;16359.000000;342.000000;1814.000000;7165.000000;33.000000;1084.000000;6538.000000;5396.000000;1085.000000;9728.000000;17921.000000;13392.000000;5347.000000;4056.000000;6389.000000;3569.000000;7269.000000;16886.000000;16266.000000;3110.000000;2.000000;2297.000000;3130.000000;432.000000;8921.000000;982.000000;12285.000000;8462.000000;5685.000000;1905.000000;15231.000000;19922.000000;5652.000000;3471.000000;5137.000000;18.000000;214.000000;6201.000000;2592.000000;106.000000;1959.000000;26220.000000;8258.000000;5348.000000;2602.000000;9540.000000;2312.000000;23032.000000;11559.000000;6573.000000;2499.000000;9105.000000;2274.000000;9607.000000;5563.000000;2413.000000;4050.000000;7667.000000;4396.000000;15540.000000;915.000000;1391.000000;291.000000;6683.000000;6337.000000;2307.000000;3112.000000;15504.000000;3944.000000;5594.000000;18542.000000;4937.000000;178.000000;231.000000;2171.000000;5086.000000;1140.000000;12843.000000;6546.000000;4714.000000;1908.000000;3500.000000;3.000000;2836.000000;3062.000000;3030.000000;275.000000;160.000000;11528.000000;190.000000;1219.000000;8946.000000;5402.000000;588.000000;743.000000;1897.000000;1483.000000;6058.000000;463.000000;733.000000;12004.000000;1271.000000;1052.000000;10819.000000;10627.000000;11138.000000;9400.000000;5931.000000;3960.000000;2857.000000;1061.000000;6625.000000;34072.000000;1706.000000;3133.000000;11691.000000;15508.000000;12610.000000;13627.000000;2412.000000;387.000000
18449.000000;59941.000000;4500.000000;3229.000000;9151.000000;2075.000000;3483.000000;133.000000;245.000000;13384.000000;231.000000;2897.000000;5949.000000;48.000000;932.000000;5624.000000;6807.000000;912.000000;8308.000000;15463.000000;11889.000000;5965.000000;3547.000000;5585.000000;3103.000000;5977.000000;15930.000000;16183.000000;2282.000000;0.000000;1839.000000;2929.000000;748.000000;7804.000000;675.000000;8816.000000;6938.000000;5683.000000;1820.000000;12150.000000;15660.000000;3299.000000;3330.000000;4871.000000;27.000000;252.000000;5848.000000;2714.000000;71.000000;1778.000000;19955.000000;7420.000000;6040.000000;1668.000000;7497.000000;2077.000000;20241.000000;9135.000000;6378.000000;2284.000000;7731.000000;2087.000000;7994.000000;5944.000000;2368.000000;4489.000000;7257.000000;3953.000000;14077.000000;816.000000;872.000000;207.000000;6070.000000;6787.000000;2174.000000;2932.000000;13570.000000;3920.000000;5867.000000;16598.000000;4303.000000;144.000000;198.000000;1945.000000;4040.000000;1263.000000;12352.000000;5785.000000;3833.000000;1634.000000;3472.000000;9.000000;2396.000000;2718.000000;2883.000000;213.000000;168.000000;12403.000000;187.000000;953.000000;11605.000000;4326.000000;561.000000;681.000000;2000.000000;1169.000000;5253.000000;449.000000;699.000000;12278.000000;1173.000000;799.000000;10619.000000;8202.000000;8598.000000;9745.000000;6678.000000;3361.000000;2328.000000;950.000000;6268.000000;26462.000000;1577.000000;2971.000000;9739.000000;12702.000000;9003.000000;10047.000000;1252.000000;621.000000
44172.000000;135924.000000;10409.000000;7170.000000;21331.000000;5533.000000;7214.000000;209.000000;571.000000;36212.000000;357.000000;12017.000000;14217.000000;50.000000;2116.000000;15830.000000;14461.000000;2426.000000;15586.000000;40237.000000;27299.000000;17392.000000;10823.000000;12932.000000;7389.000000;15795.000000;37295.000000;40530.000000;5123.000000;2.000000;5267.000000;6882.000000;760.000000;19492.000000;778.000000;24024.000000;17500.000000;13807.000000;4839.000000;26483.000000;37172.000000;7760.000000;7323.000000;12850.000000;44.000000;555.000000;14821.000000;6492.000000;111.000000;4946.000000;52424.000000;17958.000000;14010.000000;1480.000000;17401.000000;5667.000000;47274.000000;27361.000000;14077.000000;6185.000000;17477.000000;5963.000000;22432.000000;17829.000000;5852.000000;9424.000000;18317.000000;11035.000000;30506.000000;2287.000000;1258.000000;533.000000;16274.000000;15976.000000;4816.000000;6973.000000;30955.000000;9031.000000;16730.000000;41644.000000;11913.000000;185.000000;608.000000;3551.000000;11372.000000;2789.000000;27210.000000;14124.000000;10457.000000;4437.000000;8511.000000;17.000000;4208.000000;7536.000000;8237.000000;445.000000;192.000000;32257.000000;575.000000;529.000000;36056.000000;12222.000000;1377.000000;1744.000000;4455.000000;2096.000000;12793.000000;1215.000000;1696.000000;30972.000000;2944.000000;1873.000000;23358.000000;21304.000000;27968.000000;23529.000000;17508.000000;8580.000000;5934.000000;2613.000000;16333.000000;68797.000000;4176.000000;6873.000000;27610.000000;28169.000000;21786.000000;29512.000000;2899.000000;690.000000
