234847.000000;1306135.000000;32472.000000;10071.000000;48968.000000;40004.000000;158505.000000;129022.000000;342714.000000;228781.000000;146093.000000;491852.000000;365409.000000;115926.000000;137457.000000;114783.000000;527019.000000;71773.000000;79477.000000;314027.000000;12791.000000;30772.000000;358189.000000;159425.000000;525743.000000;206106.000000;108441.000000;101352.000000;406502.000000;8516.000000;49803.000000;274129.000000;320606.000000;167315.000000;18949.000000;108615.000000;418811.000000;1172.000000;437123.000000;136875.000000;29098.000000;124464.000000;26038.000000;188786.000000;9745.000000;454213.000000;78655.000000;520354.000000;397890.000000;49111.000000;14605.000000;215392.000000;44150.000000;246925.000000;332117.000000;13448.000000;249225.000000;6552.000000;185813.000000;27942.000000;58583.000000;89795.000000;109969.000000;46873.000000;124361.000000;92703.000000;19508.000000;353361.000000;283279.000000;5039.000000;302287.000000;265871.000000;248127.000000;212.000000;643737.000000;58231.000000;50448.000000;461401.000000;48127.000000;83946.000000;98531.000000;89983.000000;43332.000000;248873.000000;1268.000000;110026.000000;146093.000000;87640.000000;235846.000000;213867.000000;111279.000000;42.000000;273475.000000;43590.000000;173935.000000;193149.000000;62118.000000;21791.000000;51063.000000;208.000000;29083.000000;59922.000000;229681.000000;379820.000000;489047.000000;176008.000000;31207.000000;190408.000000;130069.000000;194590.000000;384297.000000;17001.000000;305042.000000;161604.000000;72775.000000;217309.000000;21775.000000;143217.000000;167190.000000;53457.000000;293994.000000;698270.000000;556396.000000;64043.000000;309294.000000;86486.000000;72980.000000
534.000000;12012.000000;724.000000;154.000000;351.000000;651.000000;1694.000000;633.000000;814.000000;1821.000000;2307.000000;72.000000;1391.000000;493.000000;199.000000;203.000000;492.000000;25.000000;279.000000;280.000000;22.000000;2636.000000;1957.000000;2764.000000;63.000000;632.000000;994.000000;347.000000;294.000000;46.000000;62.000000;2508.000000;108.000000;1079.000000;44.000000;658.000000;880.000000;2.000000;380.000000;598.000000;56.000000;555.000000;7.000000;1058.000000;181.000000;316.000000;490.000000;1686.000000;994.000000;1088.000000;195.000000;1740.000000;413.000000;752.000000;359.000000;201.000000;2161.000000;25.000000;4109.000000;599.000000;137.000000;330.000000;1132.000000;60.000000;210.000000;2623.000000;37.000000;3250.000000;1465.000000;19.000000;584.000000;325.000000;1780.000000;2.000000;872.000000;294.000000;375.000000;837.000000;84.000000;1277.000000;2169.000000;213.000000;1262.000000;475.000000;3.000000;454.000000;190.000000;117.000000;39.000000;260.000000;2525.000000;0.000000;923.000000;309.000000;458.000000;1849.000000;114.000000;75.000000;1234.000000;0.000000;2600.000000;1919.000000;689.000000;2721.000000;1072.000000;106.000000;95.000000;244.000000;2334.000000;260.000000;2696.000000;23.000000;400.000000;939.000000;5251.000000;2736.000000;924.000000;168.000000;579.000000;97.000000;259.000000;58.000000;1244.000000;87.000000;751.000000;444.000000;401.000000
39150.000000;293747.000000;5752.000000;1065.000000;8640.000000;4975.000000;33181.000000;25770.000000;61994.000000;56362.000000;14666.000000;16201.000000;59573.000000;16562.000000;18082.000000;17929.000000;79582.000000;4944.000000;12524.000000;34091.000000;1430.000000;1953.000000;65724.000000;32910.000000;19968.000000;33818.000000;16331.000000;16151.000000;63896.000000;1268.000000;5705.000000;59060.000000;23776.000000;24857.000000;2050.000000;19282.000000;64435.000000;198.000000;48063.000000;24601.000000;3204.000000;24786.000000;1530.000000;52128.000000;1090.000000;40829.000000;13922.000000;98063.000000;77349.000000;9043.000000;2450.000000;54879.000000;7860.000000;29770.000000;53010.000000;2379.000000;55499.000000;885.000000;43268.000000;5281.000000;6634.000000;2811.000000;23251.000000;5346.000000;11859.000000;21241.000000;2114.000000;38893.000000;99733.000000;606.000000;40487.000000;52459.000000;58131.000000;57.000000;80329.000000;10595.000000;9021.000000;71364.000000;2715.000000;15762.000000;11098.000000;13827.000000;9046.000000;21430.000000;209.000000;10418.000000;13733.000000;13796.000000;10768.000000;29566.000000;26237.000000;9.000000;47774.000000;7890.000000;22750.000000;30981.000000;6221.000000;2627.000000;11206.000000;56.000000;1837.000000;74659.000000;50618.000000;64233.000000;71523.000000;19028.000000;4899.000000;21779.000000;26185.000000;18069.000000;42788.000000;1952.000000;34367.000000;30987.000000;15516.000000;49167.000000;1601.000000;14144.000000;35382.000000;7018.000000;35708.000000;27966.000000;60628.000000;7947.000000;48822.000000;17314.000000;14994.000000
30115.000000;153045.000000;1896.000000;252.000000;3433.000000;5480.000000;14741.000000;11224.000000;42863.000000;33228.000000;3311.000000;16387.000000;34449.000000;19267.000000;11014.000000;10155.000000;39862.000000;1815.000000;6672.000000;18613.000000;382.000000;627.000000;41569.000000;17695.000000;13750.000000;18559.000000;11707.000000;8890.000000;29638.000000;152.000000;2339.000000;45102.000000;10496.000000;17730.000000;1094.000000;8536.000000;36844.000000;64.000000;30494.000000;12621.000000;1064.000000;12012.000000;340.000000;22019.000000;273.000000;21560.000000;7812.000000;60914.000000;40622.000000;3359.000000;633.000000;28056.000000;3635.000000;17250.000000;24633.000000;681.000000;26705.000000;392.000000;20685.000000;1827.000000;4596.000000;3168.000000;20182.000000;3869.000000;7854.000000;15392.000000;1085.000000;27148.000000;48298.000000;289.000000;24574.000000;21827.000000;26106.000000;28.000000;40146.000000;5335.000000;4973.000000;46879.000000;2241.000000;6457.000000;3547.000000;6135.000000;3874.000000;11826.000000;74.000000;6929.000000;7700.000000;7963.000000;3434.000000;13945.000000;18616.000000;1.000000;36496.000000;3020.000000;23249.000000;20083.000000;3709.000000;1052.000000;4855.000000;9.000000;586.000000;49961.000000;29458.000000;38647.000000;37640.000000;8071.000000;2067.000000;12127.000000;13871.000000;11383.000000;26560.000000;527.000000;12252.000000;14806.000000;6986.000000;26324.000000;604.000000;10485.000000;17716.000000;4338.000000;17013.000000;27027.000000;43150.000000;3659.000000;28647.000000;8497.000000;7336.000000
19055.000000;105997.000000;1598.000000;113.000000;2531.000000;789.000000;11399.000000;8294.000000;27739.000000;21479.000000;2851.000000;12206.000000;32447.000000;2221.000000;9045.000000;9696.000000;28446.000000;1566.000000;4699.000000;15467.000000;417.000000;344.000000;28586.000000;12815.000000;13561.000000;16018.000000;7211.000000;7923.000000;25209.000000;65.000000;1856.000000;33605.000000;9208.000000;10683.000000;773.000000;7020.000000;33627.000000;65.000000;24683.000000;11208.000000;1056.000000;6739.000000;414.000000;17358.000000;91.000000;15603.000000;5732.000000;36081.000000;27033.000000;2717.000000;570.000000;22418.000000;2590.000000;13212.000000;20859.000000;611.000000;24032.000000;233.000000;16193.000000;1483.000000;2428.000000;536.000000;15600.000000;2709.000000;6793.000000;12091.000000;711.000000;23531.000000;31782.000000;179.000000;21338.000000;11637.000000;23004.000000;8.000000;34024.000000;4222.000000;3902.000000;33103.000000;664.000000;5204.000000;2718.000000;3543.000000;2844.000000;5862.000000;42.000000;4757.000000;6103.000000;7274.000000;3770.000000;7002.000000;14541.000000;2.000000;25094.000000;2248.000000;15715.000000;12454.000000;2518.000000;864.000000;3763.000000;8.000000;334.000000;28205.000000;17701.000000;24236.000000;31837.000000;6618.000000;1721.000000;9246.000000;9181.000000;9870.000000;18872.000000;566.000000;10726.000000;13590.000000;5750.000000;21508.000000;234.000000;7402.000000;12974.000000;3019.000000;8257.000000;20389.000000;26566.000000;2794.000000;21202.000000;6102.000000;6750.000000
21427.000000;89471.000000;1150.000000;209.000000;2239.000000;3037.000000;8559.000000;6692.000000;28851.000000;18757.000000;4187.000000;15730.000000;19970.000000;2065.000000;5784.000000;5568.000000;42780.000000;3063.000000;4794.000000;12333.000000;421.000000;1534.000000;25874.000000;10106.000000;24131.000000;11828.000000;8688.000000;5385.000000;20600.000000;273.000000;2301.000000;25996.000000;19817.000000;14092.000000;587.000000;5487.000000;17841.000000;50.000000;12603.000000;7235.000000;1188.000000;6972.000000;598.000000;9570.000000;216.000000;12105.000000;3461.000000;24060.000000;22930.000000;1908.000000;458.000000;15564.000000;2215.000000;11046.000000;12010.000000;474.000000;16389.000000;233.000000;12990.000000;909.000000;1764.000000;12092.000000;11137.000000;1794.000000;4864.000000;9594.000000;873.000000;10124.000000;21309.000000;155.000000;14223.000000;17483.000000;15435.000000;34.000000;34224.000000;3342.000000;3151.000000;16746.000000;493.000000;3642.000000;2490.000000;4769.000000;1947.000000;10249.000000;51.000000;4735.000000;4743.000000;4515.000000;12556.000000;16827.000000;11953.000000;8.000000;26982.000000;1835.000000;15809.000000;15529.000000;2391.000000;840.000000;2445.000000;27.000000;1467.000000;19640.000000;18895.000000;18988.000000;30840.000000;10417.000000;1317.000000;7566.000000;7042.000000;7632.000000;12177.000000;574.000000;8919.000000;8868.000000;3824.000000;17488.000000;1106.000000;6613.000000;10995.000000;2537.000000;24266.000000;14258.000000;19875.000000;3450.000000;31277.000000;5135.000000;3592.000000
10971.000000;105377.000000;1766.000000;291.000000;3957.000000;646.000000;5157.000000;8858.000000;23189.000000;16427.000000;2412.000000;5835.000000;15034.000000;1942.000000;3343.000000;3693.000000;26352.000000;3974.000000;5066.000000;9373.000000;539.000000;733.000000;25561.000000;9544.000000;9228.000000;9235.000000;7056.000000;4092.000000;12500.000000;334.000000;4408.000000;15260.000000;8082.000000;9591.000000;635.000000;5434.000000;11302.000000;59.000000;10780.000000;7586.000000;1965.000000;16218.000000;758.000000;4817.000000;296.000000;4999.000000;2891.000000;26720.000000;31369.000000;2139.000000;614.000000;15329.000000;6045.000000;5832.000000;5474.000000;494.000000;10507.000000;258.000000;6602.000000;1631.000000;1713.000000;858.000000;6723.000000;762.000000;2197.000000;6902.000000;608.000000;2675.000000;48996.000000;237.000000;10362.000000;22182.000000;7469.000000;13.000000;25767.000000;3285.000000;3421.000000;14510.000000;1042.000000;3676.000000;2114.000000;8621.000000;3995.000000;3891.000000;79.000000;2606.000000;3349.000000;2177.000000;8057.000000;11359.000000;7794.000000;1.000000;14235.000000;3674.000000;6100.000000;11336.000000;1364.000000;738.000000;4755.000000;23.000000;644.000000;15932.000000;19469.000000;22868.000000;10358.000000;7019.000000;1270.000000;3788.000000;8961.000000;3665.000000;15979.000000;921.000000;9881.000000;7474.000000;3676.000000;10873.000000;475.000000;3808.000000;12908.000000;1605.000000;12190.000000;7581.000000;10707.000000;3432.000000;17143.000000;6517.000000;3579.000000
11078.000000;78198.000000;868.000000;166.000000;1938.000000;605.000000;5080.000000;6931.000000;21365.000000;16069.000000;3199.000000;7126.000000;14612.000000;2536.000000;3076.000000;3047.000000;21537.000000;2664.000000;3429.000000;8313.000000;276.000000;471.000000;22118.000000;6126.000000;10635.000000;7966.000000;3970.000000;3323.000000;13256.000000;270.000000;2256.000000;15596.000000;7704.000000;6755.000000;684.000000;4298.000000;10548.000000;31.000000;8799.000000;5738.000000;975.000000;8196.000000;346.000000;6480.000000;176.000000;3927.000000;3303.000000;21519.000000;24003.000000;1442.000000;239.000000;13819.000000;2449.000000;5004.000000;6160.000000;242.000000;10719.000000;191.000000;6698.000000;784.000000;1452.000000;1599.000000;6608.000000;610.000000;2086.000000;5573.000000;536.000000;2096.000000;31885.000000;145.000000;8839.000000;15828.000000;8591.000000;5.000000;22170.000000;2345.000000;2115.000000;12104.000000;1357.000000;2562.000000;2522.000000;4796.000000;1770.000000;4639.000000;41.000000;2887.000000;2786.000000;1831.000000;6389.000000;8907.000000;6869.000000;2.000000;14819.000000;1650.000000;7154.000000;9434.000000;1804.000000;487.000000;2095.000000;5.000000;427.000000;12900.000000;15582.000000;17188.000000;8745.000000;5679.000000;868.000000;3601.000000;5250.000000;3566.000000;12143.000000;408.000000;11237.000000;6684.000000;2982.000000;11031.000000;259.000000;3441.000000;10509.000000;1270.000000;10466.000000;8721.000000;9937.000000;2510.000000;17984.000000;4640.000000;2801.000000
11994.000000;59941.000000;795.000000;170.000000;1776.000000;737.000000;5870.000000;5934.000000;19168.000000;13066.000000;3056.000000;6916.000000;13650.000000;1726.000000;2738.000000;3019.000000;20318.000000;1425.000000;3095.000000;7309.000000;256.000000;699.000000;18070.000000;5599.000000;8670.000000;7359.000000;4423.000000;2893.000000;12208.000000;118.000000;1636.000000;11249.000000;6642.000000;7093.000000;478.000000;3809.000000;11152.000000;49.000000;8514.000000;5568.000000;848.000000;7751.000000;260.000000;5908.000000;168.000000;4495.000000;2860.000000;16500.000000;18684.000000;1320.000000;259.000000;11764.000000;2367.000000;4215.000000;6901.000000;216.000000;9809.000000;113.000000;7397.000000;688.000000;1076.000000;2471.000000;4924.000000;529.000000;1734.000000;4733.000000;337.000000;2243.000000;24393.000000;107.000000;7359.000000;12861.000000;9246.000000;13.000000;19481.000000;2055.000000;1916.000000;10324.000000;929.000000;2425.000000;2357.000000;4156.000000;1797.000000;3832.000000;41.000000;2705.000000;2137.000000;1740.000000;4015.000000;9968.000000;5895.000000;0.000000;13439.000000;1618.000000;7175.000000;7794.000000;1185.000000;465.000000;2309.000000;2.000000;630.000000;9276.000000;14256.000000;13823.000000;8154.000000;4822.000000;815.000000;2879.000000;4647.000000;3406.000000;10280.000000;406.000000;9359.000000;5824.000000;3117.000000;8648.000000;492.000000;3178.000000;8652.000000;1197.000000;13634.000000;7724.000000;7763.000000;2149.000000;15437.000000;4145.000000;2687.000000
29979.000000;135924.000000;1955.000000;193.000000;4674.000000;2160.000000;12954.000000;13442.000000;47546.000000;35375.000000;8358.000000;15940.000000;31404.000000;1629.000000;7761.000000;7229.000000;48620.000000;3178.000000;7245.000000;17226.000000;596.000000;862.000000;51265.000000;17321.000000;20674.000000;17940.000000;13342.000000;7190.000000;24506.000000;226.000000;4180.000000;32632.000000;16914.000000;20822.000000;536.000000;8953.000000;25671.000000;46.000000;19858.000000;12417.000000;1868.000000;20369.000000;632.000000;15505.000000;199.000000;10499.000000;5238.000000;46022.000000;44411.000000;3557.000000;772.000000;27828.000000;5126.000000;11461.000000;17941.000000;626.000000;21622.000000;222.000000;20216.000000;1802.000000;1749.000000;10637.000000;12173.000000;1554.000000;4765.000000;13730.000000;616.000000;6081.000000;53021.000000;174.000000;20416.000000;30288.000000;20479.000000;16.000000;45674.000000;5850.000000;5108.000000;23759.000000;423.000000;6450.000000;5796.000000;10657.000000;4206.000000;7885.000000;67.000000;5403.000000;4683.000000;4734.000000;9681.000000;29113.000000;15984.000000;2.000000;34912.000000;4226.000000;18124.000000;25492.000000;1894.000000;1263.000000;5115.000000;17.000000;760.000000;22429.000000;35168.000000;37235.000000;20759.000000;11466.000000;1942.000000;6770.000000;14188.000000;7852.000000;26578.000000;890.000000;18012.000000;14208.000000;7555.000000;22037.000000;501.000000;7120.000000;20213.000000;3004.000000;39679.000000;20119.000000;23631.000000;5365.000000;37362.000000;10230.000000;5963.000000
