194915.000000;1306135.000000;544987.000000;17712.000000;218937.000000;1205.000000;301473.000000;653528.000000;170963.000000;60663.000000;222307.000000;162625.000000;340488.000000;197211.000000;19.000000;214.000000;189974.000000;421266.000000;4294.000000;14281.000000;148150.000000;16109.000000;203378.000000;197157.000000;97648.000000;4934.000000;86969.000000;116110.000000;132440.000000;173119.000000;112190.000000;446057.000000;141791.000000;52063.000000;116604.000000;1016.000000;52801.000000;32061.000000;312776.000000;34908.000000;423143.000000;605798.000000;272146.000000;218737.000000;46141.000000;89309.000000;56858.000000;108644.000000;446711.000000;112058.000000;519569.000000;107292.000000;181655.000000;568461.000000;16287.000000;181603.000000;302508.000000;45877.000000;78393.000000;48624.000000;766786.000000;250184.000000;369722.000000;92357.000000;29476.000000;59652.000000;9187.000000;437427.000000;65758.000000;32810.000000;180974.000000;18674.000000;43698.000000;9634.000000;70972.000000;27470.000000;609672.000000;80848.000000;300080.000000;323182.000000;208674.000000;371957.000000;62488.000000;17368.000000;131767.000000;49.000000;818614.000000;141693.000000;31637.000000;57814.000000;151255.000000;48253.000000;225729.000000;69395.000000;436786.000000;605677.000000;400880.000000;178324.000000;98907.000000;161191.000000;23940.000000;35353.000000;516472.000000;299026.000000;310326.000000;135431.000000;235.000000;85167.000000;82988.000000;451197.000000;478072.000000;263170.000000;53517.000000;212762.000000;172056.000000
1034.000000;12012.000000;121.000000;226.000000;583.000000;2.000000;1168.000000;703.000000;2416.000000;466.000000;156.000000;256.000000;3863.000000;361.000000;0.000000;2.000000;574.000000;1546.000000;17.000000;37.000000;918.000000;230.000000;1921.000000;3205.000000;27.000000;18.000000;557.000000;608.000000;1786.000000;3016.000000;179.000000;3431.000000;194.000000;2487.000000;406.000000;2.000000;63.000000;767.000000;290.000000;659.000000;387.000000;84.000000;2107.000000;1072.000000;122.000000;145.000000;91.000000;2328.000000;616.000000;963.000000;1356.000000;455.000000;2105.000000;1300.000000;187.000000;1942.000000;860.000000;141.000000;6604.000000;406.000000;1538.000000;414.000000;1024.000000;876.000000;109.000000;1189.000000;140.000000;3627.000000;374.000000;9.000000;140.000000;35.000000;929.000000;178.000000;436.000000;103.000000;1356.000000;2098.000000;1937.000000;2913.000000;552.000000;55.000000;111.000000;35.000000;394.000000;0.000000;83.000000;273.000000;2302.000000;84.000000;754.000000;114.000000;4054.000000;85.000000;374.000000;633.000000;392.000000;221.000000;361.000000;301.000000;35.000000;2928.000000;509.000000;638.000000;970.000000;2402.000000;0.000000;512.000000;1431.000000;1095.000000;3228.000000;399.000000;102.000000;648.000000;569.000000
35974.000000;293747.000000;30924.000000;2914.000000;33169.000000;202.000000;65750.000000;87606.000000;35846.000000;10950.000000;26032.000000;14867.000000;73504.000000;22845.000000;1.000000;53.000000;27238.000000;84396.000000;586.000000;1714.000000;28276.000000;1897.000000;32855.000000;16372.000000;6392.000000;594.000000;15255.000000;22925.000000;26921.000000;37277.000000;10926.000000;91549.000000;17234.000000;10625.000000;16627.000000;172.000000;6118.000000;5623.000000;36037.000000;6588.000000;58058.000000;23578.000000;78395.000000;59230.000000;5667.000000;8253.000000;2977.000000;23780.000000;76336.000000;7292.000000;79180.000000;9925.000000;30752.000000;76069.000000;2679.000000;40195.000000;53726.000000;8795.000000;15845.000000;7953.000000;133533.000000;42608.000000;59452.000000;19222.000000;3802.000000;11244.000000;1025.000000;45981.000000;13418.000000;2025.000000;15681.000000;2067.000000;8636.000000;1131.000000;12964.000000;4137.000000;91560.000000;81796.000000;73778.000000;69323.000000;29584.000000;15430.000000;7952.000000;1841.000000;22302.000000;17.000000;31367.000000;22159.000000;1865.000000;6253.000000;31529.000000;7618.000000;49958.000000;11428.000000;65414.000000;57770.000000;44397.000000;19732.000000;17175.000000;29672.000000;2655.000000;2146.000000;86561.000000;25643.000000;37827.000000;31957.000000;57.000000;17028.000000;15210.000000;89078.000000;68669.000000;30433.000000;5440.000000;36821.000000;26035.000000
18177.000000;153045.000000;20823.000000;854.000000;19518.000000;68.000000;33350.000000;55088.000000;19544.000000;4498.000000;10864.000000;9414.000000;40581.000000;11946.000000;1.000000;28.000000;26598.000000;51660.000000;270.000000;864.000000;12844.000000;373.000000;23522.000000;4167.000000;2331.000000;285.000000;8397.000000;11588.000000;10111.000000;20180.000000;7157.000000;51534.000000;10589.000000;4766.000000;19279.000000;52.000000;4275.000000;1843.000000;18090.000000;2262.000000;28414.000000;17726.000000;40863.000000;25235.000000;4022.000000;4821.000000;2494.000000;18570.000000;36902.000000;8286.000000;46627.000000;6502.000000;22433.000000;42259.000000;672.000000;19086.000000;37930.000000;4301.000000;6686.000000;4110.000000;68403.000000;22373.000000;35005.000000;9307.000000;1585.000000;4314.000000;239.000000;30250.000000;6407.000000;482.000000;10601.000000;597.000000;3853.000000;278.000000;5612.000000;1672.000000;57709.000000;55822.000000;34324.000000;53169.000000;20741.000000;5503.000000;5078.000000;972.000000;10039.000000;0.000000;29976.000000;12566.000000;682.000000;2385.000000;13868.000000;3752.000000;23688.000000;6698.000000;28537.000000;34923.000000;28150.000000;11281.000000;9088.000000;12287.000000;787.000000;767.000000;39341.000000;14152.000000;22965.000000;22409.000000;10.000000;8147.000000;6238.000000;52424.000000;42964.000000;17247.000000;3102.000000;31061.000000;14680.000000
16547.000000;105997.000000;17845.000000;786.000000;16838.000000;70.000000;27295.000000;43454.000000;14159.000000;3334.000000;8521.000000;8393.000000;33822.000000;10117.000000;0.000000;8.000000;18446.000000;35954.000000;159.000000;556.000000;10696.000000;162.000000;14867.000000;3755.000000;2036.000000;173.000000;6497.000000;6888.000000;7834.000000;14175.000000;6049.000000;30535.000000;8405.000000;3483.000000;2222.000000;28.000000;3096.000000;1552.000000;8803.000000;1820.000000;23858.000000;15359.000000;27412.000000;19895.000000;1855.000000;3841.000000;713.000000;14811.000000;30788.000000;1189.000000;41950.000000;4484.000000;14534.000000;33218.000000;628.000000;15802.000000;24811.000000;3581.000000;4821.000000;2760.000000;48830.000000;11654.000000;25344.000000;8481.000000;1364.000000;3497.000000;106.000000;25734.000000;5578.000000;569.000000;7788.000000;586.000000;2804.000000;92.000000;3823.000000;1412.000000;43188.000000;30895.000000;31736.000000;39369.000000;12249.000000;6562.000000;3522.000000;723.000000;5675.000000;2.000000;23500.000000;11773.000000;286.000000;2023.000000;10862.000000;2502.000000;18637.000000;6393.000000;20374.000000;23247.000000;20956.000000;8403.000000;7712.000000;7225.000000;845.000000;394.000000;26228.000000;8184.000000;16622.000000;17862.000000;8.000000;6510.000000;4735.000000;33406.000000;27444.000000;13814.000000;2020.000000;20480.000000;12063.000000
10719.000000;89471.000000;20646.000000;630.000000;11805.000000;49.000000;18563.000000;22979.000000;11175.000000;2906.000000;13289.000000;6793.000000;25109.000000;7645.000000;1.000000;30.000000;17624.000000;32102.000000;149.000000;601.000000;7540.000000;518.000000;17455.000000;6216.000000;4396.000000;151.000000;3912.000000;6401.000000;5424.000000;11168.000000;4296.000000;23308.000000;5976.000000;2424.000000;2060.000000;46.000000;2052.000000;1101.000000;26188.000000;1233.000000;13093.000000;27019.000000;22512.000000;11191.000000;1446.000000;2786.000000;744.000000;10588.000000;25190.000000;13914.000000;25168.000000;4318.000000;15676.000000;31941.000000;532.000000;12055.000000;27646.000000;2296.000000;3720.000000;2511.000000;41802.000000;20330.000000;36881.000000;4689.000000;1258.000000;2460.000000;194.000000;12574.000000;3665.000000;807.000000;8921.000000;608.000000;1938.000000;212.000000;3417.000000;1082.000000;29457.000000;21164.000000;19467.000000;29846.000000;17942.000000;20256.000000;3043.000000;522.000000;7902.000000;11.000000;16896.000000;6693.000000;1694.000000;2683.000000;8327.000000;2982.000000;15096.000000;3843.000000;21438.000000;16995.000000;14062.000000;7010.000000;5638.000000;9750.000000;841.000000;1978.000000;44593.000000;11065.000000;13112.000000;14455.000000;29.000000;4800.000000;3223.000000;33992.000000;15898.000000;10836.000000;2112.000000;20738.000000;9025.000000
8659.000000;105377.000000;10461.000000;661.000000;9168.000000;63.000000;22352.000000;17609.000000;11073.000000;5136.000000;9986.000000;3292.000000;16933.000000;5469.000000;0.000000;13.000000;7202.000000;35401.000000;191.000000;470.000000;7451.000000;491.000000;11827.000000;3287.000000;5490.000000;232.000000;3301.000000;14739.000000;3552.000000;10804.000000;1968.000000;39089.000000;3014.000000;4000.000000;1982.000000;57.000000;883.000000;1805.000000;13063.000000;2085.000000;6693.000000;9744.000000;24528.000000;5344.000000;1436.000000;2294.000000;1168.000000;7881.000000;14348.000000;1208.000000;15810.000000;2523.000000;11071.000000;11063.000000;700.000000;7747.000000;17572.000000;2132.000000;3735.000000;6568.000000;51117.000000;14616.000000;20578.000000;5438.000000;1102.000000;2741.000000;276.000000;4563.000000;4035.000000;1042.000000;4393.000000;936.000000;4695.000000;301.000000;6297.000000;1057.000000;21595.000000;17501.000000;9594.000000;18369.000000;10518.000000;9384.000000;1893.000000;581.000000;11033.000000;2.000000;8491.000000;4913.000000;708.000000;4663.000000;10401.000000;4186.000000;7727.000000;1731.000000;23160.000000;7439.000000;11741.000000;3466.000000;4548.000000;14839.000000;1432.000000;747.000000;29742.000000;5243.000000;7594.000000;9428.000000;22.000000;5293.000000;3197.000000;36802.000000;23673.000000;7147.000000;1232.000000;9898.000000;7648.000000
7896.000000;78198.000000;11688.000000;326.000000;7783.000000;31.000000;17400.000000;14697.000000;7469.000000;2392.000000;7963.000000;3113.000000;18149.000000;4753.000000;0.000000;5.000000;8472.000000;29155.000000;133.000000;346.000000;6385.000000;351.000000;8726.000000;4382.000000;3582.000000;142.000000;3626.000000;7351.000000;3991.000000;7114.000000;1875.000000;27721.000000;2829.000000;1890.000000;2616.000000;30.000000;721.000000;898.000000;10932.000000;1024.000000;6887.000000;11104.000000;22428.000000;7143.000000;1299.000000;1696.000000;1328.000000;7016.000000;15594.000000;1969.000000;15212.000000;2789.000000;8156.000000;9441.000000;273.000000;7050.000000;16826.000000;1600.000000;2592.000000;2650.000000;38301.000000;12109.000000;21744.000000;3882.000000;766.000000;1755.000000;164.000000;3297.000000;2874.000000;526.000000;4033.000000;458.000000;1854.000000;181.000000;3141.000000;647.000000;19329.000000;14185.000000;10874.000000;18383.000000;9300.000000;8415.000000;1519.000000;596.000000;7185.000000;2.000000;9825.000000;4000.000000;429.000000;2518.000000;7865.000000;2574.000000;7856.000000;1480.000000;19614.000000;6223.000000;10130.000000;3405.000000;3486.000000;10186.000000;673.000000;485.000000;23412.000000;6184.000000;6633.000000;9030.000000;6.000000;3881.000000;2454.000000;29571.000000;18326.000000;6254.000000;1691.000000;10383.000000;6249.000000
6845.000000;59941.000000;9741.000000;305.000000;6513.000000;46.000000;15134.000000;12785.000000;6417.000000;2288.000000;6664.000000;2888.000000;14558.000000;3975.000000;0.000000;12.000000;8145.000000;24032.000000;85.000000;237.000000;5716.000000;261.000000;8194.000000;4167.000000;1967.000000;104.000000;3137.000000;6958.000000;4466.000000;6068.000000;1552.000000;21623.000000;2263.000000;1985.000000;1686.000000;33.000000;619.000000;791.000000;13995.000000;950.000000;7771.000000;9891.000000;18734.000000;6710.000000;900.000000;1327.000000;1054.000000;5420.000000;14859.000000;2994.000000;15090.000000;2644.000000;7637.000000;8461.000000;293.000000;6868.000000;16355.000000;1570.000000;2861.000000;2322.000000;30986.000000;13739.000000;18038.000000;3899.000000;722.000000;1681.000000;153.000000;3329.000000;2790.000000;362.000000;3889.000000;398.000000;1997.000000;164.000000;2922.000000;679.000000;15441.000000;10189.000000;11353.000000;13061.000000;9764.000000;5812.000000;1402.000000;430.000000;6229.000000;1.000000;8960.000000;4095.000000;717.000000;1826.000000;6877.000000;2128.000000;8842.000000;1375.000000;15695.000000;6260.000000;9610.000000;2644.000000;3203.000000;8307.000000;591.000000;797.000000;21383.000000;5140.000000;5546.000000;7397.000000;7.000000;3588.000000;2396.000000;24318.000000;15498.000000;5619.000000;1070.000000;10650.000000;6021.000000
16979.000000;135924.000000;22420.000000;793.000000;16481.000000;47.000000;34652.000000;30043.000000;19961.000000;6108.000000;15695.000000;6905.000000;33060.000000;9317.000000;0.000000;14.000000;20682.000000;61436.000000;153.000000;491.000000;13137.000000;384.000000;25453.000000;11871.000000;4337.000000;171.000000;5737.000000;17955.000000;8969.000000;19542.000000;4278.000000;57359.000000;6868.000000;4910.000000;1544.000000;55.000000;1813.000000;1966.000000;41755.000000;2408.000000;20042.000000;23458.000000;45073.000000;17488.000000;1386.000000;2739.000000;672.000000;14626.000000;30154.000000;12424.000000;35023.000000;4971.000000;23613.000000;22404.000000;863.000000;17409.000000;41106.000000;3568.000000;7460.000000;5994.000000;73182.000000;36348.000000;45000.000000;7945.000000;1934.000000;4438.000000;186.000000;9269.000000;6166.000000;865.000000;8995.000000;948.000000;4304.000000;200.000000;7988.000000;1500.000000;45184.000000;24250.000000;25101.000000;38100.000000;26179.000000;14798.000000;3482.000000;483.000000;16902.000000;8.000000;23118.000000;9349.000000;778.000000;4514.000000;16017.000000;5315.000000;22175.000000;3833.000000;35766.000000;15529.000000;21932.000000;6021.000000;8620.000000;21143.000000;1342.000000;847.000000;50078.000000;10578.000000;15050.000000;19493.000000;14.000000;8787.000000;5921.000000;59068.000000;40652.000000;13357.000000;1585.000000;26761.000000;14368.000000
