101817.000000;1306135.000000;37490.000000;148649.000000;431508.000000;82733.000000;141082.000000;282041.000000;115115.000000;32470.000000;106066.000000;110804.000000;208.000000;116385.000000;301721.000000;569151.000000;361241.000000;10185.000000;109595.000000;201077.000000;235242.000000;119800.000000;227951.000000;122930.000000;369504.000000;189854.000000;4628.000000;8950.000000;162382.000000;468757.000000;44979.000000;50284.000000;70541.000000;349697.000000;21880.000000;84283.000000;11161.000000;156.000000;43050.000000;53345.000000;23403.000000;19780.000000;33827.000000;320734.000000;1155.000000;44816.000000;430185.000000;96638.000000;101394.000000;114821.000000;729.000000;53510.000000;35393.000000;19689.000000;414712.000000;61674.000000;375032.000000;189908.000000;233707.000000;87588.000000;81250.000000;292300.000000;10642.000000;144327.000000;165639.000000;94104.000000;21470.000000;67249.000000;362467.000000;135836.000000;69480.000000;204856.000000;44967.000000;8609.000000;36378.000000;54635.000000;184509.000000;2967.000000;497858.000000;181766.000000;8416.000000;171636.000000;124790.000000;241407.000000;534179.000000;24146.000000;86177.000000;164573.000000;23856.000000;101874.000000;361283.000000;17473.000000;201370.000000;258878.000000;169638.000000;134336.000000;10782.000000;47522.000000;36366.000000;228190.000000;175690.000000;32436.000000;120940.000000;200020.000000;216711.000000;69890.000000;276832.000000;114789.000000;131939.000000;45960.000000;110622.000000;87801.000000;87946.000000;49762.000000;16608.000000;35041.000000;35921.000000;231721.000000;82404.000000;135350.000000;7569.000000;136486.000000;94658.000000;447253.000000;69400.000000;210244.000000;177592.000000;227410.000000;424840.000000;21788.000000;260481.000000;89597.000000;317630.000000;70493.000000;450650.000000;114002.000000;18845.000000;62266.000000;140739.000000;57057.000000;49530.000000;105562.000000;42.000000;237635.000000;397566.000000;534692.000000;245945.000000;347927.000000
539.000000;12012.000000;106.000000;556.000000;1155.000000;401.000000;2546.000000;229.000000;755.000000;71.000000;363.000000;567.000000;0.000000;323.000000;1394.000000;43.000000;2454.000000;160.000000;324.000000;1398.000000;306.000000;1578.000000;3212.000000;277.000000;660.000000;376.000000;17.000000;130.000000;490.000000;995.000000;398.000000;57.000000;89.000000;959.000000;380.000000;358.000000;17.000000;1.000000;108.000000;72.000000;67.000000;4.000000;327.000000;171.000000;2.000000;97.000000;404.000000;408.000000;1392.000000;2417.000000;2.000000;98.000000;351.000000;693.000000;52.000000;2438.000000;35.000000;364.000000;1297.000000;524.000000;2442.000000;1028.000000;215.000000;166.000000;25.000000;958.000000;32.000000;401.000000;305.000000;730.000000;111.000000;79.000000;226.000000;12.000000;4285.000000;398.000000;227.000000;11.000000;921.000000;2081.000000;85.000000;107.000000;3192.000000;608.000000;831.000000;34.000000;94.000000;248.000000;1082.000000;1070.000000;3112.000000;62.000000;1974.000000;142.000000;868.000000;912.000000;31.000000;157.000000;232.000000;1989.000000;242.000000;373.000000;707.000000;1488.000000;312.000000;78.000000;442.000000;743.000000;387.000000;228.000000;2195.000000;135.000000;105.000000;2862.000000;36.000000;741.000000;69.000000;504.000000;127.000000;359.000000;40.000000;2780.000000;389.000000;497.000000;1327.000000;1243.000000;1140.000000;181.000000;675.000000;1410.000000;223.000000;136.000000;1907.000000;2887.000000;631.000000;645.000000;399.000000;25.000000;273.000000;1884.000000;903.000000;361.000000;0.000000;847.000000;2849.000000;59.000000;956.000000;345.000000
18765.000000;293747.000000;7052.000000;22588.000000;91308.000000;16121.000000;33224.000000;41372.000000;34820.000000;3381.000000;20401.000000;21230.000000;56.000000;16607.000000;54888.000000;23548.000000;57672.000000;1788.000000;11194.000000;99457.000000;28040.000000;27468.000000;51244.000000;15332.000000;54211.000000;25198.000000;556.000000;1641.000000;23503.000000;67571.000000;8291.000000;5910.000000;6877.000000;57603.000000;3975.000000;16378.000000;1215.000000;42.000000;5285.000000;6324.000000;3396.000000;1110.000000;6388.000000;33578.000000;196.000000;6566.000000;57261.000000;16228.000000;16044.000000;8314.000000;130.000000;3773.000000;6482.000000;1494.000000;17176.000000;13155.000000;10328.000000;22975.000000;45616.000000;14555.000000;17533.000000;39866.000000;1090.000000;12066.000000;7782.000000;19277.000000;1997.000000;13604.000000;57952.000000;23911.000000;6241.000000;12755.000000;9285.000000;1027.000000;2204.000000;10287.000000;18730.000000;414.000000;59436.000000;37814.000000;984.000000;18110.000000;30633.000000;54153.000000;79994.000000;2653.000000;9833.000000;12553.000000;3568.000000;21914.000000;34267.000000;2016.000000;45534.000000;28347.000000;39627.000000;34114.000000;1367.000000;7990.000000;3408.000000;56781.000000;20165.000000;5587.000000;26892.000000;43198.000000;23961.000000;11415.000000;40385.000000;21798.000000;17545.000000;7891.000000;9641.000000;13445.000000;9931.000000;10778.000000;1751.000000;6038.000000;4757.000000;40347.000000;10910.000000;29146.000000;1172.000000;25332.000000;15498.000000;43471.000000;15062.000000;36898.000000;45204.000000;32367.000000;66651.000000;1358.000000;43332.000000;8468.000000;53687.000000;16394.000000;67039.000000;15284.000000;3466.000000;4585.000000;16188.000000;73445.000000;8685.000000;7160.000000;9.000000;30142.000000;56646.000000;17107.000000;46000.000000;41676.000000
8213.000000;153045.000000;3491.000000;18351.000000;57661.000000;7955.000000;16789.000000;20551.000000;14145.000000;1834.000000;9194.000000;10041.000000;9.000000;19266.000000;29254.000000;21257.000000;37021.000000;451.000000;7676.000000;48127.000000;15323.000000;20048.000000;29177.000000;8812.000000;34856.000000;15550.000000;281.000000;429.000000;13375.000000;35811.000000;3256.000000;4187.000000;4404.000000;37255.000000;1251.000000;8590.000000;335.000000;24.000000;3805.000000;2514.000000;1384.000000;225.000000;2411.000000;15957.000000;63.000000;3521.000000;27118.000000;14993.000000;11782.000000;2445.000000;30.000000;3439.000000;2936.000000;546.000000;15176.000000;5687.000000;5253.000000;14027.000000;33185.000000;7271.000000;13155.000000;24466.000000;276.000000;8030.000000;2491.000000;8183.000000;612.000000;6319.000000;27613.000000;11366.000000;3616.000000;8582.000000;4228.000000;238.000000;850.000000;4424.000000;9905.000000;178.000000;40010.000000;14232.000000;221.000000;8002.000000;14889.000000;25368.000000;40997.000000;877.000000;4557.000000;4994.000000;1232.000000;11034.000000;19890.000000;741.000000;35048.000000;8881.000000;19940.000000;16794.000000;677.000000;3971.000000;2093.000000;26728.000000;11148.000000;2710.000000;11371.000000;33811.000000;13053.000000;6654.000000;27776.000000;11127.000000;18056.000000;4379.000000;2674.000000;7661.000000;8094.000000;4814.000000;911.000000;2071.000000;2662.000000;29649.000000;4480.000000;13286.000000;140.000000;14800.000000;8213.000000;26191.000000;7125.000000;20498.000000;24907.000000;14513.000000;32803.000000;456.000000;17684.000000;5631.000000;29096.000000;11889.000000;44270.000000;11018.000000;1196.000000;1619.000000;9692.000000;48762.000000;3357.000000;8200.000000;1.000000;16043.000000;37057.000000;17939.000000;24811.000000;26216.000000
6209.000000;105997.000000;2856.000000;11374.000000;38151.000000;5495.000000;13215.000000;12087.000000;11659.000000;1170.000000;4945.000000;9030.000000;8.000000;2225.000000;27648.000000;17243.000000;25305.000000;376.000000;4953.000000;26790.000000;12314.000000;16292.000000;23122.000000;7613.000000;25626.000000;12501.000000;168.000000;396.000000;11406.000000;30130.000000;2438.000000;3054.000000;2757.000000;33357.000000;1087.000000;8754.000000;382.000000;4.000000;1769.000000;1776.000000;1153.000000;294.000000;1789.000000;11534.000000;64.000000;2339.000000;21808.000000;10312.000000;7576.000000;1952.000000;21.000000;831.000000;2064.000000;213.000000;11543.000000;4743.000000;8130.000000;6755.000000;22752.000000;6572.000000;10784.000000;16168.000000;100.000000;6998.000000;2569.000000;6307.000000;707.000000;5027.000000;24064.000000;9930.000000;2893.000000;6633.000000;3747.000000;278.000000;409.000000;2983.000000;8468.000000;111.000000;27131.000000;11365.000000;97.000000;6706.000000;11582.000000;22030.000000;32054.000000;885.000000;3531.000000;3512.000000;948.000000;7939.000000;17355.000000;607.000000;25860.000000;6896.000000;15944.000000;10883.000000;427.000000;3163.000000;1193.000000;24705.000000;5494.000000;1708.000000;10058.000000;24441.000000;10381.000000;6345.000000;18682.000000;10162.000000;12413.000000;3559.000000;2044.000000;6648.000000;5626.000000;3561.000000;678.000000;1770.000000;1826.000000;19618.000000;2933.000000;7932.000000;58.000000;9693.000000;7465.000000;18264.000000;5009.000000;13633.000000;15878.000000;9403.000000;23776.000000;243.000000;9412.000000;4789.000000;20050.000000;8550.000000;32502.000000;6474.000000;987.000000;1473.000000;7807.000000;27552.000000;2711.000000;1176.000000;2.000000;9353.000000;23592.000000;12959.000000;22161.000000;19811.000000
5041.000000;89471.000000;1912.000000;14399.000000;24177.000000;4473.000000;10722.000000;22569.000000;5182.000000;1420.000000;5895.000000;5870.000000;27.000000;2035.000000;17507.000000;10376.000000;19135.000000;299.000000;5324.000000;20284.000000;9402.000000;12878.000000;19134.000000;5185.000000;34814.000000;9090.000000;141.000000;294.000000;8559.000000;29464.000000;2050.000000;1966.000000;2470.000000;15321.000000;857.000000;4506.000000;377.000000;25.000000;1317.000000;2605.000000;924.000000;435.000000;1383.000000;8052.000000;50.000000;2900.000000;30361.000000;9342.000000;8253.000000;2772.000000;46.000000;1374.000000;1716.000000;950.000000;12206.000000;2760.000000;19304.000000;17535.000000;19377.000000;3767.000000;7627.000000;12878.000000;263.000000;5486.000000;8448.000000;4327.000000;753.000000;3550.000000;18180.000000;6911.000000;2132.000000;8501.000000;2380.000000;282.000000;2195.000000;2639.000000;6494.000000;86.000000;19986.000000;10144.000000;164.000000;9298.000000;9331.000000;12327.000000;25908.000000;920.000000;4678.000000;5513.000000;617.000000;6061.000000;8393.000000;623.000000;20166.000000;6565.000000;11792.000000;8468.000000;411.000000;2656.000000;772.000000;16317.000000;14298.000000;1604.000000;6147.000000;19185.000000;8344.000000;3808.000000;25543.000000;6829.000000;12148.000000;2695.000000;3114.000000;3771.000000;4493.000000;2393.000000;490.000000;1211.000000;1650.000000;20834.000000;4433.000000;9075.000000;259.000000;7717.000000;5147.000000;13379.000000;3676.000000;17711.000000;13763.000000;12738.000000;26143.000000;979.000000;22459.000000;3397.000000;19693.000000;7422.000000;16605.000000;9136.000000;624.000000;2547.000000;6249.000000;19679.000000;1787.000000;13833.000000;8.000000;10303.000000;13290.000000;18629.000000;14232.000000;10957.000000
6065.000000;105377.000000;1674.000000;7019.000000;33133.000000;8592.000000;6384.000000;13393.000000;3245.000000;847.000000;13641.000000;5016.000000;23.000000;1982.000000;13849.000000;5425.000000;18652.000000;365.000000;2698.000000;49163.000000;6932.000000;8247.000000;11233.000000;3718.000000;19585.000000;6789.000000;217.000000;302.000000;6451.000000;9695.000000;3815.000000;852.000000;1422.000000;7675.000000;1397.000000;3787.000000;438.000000;7.000000;1367.000000;4857.000000;838.000000;528.000000;3023.000000;4357.000000;59.000000;3081.000000;19346.000000;4150.000000;6826.000000;2042.000000;46.000000;1044.000000;4799.000000;438.000000;6021.000000;3738.000000;6096.000000;9689.000000;15270.000000;3350.000000;5730.000000;7932.000000;312.000000;2278.000000;6326.000000;3352.000000;1068.000000;4469.000000;10298.000000;6012.000000;1803.000000;3943.000000;2852.000000;345.000000;777.000000;4496.000000;4480.000000;127.000000;11748.000000;4205.000000;275.000000;6685.000000;5249.000000;4945.000000;24043.000000;1603.000000;3837.000000;2020.000000;1128.000000;7923.000000;3615.000000;554.000000;11695.000000;8799.000000;12770.000000;11471.000000;389.000000;2501.000000;716.000000;9034.000000;7663.000000;4573.000000;4084.000000;11522.000000;4391.000000;1738.000000;13674.000000;5574.000000;4788.000000;2527.000000;2045.000000;2469.000000;2562.000000;2953.000000;560.000000;1467.000000;1061.000000;12315.000000;6427.000000;12761.000000;316.000000;8131.000000;3922.000000;5341.000000;5224.000000;11731.000000;14144.000000;14573.000000;26249.000000;517.000000;13507.000000;1437.000000;22215.000000;4735.000000;13642.000000;6809.000000;992.000000;3448.000000;2807.000000;15469.000000;1978.000000;1048.000000;1.000000;6793.000000;20122.000000;6871.000000;13728.000000;10190.000000
4866.000000;78198.000000;1261.000000;7089.000000;24234.000000;4891.000000;5656.000000;12222.000000;4433.000000;1050.000000;7325.000000;4590.000000;5.000000;2653.000000;13487.000000;5661.000000;14018.000000;155.000000;2806.000000;33521.000000;6033.000000;7936.000000;12287.000000;3133.000000;19903.000000;5661.000000;137.000000;151.000000;5471.000000;8473.000000;1756.000000;651.000000;1815.000000;7687.000000;626.000000;2983.000000;224.000000;1.000000;1214.000000;2522.000000;526.000000;229.000000;1285.000000;3975.000000;30.000000;2013.000000;15934.000000;4116.000000;4171.000000;2569.000000;27.000000;1117.000000;1902.000000;235.000000;7319.000000;2540.000000;6629.000000;6899.000000;15044.000000;3580.000000;5256.000000;6685.000000;177.000000;2273.000000;4887.000000;3003.000000;599.000000;3075.000000;11693.000000;5372.000000;1301.000000;3863.000000;1936.000000;153.000000;623.000000;2278.000000;3705.000000;99.000000;11266.000000;4989.000000;155.000000;5277.000000;4639.000000;6180.000000;19583.000000;809.000000;2884.000000;1970.000000;533.000000;5128.000000;2419.000000;365.000000;11316.000000;9549.000000;10798.000000;9195.000000;237.000000;1745.000000;1308.000000;9911.000000;6028.000000;1772.000000;4227.000000;11420.000000;3873.000000;1508.000000;13432.000000;4752.000000;5584.000000;1697.000000;2483.000000;2231.000000;2324.000000;1724.000000;542.000000;932.000000;836.000000;12134.000000;3923.000000;9088.000000;262.000000;4900.000000;3187.000000;4264.000000;2906.000000;11555.000000;12961.000000;10445.000000;20366.000000;277.000000;11983.000000;1427.000000;18272.000000;3761.000000;11238.000000;4116.000000;478.000000;2215.000000;2572.000000;12485.000000;1415.000000;1645.000000;2.000000;7689.000000;15722.000000;8722.000000;11601.000000;8416.000000
4187.000000;59941.000000;1225.000000;6792.000000;18150.000000;4649.000000;5553.000000;11969.000000;3658.000000;631.000000;6671.000000;3981.000000;3.000000;1668.000000;12678.000000;5487.000000;12023.000000;157.000000;2616.000000;25753.000000;5302.000000;6390.000000;8751.000000;3044.000000;18558.000000;4341.000000;101.000000;130.000000;5335.000000;7496.000000;1611.000000;577.000000;1179.000000;8435.000000;573.000000;3003.000000;211.000000;10.000000;862.000000;1907.000000;543.000000;173.000000;1257.000000;4299.000000;46.000000;1666.000000;13670.000000;4447.000000;4304.000000;2539.000000;30.000000;1133.000000;1891.000000;452.000000;5917.000000;2619.000000;5192.000000;8622.000000;12033.000000;3041.000000;4130.000000;5529.000000;180.000000;2112.000000;2813.000000;3172.000000;481.000000;2895.000000;11562.000000;4868.000000;1021.000000;3867.000000;1852.000000;184.000000;945.000000;2282.000000;2973.000000;66.000000;8784.000000;6674.000000;144.000000;4621.000000;5064.000000;6575.000000;17362.000000;635.000000;2482.000000;1729.000000;547.000000;4434.000000;2072.000000;347.000000;8302.000000;7533.000000;9307.000000;7933.000000;185.000000;1625.000000;1005.000000;9327.000000;7778.000000;1648.000000;4210.000000;8723.000000;3475.000000;1402.000000;13709.000000;4313.000000;5460.000000;1588.000000;2318.000000;1968.000000;2183.000000;1855.000000;409.000000;769.000000;779.000000;12220.000000;3132.000000;7565.000000;100.000000;4334.000000;2802.000000;4586.000000;2642.000000;8717.000000;11109.000000;7692.000000;16312.000000;406.000000;12690.000000;1109.000000;15575.000000;3374.000000;9222.000000;4729.000000;428.000000;1208.000000;2145.000000;9055.000000;1244.000000;2677.000000;0.000000;6487.000000;13204.000000;7860.000000;10230.000000;8355.000000
9367.000000;135924.000000;2827.000000;18840.000000;47742.000000;10698.000000;15754.000000;29444.000000;10006.000000;959.000000;18221.000000;9693.000000;17.000000;1519.000000;27565.000000;15334.000000;30759.000000;481.000000;5434.000000;55669.000000;12578.000000;16212.000000;22955.000000;7094.000000;43873.000000;11870.000000;164.000000;406.000000;12845.000000;19773.000000;4372.000000;1717.000000;2129.000000;20129.000000;1495.000000;6343.000000;481.000000;14.000000;1263.000000;4783.000000;1215.000000;437.000000;3084.000000;11140.000000;45.000000;4151.000000;32541.000000;10417.000000;12899.000000;6616.000000;37.000000;1263.000000;3946.000000;445.000000;14121.000000;5354.000000;13660.000000;27801.000000;33234.000000;5368.000000;11383.000000;14865.000000;203.000000;5199.000000;6326.000000;7322.000000;1068.000000;6965.000000;22559.000000;11190.000000;2090.000000;9051.000000;4030.000000;426.000000;1056.000000;6061.000000;6950.000000;109.000000;26707.000000;13188.000000;179.000000;10565.000000;14465.000000;17314.000000;41600.000000;1496.000000;6328.000000;4933.000000;1163.000000;12573.000000;6280.000000;912.000000;23817.000000;16009.000000;21227.000000;20180.000000;383.000000;4462.000000;1658.000000;20460.000000;23059.000000;3907.000000;9405.000000;24634.000000;8449.000000;3917.000000;34174.000000;10873.000000;13702.000000;4107.000000;6362.000000;5234.000000;4921.000000;4754.000000;452.000000;2283.000000;1937.000000;29919.000000;8219.000000;17971.000000;209.000000;14124.000000;6925.000000;10802.000000;7725.000000;26848.000000;27966.000000;18203.000000;39191.000000;490.000000;33226.000000;3185.000000;43412.000000;10269.000000;20966.000000;13556.000000;1087.000000;2969.000000;6087.000000;21983.000000;3259.000000;11974.000000;2.000000;12576.000000;34041.000000;17863.000000;24518.000000;18902.000000
