138513.000000;1306135.000000;118485.000000;296168.000000;378174.000000;361406.000000;557671.000000;286743.000000;182098.000000;457278.000000;56034.000000;106312.000000;37555.000000;638299.000000;195953.000000;435385.000000;124615.000000;15473.000000;63149.000000;113772.000000;144463.000000;299703.000000;556569.000000;208780.000000;295176.000000;15621.000000;114808.000000;455021.000000;29572.000000;735065.000000;418697.000000;90746.000000;43815.000000;126.000000;274511.000000;51515.000000;62042.000000;30006.000000;171.000000;7942.000000;158044.000000;43454.000000;267671.000000;9718.000000;31569.000000;26842.000000;29973.000000;305551.000000;42431.000000;84636.000000;46543.000000;393691.000000;103791.000000;68135.000000;451724.000000;4082.000000;15168.000000;71545.000000;98369.000000;41634.000000;17516.000000;272279.000000;759.000000;97238.000000;996.000000;216697.000000;557645.000000;24980.000000;617555.000000;404430.000000;228042.000000;3518.000000;417004.000000;117104.000000;57121.000000;179166.000000;104945.000000;195146.000000;204450.000000;144954.000000;277834.000000;54761.000000;498859.000000;16724.000000;417660.000000;83876.000000;78531.000000;138844.000000;54064.000000;349494.000000;10308.000000;95473.000000;91094.000000;497573.000000;168819.000000;36.000000;67512.000000;200538.000000;130713.000000;228941.000000;163199.000000;27279.000000;60198.000000;316720.000000;218033.000000;238388.000000;130087.000000;208845.000000;645980.000000;153591.000000;298560.000000;445057.000000;180085.000000;196679.000000;121421.000000;212802.000000;14211.000000;75587.000000;19966.000000
2234.000000;12012.000000;617.000000;408.000000;352.000000;3549.000000;490.000000;596.000000;456.000000;3253.000000;83.000000;368.000000;539.000000;623.000000;472.000000;562.000000;197.000000;724.000000;154.000000;452.000000;729.000000;2078.000000;1243.000000;1039.000000;838.000000;29.000000;1548.000000;1184.000000;519.000000;67.000000;444.000000;136.000000;127.000000;1.000000;1527.000000;103.000000;48.000000;6.000000;0.000000;88.000000;434.000000;119.000000;499.000000;73.000000;2685.000000;1461.000000;535.000000;53.000000;891.000000;129.000000;4769.000000;3411.000000;3028.000000;175.000000;880.000000;15.000000;203.000000;83.000000;2773.000000;989.000000;23.000000;1765.000000;2.000000;539.000000;2.000000;640.000000;59.000000;94.000000;1395.000000;1360.000000;523.000000;13.000000;1719.000000;454.000000;101.000000;213.000000;429.000000;415.000000;1074.000000;2873.000000;1903.000000;369.000000;99.000000;195.000000;2895.000000;569.000000;70.000000;1810.000000;1085.000000;193.000000;191.000000;627.000000;3893.000000;666.000000;219.000000;0.000000;364.000000;352.000000;1077.000000;2257.000000;174.000000;105.000000;328.000000;262.000000;2914.000000;75.000000;169.000000;4077.000000;656.000000;954.000000;360.000000;1076.000000;891.000000;2602.000000;1483.000000;1767.000000;40.000000;2047.000000;40.000000
32002.000000;293747.000000;23219.000000;39552.000000;54875.000000;74827.000000;52128.000000;25390.000000;37052.000000;69349.000000;2805.000000;7120.000000;7167.000000;81694.000000;24967.000000;75495.000000;12002.000000;1118.000000;9858.000000;19282.000000;26868.000000;72419.000000;73574.000000;57057.000000;36053.000000;1664.000000;18879.000000;71572.000000;5481.000000;29202.000000;76023.000000;16125.000000;8125.000000;37.000000;60494.000000;5250.000000;5619.000000;1795.000000;46.000000;1083.000000;20992.000000;5431.000000;37170.000000;1349.000000;2206.000000;1797.000000;5735.000000;14391.000000;7688.000000;7540.000000;3369.000000;39325.000000;22531.000000;11025.000000;66114.000000;505.000000;2538.000000;8728.000000;22227.000000;8068.000000;1887.000000;88541.000000;136.000000;19306.000000;170.000000;36682.000000;20408.000000;3139.000000;80621.000000;98187.000000;36486.000000;487.000000;80794.000000;16645.000000;7461.000000;15690.000000;9542.000000;38537.000000;37883.000000;34777.000000;60926.000000;9377.000000;21558.000000;2737.000000;68884.000000;14697.000000;6432.000000;27899.000000;9557.000000;38447.000000;1002.000000;19638.000000;17482.000000;89723.000000;19060.000000;6.000000;11455.000000;22975.000000;28381.000000;51525.000000;16156.000000;4143.000000;10688.000000;31530.000000;47661.000000;16924.000000;17176.000000;48755.000000;72111.000000;28476.000000;40611.000000;80476.000000;24413.000000;18540.000000;24724.000000;34325.000000;1756.000000;80214.000000;2109.000000
23235.000000;153045.000000;11669.000000;23304.000000;26354.000000;41063.000000;30303.000000;14137.000000;17502.000000;42839.000000;2414.000000;8180.000000;3156.000000;52148.000000;24295.000000;36304.000000;7876.000000;321.000000;5098.000000;10784.000000;12070.000000;33123.000000;40929.000000;24528.000000;21192.000000;842.000000;14004.000000;42163.000000;1848.000000;28230.000000;35941.000000;9105.000000;4000.000000;20.000000;41056.000000;2951.000000;2208.000000;413.000000;6.000000;223.000000;12129.000000;3835.000000;22515.000000;195.000000;730.000000;702.000000;1995.000000;5306.000000;2738.000000;4464.000000;1081.000000;25297.000000;17527.000000;5402.000000;41410.000000;251.000000;642.000000;5884.000000;11332.000000;3575.000000;485.000000;42086.000000;34.000000;9696.000000;52.000000;30879.000000;14573.000000;1307.000000;52007.000000;55800.000000;18506.000000;215.000000;49628.000000;19411.000000;4661.000000;10063.000000;6306.000000;16870.000000;19414.000000;17471.000000;46914.000000;4986.000000;18497.000000;806.000000;40674.000000;8057.000000;2290.000000;11042.000000;3644.000000;13690.000000;257.000000;9450.000000;8112.000000;43979.000000;10984.000000;1.000000;4764.000000;12069.000000;14976.000000;38242.000000;11497.000000;1650.000000;4342.000000;17735.000000;27496.000000;6034.000000;10298.000000;23961.000000;35766.000000;13166.000000;19698.000000;47184.000000;17445.000000;4411.000000;10392.000000;20973.000000;969.000000;54869.000000;612.000000
18579.000000;105997.000000;7176.000000;13395.000000;22159.000000;35485.000000;20488.000000;8182.000000;10165.000000;27079.000000;677.000000;1163.000000;2304.000000;41883.000000;16052.000000;30444.000000;6764.000000;211.000000;3483.000000;9652.000000;9883.000000;30217.000000;31925.000000;19318.000000;16945.000000;627.000000;8963.000000;38286.000000;1551.000000;21200.000000;22533.000000;8896.000000;3297.000000;4.000000;27092.000000;1911.000000;1792.000000;504.000000;6.000000;70.000000;10217.000000;1790.000000;19444.000000;83.000000;452.000000;281.000000;1609.000000;6008.000000;2318.000000;3493.000000;712.000000;22038.000000;14000.000000;4106.000000;29844.000000;154.000000;577.000000;4576.000000;8490.000000;2515.000000;565.000000;30977.000000;22.000000;9377.000000;57.000000;20185.000000;14006.000000;1100.000000;37635.000000;37062.000000;14724.000000;125.000000;34413.000000;2233.000000;3244.000000;8592.000000;4370.000000;9572.000000;17746.000000;13396.000000;33659.000000;3756.000000;14269.000000;734.000000;25282.000000;6169.000000;2047.000000;8427.000000;3072.000000;10755.000000;128.000000;8084.000000;6008.000000;28432.000000;8110.000000;0.000000;3286.000000;10146.000000;8828.000000;28362.000000;8172.000000;1416.000000;3073.000000;15137.000000;19565.000000;5415.000000;8483.000000;19319.000000;31529.000000;11236.000000;9019.000000;30363.000000;10168.000000;4039.000000;7883.000000;13333.000000;565.000000;30400.000000;643.000000
15158.000000;89471.000000;6402.000000;25680.000000;12252.000000;24916.000000;15298.000000;11161.000000;12645.000000;15210.000000;694.000000;13762.000000;1707.000000;21608.000000;17652.000000;25222.000000;4859.000000;449.000000;3952.000000;6617.000000;7135.000000;19809.000000;30498.000000;10971.000000;13225.000000;462.000000;9721.000000;20909.000000;1182.000000;15050.000000;35576.000000;5097.000000;2223.000000;27.000000;22804.000000;2075.000000;2718.000000;702.000000;25.000000;163.000000;7238.000000;1376.000000;13556.000000;293.000000;1411.000000;1503.000000;1080.000000;16739.000000;1560.000000;2554.000000;2047.000000;10037.000000;10142.000000;3936.000000;43641.000000;121.000000;483.000000;2973.000000;6369.000000;1856.000000;590.000000;22020.000000;48.000000;5340.000000;47.000000;20566.000000;24568.000000;1008.000000;27367.000000;24335.000000;12975.000000;109.000000;30951.000000;2042.000000;2716.000000;6988.000000;4184.000000;12040.000000;11475.000000;11049.000000;27959.000000;3150.000000;15398.000000;603.000000;20104.000000;3726.000000;3416.000000;6029.000000;2020.000000;10463.000000;211.000000;5045.000000;3914.000000;37593.000000;6755.000000;4.000000;3276.000000;7651.000000;7313.000000;21798.000000;8060.000000;1088.000000;2659.000000;11593.000000;16501.000000;13813.000000;5393.000000;15497.000000;34371.000000;8115.000000;24224.000000;20272.000000;15334.000000;5922.000000;5492.000000;17349.000000;589.000000;20938.000000;691.000000
9354.000000;105377.000000;13846.000000;14158.000000;5983.000000;17648.000000;6646.000000;4983.000000;15820.000000;22087.000000;1132.000000;1067.000000;4368.000000;16724.000000;7014.000000;13775.000000;2179.000000;353.000000;4897.000000;4751.000000;7574.000000;9527.000000;10609.000000;5181.000000;7488.000000;535.000000;7179.000000;12875.000000;2038.000000;7985.000000;25922.000000;2785.000000;2013.000000;6.000000;22798.000000;1236.000000;4681.000000;915.000000;18.000000;278.000000;5629.000000;1410.000000;10384.000000;348.000000;874.000000;568.000000;1894.000000;6453.000000;1907.000000;2052.000000;1248.000000;3779.000000;7406.000000;4247.000000;23607.000000;197.000000;628.000000;1240.000000;6267.000000;4439.000000;881.000000;28937.000000;47.000000;5184.000000;49.000000;9657.000000;10083.000000;862.000000;16969.000000;44231.000000;11254.000000;153.000000;33285.000000;1998.000000;1701.000000;3048.000000;2416.000000;18159.000000;9145.000000;7809.000000;16150.000000;4835.000000;6902.000000;602.000000;25652.000000;3147.000000;5324.000000;3931.000000;2459.000000;10531.000000;286.000000;5434.000000;5769.000000;34199.000000;3433.000000;1.000000;5576.000000;5513.000000;13554.000000;13280.000000;4502.000000;1059.000000;5441.000000;8235.000000;13095.000000;9893.000000;3109.000000;7995.000000;22758.000000;7449.000000;14428.000000;25939.000000;9860.000000;3196.000000;3970.000000;12557.000000;483.000000;17170.000000;1002.000000
9106.000000;78198.000000;7191.000000;12390.000000;6434.000000;18541.000000;5390.000000;5878.000000;11538.000000;17306.000000;1301.000000;1742.000000;1751.000000;13816.000000;8164.000000;14379.000000;2069.000000;190.000000;3075.000000;3900.000000;6454.000000;11072.000000;8870.000000;6938.000000;6543.000000;475.000000;4430.000000;12110.000000;917.000000;9187.000000;20544.000000;2348.000000;1527.000000;1.000000;20804.000000;1626.000000;2570.000000;463.000000;3.000000;185.000000;4709.000000;1307.000000;8488.000000;270.000000;540.000000;332.000000;901.000000;6161.000000;1202.000000;1568.000000;1305.000000;2580.000000;6453.000000;3021.000000;24791.000000;116.000000;247.000000;998.000000;3803.000000;1844.000000;420.000000;24403.000000;27.000000;3811.000000;28.000000;10377.000000;11485.000000;596.000000;16343.000000;29392.000000;9059.000000;112.000000;27496.000000;2663.000000;1363.000000;2970.000000;2721.000000;12842.000000;8454.000000;5875.000000;16498.000000;2535.000000;7489.000000;310.000000;19006.000000;3535.000000;3127.000000;4021.000000;1520.000000;11330.000000;142.000000;4103.000000;3358.000000;26077.000000;3439.000000;2.000000;2988.000000;4730.000000;8371.000000;12944.000000;4042.000000;660.000000;2578.000000;7371.000000;10744.000000;7727.000000;2892.000000;7994.000000;20492.000000;6116.000000;11287.000000;20870.000000;7119.000000;4324.000000;3804.000000;10757.000000;309.000000;13938.000000;503.000000
7435.000000;59941.000000;6868.000000;13911.000000;7287.000000;15363.000000;5585.000000;4839.000000;10272.000000;14916.000000;1026.000000;2737.000000;1830.000000;11876.000000;8156.000000;13490.000000;1721.000000;232.000000;2575.000000;3490.000000;5578.000000;11358.000000;8125.000000;6471.000000;5561.000000;368.000000;4525.000000;12734.000000;845.000000;8090.000000;19547.000000;2184.000000;1486.000000;9.000000;16442.000000;1027.000000;1617.000000;320.000000;2.000000;129.000000;4683.000000;882.000000;7071.000000;140.000000;782.000000;604.000000;850.000000;4937.000000;1047.000000;1204.000000;1512.000000;2310.000000;5181.000000;2716.000000;22815.000000;93.000000;260.000000;899.000000;3787.000000;1869.000000;397.000000;21093.000000;30.000000;3818.000000;41.000000;10754.000000;9173.000000;541.000000;13128.000000;21997.000000;8435.000000;74.000000;23097.000000;1743.000000;1253.000000;2801.000000;2511.000000;10776.000000;7282.000000;5624.000000;12750.000000;2281.000000;7607.000000;283.000000;15706.000000;3054.000000;1947.000000;4612.000000;1388.000000;9674.000000;161.000000;3871.000000;3481.000000;21721.000000;2639.000000;0.000000;2624.000000;3990.000000;7090.000000;9471.000000;3805.000000;670.000000;2418.000000;6604.000000;8738.000000;5191.000000;2432.000000;8323.000000;18005.000000;5600.000000;14600.000000;16807.000000;7686.000000;3968.000000;4188.000000;8611.000000;236.000000;10049.000000;438.000000
19226.000000;135924.000000;16872.000000;37052.000000;18761.000000;33741.000000;13801.000000;10188.000000;24426.000000;39135.000000;583.000000;11864.000000;3764.000000;27668.000000;21012.000000;28656.000000;4748.000000;298.000000;6470.000000;8891.000000;12676.000000;25173.000000;21013.000000;16888.000000;15280.000000;423.000000;14233.000000;29169.000000;2144.000000;20887.000000;46489.000000;5709.000000;3454.000000;11.000000;42917.000000;1511.000000;3968.000000;741.000000;16.000000;182.000000;10482.000000;1288.000000;18703.000000;235.000000;1152.000000;605.000000;2098.000000;12889.000000;2955.000000;2473.000000;2725.000000;6649.000000;14258.000000;7107.000000;54093.000000;146.000000;785.000000;2580.000000;10908.000000;4231.000000;866.000000;46234.000000;40.000000;8189.000000;40.000000;26834.000000;21745.000000;1509.000000;38079.000000;52206.000000;19501.000000;126.000000;61073.000000;1550.000000;3148.000000;6688.000000;4736.000000;25819.000000;18360.000000;16382.000000;35648.000000;6124.000000;17274.000000;736.000000;41536.000000;5561.000000;4547.000000;9703.000000;3785.000000;19785.000000;190.000000;9017.000000;7939.000000;51816.000000;5831.000000;2.000000;6882.000000;9239.000000;19875.000000;27509.000000;8694.000000;1492.000000;6391.000000;15576.000000;27370.000000;12558.000000;7019.000000;22822.000000;41708.000000;13231.000000;44880.000000;41768.000000;22464.000000;11474.000000;9007.000000;27660.000000;507.000000;23802.000000;1039.000000
