293158.999995;148173.552002;140964.176427;168114.984266;135789.519257;83625.550832;158010.865765;76190.819202;144194.394570;156495.063270;5553.607464;74830.832995;109697.819120;48478.830205;159320.343079;197820.308924;117807.102002;81281.839696;57158.271247;117574.895406;113491.573196;114129.287685;110168.136256;75870.236891;62760.228320;90603.986890;127806.094537;153232.403563;60102.120404;163897.686717;157981.976592;122353.451290;142673.540044;150277.565226;162525.762226;150069.475270;159013.948571;165849.857950;74281.165563;152479.968078;49946.942230;73483.903649;75465.404880;137514.360892;55222.743703;178510.175358;74667.988329;94762.184383;70846.716137;67872.423472;131704.811303;123214.312434;117692.099560;47171.528853;105789.014752;115881.013414;72977.206333;99800.476121;111793.993407;152212.203562;158843.163596;34920.200644;63950.744639;108098.018869;153124.268122;127911.162406;90144.175668;72402.956299;119845.265419;105176.805770;150459.915458;75838.729826;89463.461145;81505.508041;140940.153672;71601.818426;91428.596053;125070.962412;91087.760950;115438.325866;71639.573608;149490.526290;89876.318770;84067.177961;94303.465381;113596.090431;116940.089798;61899.381965;108226.511228;77691.733756;138906.741199;68604.323728;102881.549479;78032.673197;125446.620156;76887.086107;98608.638026;72554.923681;104628.506096;138107.383423;83266.453620;91957.718127;85860.447960;101346.111609;90608.738849;70716.280647;133679.240139;93722.577061;117967.770630;72367.042279;59299.360702;110974.554631;107140.683223;114535.319107;80045.313058;125506.271121;119321.951602;54199.552369;125220.744999;83435.760215;90246.285900;87676.946435;119042.999473;86629.100704;125829.527255;61449.669439;119132.636845;95864.816372;94431.069690;87325.131743;83753.803569;71878.034669;86130.223265;74493.766862;86291.974565;107617.160304;73855.583022;75012.231226;93084.316805;111619.792457;115156.879615;75753.422626;98458.959961;82874.827727;84425.686735;95051.450223;113697.974295;128201.573178;81840.240299;98247.973579;87387.445266;124774.187265;91801.365354
4808.000000;0.000277;7.080320;0.338102;3.287911;723.261014;1.562291;0.080644;24.394310;29.984144;26.675702;19.341023;206.802836;994.218054;0.000004;0.003690;33.442209;136.829241;0.272773;5.191518;45.625178;28.208185;573.358120;4597.357264;2776.430598;22.473003;29.187945;214.119240;42.241206;0.007408;158.189424;51.570573;166.762357;40.256061;7.914853;85.691773;71.523221;17.992587;3.354618;25.315569;3.465683;1194.914234;86.754345;11.753883;891.793752;11.306663;381.394458;463.891317;36.501457;246.209522;6.091943;49.500349;0.896090;1765.975062;51.318454;448.743060;1027.315579;465.073783;35.011960;27.125465;37.863383;720.855495;2788.599667;207.906408;36.881589;112.269700;261.693715;1501.772966;275.095498;3.578905;0.996888;141.496535;561.050393;2067.156229;61.727945;1493.922301;106.866666;55.128086;932.924636;310.698266;434.911812;113.353816;39.941070;281.623725;58.229628;948.665780;316.387817;569.294947;128.590928;116.277162;47.911407;873.383425;8.656992;21.372370;327.037383;111.429747;462.168185;1044.315310;210.179205;32.832038;452.259796;716.649509;73.912113;153.365407;180.404324;477.773458;13.720413;483.531355;465.100658;374.290566;959.449987;911.427311;328.114500;51.326705;863.208018;17.569961;47.748609;331.081615;42.031881;231.130653;317.359913;658.643175;62.160521;686.478251;210.173928;232.464777;26.070484;339.656725;77.512153;67.935568;505.124835;1280.031031;300.260892;561.788302;42.241248;188.837566;1760.187842;574.473815;643.523657;0.033306;929.078960;1415.754919;452.492879;748.912110;598.238262;171.732256;18.601470;229.679540;866.187949;209.607632;492.774158;58.516792;384.937923
100656.000000;821.371463;9980.514069;3588.322073;9603.333298;18880.230669;4975.830175;7011.865736;8851.298236;14208.128717;457.280576;4054.105397;20105.319845;1929.510176;670.681760;1265.787320;7948.548649;13495.451390;4411.590310;4885.283617;5395.790344;6671.866075;8112.542582;3406.347612;4415.334857;8375.523750;7930.364742;9573.865141;2526.320970;2067.534921;14051.665879;7720.529499;15709.514499;1315.599085;9604.415354;16873.961830;18093.102299;9688.473218;1151.611929;9373.206027;16897.385989;10623.176041;5636.311742;8251.036781;5816.521083;10577.821326;20069.260813;18588.154057;8358.485147;19138.123179;4368.541638;8299.282671;892.115936;6301.248967;5549.502857;22984.226865;14820.603991;24462.611854;7674.284931;8225.070436;13816.927058;29430.616490;13480.678415;26529.414267;11911.139066;19061.903207;20893.693820;10752.141468;27669.723746;1113.703681;851.393395;6694.161787;19591.057235;12202.637386;11922.063783;14151.299639;10217.069785;6971.092428;19922.189246;21683.942145;10591.015154;13939.564158;8445.436226;10128.385708;5883.699607;24051.901541;23828.203568;12152.091652;19665.735399;11235.901653;10485.349648;15712.662224;4275.545218;2588.100880;14498.812627;6175.435312;19698.400407;8892.804549;18512.138017;7417.018351;24941.980502;15077.241422;9851.646740;10150.065869;10691.350504;23665.234292;6157.371216;22583.471170;18707.533431;34622.422978;15352.246477;18225.351893;10842.685080;8044.364065;17666.669905;7214.622541;7754.310033;10382.724973;7480.453227;24220.290399;19405.043195;22383.858053;16116.668726;18187.770411;16312.085682;9439.084027;12726.196867;16477.997544;5498.574862;6765.757808;8776.223038;15275.379288;12032.981644;8866.564773;8450.865315;13812.831746;12734.635860;10296.647679;14154.490099;13064.770725;23438.691116;18784.002534;18869.983964;22087.874801;18756.931482;17672.524757;6149.712833;21192.619906;15217.116950;13533.926733;16305.761077;12292.519812;9578.029634
52188.000000;3303.233665;4296.823415;4817.768232;5189.982358;14493.807716;7561.484727;8203.767640;3597.323097;9177.095806;173.912737;2220.238350;13082.698238;29.777976;3730.595364;2370.551080;4057.494285;4350.907052;5120.400854;2723.676477;3820.167104;6120.410629;4982.492465;827.353641;2307.875026;4055.717174;10002.126412;7506.555384;811.311493;919.704682;15510.747926;3062.840546;14911.459883;147.113080;6501.431054;10460.017563;10054.287841;4684.886866;177.466032;6655.323759;235.390539;5558.044935;4610.292356;4772.518042;2283.118945;5654.267170;8167.925365;7217.447292;9284.028049;11546.061920;4032.664895;4304.931592;268.945084;2077.493612;2349.533672;24007.781882;6923.766386;20632.553696;4447.215487;7470.827522;15546.687567;20560.822385;8240.064086;27756.320424;9916.231928;15789.112922;12355.621756;4843.849234;13846.859890;395.974984;1002.020555;3444.100569;10613.298123;5541.083550;12739.356897;8142.573146;7728.498977;5643.851437;18212.498252;24678.947627;7516.789512;9374.941426;6814.898933;6434.899172;3581.288474;15564.051919;23425.698271;8592.630806;12723.862367;8712.508070;6970.142996;13493.623621;3636.034958;2632.800629;7735.983359;3349.488350;14450.366904;7354.123126;17422.568847;4000.278022;13233.891785;8250.830189;8390.200445;5172.172621;5221.122687;15375.737121;3328.804751;11800.850018;13508.505867;15710.412884;7059.878272;10959.968393;6359.240597;4248.807652;9022.322648;6758.773271;5799.102177;8849.676175;7792.660586;12694.729215;10504.301986;10680.979371;9656.474104;12009.469355;8808.641009;4020.006059;5746.855088;16680.540818;3604.130938;4596.455468;4740.723749;10637.029716;7080.589986;4211.238056;8241.779697;7529.506831;6838.243211;5402.884197;7807.334846;14743.447159;17738.941576;10953.846147;19813.141060;14415.658166;10109.951644;12744.687134;5042.679099;14259.251259;7826.604189;13833.813517;8686.570240;10947.353247;8808.793584
33320.000000;1244.187972;5194.439877;5100.487267;7413.995011;13069.038220;4813.859300;998.837904;4225.332308;7481.624267;171.498564;2095.683346;10961.638474;507.481651;1470.266721;2407.887908;4685.507692;3667.944676;635.953830;2807.306182;3604.591632;2901.806484;5258.010081;1043.893999;2228.385615;2900.701264;5070.716227;5261.266536;1844.037856;2798.386501;9227.703123;4046.804792;11771.505159;114.893261;5819.889155;7456.854333;7563.718156;5780.236897;423.772991;4563.583237;240.711153;4399.298113;3241.579495;6761.373654;2281.962651;5074.944632;6586.814455;6855.153493;2293.921498;13079.668858;3126.628713;3554.173229;1200.661814;2409.935344;2821.165247;17447.137604;5187.025980;14142.150303;2666.463767;6182.791918;9438.599276;9004.644379;6240.921869;15371.775059;6206.290346;10806.012630;12006.399568;4193.385698;10347.059593;1162.151277;1592.465141;3675.433758;9855.685630;4604.060614;9834.912713;7852.725334;4918.655192;4135.603846;15988.393532;14991.749792;7298.178402;8751.241787;5164.580353;4645.392291;3408.775488;9673.123148;15121.691101;7915.000798;7051.213107;7128.215109;6364.974807;10604.553603;3296.156878;2785.854452;5519.754921;3600.772023;13510.639291;5216.015190;11733.068702;4666.811645;12190.602336;8049.634236;7031.443016;5121.401653;3986.579588;10807.808749;3565.091466;7181.567074;8280.739085;9416.039818;6356.006186;8315.186381;6016.554163;2343.779079;7755.156252;5476.903314;5929.739979;6742.070927;6711.298871;5469.390097;8383.868468;10249.260338;5796.543688;10978.744909;5632.679920;1988.205713;4178.994787;12442.947357;3874.488393;4958.928216;2958.161067;8417.467953;6305.844687;3777.623293;5598.501801;7462.697734;6440.976812;5106.472187;5015.895573;1656.430425;13622.523019;10032.871766;14833.896003;12455.198990;9993.699582;8890.321829;4566.170433;14402.166470;6853.094036;8784.435482;8283.947107;9445.683056;5571.037901
22208.895259;1783.278979;5999.513103;3391.190420;5512.575472;1185.742785;5064.005773;11869.861092;5357.808509;5542.621252;361.512845;2451.851791;10374.111689;1216.149910;2441.987220;5591.489217;3191.456972;1868.490736;234.996865;3971.167991;2889.999445;3066.321329;897.452029;4719.899036;1548.227551;2216.605187;2651.734421;4367.420707;2022.305287;7941.370827;7148.190366;2834.708660;6797.498951;1595.157537;6145.256110;6999.647877;11679.917449;6110.110620;2902.937301;8542.661318;639.398545;2832.099496;1914.368935;9608.638922;1769.983056;8061.300263;4772.035485;2739.331614;7281.907028;5946.448622;5003.296147;2799.190729;4544.093182;1110.613680;4858.984375;13438.414164;4845.926456;11113.189745;2289.493736;5933.608089;7790.951381;3945.068124;5644.903016;14193.144776;3816.228188;9633.715459;6603.232223;2460.676912;8396.267900;5041.967814;3927.614575;2713.199440;7426.149105;3061.065593;5643.612545;5951.627672;3570.396540;3662.608292;7430.746030;13561.319756;4207.683795;5324.721368;4226.490161;364.361826;3853.228954;8888.976942;14842.632255;5759.063796;9568.263594;4826.572073;3676.124740;8765.275634;3466.653885;3133.652791;6198.750542;2946.884191;7263.431795;5267.520039;11156.561747;5112.148782;6946.138589;5333.901852;3434.326143;3443.772652;5138.718814;8540.126343;6639.864982;8276.709091;10332.411572;6300.869618;5220.792317;7275.180247;3450.908688;5645.122214;6491.170983;4268.285036;4242.783197;4725.801633;4836.198201;9303.941228;5354.004952;7929.022218;7597.386833;7677.137928;5379.486831;1182.286122;6605.458203;9493.273185;3780.056774;3549.467710;8266.831062;7286.067802;2848.946873;3162.797068;6158.286042;4728.901290;3826.672182;3561.739600;3700.039786;3132.558256;9852.111531;8549.394359;11791.358129;9938.704281;7961.265485;6831.580790;4346.097306;7519.595630;5109.334338;8782.194871;5757.983285;5893.024025;6287.965449
46392.000000;472.561545;436.543079;149.195085;110.108826;202.597905;1038.993586;311.419081;256.584446;755.860910;171.585808;728.690208;6422.445623;772.323352;794.154145;407.603023;242.608787;709.779593;1292.227654;550.214546;684.165735;225.345208;329.048866;1074.864307;1675.707261;297.642218;266.076807;1500.421139;2489.183855;831.145860;3838.408412;1173.270651;4690.702975;1214.948366;931.608197;2675.053146;6479.183945;962.875810;1953.310563;4433.156767;72.866486;2139.514315;1299.777744;1210.844910;1583.026385;2697.848844;1572.236283;1855.090626;496.378334;1655.349951;2278.809545;318.848309;2399.403558;1548.147237;5353.518769;7481.798399;1548.560133;9279.178798;358.324340;699.972461;2787.252732;23623.365599;3439.584424;9296.933721;733.366395;6868.875798;1440.601137;4140.548456;8299.699188;1225.543010;1649.343699;2644.861045;2180.586143;3555.884848;1395.115676;3855.566130;2835.434856;839.807303;6290.818685;7080.692316;1532.574256;2532.646301;1264.690119;147.465359;3527.468401;6518.198283;6627.575538;4624.073087;7404.715928;1574.717774;1088.159415;4022.902579;658.527656;736.582647;3134.799300;3167.358721;2941.310506;4953.929791;7017.036647;1794.099157;4720.816060;3612.870154;1464.434532;2085.554382;6466.792499;8636.755545;4510.153254;7332.367195;8345.707407;12616.746285;4174.595220;4113.160414;2041.866511;3971.512102;2729.944148;801.687293;1803.276763;2450.763006;1554.377686;7263.126457;5023.443209;3046.543548;5822.675593;6353.745360;3804.291405;3014.061385;4453.259040;4588.371424;3117.613869;2936.927498;8796.227839;5829.568613;2237.715548;7355.839769;2266.685704;3232.493381;3677.847090;5239.538914;2647.507666;1878.422017;6190.868023;3913.010565;3947.653757;4838.183345;4019.258822;4112.233554;1062.048099;4047.560438;7614.452948;3348.672960;4826.344826;2604.722567;4675.878962
31464.000000;1106.326723;929.690965;666.317992;448.623141;276.356160;2223.812357;32.666562;436.805363;1523.163058;60.384141;701.369449;5277.457671;47.945215;2469.940160;1311.796890;361.464614;709.733602;600.406368;715.737083;574.705543;431.399669;279.797276;711.361313;2421.145112;263.622078;414.683344;1791.487603;1227.415462;1686.420723;2430.318255;1652.959309;2947.215853;2376.320168;1857.774110;3341.988556;5837.855583;1251.602054;1878.393144;2737.716166;95.391544;1823.927508;798.396882;1877.123126;949.449378;4316.323138;2031.202809;1835.308202;467.627463;2337.128567;3295.358705;346.073930;3140.716799;720.434135;3546.631078;7987.086815;1683.662404;7938.029302;378.574121;801.308370;2794.579504;12087.389109;2895.905460;6886.353256;727.719751;4380.307086;1468.409996;1482.490108;6884.146274;1261.337406;2904.875357;1127.838211;2900.502101;1952.381741;1616.947113;2005.078977;2348.051105;702.258481;3867.508505;6514.418213;1022.154718;1798.516494;1479.107416;304.304666;2175.362984;5257.359300;6458.067708;4001.062498;4256.914795;1187.597712;811.767989;3629.228366;918.496442;987.198997;4234.925345;1414.526703;3868.875519;1633.897051;7545.822365;1790.220311;5344.516996;2511.829317;1212.388240;1304.264732;2958.730281;7033.993348;4274.468732;4830.669976;7156.652825;7465.837864;4379.669035;4842.080136;2091.464452;1445.730676;2916.064127;669.984615;970.877718;3006.824753;1262.478269;4728.639248;4407.022835;3512.949045;5217.527995;4950.608854;4307.073923;2766.217858;4438.533759;4818.334547;1556.818720;1298.502299;2298.751162;4195.997907;1775.073834;2948.119588;2013.832582;2281.735236;1148.709939;2302.163983;2380.511507;1480.531609;5807.471305;3048.762110;4039.360807;4702.952623;3467.706217;4438.252639;1036.046183;3881.343672;4675.393206;3676.927248;3770.198504;1879.744963;3119.819756
22072.000000;757.821546;979.507710;1583.401041;684.920323;479.276138;2188.667706;393.596927;356.826339;2069.534783;71.321738;582.808881;3536.077348;332.519986;1371.277319;1999.489372;353.429150;774.233334;177.454712;1160.494363;523.614927;443.394464;172.805218;985.706085;2751.652504;610.012408;369.594529;1849.677001;773.672604;2136.271269;1549.455063;2112.020080;2563.437840;2168.692128;2786.647901;3209.661252;3418.248894;1297.144634;947.169459;2490.538405;256.072349;2453.625480;606.985220;2331.088856;889.475702;3803.798274;2436.836520;2157.357254;788.843300;2523.268100;2737.308552;645.007680;1871.158742;719.323047;1768.017426;5519.090993;2308.877510;5055.266607;621.080522;725.603630;2378.585658;6937.756047;3199.011784;5346.410861;943.007612;3115.228626;1795.488919;1535.359365;4799.249134;878.260627;2263.080250;1059.030511;2796.997061;2139.970274;1401.910401;2343.407973;1867.795041;762.943640;2520.709514;6410.186371;1243.474206;2192.300315;1225.867019;376.363858;1317.777680;3722.578763;5347.956562;2945.118812;3458.040012;1365.489200;1168.011303;3451.700792;1188.525564;985.590593;4135.177285;1264.718443;3404.708930;1833.029878;6512.109402;1415.565520;4888.671311;2694.904467;1197.860509;1650.046601;2302.022136;5691.341009;3023.858127;5037.618006;7834.320852;6996.533683;3309.920905;3240.430694;2218.007614;2434.872487;3318.267359;625.496023;1050.107728;2157.579374;978.378646;4667.668931;3882.671207;3196.113412;6481.384929;3667.732848;4171.565881;2342.710640;3044.421025;3705.137129;1143.999311;1335.999927;2533.085552;3152.142736;1580.551444;2437.980629;2100.052338;2555.970907;1515.302122;2119.028812;2436.184936;566.655269;4074.554501;2594.819089;3956.873173;3487.824372;3300.325930;3841.554102;962.329618;3736.767047;3551.167370;4160.945156;3277.011091;2002.075622;2214.500457
50964.000000;2923.670294;3981.541601;3603.073581;1968.100179;1270.075115;4474.309392;8190.277770;2145.888720;3678.700077;31.182946;1289.932915;11265.214507;172.789243;4108.610635;6194.557904;1835.199052;3321.522538;214.284330;2010.071591;1346.142688;1002.847937;569.263093;1441.866691;5469.237559;2117.248743;1344.545307;4492.731776;1428.956391;6583.011332;4580.823564;5710.536011;7752.512750;6638.847042;4192.787489;6532.914404;8003.773402;3025.803134;973.879794;9128.732878;157.294434;3956.718368;1835.199415;4736.136993;1784.432469;6351.892473;6126.000802;4463.195403;6145.714857;5583.806108;4476.452766;1733.991226;3361.568045;1812.413080;4429.379075;16405.936614;6720.230451;16505.032137;1500.308142;2272.163668;5568.493371;15403.810397;9423.284090;15313.356579;2418.090662;8427.183787;5124.647827;3862.322968;11957.017680;3792.604778;5899.491281;3096.260677;7906.260192;4568.224613;4206.140395;6208.732032;3945.899398;2155.092387;6619.358590;17711.355710;3416.857182;4936.516292;3491.331253;1108.514574;2737.638426;11472.832473;16529.812903;7297.175189;9596.060086;4382.016686;3082.813362;9083.666798;2814.488991;2079.151760;13422.217908;3437.167020;7086.047467;6627.641270;15287.907666;3342.879251;10409.292859;6115.694776;3694.548633;3419.366936;8073.939112;14200.169543;5803.672093;16151.457278;17664.399584;15365.083569;9923.292341;8209.614295;3956.806435;8902.555929;10249.422622;2179.054978;3136.608617;4469.416854;3462.722469;14666.234272;9526.987381;8025.460098;15740.640261;10078.683285;9164.004629;5792.623799;8211.508694;9419.932608;3298.047981;3867.616412;9497.422986;8219.772197;3142.319107;6222.889576;5744.351965;5904.102904;4938.970075;5642.808879;6718.732005;3093.965966;12540.149907;7840.611473;10256.248248;9989.294578;8397.194097;10008.691915;2521.888504;8863.062267;9374.051728;10308.049017;8269.486308;5625.897483;7125.485600
