421497.000000;1306135.000000;24644.000000;104691.000000;26184.000000;200867.000000;41450.000000;196242.000000;14627.000000;246056.000000;299699.000000;41178.000000;181914.000000;52.000000;60280.000000;62492.000000;115832.000000;53020.000000;43284.000000;317714.000000;292379.000000;246290.000000;212883.000000;101997.000000;51669.000000;12028.000000;117024.000000;40183.000000;93021.000000;48518.000000;111130.000000;112356.000000;9287.000000;61423.000000;104557.000000;262789.000000;157983.000000;273517.000000;154304.000000;137240.000000;488344.000000;99226.000000;387698.000000;21477.000000;125260.000000;66718.000000;313666.000000;140420.000000;389436.000000;21047.000000;474724.000000;184739.000000;119192.000000;261682.000000;178910.000000;165561.000000;515187.000000;28774.000000;111610.000000;138149.000000;217081.000000;49002.000000;2688.000000;25662.000000;1271.000000;84198.000000;423442.000000;75431.000000;466134.000000;538565.000000;237.000000;15200.000000;99280.000000;137632.000000;79270.000000;61361.000000;218614.000000;292891.000000;314294.000000;345590.000000;8127.000000;1507.000000;20757.000000;210371.000000;40141.000000;155273.000000;8133.000000;86382.000000;14980.000000;31867.000000;50683.000000;25453.000000;227483.000000;326835.000000;70490.000000;5557.000000;647121.000000;8072.000000;284074.000000;5198.000000;119496.000000;49197.000000;238811.000000;379740.000000;45138.000000;6073.000000;27392.000000;78478.000000;89110.000000;125883.000000;144464.000000;16469.000000;297135.000000;51143.000000;184085.000000;359922.000000;495439.000000;179025.000000;204488.000000;245.000000;38486.000000;47091.000000;38673.000000;153002.000000;249904.000000;312792.000000;501912.000000;388424.000000;140255.000000;89124.000000;57282.000000;18130.000000;129999.000000;585822.000000;67125.000000;147470.000000;290046.000000;137701.000000;211734.000000;84717.000000
970.000000;12012.000000;5.000000;477.000000;55.000000;531.000000;73.000000;300.000000;683.000000;116.000000;1868.000000;1628.000000;259.000000;0.000000;126.000000;88.000000;425.000000;203.000000;1424.000000;1428.000000;768.000000;3386.000000;457.000000;3337.000000;358.000000;186.000000;429.000000;47.000000;1150.000000;284.000000;206.000000;717.000000;10.000000;347.000000;311.000000;835.000000;2104.000000;277.000000;829.000000;843.000000;1097.000000;121.000000;188.000000;1607.000000;2447.000000;367.000000;1178.000000;1129.000000;738.000000;75.000000;69.000000;195.000000;613.000000;542.000000;293.000000;338.000000;403.000000;43.000000;1809.000000;789.000000;1195.000000;531.000000;55.000000;365.000000;3.000000;2017.000000;69.000000;791.000000;1150.000000;64.000000;0.000000;737.000000;1110.000000;1363.000000;421.000000;64.000000;670.000000;397.000000;3014.000000;2611.000000;61.000000;3.000000;50.000000;84.000000;121.000000;3005.000000;268.000000;112.000000;19.000000;735.000000;267.000000;93.000000;1959.000000;198.000000;4694.000000;18.000000;69.000000;29.000000;3334.000000;70.000000;923.000000;357.000000;104.000000;656.000000;866.000000;41.000000;471.000000;152.000000;154.000000;340.000000;1449.000000;161.000000;2170.000000;64.000000;582.000000;437.000000;994.000000;618.000000;32.000000;2.000000;4827.000000;869.000000;72.000000;558.000000;906.000000;284.000000;570.000000;2619.000000;147.000000;144.000000;119.000000;721.000000;281.000000;1523.000000;21.000000;261.000000;1344.000000;1687.000000;818.000000;1894.000000
69788.000000;293747.000000;1455.000000;17640.000000;2741.000000;38059.000000;4485.000000;25173.000000;1524.000000;24729.000000;98385.000000;69605.000000;21769.000000;12.000000;6541.000000;5713.000000;16571.000000;9175.000000;8713.000000;67435.000000;33988.000000;53789.000000;33798.000000;24349.000000;9077.000000;2080.000000;22826.000000;4690.000000;19214.000000;8637.000000;16262.000000;21840.000000;1064.000000;12650.000000;7190.000000;33210.000000;37379.000000;32394.000000;20595.000000;27690.000000;55858.000000;11006.000000;51863.000000;1349.000000;19966.000000;10375.000000;62678.000000;21680.000000;65530.000000;2569.000000;21533.000000;16967.000000;25394.000000;36374.000000;14299.000000;19854.000000;48631.000000;3276.000000;26320.000000;25950.000000;41811.000000;8718.000000;775.000000;4711.000000;207.000000;18170.000000;13686.000000;16194.000000;77918.000000;15059.000000;57.000000;1018.000000;20427.000000;29072.000000;15499.000000;9833.000000;91896.000000;40410.000000;37165.000000;37735.000000;1124.000000;239.000000;2275.000000;20139.000000;7622.000000;34749.000000;642.000000;11875.000000;1610.000000;6549.000000;4496.000000;3820.000000;62708.000000;41160.000000;15924.000000;665.000000;34919.000000;1080.000000;58430.000000;669.000000;32434.000000;9130.000000;18327.000000;67646.000000;7699.000000;931.000000;5359.000000;13210.000000;12146.000000;14467.000000;31656.000000;2494.000000;63200.000000;2320.000000;27252.000000;44449.000000;66189.000000;32221.000000;10111.000000;63.000000;2740.000000;8700.000000;5104.000000;24030.000000;44929.000000;34639.000000;68816.000000;56725.000000;12661.000000;8545.000000;8660.000000;1312.000000;22054.000000;96835.000000;4549.000000;14626.000000;60105.000000;12003.000000;54643.000000;8182.000000
48353.000000;153045.000000;318.000000;9247.000000;1471.000000;18819.000000;1580.000000;13690.000000;484.000000;7355.000000;51393.000000;43683.000000;11953.000000;1.000000;4526.000000;3588.000000;19306.000000;4671.000000;3955.000000;34938.000000;21226.000000;24812.000000;19859.000000;11657.000000;5092.000000;524.000000;10488.000000;3385.000000;7628.000000;3451.000000;9241.000000;10474.000000;256.000000;5952.000000;8265.000000;16046.000000;26631.000000;17615.000000;14904.000000;12242.000000;34367.000000;8723.000000;25227.000000;444.000000;15271.000000;6311.000000;47245.000000;15989.000000;36707.000000;993.000000;17064.000000;10121.000000;11128.000000;20383.000000;6022.000000;12275.000000;27961.000000;1192.000000;18595.000000;12132.000000;21633.000000;4092.000000;176.000000;1542.000000;69.000000;14325.000000;7317.000000;7823.000000;49690.000000;17720.000000;10.000000;381.000000;10550.000000;13170.000000;7309.000000;5877.000000;38965.000000;26220.000000;27188.000000;24672.000000;155.000000;88.000000;1253.000000;8146.000000;3715.000000;19063.000000;200.000000;5512.000000;433.000000;2833.000000;2626.000000;1535.000000;33905.000000;19810.000000;7999.000000;317.000000;27946.000000;469.000000;33497.000000;177.000000;13443.000000;3793.000000;10563.000000;33980.000000;2858.000000;148.000000;1815.000000;7296.000000;5051.000000;9450.000000;16871.000000;819.000000;49242.000000;2095.000000;26660.000000;29524.000000;40425.000000;28126.000000;3093.000000;29.000000;811.000000;3225.000000;2875.000000;13235.000000;23760.000000;21842.000000;31854.000000;33021.000000;6995.000000;5571.000000;4613.000000;477.000000;10114.000000;50864.000000;1685.000000;9321.000000;33539.000000;2056.000000;24781.000000;2683.000000
31655.000000;105997.000000;378.000000;8384.000000;927.000000;14853.000000;1439.000000;6617.000000;342.000000;4893.000000;36187.000000;26672.000000;9191.000000;2.000000;2499.000000;2377.000000;2222.000000;3759.000000;2876.000000;34269.000000;15285.000000;20757.000000;16697.000000;8528.000000;4028.000000;470.000000;5749.000000;2289.000000;5908.000000;2465.000000;8471.000000;10249.000000;293.000000;5114.000000;1180.000000;10544.000000;20963.000000;9270.000000;8901.000000;10756.000000;24416.000000;6152.000000;20227.000000;244.000000;9193.000000;3882.000000;32588.000000;10184.000000;26488.000000;829.000000;13969.000000;8466.000000;7989.000000;15581.000000;3869.000000;10011.000000;18579.000000;1083.000000;14746.000000;10075.000000;19770.000000;2866.000000;160.000000;1340.000000;71.000000;11388.000000;10245.000000;7304.000000;31503.000000;12449.000000;8.000000;164.000000;7040.000000;10442.000000;5962.000000;5516.000000;17182.000000;16866.000000;23899.000000;16578.000000;73.000000;51.000000;847.000000;6943.000000;3071.000000;14516.000000;130.000000;4041.000000;468.000000;2088.000000;1867.000000;1313.000000;23395.000000;16078.000000;5844.000000;197.000000;23574.000000;297.000000;27604.000000;51.000000;11210.000000;2637.000000;8022.000000;29800.000000;2481.000000;50.000000;1496.000000;6803.000000;3156.000000;6093.000000;11121.000000;722.000000;35298.000000;504.000000;18357.000000;19976.000000;33444.000000;18757.000000;3160.000000;10.000000;545.000000;2728.000000;2015.000000;10776.000000;16664.000000;16936.000000;25072.000000;20286.000000;6050.000000;4688.000000;3078.000000;172.000000;5943.000000;37558.000000;1473.000000;8328.000000;22058.000000;1669.000000;21474.000000;1940.000000
15064.000000;89471.000000;554.000000;5791.000000;1177.000000;12322.000000;1829.000000;16540.000000;284.000000;5695.000000;21788.000000;20376.000000;7361.000000;10.000000;1791.000000;2226.000000;1982.000000;3081.000000;2031.000000;18399.000000;12042.000000;16625.000000;12309.000000;6692.000000;3188.000000;375.000000;6672.000000;1523.000000;3845.000000;2111.000000;5156.000000;6164.000000;286.000000;3410.000000;13690.000000;11064.000000;15826.000000;23117.000000;13355.000000;7122.000000;20366.000000;4847.000000;17504.000000;952.000000;9076.000000;2840.000000;28839.000000;11924.000000;28615.000000;821.000000;16965.000000;7052.000000;6447.000000;10291.000000;6208.000000;7456.000000;13592.000000;1167.000000;12111.000000;7416.000000;12357.000000;2413.000000;100.000000;1032.000000;51.000000;8257.000000;24079.000000;3773.000000;21635.000000;15632.000000;29.000000;774.000000;5426.000000;7619.000000;4392.000000;3355.000000;23203.000000;27398.000000;9538.000000;9955.000000;251.000000;54.000000;649.000000;13025.000000;2035.000000;12034.000000;119.000000;4916.000000;476.000000;1371.000000;1397.000000;1036.000000;19279.000000;9530.000000;4600.000000;177.000000;13785.000000;274.000000;21072.000000;95.000000;5627.000000;2382.000000;11989.000000;26789.000000;1605.000000;134.000000;998.000000;3669.000000;4892.000000;6457.000000;8559.000000;615.000000;28531.000000;527.000000;17139.000000;31227.000000;23872.000000;17532.000000;10728.000000;36.000000;2106.000000;1913.000000;1764.000000;7811.000000;23633.000000;9539.000000;31752.000000;17538.000000;4707.000000;3294.000000;3691.000000;963.000000;8448.000000;28146.000000;2877.000000;6347.000000;18513.000000;4442.000000;12126.000000;1805.000000
15284.000000;105377.000000;708.000000;4569.000000;738.000000;12674.000000;3253.000000;9939.000000;407.000000;8470.000000;43954.000000;14256.000000;3743.000000;1.000000;1786.000000;1296.000000;1981.000000;2655.000000;4385.000000;11488.000000;6699.000000;7215.000000;10335.000000;5160.000000;3303.000000;474.000000;14482.000000;674.000000;2707.000000;4157.000000;3610.000000;5365.000000;386.000000;3892.000000;1002.000000;7811.000000;10172.000000;10699.000000;8434.000000;5622.000000;7751.000000;2837.000000;13845.000000;526.000000;8681.000000;1990.000000;21076.000000;7987.000000;25121.000000;740.000000;7509.000000;4043.000000;8866.000000;8609.000000;2274.000000;3647.000000;6462.000000;2141.000000;7338.000000;6946.000000;10898.000000;6752.000000;103.000000;1816.000000;68.000000;5984.000000;7094.000000;4187.000000;19556.000000;6026.000000;23.000000;375.000000;8949.000000;5070.000000;4937.000000;1420.000000;38529.000000;13054.000000;2013.000000;12952.000000;320.000000;82.000000;701.000000;7619.000000;1869.000000;8154.000000;171.000000;5051.000000;689.000000;3251.000000;1170.000000;990.000000;18367.000000;4808.000000;3864.000000;250.000000;7715.000000;317.000000;13185.000000;148.000000;3293.000000;4155.000000;5731.000000;10339.000000;1944.000000;244.000000;1682.000000;2549.000000;7415.000000;3226.000000;11632.000000;701.000000;18293.000000;1120.000000;7247.000000;15660.000000;14734.000000;8296.000000;7188.000000;15.000000;892.000000;2134.000000;1158.000000;7388.000000;14038.000000;8450.000000;25991.000000;19948.000000;3069.000000;1472.000000;4208.000000;381.000000;9914.000000;31331.000000;3634.000000;2880.000000;25706.000000;2079.000000;4970.000000;1783.000000
12678.000000;78198.000000;333.000000;3726.000000;825.000000;10122.000000;1682.000000;7525.000000;217.000000;7953.000000;30033.000000;11311.000000;3523.000000;2.000000;1389.000000;1593.000000;2641.000000;1942.000000;1829.000000;11710.000000;5990.000000;8641.000000;8525.000000;3514.000000;2085.000000;195.000000;7568.000000;500.000000;2838.000000;2027.000000;2927.000000;4661.000000;173.000000;2747.000000;1688.000000;9132.000000;8776.000000;9450.000000;5975.000000;5096.000000;6375.000000;2500.000000;14286.000000;326.000000;5769.000000;2626.000000;20900.000000;5386.000000;20097.000000;494.000000;9181.000000;3698.000000;6984.000000;7136.000000;2273.000000;3393.000000;5336.000000;1083.000000;7274.000000;5952.000000;10230.000000;2738.000000;47.000000;784.000000;32.000000;5470.000000;7492.000000;3090.000000;16097.000000;7723.000000;6.000000;147.000000;5235.000000;4621.000000;3614.000000;1184.000000;27853.000000;12755.000000;1720.000000;9922.000000;247.000000;47.000000;779.000000;6332.000000;1393.000000;6124.000000;85.000000;3640.000000;338.000000;1258.000000;1463.000000;618.000000;17058.000000;4877.000000;2727.000000;161.000000;7423.000000;221.000000;14602.000000;116.000000;4372.000000;2024.000000;5556.000000;10586.000000;1259.000000;161.000000;829.000000;2317.000000;4513.000000;3340.000000;8008.000000;347.000000;18739.000000;1144.000000;8584.000000;15178.000000;14272.000000;9074.000000;5572.000000;5.000000;801.000000;1367.000000;911.000000;5840.000000;14304.000000;6865.000000;20451.000000;15006.000000;2375.000000;1466.000000;2649.000000;231.000000;7049.000000;24182.000000;2423.000000;2755.000000;20772.000000;2844.000000;6164.000000;2138.000000
9978.000000;59941.000000;237.000000;3256.000000;500.000000;9132.000000;1267.000000;9408.000000;233.000000;6472.000000;22916.000000;8540.000000;2900.000000;0.000000;1085.000000;1056.000000;1652.000000;1752.000000;1857.000000;12022.000000;5186.000000;9454.000000;7087.000000;3798.000000;1921.000000;201.000000;7061.000000;452.000000;3165.000000;1858.000000;3078.000000;4147.000000;191.000000;2612.000000;2722.000000;7831.000000;6806.000000;12264.000000;6465.000000;4808.000000;5707.000000;2317.000000;12507.000000;496.000000;5229.000000;2276.000000;17399.000000;5731.000000;18247.000000;456.000000;7563.000000;3557.000000;5982.000000;6322.000000;1896.000000;2801.000000;5639.000000;855.000000;6039.000000;5270.000000;8963.000000;2658.000000;40.000000;740.000000;49.000000;4214.000000;6039.000000;3087.000000;12275.000000;7017.000000;6.000000;319.000000;4536.000000;5009.000000;3353.000000;1105.000000;23127.000000;13878.000000;2008.000000;7885.000000;118.000000;53.000000;531.000000;5311.000000;1365.000000;5505.000000;98.000000;3113.000000;301.000000;1383.000000;1199.000000;599.000000;13982.000000;5636.000000;2930.000000;114.000000;7312.000000;135.000000;11301.000000;83.000000;3811.000000;1929.000000;5067.000000;9856.000000;1077.000000;110.000000;761.000000;1937.000000;3620.000000;3125.000000;6521.000000;314.000000;13712.000000;863.000000;8057.000000;15804.000000;12737.000000;9039.000000;3606.000000;13.000000;1097.000000;1280.000000;846.000000;5613.000000;10998.000000;6918.000000;16374.000000;12776.000000;1755.000000;1126.000000;2211.000000;379.000000;6234.000000;21193.000000;1283.000000;2594.000000;16108.000000;2671.000000;6401.000000;2104.000000
22268.000000;135924.000000;591.000000;7859.000000;794.000000;20323.000000;3059.000000;28874.000000;428.000000;15553.000000;52709.000000;21068.000000;6874.000000;4.000000;1810.000000;1844.000000;1488.000000;4910.000000;4377.000000;25156.000000;14229.000000;22826.000000;17577.000000;11084.000000;5106.000000;612.000000;18803.000000;1333.000000;6467.000000;5033.000000;7022.000000;9709.000000;442.000000;5831.000000;11663.000000;14584.000000;19162.000000;34844.000000;18979.000000;11351.000000;15726.000000;5264.000000;26253.000000;635.000000;16417.000000;3881.000000;46179.000000;17074.000000;43727.000000;1236.000000;17501.000000;8157.000000;13434.000000;15131.000000;5413.000000;8205.000000;13981.000000;1997.000000;15913.000000;12193.000000;21285.000000;5810.000000;147.000000;1865.000000;48.000000;11328.000000;16140.000000;6106.000000;36330.000000;16441.000000;16.000000;299.000000;12693.000000;11676.000000;8107.000000;3244.000000;51760.000000;35283.000000;5147.000000;21320.000000;206.000000;78.000000;602.000000;12848.000000;3101.000000;17108.000000;151.000000;8017.000000;735.000000;3091.000000;2086.000000;1380.000000;35051.000000;14553.000000;8229.000000;192.000000;19518.000000;276.000000;25852.000000;108.000000;10150.000000;5053.000000;12246.000000;22057.000000;2982.000000;157.000000;1971.000000;5027.000000;9613.000000;6803.000000;19173.000000;779.000000;39081.000000;364.000000;20482.000000;37467.000000;32710.000000;22044.000000;8735.000000;18.000000;1400.000000;3404.000000;2107.000000;13259.000000;31055.000000;15454.000000;38926.000000;35163.000000;4257.000000;3230.000000;5508.000000;382.000000;14962.000000;52668.000000;2981.000000;6388.000000;41210.000000;8024.000000;16512.000000;4996.000000
