188;0;279;1306016;21741542
0;0;2;12011;103634
24;0;31;293742;3255875
2;0;1;153045;1854237
6;0;9;105989;1351774
21;0;7;89465;1199256
5;0;7;105371;927586
9;0;8;78198;781336
2;0;3;59939;690953
2;0;12;135924;1721974
