0;333;0;1;0;0;0;0;0;0;499;11;0;8;1;46;3;457;1;0;0;1;0;3;14;1;440;1;0;0;515;0;1;4;0;0;0;328;0;0;6;3;10;0;357;0;0;0;7;0;1;3;1;7;1;16;0;390;0;0;406;0;0;0;0;0;0;0;17;0;2;0;8;2;492;4;0;0;0;1;3;0;0;3;0;0;0;0;0;0;0;6;10;0;0;2;1;0;1;1;0;0;0;465;20;1;17;0;8;0;0;0;7;306;10;1;0;0;0;0;0;0;0;2;0;2;0;0;0;628;1;1;0;0;0;0;0;0;25;0
2;0;0;1;0;0;1;0;0;12;0;1;824;0;0;0;0;0;0;0;0;7;2;0;0;11;0;1;0;1300;0;0;0;0;475;0;605;0;0;3;0;0;0;1;0;0;1;0;0;0;0;0;0;13;0;1;0;0;5;0;0;0;0;0;0;1;1;1240;22;0;0;998;1;0;0;0;0;0;23;0;0;0;0;0;1;1127;0;1;1;0;0;1;2;0;0;0;0;13;0;0;0;0;0;0;3;0;0;3;0;0;0;4;0;0;0;0;0;0;0;0;0;12;0;0;9;0;0;0;0;0;0;0;5;5;1;1;0;0;1;0
0;1;1;3;0;0;1;246;2;1;2;4;9;0;8;40;0;3;1;0;0;7;7;226;1;10;3;1;0;10;8;0;3;2;4;2;1;3;13;0;4;1;0;0;0;0;7;0;242;0;128;1;0;7;9;4;217;4;3;1;8;0;267;1;1;1;2;6;85;279;1;2;9;0;3;0;0;1;350;8;0;5;0;0;1;12;3;0;1;5;0;2;4;273;0;4;0;286;0;291;6;0;211;0;3;309;0;6;0;0;8;277;242;2;223;0;1;0;5;0;2;10;4;249;12;2;0;0;260;0;0;0;1;293;325;333;4;0;6;2
0;1;2;0;0;1;0;2;3;1;0;5;10;3;11;1;2;2;469;0;0;19;18;3;10;18;1;0;5;4;0;0;493;472;2;1;5;4;3;2;78;1;0;11;0;4;2;13;8;4;11;1;474;3;323;32;5;2;167;0;4;0;7;0;425;5;473;5;73;6;188;1;30;10;0;98;0;7;16;14;0;0;0;3;0;1;366;1;9;419;3;7;1;1;0;5;0;5;5;1;3;42;8;1;67;7;0;9;1;2;18;3;6;0;8;0;12;13;1;0;1;21;2;2;5;15;2;5;0;1;16;23;451;9;3;9;2;458;3;1
428;1;37;305;3;0;475;2;2;166;0;0;3;4;0;33;0;0;0;350;2;0;2;0;0;0;0;5;29;9;0;2;0;0;11;0;3;2;0;97;0;11;4;158;0;12;0;0;33;15;9;2;0;14;0;3;1;0;2;447;1;340;0;0;0;126;0;4;98;0;0;8;0;0;0;1;299;2;0;0;1;8;455;0;0;6;0;0;0;0;13;1;9;1;452;333;0;0;0;0;0;0;0;0;7;0;3;15;1;41;0;0;0;0;1;2;0;0;6;512;4;40;1;0;47;1;0;203;0;0;0;0;0;0;0;0;110;0;8;0
0;2;0;0;0;297;1;0;5;1;0;1;4;333;0;9;389;3;3;0;0;7;0;2;302;14;7;6;2;1;0;3;4;48;0;0;2;0;0;4;258;3;2;5;0;8;0;362;1;0;2;3;0;11;64;19;0;0;11;0;3;1;0;0;6;1;7;1;86;0;32;3;23;350;0;246;1;2;4;3;0;1;0;304;0;1;5;0;1;6;0;0;5;0;1;3;3;0;318;0;0;142;0;4;363;0;0;0;15;1;1;1;0;0;0;0;3;179;0;2;0;0;0;0;0;12;351;4;0;0;349;353;2;1;1;0;6;1;14;0
0;10;0;0;0;4;0;0;408;0;7;0;0;0;0;53;5;2;0;0;341;1;0;0;11;1;6;587;0;4;2;0;0;1;1;0;4;5;0;0;6;460;389;0;0;0;0;10;5;0;0;529;0;480;0;4;1;7;0;1;10;1;0;0;0;0;0;0;32;0;0;3;11;0;1;0;0;0;0;3;379;0;1;0;0;1;0;0;0;0;0;0;613;0;0;0;0;0;4;0;0;5;0;6;8;0;305;0;345;0;0;0;0;6;1;414;0;0;0;0;0;0;0;0;0;1;6;0;0;1;8;1;0;0;0;0;1;0;406;0
6;3;17;5;364;0;3;0;0;57;0;0;5;10;0;33;0;0;0;2;0;0;400;1;0;0;1;0;14;13;1;270;1;0;7;314;9;0;387;50;0;0;0;25;0;3;449;0;4;12;47;0;0;0;0;7;0;0;0;2;0;2;1;467;0;20;0;6;46;2;0;7;0;0;0;0;2;2;2;0;0;3;2;1;398;11;0;524;0;0;21;3;0;0;1;13;316;1;0;3;319;0;0;0;3;0;0;149;0;16;1;4;2;0;0;0;0;1;232;1;260;261;0;0;184;0;0;35;1;0;0;0;0;7;1;0;3;0;0;409
3;0;2;0;0;10;6;1;0;3;1;411;11;19;298;2;6;3;16;0;1;427;0;4;14;376;0;0;5;11;2;1;4;4;4;0;17;1;0;9;6;5;2;7;2;6;0;9;0;4;1;1;12;5;29;102;0;4;197;1;2;2;0;0;9;2;5;4;59;2;65;3;261;9;0;55;2;239;2;291;1;196;3;5;1;6;15;1;416;4;7;322;1;1;8;4;0;0;6;1;0;202;2;5;34;1;0;3;8;12;304;1;0;0;3;0;361;9;10;0;0;14;422;0;13;261;7;1;0;0;48;15;20;7;0;0;2;8;3;0
7;3;459;29;20;1;6;0;0;379;0;2;2;1;1;49;0;0;15;9;0;7;9;1;1;1;0;0;490;2;1;14;7;2;0;6;2;2;4;472;0;0;0;455;3;236;10;1;5;344;6;0;0;0;10;8;0;2;14;17;0;17;1;7;2;409;2;2;35;0;15;1;4;0;4;1;10;0;0;0;1;11;2;1;9;3;6;18;0;0;415;1;0;0;10;264;8;0;2;0;12;6;0;2;21;0;0;4;2;543;2;1;1;0;0;0;1;5;89;20;3;90;0;1;156;0;0;314;0;0;2;3;9;1;0;0;258;2;0;25
