39;4676;232;237;27;579;0;14;90;29
9;0;6;11;7;6;3713;9;4;2977
4192;55;390;162;61;139;323;37;230;369
209;33;3889;61;32;1225;373;160;65;84
14;4;0;129;1536;12;98;1631;2188;230
14;63;1782;142;268;1821;120;313;187;711
80;73;31;4591;1;125;237;1;592;187
30;13;3;2;2822;3;223;2387;546;236
43;29;1372;57;231;3106;276;213;134;390
5;29;85;8;1707;44;139;2473;1382;77
