codebook size;format;pca;band width;f1 macro avg;running time
0000;21x14;0.100;1.00;74.827
0000;21x14;0.200;1.00;75.808
0000;21x14;0.500;1.00;76.607
0000;21x14;1.000;1.00;74.658
0000;21x14;2.000;1.00;75.657
0000;pca136;0.100;1.00;44.518
0000;pca136;0.200;1.00;41.538
0000;pca136;0.500;1.00;41.367
0000;pca136;1.000;1.00;40.994
0000;pca136;2.000;1.00;40.830
0100;21x14;0.100;0.00;26.602
0100;21x14;0.200;0.28;26.411
0100;21x14;0.500;0.67;26.540
0100;21x14;1.000;0.89;26.583
0100;21x14;2.000;0.87;26.580
0100;pca136;0.100;0.02;24.299
0100;pca136;0.200;0.37;24.278
0100;pca136;0.500;0.72;24.159
0100;pca136;1.000;0.84;24.144
0100;pca136;2.000;0.76;24.177
0200;21x14;0.100;0.00;78.582
0200;21x14;0.200;0.34;77.584
0200;21x14;0.500;0.77;77.386
0200;21x14;1.000;0.92;77.309
0200;21x14;2.000;0.91;77.149
0200;pca136;0.100;0.04;54.341
0200;pca136;0.200;0.41;54.359
0200;pca136;0.500;0.80;54.370
0200;pca136;1.000;0.86;54.534
0200;pca136;2.000;0.83;54.411
0300;21x14;0.100;0.01;108.730
0300;21x14;0.200;0.36;107.552
0300;21x14;0.500;0.87;107.793
0300;21x14;1.000;0.94;107.645
0300;21x14;2.000;0.93;107.633
0300;pca136;0.100;0.04;97.367
0300;pca136;0.200;0.42;95.725
0300;pca136;0.500;0.89;95.844
0300;pca136;1.000;0.92;95.613
0300;pca136;2.000;0.89;95.801
