0;0;1;2;0;0;210;0;197;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;1;124;0;133;149;0;0;0;0;0;0;1;0;0;0;5;0;0;166;0;0;0;0;124;0;1;190;0;0;2;7;4;2;1;0;146;3;0;7;0;0;0;1;0;0;181;0;0;0;0;0;0;0;0;0;1;0;1;4;4;0;0;5;0;0;178;0;0;0;1;3;0;0;0;2;131;145;2;1;0;13;0;0;196;0;0;0;0;148;92;118;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;1;0;10;0;3;0;0;56;0;171;0;1;0;0;0;0;0;152;6;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;4;0;155;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;1;0;0;2;0;118;0;0;0;3;152;0;3;3;0;115;0;0;133;0;0;0;0;0;0;93;0;0;0;1;0;0;0;112;0;0;0;0;0;0;1;0;138;0;154;0;0;0;0;0;146;0;0;177;0;0;0;193;3;0;0;0;0;0;0;0;0;0;0;162;1;0;0;0;0;0;18;87;0;0;1;0;0;0;153;0;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;2;2;0;2;0;100;1;0;0;0;0;75;0;0;3;1;131;4;0;0;0;145;0;0;1;0;0;0;0;1;0;0
0;0;0;0;0;0;0;0;0;0;0;0;444;0;0;0;485;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;585;0;0;0;0;0;0;0;0;0;302;0;5;0;0;0;0;1;0;5;0;0;1;0;0;0;0;0;0;572;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;2;555;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;89;0;0;0;0;0;0;0;0;2;0;0;0;490;0;0;0;0;0;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;23;0;0;464;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;406;0;0;1;0;597;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;1;0;0;1;0;527;3;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;306;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;18;0;2;0;7;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;476;0;325;0;0;0;0;0;0;0;0;0;0;0
0;121;0;0;40;1;1;0;1;0;140;0;0;1;108;0;10;6;1;0;1;0;0;0;0;0;0;1;0;0;1;146;0;108;1;5;1;6;5;2;0;0;103;1;1;126;0;0;1;0;0;0;4;4;2;0;3;64;82;89;0;3;110;3;0;0;111;2;0;1;0;0;0;2;0;0;1;0;0;130;0;1;1;87;0;99;1;0;0;0;4;124;0;107;2;0;0;0;1;0;0;1;2;2;1;0;0;1;3;17;159;95;96;0;1;0;0;0;2;0;0;2;1;0;0;0;143;1;109;0;142;116;0;0;141;0;2;1;0;146;0;0;0;0;0;1;0;2;0;0;0;3;127;105;0;5;0;0;1;0;0;0;13;0;0;4;0;118;0;1;0;2;0;1;119;2;0;0;0;1;0;1;0;0;0;3;1;3;0;2;2;10;0;0;0;0;113;1;0;0;2;0;97;0;0;1;0;2;3;0;0;102;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;111;0;0;2;2;0;1;0;0;92;82;0;0;0;2;0;0;0;0;0;82;1;1;1;106;0;0;0;112;3;0;0;0;1;5;1;5;5;0;0;3;1;0;118;109;0;2;0;3;1;0;0;0;142;0;0;11;35;1;0;106;0;1;0;2;2;0;0;113;0;155;0;0;0;0;0;0;0;0;0;0;0;0;124;117;1;178;0;0;2;0;0;0;2;0;3;0;0;2;0;72;2;0;7;2;0;4;4;0;0;1;0;3;0;0
2;2;17;0;3;2;1;0;0;16;2;0;1;0;3;0;0;2;1;0;1;0;34;3;0;0;0;1;0;0;0;0;0;1;88;0;0;0;0;4;0;141;1;0;0;1;1;207;0;240;0;0;2;2;1;0;8;4;5;1;0;2;0;1;165;1;0;0;2;3;0;6;0;1;1;4;1;0;152;1;10;0;2;3;0;1;7;19;0;0;0;0;0;0;0;0;0;92;33;0;0;0;0;12;0;0;4;2;0;8;0;2;1;0;0;0;0;0;2;212;169;133;0;210;0;0;1;2;1;0;3;1;155;1;0;2;167;0;0;1;0;0;1;0;0;1;197;2;0;4;0;78;3;3;2;77;0;0;0;3;0;1;50;0;153;0;0;0;0;61;1;130;0;174;0;4;1;0;2;1;0;124;0;0;1;128;177;0;120;0;10;5;0;169;1;0;0;0;6;0;0;2;1;0;15;1;0;0;0;0;0;0;0;9;3;0;5;0;5;1;0;0;2;0;0;159;0;0;0;1;0;0;19;3;1;1;2;0;4;1;10;0;0;0;5;1;0;118;6;2;0;0;158;0;4;0;5;2;0;0;0;2;0;1;99;0;0;1;2;2;126;12;0;0;0;0;0;2;5;4;189;2;0;3;0;0;0;193;4;0;3;4;1;0;0;1;0;6;1;1;0;2;14;1;0;2;1;0;0;0;0;1;0;215;0;0;1;166;9;0;1;5;0;0;19;1;148;1;2;0;4;0;0;1;1;2;1;205;2;0;0;6;2;10;0;0;2;10;0;2
0;0;0;0;0;0;0;5;0;0;0;165;2;0;0;1;0;0;0;0;0;0;0;26;132;0;0;5;0;0;173;0;121;0;0;1;0;1;0;1;0;0;0;0;4;0;0;0;0;0;0;0;2;0;0;0;0;1;3;19;0;0;0;2;0;1;0;62;1;0;0;0;7;1;8;0;158;1;0;0;0;0;0;0;5;0;8;1;148;2;0;0;6;0;0;1;140;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;1;0;117;82;0;0;0;157;0;0;0;1;1;0;0;0;1;0;0;132;0;194;1;24;0;0;77;0;180;0;0;0;89;2;0;247;0;0;0;5;20;1;0;1;0;0;0;0;0;0;3;0;0;0;1;0;13;1;160;0;0;124;1;0;0;1;0;2;1;5;0;0;0;113;2;107;127;94;2;0;0;2;0;1;0;121;2;0;1;0;0;0;1;0;0;12;0;0;0;0;0;2;7;0;0;173;3;1;0;0;0;0;0;0;0;0;0;0;18;2;135;3;0;0;5;0;1;1;5;107;0;176;0;0;0;0;0;0;0;0;132;6;0;62;0;12;0;0;0;0;2;0;0;0;0;33;0;0;0;6;162;0;0;0;11;0;0;1;0;5;27;0;0;1;1;0;14;1;0;0;0;1;154;0;3;0;1;106;6;0;51;0;142;193;141;0;1;0;39;0;4;0;0;1;0;42;7;0;0;0;1;137;0;0;7;0;2;0;209;1;0;0;0;0;0;0;0;0
181;0;108;247;0;1;0;0;0;123;0;0;0;0;0;0;1;0;1;1;0;0;16;4;0;18;0;0;0;0;1;0;0;0;105;0;1;0;0;0;0;0;0;0;0;0;155;0;0;1;4;0;0;0;3;0;3;0;0;1;0;2;0;5;0;2;0;0;0;1;0;0;0;0;0;208;0;0;14;0;64;0;4;0;0;0;0;153;0;1;0;1;0;0;9;3;0;6;14;8;0;1;2;174;0;0;205;0;1;5;0;0;0;0;0;3;234;1;2;0;6;0;0;6;0;0;0;0;0;0;0;0;2;0;0;20;5;0;0;0;0;0;191;0;0;1;4;0;0;1;0;5;0;0;2;24;0;0;1;193;0;4;118;0;2;0;0;0;1;99;0;3;0;6;0;1;0;10;0;2;0;4;0;0;0;2;15;0;6;1;1;1;0;3;0;0;0;2;5;0;0;166;0;0;148;3;279;2;0;0;0;0;0;0;2;1;9;0;14;278;2;1;209;0;0;25;1;0;0;153;0;0;48;3;0;0;0;0;5;0;13;0;0;0;0;0;0;1;0;1;0;0;0;2;167;0;2;0;0;1;0;0;0;0;8;0;0;1;0;1;7;0;0;3;0;1;0;1;0;0;5;0;0;0;0;0;0;3;0;1;6;0;6;0;0;1;1;1;1;0;2;1;208;0;0;0;7;0;1;0;0;0;0;0;0;0;2;4;2;0;1;0;0;0;85;0;1;3;0;0;1;0;6;0;1;0;0;1;0;0;0;2;1;1;0;0;245;0;204;214
0;0;0;1;0;0;0;296;2;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;103;0;0;0;0;0;0;0;0;2;0;0;0;0;0;95;0;0;1;1;0;0;0;0;0;0;0;0;0;2;32;3;0;0;1;0;0;0;251;0;0;0;1;0;0;0;0;0;0;0;0;0;149;0;0;7;0;1;0;276;0;0;4;0;205;0;0;1;0;234;328;0;0;0;160;0;2;221;0;0;2;0;0;0;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;139;0;0;0;0;110;0;5;0;157;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;9;190;0;2;118;0;0;2;0;0;0;0;0;0;0;100;0;0;1;0;0;0;0;0;0;0;0;169;1;0;0;0;0;0;0;0;1;0;0;3;0;0;0;2;1;1;198;0;0;0;0;0;0;0;1;0;0;4;220;0;2;118;0;0;0;0;86;0;0;0;1;0;2;0;0;0;1;0;0;1;0;275;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;109;0;0;0;0;0;0;0;0;0;202;0;0;0;0;189;0;0;39;1;145;0;173;1;0;1;0;0;1;0;0;0;192;177;188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;7;0;1;0;0;5;1;0;0;0;156;0;0;1;2;1
0;0;0;0;85;0;0;0;0;0;0;2;3;200;0;127;2;0;0;0;129;193;0;15;1;0;0;2;0;0;0;0;0;1;1;85;1;140;0;131;0;0;0;0;2;0;0;0;0;0;93;0;98;187;0;0;0;3;22;11;0;0;0;0;0;4;2;6;7;0;0;0;8;12;7;0;3;0;0;1;0;176;1;0;0;0;3;0;2;0;0;2;4;1;0;0;1;0;0;0;0;0;0;0;173;0;0;190;1;0;0;0;0;0;0;3;0;127;12;0;0;0;7;0;0;3;0;1;0;0;0;0;0;0;0;0;0;128;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;8;0;120;5;0;0;0;0;5;0;0;0;0;0;0;0;127;0;2;0;0;0;152;0;4;2;2;0;146;3;169;0;0;0;0;0;14;2;0;0;110;0;0;0;20;0;147;0;0;121;0;3;0;1;0;192;0;0;169;0;0;181;0;6;0;0;0;0;0;0;1;0;0;0;0;6;124;0;0;0;0;2;3;129;0;0;7;0;0;0;0;12;9;0;167;0;4;2;0;0;0;0;1;0;0;0;0;214;0;1;0;12;0;9;0;0;0;201;210;0;0;0;150;24;0;1;0;8;2;0;0;0;3;0;0;0;0;175;16;0;0;0;0;0;11;2;1;0;0;0;5;2;0;0;0;0;20;0;17;0;0;0;18;0;1;0;28;0;3;0;0;8;0;0;4;0;0;212;91;0;0;2;9;0;2;0;1;0;0;0;0;199;0;0;0;0
1;0;28;1;5;87;0;0;0;13;0;1;6;0;0;1;1;193;188;2;0;1;62;0;0;6;0;0;0;0;0;0;0;1;5;6;149;4;161;1;1;12;0;1;1;0;5;2;0;1;0;0;2;0;5;0;116;2;0;3;0;178;0;4;2;2;0;2;1;155;0;166;13;2;2;2;0;0;3;4;65;0;158;0;0;0;2;0;1;0;1;0;0;0;1;2;5;7;39;6;1;1;1;0;0;5;2;0;0;1;0;0;0;0;0;1;1;0;5;3;4;1;0;1;0;0;0;156;0;0;0;0;6;163;0;4;7;0;0;0;0;0;2;0;0;1;5;137;0;96;5;2;0;2;0;0;0;0;10;3;0;3;47;0;4;1;1;0;0;6;0;0;0;3;0;156;1;4;1;0;1;0;0;0;0;0;7;105;1;0;7;123;0;2;0;1;0;1;3;0;0;7;1;0;23;4;1;1;0;0;0;0;1;71;5;0;94;0;63;8;1;1;3;0;0;8;0;1;0;12;0;2;11;143;3;2;3;0;199;201;3;0;0;0;0;0;0;2;0;0;13;0;1;0;4;0;172;198;0;0;0;0;0;0;10;3;0;4;135;0;3;1;0;0;1;104;0;1;5;1;4;3;5;185;2;0;2;0;0;0;87;2;3;0;0;0;0;86;2;2;2;114;8;0;2;0;3;1;0;2;0;128;1;1;0;2;1;2;0;0;1;0;3;0;53;2;4;1;0;0;137;0;1;0;0;5;3;3;4;0;0;160;99;91;0;1;5;87;2;8
0;0;0;0;3;0;0;0;0;1;0;5;0;0;0;3;0;1;0;2;1;1;7;147;1;1;0;159;0;0;10;0;0;0;5;30;0;7;0;1;0;2;0;0;1;0;0;0;0;0;23;0;1;3;1;0;4;9;0;1;1;0;0;0;0;193;0;71;140;0;0;0;116;4;205;1;11;0;0;0;1;2;1;1;0;0;230;0;24;0;1;1;0;0;0;0;2;2;0;0;1;0;0;0;2;0;0;0;1;0;0;0;0;0;3;0;1;5;120;1;5;0;0;3;0;2;0;0;0;7;0;0;2;1;0;0;1;0;157;0;0;6;0;3;0;115;0;0;2;0;3;0;0;0;73;0;0;0;1;1;1;129;4;0;4;0;1;0;0;1;5;0;142;0;0;2;1;0;218;134;1;6;2;2;9;0;3;1;3;0;2;1;0;7;4;0;0;3;135;4;8;1;0;2;2;0;0;18;0;3;0;0;8;5;117;16;0;228;0;0;0;0;0;0;165;13;0;1;0;1;3;0;3;6;0;0;203;0;0;0;103;1;2;0;0;1;214;1;4;0;76;1;1;9;1;0;0;0;0;0;0;2;1;1;1;113;0;174;0;1;0;10;10;0;0;0;3;237;0;0;5;2;11;1;0;1;139;1;0;0;3;19;34;0;0;0;0;1;137;0;0;0;5;0;2;0;0;0;1;9;152;0;215;3;4;1;36;3;0;0;177;2;169;0;1;107;0;26;95;1;0;1;0;9;2;0;1;10;1;1;3;0;1;2;0;1;4;0;1;1
