3;2;44;5;4248;78;165;224;1148;6
3646;3046;6;10;0;8;6;5;6;9
384;328;194;66;43;176;133;257;224;4153
419;49;168;34;22;919;33;3867;464;156
168;206;3196;1890;7;11;143;0;188;33
169;228;372;167;51;975;72;1810;1572;5
240;45;64;1;55;23;3978;33;1416;63
340;257;1805;3768;20;15;4;5;11;40
325;265;178;163;29;3489;45;1012;301;44
260;86;2913;2443;39;72;9;83;28;16
