0.000000;1.000000;0.000581;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;0.000000;5.081220;0.089264;1172.987689;0.000000;0.000010;0.000000;6.352482;0.000000;1.000000;0.007701;590.588086;1168.386821;0.642313;0.000086;0.000093;9.008450;9.909152;0.000000;0.000000;9.580531;246.746538;135.740385;1499.284769;0.000000;0.190074;6.747962;0.000000;980.261705;0.000006;62.425286;10.984777;0.000011;3.984007
2004.016666;0.000000;15.509598;0.000000;0.000000;0.000000;0.000000;1828.983173;0.000000;0.000000;0.000000;0.000000;0.000000;6.746119;60.588006;0.000038;1888.324435;2.365527;0.000000;0.054797;0.000000;0.000000;0.947714;81.378853;0.000023;4.159491;6.706568;4.215237;3.784061;0.010609;0.000000;0.000000;6.914303;671.721652;1.853567;0.003559;0.000056;0.999941;2.283459;0.000001;0.000000;4.067603;135.053673;2.760017;7.555355;0.995899
0.000000;0.000000;0.003125;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;912.648871;1.091495;3.127028;0.000000;0.493720;0.000000;6.620754;1.000000;0.000000;9.357776;1328.716175;0.000334;14.781442;1.056452;0.000013;1.443673;0.000195;2.000000;0.000000;2214.570658;799.568984;318.616446;4.127798;0.000000;1.698135;0.189157;0.000000;0.100391;5.502462;7.744729;321.211778;1.328407;0.000003
0.000000;1.000000;2.668351;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;1.000000;0.000000;1.000000;110.073238;11.358956;0.818959;0.000000;5.420395;0.000000;1625.142150;0.000000;0.000000;9.357398;1524.485451;0.000036;1.904601;3.090679;3.640930;0.996194;1.097738;1.000000;2.000000;17.060777;1887.761390;165.324235;0.703466;2.023575;2.128201;0.002237;2.024281;0.000001;12.408263;10.111299;718.510241;3.889259;0.997696
0.436324;0.000000;93.963058;0.000000;0.000000;1.000000;0.000000;0.022278;0.000000;0.000000;1.000000;0.000000;0.000000;0.001715;387.413201;0.000000;0.000000;574.738099;0.000000;0.187142;0.000000;0.000000;1.025489;787.179810;0.115500;2474.526952;283.298888;48.444274;3.040200;2.248790;0.000000;0.000000;27.729585;211.696741;243.229096;0.000997;3.248460;1.599793;0.226602;2.934376;0.019232;630.884468;15.318477;18.120861;26.768540;1.581051
0.000000;0.000000;4.664175;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000;4.075672;3.360119;0.014906;0.000000;5.214641;0.000000;704.486283;0.000000;0.000000;29.347526;1062.282875;1.001211;5.887345;3.141548;1.576641;4.281008;1057.885834;0.000000;0.000000;1.584946;727.247689;310.066402;0.702968;0.002515;0.000000;10.290561;0.854868;0.002531;4.917225;775.172251;28.079808;1.270625;671.587827
0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;11.901662;0.000881;0.285139;0.000000;0.000130;0.000000;23.552496;0.000000;0.000000;0.023996;1886.800371;2.924380;4.352553;0.000004;0.000000;1653.563238;4.650112;0.000000;0.000000;4.518476;416.309664;143.271617;3.457893;0.000000;0.000003;1641.359915;0.000000;4.536387;0.000004;102.348370;14.142708;0.000000;0.000000
1.984770;0.000000;359.099595;0.000000;0.000000;0.000000;0.000000;1.000001;0.000000;0.000000;0.000000;0.000000;0.000000;0.000107;237.502642;0.213380;0.097008;236.741648;1.000000;0.189804;0.000000;0.000000;0.057023;691.322133;0.343469;31.124912;575.941344;806.626677;0.000012;0.002073;0.000000;0.000000;12.207824;194.978805;42.343576;0.002456;892.703859;688.198553;0.000000;912.806867;0.012666;86.013804;0.008164;64.197675;426.999902;1.279252
0.000000;0.000000;8.636871;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.655303;7.529088;0.008319;0.000000;2.153365;0.000000;144.703018;0.000000;0.000000;1697.330664;2347.320261;0.457801;10.529788;0.426031;0.010598;0.002637;15.304737;0.000000;0.000000;12.627064;1090.878123;373.590977;2.723490;0.996077;0.000000;0.842552;0.003147;0.654867;4.595462;94.934302;14.409468;3.254926;13.421064
0.000000;0.000000;632.489042;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000007;810.599569;1.593679;0.000000;921.654002;0.000000;17.678268;0.000000;0.000000;1.456602;470.100269;0.051403;76.056585;806.377144;330.490764;0.000046;1.647791;0.000000;0.000000;2.790580;201.138410;213.114824;1.073680;336.110037;0.000074;0.000044;294.687811;0.003453;654.118661;0.000126;0.000137;174.762827;0.004163
