0.000000;0.022318;0.000000;1737.891324;0.000009;0.000000;1939.783470;0.436031;0.224420;0.059038;22.170969;3.143950;13.697504;1.569406;130.580148;0.000000;29.344013;0.000128;0.159183;9.871929;1.678865;37.311469;0.197928;98.132500;0.303629;1259.561586;600.951711;9.171734;18.909134;0.325534;1.433696;0.791725;1.100520;4.176129
1584.120760;9.989165;1649.618957;0.000028;0.000000;1609.637273;0.005491;6.224653;0.001804;0.000398;0.819603;17.250184;529.398649;4.709485;0.788181;1133.143539;0.000664;0.000003;1.284186;0.225800;144.612094;0.072508;0.034311;1.912368;0.000002;0.000137;32.547600;5.907013;0.078429;0.283766;0.000001;0.197266;5.213711;3.921971
0.000017;8.545759;0.000142;0.151656;0.762685;0.942566;14.403188;17.705711;2.523088;1.021707;4.315409;1203.125806;341.558252;6.615525;8.568298;0.893271;5.871490;2.226578;5.039077;2.301891;61.679190;1462.585983;1.985719;10.051716;3.337641;6.405650;972.464379;65.427163;4.301376;3.463121;3.858855;66.471247;1636.106616;33.289227
0.012147;9.438176;0.000000;0.013490;1.083589;0.000000;2.100262;3.130190;1145.545031;2.486645;2.190796;25.619257;424.902624;28.521525;61.166096;0.000000;882.047033;1.476732;0.034670;2.661394;43.409813;51.419633;975.520972;107.482785;1.203501;0.770981;337.238411;544.249833;16.435845;11.819197;3.250765;56.281921;17.240438;1372.246249
0.184373;103.701310;0.979720;0.049352;0.005907;0.601293;0.018465;76.852915;0.000724;73.982760;8.723128;0.007691;183.449172;623.257864;5.016776;0.139362;1.198862;0.701108;1367.018413;8.930096;13.184722;3.525268;0.000006;4.978898;893.479513;0.005764;483.836890;12.171121;2.201906;710.972156;1259.865222;1.154380;1.790878;0.013986
0.000000;0.192842;0.000000;3.642999;0.001178;0.000000;2.911064;3.368112;13.457769;0.952020;8.370199;1.503891;210.374901;14.685175;1742.254896;0.000015;657.901216;0.646965;0.500275;4.679596;3.672220;3.459947;10.706150;907.379694;14.552806;4.733012;276.161197;446.587323;958.124977;20.752256;10.644459;24.822683;0.478601;73.481559
0.000084;0.021074;0.979500;8.120670;0.000000;0.852522;14.562992;0.001046;0.000221;0.000033;2263.801700;2.589834;222.773145;0.501535;169.848405;0.005140;13.666461;0.000927;2.315327;1849.607949;0.877822;2.940015;0.012381;213.855730;5.681521;3.308578;1126.835189;4.865044;7.084899;0.197395;1.489403;0.407174;0.465325;0.330957
2.271749;1021.338790;4.634501;1.790958;1241.876151;3.213008;1.260775;1331.499487;0.998361;61.018609;0.002013;1.935242;166.666889;649.495704;4.924836;3.663684;3.435272;903.059137;29.686598;0.017162;27.377048;7.207657;0.000954;0.886204;81.889384;0.082478;386.298708;6.102926;1.874177;127.057065;182.627579;1.212432;9.455599;0.138864
0.333856;9.386286;0.000175;0.124476;0.090190;1.869663;2.276857;29.427659;22.474859;5.089780;0.229087;5.792925;536.965227;13.670042;48.756172;0.808498;232.581956;0.001042;19.257379;3.377025;1546.139969;30.181843;5.072690;343.976936;8.830893;0.255117;530.466781;560.993518;43.286660;12.784982;20.285855;1770.190044;4.115430;41.906128
1.158375;363.365943;1.129104;0.285240;8.451810;0.000000;2.008214;478.327535;11.375914;1167.320406;0.011410;0.028180;83.852212;793.790009;24.780234;0.000215;12.652332;11.373169;105.811758;0.691307;7.270539;4.208905;2.717879;23.505082;534.769855;1.365727;267.995928;48.410467;2.385514;1126.270671;839.529444;10.693545;0.393300;13.069777
