7797.922240;11641.260028;16392.734257;5847.165481;3691.115458;8227.113659;10359.198902;6006.829638;13960.337829;21204.783343;10857.445002;6429.590458;23272.008653;5004.287066;3281.703852;9849.594117;3811.016903;1459.722194;6521.580593;7251.640206;4160.671989;5650.690619;10482.592770;12372.698204;7386.663864;6854.754944;16971.904510;4098.829869;16849.422007;5061.725485;3697.565386;16054.928976;11048.846094;7565.599388;4047.289851;5987.544835;5256.150327;2161.644932;5026.877739;5621.923711;15394.501807;7304.946695;2801.299170;7697.706248;14059.836081;11767.848422;6097.545830;2720.755456;4151.937619;8491.067459;5698.288164;12949.350483;15947.014954;3567.121867;6979.983156;4906.468278;9948.945831;4580.979591;3534.524207;4683.550915;8941.488853;14606.805525;1877.798681;4027.050191;4305.941321;10370.248105;8894.874742;10038.493676;6317.572946;4449.234014;3599.047076;6755.791886;7023.553946;13628.773629;6946.008726;4975.112882;2984.558301;10799.138293;3467.913208;6292.264584;9221.443988;4810.993298;1949.400664;7519.099897;2829.985971;3850.102288;4776.358156;16422.332837;1134.692059;2149.390057;6872.895988;7847.457573;11004.574341;5384.240455;8800.954158;4006.196680;8616.432843;3878.529532;6646.470519;5582.202102;6275.528397
0.000006;0.000104;0.000226;214.704446;152.696705;2.000995;0.000000;13.639388;0.000002;0.969533;0.038603;0.000000;0.000000;0.000022;0.045044;0.000000;0.000216;0.000000;10.076789;1.998162;1.967126;4.240595;5.691807;0.000023;1.565473;1.420559;5.730869;0.486633;2.109579;11.117923;0.948999;0.200291;2.880412;9.131655;0.000000;0.170093;177.439207;2.502627;0.000000;123.988609;0.026231;0.025973;0.143116;0.000000;2.224275;2.916754;20.281784;0.000000;94.789880;0.581197;0.000000;7.822036;1.946486;2.045740;201.605272;0.000000;3.112501;0.143914;0.017915;0.000000;1.455580;0.414778;0.000000;24.900025;0.001336;72.835262;235.206695;7.533428;10.431744;263.523568;1.812581;39.448766;5.428163;103.879931;1.427183;62.659310;7.520452;0.002927;0.000002;92.590871;588.677003;0.030706;2.927416;0.000297;0.000000;0.351763;4.711500;16.398206;0.001049;1.806783;4.548522;71.097265;40.202315;28.889885;230.207494;0.563356;2.153484;2.324233;1.140128;0.001314;1.448884
1300.259327;755.540452;344.380475;301.035475;4385.838734;135.674196;0.000000;380.138732;305.910995;280.410374;551.353639;2.922780;449.545667;1727.259493;1027.459660;567.474300;24.184189;1570.999934;1757.502132;559.973397;357.644993;122.441109;2102.100279;272.410203;309.545381;43.412226;1741.757709;2363.766974;677.175631;990.503541;16.483549;1007.289604;972.390752;1796.396585;134.241746;507.121601;5728.138816;1473.325404;32.714260;1804.040230;1215.965536;698.808538;2.433822;477.239441;1222.174204;812.769470;664.513849;0.098823;2225.615670;497.411584;211.423554;782.400758;762.855167;1176.700384;324.671947;0.000000;521.591194;778.772907;484.146484;527.480321;1916.575664;1166.852094;0.000000;420.395156;4.167689;1604.453376;1649.715421;1576.550033;1798.839939;973.673375;806.123725;2490.428763;1554.725144;2083.402671;170.436001;2555.891135;498.647629;804.368890;880.038601;1890.955803;1206.730271;806.971014;533.561716;1255.059943;0.998301;599.060236;478.148323;1536.770444;0.809958;33.709226;360.359327;999.562407;1326.720099;321.639304;828.324205;490.951985;2345.295748;701.875993;322.000595;22.073367;1702.298232
1521.377514;886.287765;903.990208;23.345789;2627.593878;29.387160;0.000000;341.740208;159.155682;401.241517;340.124916;1.411465;111.016321;1783.863144;373.582888;895.090720;1.875292;1800.000000;2050.099565;316.301616;35.660314;113.625628;866.471817;357.997812;171.765574;368.926418;1218.541583;1979.420694;543.334375;797.098630;13.236684;1066.696780;416.934964;916.428729;0.018139;616.383454;1625.484274;982.555987;11.082646;305.112617;492.828150;992.701181;0.978385;1157.119230;389.281360;678.734095;342.379368;0.830679;706.748624;272.889099;17.868995;907.409688;792.731714;485.045892;17.481453;0.000000;293.831035;1301.114414;279.995891;78.378141;2172.462266;514.519701;0.000000;953.091945;1.063519;933.186307;655.987108;452.113838;740.581940;557.575348;744.450090;1488.656073;1851.419133;662.371457;107.173869;855.107015;248.385251;778.413023;815.540005;744.311751;431.292572;1337.121458;614.344651;0.003234;0.000000;132.316274;193.437642;726.927423;0.839704;12.428318;266.601230;965.439263;1367.798988;125.245887;170.967784;254.944645;1951.344183;635.312302;344.492816;450.010140;898.111684
1012.704043;408.977674;892.346343;135.406431;2138.299356;64.820987;0.000000;270.461171;278.370685;239.653987;561.052606;3.919913;384.758649;1471.577263;295.132285;445.745619;3.101351;211.989428;520.752146;60.382916;32.039074;264.085520;245.260499;171.135113;110.632725;207.418814;1067.861469;1229.189595;539.197685;830.456759;4.769064;671.974828;275.783664;1033.161541;0.000035;555.737025;750.566274;463.486229;15.324381;202.663062;708.922748;984.022035;0.032208;1189.996920;307.518658;356.659082;310.614778;0.752213;591.794814;354.287627;12.271789;1060.694591;517.675414;553.104625;26.679608;0.000000;168.924115;1008.067565;234.952400;90.459950;1705.273075;461.649756;0.000000;635.118831;2.086375;1017.522744;448.053503;193.725122;563.361372;338.711552;411.101835;1398.563938;1658.182428;676.734080;167.915968;358.407817;253.178704;708.738194;515.095606;478.079747;389.957984;1253.230587;572.263352;0.173434;0.002675;153.250373;274.093164;737.932426;0.000000;6.383012;151.427709;678.507780;1729.950067;80.632156;254.507663;219.109454;974.427590;446.234476;287.808900;281.028810;726.950390
255.765284;168.853988;1308.369339;124.405307;746.487382;211.759756;1192.000024;96.483153;474.677873;346.285364;585.076398;4.199467;530.405858;1324.832976;275.549213;288.321957;0.000932;0.000000;1216.510232;2.066225;50.342610;83.090081;335.919683;896.613406;85.967939;170.548516;849.911661;805.032202;651.772666;468.051154;4.467666;495.881533;418.113421;510.007243;3.004400;190.870661;705.889158;167.455837;6.146739;844.757576;894.695387;804.567534;0.000000;621.023951;457.388205;329.687494;220.144206;0.002226;175.061249;180.884104;21.054220;481.082741;735.844431;597.441000;336.237523;0.000000;278.272111;379.518671;207.287446;130.447797;1644.969295;944.321935;0.000000;483.526953;0.507379;596.469771;499.951946;229.902090;592.353868;183.906428;516.426557;250.757167;1041.013835;616.907824;87.974943;215.789693;201.248369;467.719246;623.866133;521.836276;308.004975;1035.128536;206.548049;146.827085;0.000000;289.182032;169.378982;718.976188;0.000000;7.003515;236.382450;528.422853;870.009831;98.817954;131.288408;83.747124;1438.728614;342.516134;179.004664;126.795517;627.252207
18.822705;41.223718;3.494339;181.879518;3565.787231;470.508753;4.709811;84.381215;8.416421;107.102614;37.412533;0.000001;6.659712;114.344755;24.140910;4.347751;20.484063;0.000000;618.084582;149.818850;69.879643;14.884459;886.979971;58.972454;18.173095;58.708418;99.245592;947.432016;138.515642;408.376397;1.093270;91.116951;273.873710;122.103886;7.637631;83.597540;1814.605052;225.161531;0.991211;811.539820;78.244269;141.900109;0.001260;17.293377;88.461884;39.636917;310.681328;0.000019;1060.118415;56.142338;0.041267;163.871016;66.085387;303.249901;242.218295;0.135544;146.509313;62.042972;133.880700;151.070776;437.439905;468.142617;0.000000;38.615734;0.570562;365.714631;616.635528;133.611052;75.979922;431.246367;158.760803;927.497001;122.382704;770.704208;46.921380;344.384005;137.394803;166.499343;28.341147;493.554522;1002.978681;91.743424;18.846214;167.184526;0.000000;48.251221;72.918385;527.960599;0.000062;8.699007;330.571278;478.773880;196.925796;137.212431;297.805290;64.435499;867.541736;464.483830;55.496770;2.309361;291.372916
129.922612;115.230374;21.731567;25.215148;1559.645492;173.863874;1.987820;200.489115;16.124810;185.765535;111.708215;0.000000;63.465497;286.114750;24.424853;19.865748;10.943005;0.000000;374.288477;101.201586;49.519463;4.952854;1041.669543;129.806499;16.259315;0.184990;94.553786;788.837594;241.123104;361.299193;1.046657;147.357346;246.286402;57.899330;1.281658;46.164889;1451.334570;344.748260;1.820842;662.478889;341.955525;50.233311;0.001709;14.565014;293.665069;48.874249;183.728162;0.000000;857.921067;25.698944;0.002119;105.132258;159.261181;285.874801;168.255750;1.467360;161.770366;130.439575;178.006025;107.329483;911.643494;576.145658;0.000000;48.065161;0.848248;88.519490;322.390533;278.295246;98.791702;408.120596;179.993686;624.941089;252.352882;403.448901;25.318123;263.656448;162.053229;148.413441;45.716914;156.679434;168.177234;173.691892;36.702788;295.401218;0.000000;24.795144;35.998168;333.421206;0.000000;6.744118;539.054984;110.684626;118.002804;42.994148;108.406799;37.006915;644.691161;358.509386;51.214892;0.734009;335.578606
167.272365;81.317111;45.153131;32.358800;812.027407;272.456166;82.270501;218.873126;9.011612;383.344158;49.779134;0.000075;52.054685;325.949214;30.714911;45.209711;6.981545;0.000000;392.374579;94.093180;38.504578;6.185041;602.142169;86.910306;21.444469;0.003715;182.809721;441.154710;265.029431;235.133576;0.187806;74.486540;208.390569;72.359921;2.095448;67.295559;875.723892;471.517554;0.000390;681.159247;300.899193;85.657441;0.000000;26.370896;257.585907;63.580845;145.695768;0.000000;683.177553;83.519477;0.001382;104.087187;360.659854;280.648735;134.754799;3.831671;144.323551;120.566029;204.920989;129.125782;732.609644;283.678361;0.000000;134.628594;0.420796;208.893014;239.196385;438.845677;116.216014;300.864565;174.841198;637.016289;209.940471;271.115687;9.208098;286.717674;138.946592;126.259316;99.896260;285.435927;115.533051;196.948305;20.952435;278.325521;0.000000;22.367242;28.142419;278.474901;0.000000;6.632996;229.118029;64.311621;201.622025;32.226001;96.443610;66.036182;521.017503;281.411660;33.176757;5.035276;302.310790
357.153226;266.525780;76.663160;39.334774;2203.644931;450.400718;874.008135;270.323032;36.680702;972.655779;276.718514;0.000000;298.740369;918.502513;171.482084;136.410484;1.646783;0.000000;1011.753489;96.175872;157.932424;51.369860;812.046264;311.433990;82.463413;9.109848;813.704622;848.635926;507.120776;691.057933;1.279421;243.168648;247.011293;319.364600;2.694813;305.110945;2784.895003;524.938836;6.629198;1445.207345;647.553323;338.092667;0.000006;163.325055;883.906321;241.972223;312.415404;0.000000;1062.987751;259.812545;3.244728;431.502244;912.821258;736.499681;68.375295;3.628571;256.779208;206.248376;169.823180;654.628980;1886.792477;656.580878;0.000000;1210.128329;7.500003;845.667925;569.151181;1353.632080;529.421485;702.052621;479.616214;1193.894105;600.786322;771.730829;47.488744;600.132145;332.203218;474.506499;158.443594;945.663856;415.714148;453.783020;69.366609;874.173793;0.002406;62.910535;122.080636;743.633930;0.000017;6.565542;561.100856;274.832055;717.136069;39.976354;251.983441;232.877367;1586.055029;683.816181;86.199364;8.069339;828.718485
