15487.850105;15424.427699;22344.177409;9394.592349;4057.108035;9678.049281;10322.560942;12035.958642;16885.327327;30109.996706;23144.113697;6393.598319;24211.724878;10377.279049;10271.910057;15734.951577;8722.657092;13750.934037;9381.472371;12379.277507;10666.871035;5822.120442;15342.060701;25905.742263;15720.170265;11490.011105;22790.413056;10606.098893;22658.837963;14130.734800;6510.358724;25538.618310;10979.990406;21590.352971;4464.631996;10019.012079;8372.928288;7008.324420;5083.981405;8091.585603;23589.057864;12496.059133;16034.319619;14698.838905;10382.526114;13087.081067;13256.704292;8486.042382;15194.856848;19655.267124;18203.157956;17105.084729;18017.667891;7534.621252;11747.903020
0.000837;0.004886;0.028484;276.059598;186.935093;2.025510;0.000000;23.013317;0.000229;2.600433;2.941378;0.000000;0.000000;0.000295;17.883205;0.000000;19.901662;0.000131;12.879635;30.932589;35.366717;4.062468;4.139985;0.031740;7.754878;0.786109;7.336189;4.877341;2.656224;16.172341;2.433372;0.545573;2.013280;176.631122;0.000000;1.196178;174.022328;23.321994;0.000000;225.003926;5.888780;15.137758;31.908483;0.000587;5.458774;2.982740;436.899330;7.114292;594.104688;276.146127;4.591838;22.737631;4.287065;2.999928;340.182930
1567.226637;990.224901;557.633933;465.713944;5549.032968;197.043075;0.000000;816.826123;497.574782;1004.985472;1709.966535;2.839497;229.296848;2909.357321;3179.099087;1193.088300;425.257253;2833.214129;2576.419262;2445.422075;1126.765280;128.261445;3486.889391;1029.526546;1299.510911;60.357247;2167.643844;4206.195436;1226.629174;2703.848273;235.442054;1395.245222;509.543108;2964.076061;172.639088;932.636110;6106.299043;2513.914504;35.237939;2992.895370;2074.527737;2268.197614;1822.735242;1066.340400;1922.363877;1947.337692;1779.029514;1836.049592;2537.872315;4785.919069;1367.250358;1615.679818;1021.217229;1852.894748;645.806606
1553.647305;1024.067978;1173.403414;40.899133;3131.046926;61.795919;0.000000;647.610400;268.892500;1217.270297;1028.624890;1.703376;109.411914;3172.152674;1449.306966;1230.206119;132.880082;1800.205645;1300.721112;1415.507945;593.992910;118.175224;1697.362047;607.253919;1299.780554;732.041413;1842.099041;3371.663968;604.667315;2716.970325;19.711021;1451.326798;436.142089;1066.859416;1.005843;1037.647778;1913.303205;2176.604903;10.904991;862.837717;687.811844;1132.528481;683.217288;1956.546629;2560.832298;935.088561;602.246298;1706.613244;1154.765278;2488.131769;829.601483;1779.240837;823.283857;1586.952932;91.434128
1126.959382;508.621987;1141.201907;182.727831;2394.897682;94.767065;0.000000;521.502696;440.865934;780.178758;1270.220716;3.905360;363.015335;2476.773803;1038.554955;715.384916;93.830752;217.065239;1017.512925;1114.431616;460.879727;270.103354;762.890896;295.517952;954.244337;436.433052;1367.316796;2019.577630;480.606718;2701.380784;7.208657;1112.730655;410.527911;1187.472998;0.000787;1107.248311;859.776290;1352.853020;14.501802;730.495936;480.454551;833.619431;545.097543;1997.762526;2125.878739;891.895344;573.350836;404.396570;900.720784;2296.827100;772.753947;2176.759807;484.957162;1086.046659;152.292528
438.877692;202.196564;1783.056977;203.345658;844.894696;275.182841;1191.993992;217.050057;571.504492;834.341165;1197.632267;4.069411;511.443513;2121.822639;1085.607510;468.352225;111.408979;170.346381;970.511673;208.470009;270.918928;86.894965;862.332296;995.633263;998.508376;262.508927;1319.472571;1890.921379;939.829512;1839.849675;23.315035;844.305753;234.277781;940.120876;5.868621;417.588623;1092.135351;806.864925;6.644608;820.926904;801.561954;735.265686;475.090544;1375.700044;1110.296045;514.411452;363.820976;1042.907509;883.542253;1438.988278;943.609331;965.355698;741.062524;1223.989443;323.371150
21.280653;100.270229;23.699107;224.355973;3969.090335;533.341376;2.291337;141.689633;11.820730;235.519657;99.898332;0.000001;32.268367;338.169854;206.855055;120.830310;229.308260;328.437701;724.189992;832.731603;417.894251;12.690855;830.822772;86.087965;471.133920;43.712568;289.761747;1693.419560;415.293680;793.677874;27.608785;256.585010;115.346281;1115.059218;8.871973;170.533873;1837.033779;311.518464;0.978335;1644.653123;420.287443;396.596935;704.860484;148.021368;146.913426;113.211026;820.367142;312.626554;1288.448873;757.382890;348.092751;369.169378;304.491040;484.463031;212.335124
148.563392;170.753558;104.334650;35.261102;1865.218691;209.593237;1.182797;193.231126;16.246779;374.533692;342.186976;0.000000;75.702095;949.767161;238.912748;110.446256;74.209983;295.954963;453.791811;545.251343;322.020990;3.526977;1083.613831;199.236092;294.640554;2.912044;249.296093;1292.923693;567.047943;833.495957;8.083275;269.422776;79.993387;422.955095;1.222819;70.428784;1535.271813;454.315193;1.861409;1321.053154;699.382156;174.067278;400.613395;85.809252;314.625312;68.491209;504.784596;213.654429;583.540021;459.629228;321.233567;227.809594;615.030940;517.065179;237.799607
178.415941;136.639441;112.396334;45.339307;983.916137;311.495927;82.348844;182.635531;14.692998;540.590501;234.284141;0.000006;139.464045;873.905491;335.950028;148.060333;69.487976;284.337021;521.969560;544.059300;264.603097;6.805637;719.578168;164.253440;197.134421;3.846613;430.671246;830.845446;388.773181;656.386088;0.686922;171.876846;40.600203;367.844313;3.004428;127.204369;1086.245674;585.951384;0.000045;1166.491791;682.860550;210.680483;368.158341;114.224739;287.400502;97.373878;346.233369;373.902061;461.565195;490.427909;225.182349;243.048151;526.618916;469.020648;188.510734
399.188250;400.459605;167.968641;63.882278;2787.622702;567.432905;874.000827;314.027542;74.715339;1134.953615;896.757268;0.000000;553.558440;2178.227931;1204.573755;727.307424;48.206194;863.116593;1437.747844;924.004967;802.372348;50.723819;1005.704244;520.281930;681.529646;15.773698;1360.953426;2070.128181;690.206667;1758.077841;9.095822;533.719253;109.374591;1098.961222;4.267747;636.224262;3191.943257;1567.020231;6.591897;2065.586490;1456.030386;537.416337;696.184289;469.701585;688.685037;468.686375;860.714658;959.365912;1446.375363;1612.225539;710.680657;930.710411;1324.153765;1225.990334;178.790660
