6641.067974;5939.010663;12341.406605;2609.334117;143.166358;4198.850700;7524.701485;1580.203504;4747.000036;9782.316029;6503.459977;1710.545068;7898.886669;2331.813657;2345.817281;4137.533543;3790.833540;1460.483719;4015.820969;5342.421910;1988.083258;4069.447397;3192.201790;10789.109930;4443.964367;5495.622676;8559.295192;2175.883267;8057.747126;2263.624320;3590.286468;10279.402869;5460.417398;2218.580000;2983.215923;3244.415596;4152.898903;1220.583658;4207.660663;3736.162861;8852.784718;1869.389685;2730.103149;4301.992841;11279.970030;7451.811007;2790.524929;2311.103200;111.990382;5223.559249;3671.630721;8989.752903;7497.466566;1018.068321;2890.547643;4885.802796;9646.108152;2815.386037;941.474802;2369.116405;2071.358153;5251.205821;1876.756454;2077.273602;3504.361580;3484.151401;3090.018822;8369.174149;2443.057419;679.209996;1311.483506;2920.067407;2959.401904;2518.426106;3244.565997;843.260088;1327.331664;6331.223558;2664.190613;2724.786486;2125.674521;2231.246439;1898.806857;1631.226504;2539.441959;3509.453481;2401.708322;4243.904077;1146.363698;2034.431437;7097.488022;2469.095339;6389.417626;4999.249670;2309.536681;2988.865779;3723.482252;2365.679547;5171.715298;3146.492817;2906.957655;9052.211787;2773.518107;2878.822598;2293.224521;3346.952765;3559.614839;2777.000836;4189.436799;7757.395747;3813.800600;2753.839659;2786.136737;4887.544523;3361.544336;1365.619368;4237.181077;3562.320572;4462.708079;3616.944316;3704.633618;8707.072930;2275.252961;2285.977400;1712.036789;1621.001400;3636.606731;3313.454110;2782.123192;2731.092296;3944.085121;1675.921395;2437.570398;2890.613471;1944.084384;9282.751969;3891.011060;2930.414220;4316.014224;5272.623051;4518.822110;7483.717301;4790.598844;3012.513239;10938.727707;5613.110749;452.044656;5603.639169;2632.383385;1700.536696;4311.533652;2434.137069;2139.921828;4439.697137;6608.010946;2099.964724;1295.837674;1536.932110;2128.549977;3347.504546;3936.073178;11810.003187;4745.930682;2284.111637;1823.772620;2761.846839;5603.174051;8802.922741;5224.762787;3289.113446;7377.408792;742.817350;5592.244565;4664.669920;4364.787407;3785.243909;6242.644060;1582.954531;3669.182813;3903.901851;2997.089075;5559.728578;1560.588179;1788.188492;3166.681432;2805.547463;1291.247797;2173.343242;2458.568542;4480.166060;2543.634502;2788.432080;2695.177179;1413.528245;4698.767554
0.000000;0.000000;0.000000;52.023499;137.561358;0.000003;0.000000;0.001498;0.000000;0.000000;0.000522;0.000000;0.000000;0.000009;0.000000;0.000000;0.000116;0.000000;0.124918;0.000008;0.000005;0.999655;0.000000;0.000012;1.545442;0.721514;0.000000;0.000000;0.000000;4.883659;0.898606;0.862128;0.000528;0.000000;0.000000;0.000005;0.000177;1.482028;0.000000;93.376936;0.000012;0.001697;0.010597;0.000000;0.004689;1.746354;1.777055;0.000000;10.604875;0.000192;0.000000;1.441867;0.014219;1.573578;459.292068;0.000000;0.002402;0.000728;0.000000;0.000000;0.000000;1.240809;0.000000;6.012046;0.000000;4.992246;1.000002;2.234410;3.019614;52.334315;0.319999;0.000000;1.519477;3.063955;0.105629;0.042829;0.280343;0.000339;0.000000;94.588840;0.901284;10.840495;2.675839;0.000000;0.000000;0.005518;1.955503;0.000288;0.015974;2.297691;1.439825;21.358339;0.001696;19.246977;22.780684;0.043618;0.000008;2.155448;0.099316;0.012829;2.413249;2.502424;1.090101;0.000199;1.107069;2.444421;0.203983;0.000000;2.862348;0.667073;0.000883;64.492093;8.446788;3.416475;0.000000;0.000280;4.553431;0.000000;0.783438;0.000000;5.093200;3.223434;0.000000;310.902001;64.586984;4.020309;25.584927;0.133897;0.649749;27.785456;0.000000;28.471051;40.984130;0.000354;0.004454;4.507198;0.000000;2.012293;0.000080;0.653293;378.591127;58.688777;43.935913;17.302093;1.585745;1.015594;129.980720;83.350704;65.054017;16.646597;0.000011;22.715172;0.015054;3.430077;0.040678;0.026514;0.000002;6.128053;2.922095;5.723643;1.551196;1.253158;0.000004;0.895564;25.179566;1.055495;0.085143;18.409162;16.037651;0.000002;3.446488;0.000000;0.075960;0.844993;1.268835;51.242133;188.468757;115.824553;12.451078;11.592061;7.839136;7.618456;9.166285;0.003997;7.146929;23.306953;1.564331;0.000000;0.901186;14.273767;0.026106;0.201263;0.713808;13.266183;0.001009
1204.534553;303.746767;183.640083;156.349082;2677.760611;22.589352;0.000000;38.315190;43.723223;50.571670;325.590892;0.000000;151.983031;773.143558;46.930935;107.974962;25.319971;1570.999770;1322.066024;283.603854;1.957983;101.287545;4.012070;210.481087;85.652941;31.982962;4.475982;1234.505606;260.816380;422.999487;14.273835;96.815443;326.268288;11.222585;40.199953;307.829935;617.200211;1319.493698;13.987086;607.962378;19.958100;77.907562;2.492920;266.282578;486.205570;404.547386;154.867793;0.093926;1003.528869;446.400897;132.997922;382.965486;801.598793;489.089992;336.832263;0.000000;293.642638;479.174373;445.516028;391.893751;1031.746129;745.042636;0.000000;42.236729;2.661349;72.096090;1348.696244;235.295120;1281.135853;489.026306;292.104073;523.944305;366.177954;330.563509;91.685567;286.914472;402.392351;504.866314;664.932209;633.497358;16.389706;561.794939;522.299439;1254.023091;0.030725;534.550821;217.813536;92.972659;1.022895;21.389024;520.403302;10.403274;254.399936;224.714148;152.728776;414.790843;847.984582;408.634472;358.822583;21.489292;683.077336;751.425707;164.072954;200.215229;234.524018;14.479684;34.134177;0.000000;1160.621333;530.314572;555.937457;556.193557;1781.584990;480.095441;175.205386;0.015852;1230.847040;0.000000;225.343268;0.000198;150.469744;286.508939;15.233525;478.799069;2648.528690;786.989435;1002.658351;628.866014;854.559181;812.424824;196.433156;1267.728019;1752.359238;255.731515;327.464113;1044.227425;172.587357;716.538958;264.786370;498.502822;905.818592;1227.533990;584.284953;809.675475;415.427434;344.308207;2553.862123;313.528081;1143.566534;460.773517;332.487633;1385.708737;309.094243;301.365769;259.227209;592.985963;13.640916;227.149319;576.520758;712.969685;185.136830;738.506480;25.115375;674.886874;206.986570;438.755196;329.214850;939.572550;825.006659;75.841774;607.618437;11.362195;650.311316;469.894472;507.905535;686.363855;915.914319;768.333011;582.713376;947.065702;330.050280;489.900451;1159.098638;102.371336;1169.538815;765.391620;456.986205;0.000016;1742.203610;535.645995;494.114426;128.693000;488.480116;20.786290;707.881305
1497.901105;660.975416;746.757597;11.466116;2095.198959;2.603718;0.000000;10.071107;35.598452;51.505875;133.917125;0.000000;9.861638;689.806130;66.889116;214.344048;1.848095;1799.999990;1246.192810;229.560405;0.000654;106.359590;0.004226;288.378282;35.679866;262.569417;4.937499;1329.932204;74.415092;212.689451;10.696366;83.888849;348.626781;0.032891;0.000013;488.705165;16.677707;750.657813;4.378337;61.015535;25.495189;219.556404;0.192971;449.505692;354.208626;278.647492;23.129859;0.000189;891.298699;273.013761;4.477432;399.794290;458.994784;150.584872;66.147052;0.000000;152.698239;863.578479;1.999143;26.921203;1077.525334;125.095397;0.000000;351.657347;0.404604;23.498869;632.356901;99.819201;394.287265;318.736547;230.565374;97.220136;579.833177;72.025112;59.693798;309.085911;221.707828;710.269924;663.495498;401.230778;8.189851;1068.653790;607.073390;0.000035;0.000000;102.655481;20.990543;33.917068;1.385149;6.784441;429.689420;18.083129;234.531487;82.629279;41.948092;277.126887;1079.662967;325.380723;337.139147;307.672411;369.074802;258.904590;109.242637;252.725250;1.419304;167.860266;13.969214;0.000000;440.607406;675.211223;879.703171;253.459995;310.761313;279.178447;591.248772;0.034607;464.090869;0.000000;20.436810;0.000000;76.458244;119.696705;11.577623;293.078549;1144.749701;853.449516;546.822122;1118.321074;391.796364;377.611499;12.653708;590.412395;521.729946;339.724657;699.718164;699.899305;47.303351;899.621702;344.773805;345.257659;391.975937;377.044864;196.903978;490.890543;435.319269;270.444471;537.195458;12.283017;193.775008;275.367878;289.991991;504.483164;386.062003;268.594268;288.775470;283.592865;0.000016;34.161292;329.593063;675.775692;179.546408;174.521155;343.192180;358.290524;361.152180;567.509738;177.317259;333.874727;291.983512;31.187640;280.047435;259.791050;740.444261;466.222727;172.336451;558.975896;224.570843;230.464862;404.374027;399.240978;122.781658;435.367896;816.593084;0.028061;107.949335;385.978994;494.797756;0.000000;379.778922;653.667486;724.203432;66.232497;737.180510;15.613219;501.558172
967.617606;139.042712;781.695237;97.894675;823.934950;23.864717;0.000000;1.014940;41.030798;86.361529;329.623059;0.000000;25.804531;650.780789;12.405727;107.436801;2.476807;211.970668;409.869283;16.146269;0.000867;207.398313;0.088237;129.016985;28.448097;139.836389;9.471628;767.301841;292.944570;238.900422;4.813646;68.438130;236.104864;0.184909;0.000000;532.424483;983.248463;218.345464;5.144586;81.003357;33.804572;50.581914;0.000054;314.901878;438.783308;244.472046;73.739717;0.866704;1264.678698;40.725662;8.415935;365.950624;688.643520;172.515900;71.690313;0.000000;295.263987;639.846892;5.401166;23.992526;819.423315;335.283489;0.000000;436.139104;1.073955;17.095729;411.467550;67.650526;321.090182;179.063830;121.298775;59.452322;365.792081;34.357010;49.732812;452.762846;192.603774;460.661179;466.984844;307.229918;50.597071;238.053307;568.275405;0.000000;0.000000;118.043739;51.696598;29.567467;0.000000;5.186674;368.084477;3.535931;275.478517;56.058987;202.459229;107.234890;500.037771;209.272160;283.098894;180.665160;312.518846;170.666509;161.138960;236.082712;0.025420;136.900422;31.835508;0.000000;186.599877;362.577065;623.830573;195.514201;18.211032;45.039989;521.203775;0.015895;369.430694;0.000000;8.851752;0.005277;37.804221;77.112331;5.919366;195.378702;157.648473;794.461696;298.486784;260.603524;437.226980;278.423978;8.740459;633.671770;418.605887;284.929831;442.948638;478.819623;64.097586;823.775038;370.651585;280.019185;248.106936;310.912365;191.432773;295.839798;243.772705;358.668286;138.562754;35.370928;143.507506;150.166354;309.414348;133.279930;225.674262;124.761834;413.383056;245.255361;5.439185;27.175870;215.999198;731.675853;162.014317;208.942816;217.871773;335.342039;265.844514;315.389085;201.396556;347.457367;374.898212;36.638566;236.049186;571.241676;571.163313;567.391875;176.428011;599.308670;310.600611;177.566908;521.545620;296.424677;181.051635;363.537892;561.816084;0.869734;416.723923;173.450637;648.909358;0.000000;50.346758;845.627449;764.773518;103.040520;747.350847;35.415179;339.525925
219.121463;48.570685;1147.296516;60.550257;199.001004;44.137789;0.000000;0.776093;342.882366;146.576221;380.284431;0.000000;41.906505;709.356051;2.169686;83.268733;0.001280;0.000000;158.454858;0.074160;0.005871;51.772659;1.262571;818.876489;22.710326;141.951155;1.323652;453.202555;403.051950;130.267334;2.958272;108.379612;149.045825;6.334099;0.006134;302.323746;504.210268;53.256268;3.983988;503.507497;177.996095;38.697349;0.000000;148.087812;549.137228;233.321857;187.366604;0.000044;172.259735;107.697637;3.272547;508.960206;444.482466;233.511796;61.655136;0.000000;349.829827;180.156546;8.977394;55.471378;590.930882;396.798316;0.000000;342.717498;0.228431;110.530828;455.840604;100.207996;340.677592;91.318384;168.100015;10.482203;420.825559;8.258623;33.825428;144.841746;167.891076;304.698225;580.649233;166.648509;36.389211;300.656973;201.059644;93.349363;0.000000;248.099765;69.207956;354.699750;0.000000;6.994694;339.117753;5.736188;156.372426;70.785178;117.311974;78.527912;745.407730;180.975645;208.478006;105.108252;243.876657;391.150713;53.873106;74.678614;29.254045;32.300352;16.785731;1191.999999;502.190333;303.462140;543.474782;180.751239;28.321792;2.069809;203.453323;0.000000;323.715593;1.972539;29.547658;1.392294;111.447034;235.402394;2.535538;67.405049;301.486975;719.035294;55.130453;731.157129;427.583729;268.414257;11.904976;114.640314;224.368196;94.920094;436.129801;390.617915;196.470890;381.449386;122.022284;283.066369;182.115330;287.100108;174.145143;173.737901;439.574477;263.154873;47.963254;10.200370;37.504846;178.785292;158.307428;76.233031;291.832412;93.083744;187.622006;238.998701;432.561959;66.952427;259.166779;391.020682;95.068745;420.172469;97.843552;254.504416;147.479069;465.094478;326.130813;291.987343;325.302131;25.672282;175.299945;800.473691;402.872639;272.795320;66.558179;387.314882;165.331933;421.319962;183.709904;217.137056;84.076546;246.648039;362.075295;0.122139;417.101271;187.356113;758.510333;0.432701;49.841906;363.090998;516.289417;51.283920;416.068126;13.615863;224.409374
14.256076;18.047499;0.502131;73.974149;2933.723164;139.742847;0.000000;18.887550;0.740316;22.599608;11.611991;0.000000;0.002372;28.368766;0.002941;0.025709;20.435871;0.000000;212.150685;48.155877;2.982495;2.944003;0.000013;64.487519;5.975181;63.645416;0.865069;602.482660;12.207299;338.273453;1.161425;57.198089;16.806364;0.000000;0.835267;65.944155;199.574239;162.484670;0.000381;606.349213;3.908025;10.442044;0.000009;1.172371;39.835842;10.295638;37.561333;0.000015;184.674398;14.748231;0.000000;193.976696;12.011232;82.988071;219.318989;0.012241;58.425564;47.921361;110.884893;90.772150;30.006782;51.817325;0.000000;11.198652;1.018908;264.405939;263.735618;59.080194;19.020670;335.033533;57.560937;18.553103;46.556933;146.176235;13.405725;0.783160;110.921116;37.628465;29.098786;83.959168;2.903425;179.592331;19.278271;87.962522;0.000000;44.256953;14.189358;47.186246;0.000522;10.721384;49.111208;147.469609;39.839289;99.911593;94.742581;43.490533;510.652005;319.215284;9.660073;2.666517;62.712555;412.172472;41.646490;26.790844;43.627691;7.429680;9.877229;0.000000;168.417618;27.428312;199.995386;583.672970;82.452989;107.596140;13.614263;2.375260;32.837584;0.000000;47.848362;0.000000;316.832114;125.803907;3.210553;244.719094;688.562290;78.123327;404.115227;208.422803;263.343902;161.395378;3.064676;508.614726;104.948812;45.048559;25.257603;14.723730;239.619380;35.661677;34.145506;74.161073;535.381893;502.948548;251.941076;731.115373;71.648606;93.629727;457.336794;95.032031;628.789611;136.242298;35.676260;257.340715;225.693990;54.338886;57.747318;101.252552;13.524222;40.858101;83.925184;100.721201;57.556771;99.479217;2.422036;124.864136;7.472830;79.755503;49.725087;422.081762;197.119972;14.759586;149.149791;0.038964;59.941636;59.619947;33.259014;69.926283;381.085536;313.215982;152.594084;151.659998;76.472152;84.052623;511.370845;3.063176;1101.548843;119.139482;229.050030;82.439167;331.943351;105.743833;18.752569;27.551952;133.862454;177.337722;23.324582
116.228181;84.707285;14.431908;6.923129;1098.861160;45.863779;0.000000;162.155641;1.129887;51.783134;41.057700;0.000000;2.565325;49.095092;0.015416;8.794154;11.012906;0.000000;338.843178;68.473526;0.000021;0.355580;0.000264;140.012024;4.690625;0.344473;0.435769;576.986019;68.397158;208.615577;1.026246;110.040807;42.599473;0.000000;0.000005;31.342264;138.985474;271.898437;0.000075;589.249665;4.373476;8.771736;0.000479;5.010480;177.509774;11.355079;15.266810;0.000000;245.994013;8.733996;0.000409;209.973410;8.732756;68.980213;90.452894;1.488910;116.395566;69.831740;142.037237;59.640779;92.914752;239.411795;0.000000;19.132576;0.002977;89.310936;178.261155;90.262455;13.798955;290.626515;55.936671;30.770848;105.028449;112.747805;14.461692;0.125458;133.473619;98.872399;18.186716;18.526002;0.004438;201.607563;33.115425;82.988946;0.000000;23.381686;7.376537;55.552667;0.000000;5.077717;43.487626;1.413030;39.944853;24.933101;52.886137;31.344186;382.311929;256.081598;29.644761;1.914366;99.959087;379.584621;23.699203;9.074358;30.950228;2.119550;8.650826;0.000000;90.811234;24.129236;617.781844;59.131185;112.355149;48.475553;6.575124;0.000005;61.249861;9.853126;39.535433;0.000000;426.369000;179.120420;4.648759;271.678506;494.197721;123.647960;195.977138;148.283367;254.459705;65.599441;17.559478;490.505421;112.074931;22.333961;60.796455;37.587745;130.612685;84.580601;44.525691;71.796700;78.532805;288.841428;114.506234;409.472895;178.802454;44.223929;472.233350;12.598266;416.980863;15.851100;36.064787;154.187175;169.111494;20.920713;23.869583;127.116788;4.580143;16.697707;107.396473;166.051693;34.328547;194.893331;0.049860;136.406847;11.840361;177.102049;87.134889;228.284651;69.251258;4.550820;83.496788;1.402970;47.151931;36.065270;18.468411;37.552846;151.841584;232.793799;27.191903;59.025382;72.883798;121.784075;308.548710;0.001431;675.887463;66.238471;182.986973;201.088537;708.068868;53.235812;55.910306;13.852225;152.906263;144.195450;120.857470
162.218794;12.860786;32.741117;8.860188;569.822376;98.737066;77.623789;222.203090;0.093420;81.123294;27.051608;0.000000;4.877287;72.213939;1.709689;17.962610;6.975952;0.000000;244.304720;40.775152;0.000012;4.392736;0.000070;77.397180;3.912453;0.002662;0.149520;229.095004;24.055877;123.298871;0.085205;178.758629;28.542728;0.000000;0.003106;35.470181;22.465245;405.101469;0.000000;541.217930;84.538280;3.005557;0.000000;13.681945;171.388368;8.426794;5.329537;0.000000;370.462337;36.195282;0.000000;166.064297;17.993379;76.011307;78.963671;2.476136;131.211226;72.115146;314.556711;79.349534;120.360883;128.872495;0.000000;12.176322;0.053835;139.063177;213.515881;70.576097;42.228309;232.922674;47.693592;141.997423;129.655206;117.934551;2.109480;6.384359;118.892310;79.528008;40.297747;37.888875;2.004000;282.771190;21.280143;75.967002;0.000000;19.234918;3.223719;21.098940;0.000000;7.221980;82.376895;6.013847;22.842809;22.744829;32.049399;70.180660;273.815680;186.029006;16.966474;6.642200;80.678209;200.500522;35.865113;14.504316;19.448094;2.292679;5.031446;0.000000;159.739201;17.449902;533.556294;117.118834;327.829870;29.342179;8.302849;0.000000;66.534036;1.596254;20.351224;0.000000;143.820441;184.644645;0.365547;158.550894;364.216822;158.996306;128.032124;102.985258;241.519574;88.275303;53.192233;371.471088;104.869887;36.052596;93.379761;170.973546;139.066891;61.513200;34.113501;53.724848;66.193664;188.610720;59.708595;231.715721;289.875027;46.300790;324.022161;12.549250;391.554889;48.390651;30.879600;194.992956;86.850588;14.442059;43.001929;122.516389;64.549326;22.282257;84.305407;122.115210;24.015983;109.934539;0.052653;100.410357;37.681893;150.281349;52.011851;184.087525;61.116018;3.287319;54.222972;4.529566;48.368960;56.786223;23.884464;107.862239;98.325665;198.963745;99.390384;76.151500;51.130282;103.376923;230.388847;0.000055;198.027574;125.397543;101.297586;193.821266;509.239041;94.688866;63.677311;9.425285;137.784609;13.478626;117.650132
322.874309;11.381732;30.333521;9.281752;1434.989951;124.090946;873.999897;169.390544;5.031738;296.133825;140.138119;0.000000;68.564190;301.783067;0.014074;25.040464;1.961868;0.000000;318.847624;48.477988;1.104382;33.744189;0.001900;294.747419;22.942232;7.162540;3.033011;429.242801;105.717245;414.165596;0.431101;396.379532;74.196752;0.239519;0.688943;189.767855;224.736609;384.296485;1.822406;1006.042496;328.239599;11.664600;0.000005;60.568174;285.436518;53.818373;28.347346;0.000000;591.349239;102.372910;1.571420;419.624384;186.832404;270.396726;148.291128;2.722408;243.448144;99.734244;23.588757;507.705366;352.782016;454.271040;0.000000;408.177927;3.526890;248.188435;705.339686;377.107395;220.435239;637.587144;177.442739;560.063474;146.151864;154.705905;11.851465;22.854683;299.609947;224.205922;62.946972;105.076203;7.418627;766.305841;62.756398;273.092273;0.000000;60.751675;17.553712;20.930131;0.000014;4.729157;211.628156;12.293726;124.187955;25.096175;76.544493;168.666640;798.637291;441.881428;79.137975;5.833369;372.181417;396.058703;185.916070;106.834264;45.555089;7.126892;3.298111;0.000000;535.997351;53.472714;1210.360956;382.247360;1041.740497;26.996033;75.809887;0.011993;301.269157;7.954265;85.632778;0.000000;335.755363;269.717331;44.834269;314.086368;904.417987;548.215052;176.495631;344.793514;543.264343;388.353990;165.403778;801.066146;362.882186;147.299627;212.521923;642.194058;357.091837;258.312927;142.646801;210.894479;226.948818;468.342831;177.874391;508.183192;748.289099;204.374865;1155.723495;33.796795;402.324477;234.841249;168.960297;316.243680;230.182694;77.411505;125.373885;301.942871;46.809488;94.641759;209.354318;299.616910;36.965179;739.648468;7.235205;330.002603;595.637948;205.010217;142.309837;370.970412;209.308209;10.960045;127.823681;3.531423;233.851470;242.577170;137.888176;380.833840;288.350071;330.926323;438.655535;223.890950;96.258217;263.313828;242.617361;0.031646;955.561235;407.858794;321.746643;568.943892;701.874460;289.685033;234.286053;39.336784;349.045634;13.353949;313.481590
