888;84900;4838;1537;3296;9769;768;168;2284;12375;1709;1922;254;151;4317;22681;4248;3926;431;4941;12404;2931;73;5816;6658;953;7324;1038;239;1158;816;22392;2957;2866;475;546;357;3950;71002;4263;7008;230;2899;7085;5405;3159;1487;1839;14729;5901;242;2735;7533;144;5075;379;910;2331;9873;402;1809;19653;8176;8227;454;2319;1899;3841;388;239;8711;632;588;28844;794;6636;405;6418;124;1053;4331;2530;1675;207;8205;7955;17228;128;3138;12271;1092;107;225;27;899;69;362;1981;6514;30656;8373;224;2144;1771;1367;859;47723;4560;7849;269;2868;983;2942;88;205;555;553;40;1985;1311;15175;3656;4122;121;1915;5541;112;24960;62;3327;4398;5165;859;420;452;603;1370;1316;4475;3875
10;4;4;1;0;68;12;0;8;8;0;1;0;0;70;14;10;5;0;263;1;104;0;69;22;1;0;0;7;0;0;26;1;17;0;0;0;5;4;7;155;0;5;10;38;3;0;26;3;0;0;0;2;0;0;306;1;65;6;0;1;0;8;8;0;0;136;22;1;0;6;0;0;0;0;57;0;52;0;0;3;1;0;0;15;17;3;0;10;8;0;0;0;0;2;0;346;188;0;9;3;2;3;76;0;0;9;48;13;0;51;0;1;0;73;2;0;331;0;0;31;13;3;0;0;44;0;4;0;3;0;42;4;0;1;0;0;0;0;2
279;3335;880;1;22;1632;84;28;249;2438;8;3;0;0;768;2283;2;1286;0;7796;632;1836;0;194;1368;8;546;0;24;0;0;2338;362;869;3;0;0;719;3960;989;4399;16;539;9;1316;369;486;149;1587;315;4;23;499;1;36;105;127;795;3195;3;317;997;1740;1592;0;36;522;350;4;2;1365;9;0;2017;45;2146;3;1568;0;18;54;230;7;0;2640;1647;1308;0;2084;1535;0;8;309;0;185;1573;148;134;57;3407;1541;85;62;803;6;3;4371;1343;478;5;339;0;0;0;27;17;12;9;25;1;1326;555;684;0;60;1617;0;1171;0;1;118;993;26;2;19;2;162;49;3;100
143;2648;577;0;7;936;28;0;93;2032;0;0;0;0;310;1477;0;5;0;4149;648;719;0;153;964;9;751;0;0;1;0;1441;57;452;1;0;0;761;3550;1079;1364;0;492;3;645;315;248;146;737;420;0;4;356;0;22;23;0;262;3416;0;153;989;1637;497;0;4;186;120;0;0;764;4;0;2078;9;789;0;717;0;3;169;3;2;0;2202;1702;1745;0;1346;1057;0;0;0;0;21;1800;192;29;454;2799;1425;17;18;125;1;0;2168;812;407;0;179;0;0;0;0;1;0;2;10;0;795;843;331;0;9;600;0;819;0;0;4;750;7;0;8;0;31;1;0;60
89;2616;547;0;9;616;111;6;135;1458;0;2;0;0;139;804;0;7;0;2844;938;639;0;43;945;17;818;0;6;0;0;1026;108;314;0;0;0;502;2950;936;582;1;383;2;553;437;216;221;401;134;0;3;404;1;40;73;0;165;2255;0;66;1335;1433;429;0;2;168;79;6;2;653;2;0;1345;9;487;0;509;0;1;112;2;13;0;1343;1624;1696;1;871;1232;1;2;3;0;55;216;44;13;281;1911;1176;150;9;101;0;0;1109;688;219;0;170;0;0;0;4;4;8;3;9;0;502;553;509;0;13;370;0;782;0;0;0;665;4;0;10;0;40;5;1;211
89;2734;396;0;9;153;50;4;48;809;50;2;0;0;823;946;3;28;0;1007;582;143;0;18;574;3;532;0;3;0;0;475;182;295;169;0;0;474;3317;948;869;0;169;105;506;128;178;143;320;244;0;7;219;13;15;21;10;121;1586;0;66;702;969;292;0;1;117;106;5;49;477;0;0;1183;8;544;0;448;0;0;111;40;4;0;1436;1153;1269;7;482;623;0;10;0;0;41;0;31;6;139;2143;1141;11;20;34;0;0;2812;423;251;149;55;0;3;0;2;3;0;2;4;0;715;404;197;0;12;225;0;531;0;1200;5;683;4;0;0;0;15;10;7;110
108;243;642;0;0;658;35;3;43;204;90;3;0;0;341;399;168;15;0;3851;259;829;1;196;93;13;208;0;5;3;0;1693;18;156;2;2;0;279;502;249;1301;1;42;80;492;149;91;33;220;57;0;0;243;8;7;48;76;91;501;0;61;167;132;115;0;14;322;137;1;7;268;1;0;278;13;182;0;334;0;2;115;29;2;0;1369;345;279;6;620;211;0;0;11;0;53;1;125;412;36;956;331;20;29;523;0;0;1077;117;89;4;68;1;0;0;92;22;3;3;1;1;334;71;83;0;10;265;0;253;0;4;17;688;13;1;13;0;26;0;0;32
17;725;385;0;3;309;29;0;68;334;124;0;0;0;348;293;134;26;0;2260;112;715;0;25;107;4;64;0;1;3;0;773;24;104;1;0;0;301;953;295;1174;0;37;154;240;31;130;32;447;27;0;0;59;0;2;3;5;26;803;0;109;136;269;57;0;15;36;21;0;0;150;0;0;331;77;124;0;182;0;0;6;43;3;0;1017;380;154;0;527;123;2;0;0;0;8;0;206;4;10;549;696;16;11;360;0;0;1479;73;61;0;21;2;0;0;9;7;0;0;5;0;532;105;39;0;2;156;0;170;0;3;8;581;0;0;24;0;10;0;0;26
40;767;285;0;1;218;20;2;46;430;102;0;0;0;484;544;4;10;0;1404;185;587;0;15;126;13;107;0;1;2;0;410;13;129;18;0;0;270;879;259;970;0;25;169;333;31;112;19;425;29;0;2;157;0;3;10;4;66;901;0;129;154;257;63;0;3;65;32;1;11;214;0;0;263;112;236;0;190;0;0;0;43;0;0;590;273;166;0;328;173;0;0;0;0;7;0;97;8;2;365;568;8;9;303;0;0;1092;103;31;14;24;0;25;0;0;3;0;0;0;0;599;182;30;0;0;188;0;156;0;87;9;147;6;0;10;0;22;0;0;13
157;1871;850;0;1;326;54;0;93;1069;400;0;0;0;884;1570;0;52;0;3973;570;1081;0;58;559;6;339;0;0;2;0;935;35;469;23;0;0;632;1966;590;2523;0;83;423;754;289;260;393;1016;169;0;1;404;0;7;24;13;154;1919;0;154;633;789;325;0;2;170;35;0;6;475;0;0;1140;68;862;0;724;0;1;18;76;1;0;1516;815;625;0;739;496;0;0;0;0;22;0;233;53;16;1254;1452;3;9;354;1;0;1856;335;162;4;67;0;0;0;2;2;6;0;6;0;1348;969;109;0;12;429;0;366;0;884;12;533;2;1;52;0;92;0;0;49
