478679.643619;283710.356381
519.532493;2494.467507
54541.485470;38445.514530
40750.380090;21587.619910
31438.057937;16318.942063
26428.090585;14581.909415
13737.851609;11808.148391
13022.127937;7619.872063
11071.744269;6966.255731
28438.738209;18923.261791
