7185.756258;10626.739962;13264.262450;5213.531181;3355.812804;7563.821369;7522.231116;4573.751220;13521.876093;18313.158740;9874.741882;6437.411014;21972.534857;4253.615711;3172.642212;7182.725543;3762.137147;1450.203236;5283.257256;7187.380352;3181.188345;4750.955026;7533.183617;12245.251294;7500.215568;6992.781426;16512.411157;3115.168186;12516.340501;4345.207357;3859.665679;15728.005549;8963.405633;6349.023941;3003.987441;6351.974859;4453.652543;2471.738642;5086.141087;4928.631734;12754.362800;5246.623762;2733.352071;4206.099213;14664.464866;11709.083260;5130.491459;2352.207838;4171.168069;6473.787175;5633.320848;12195.385908;15408.440453;2487.087564;5786.142998;4885.753396;8156.976217;4539.428395;2829.711338;3972.023798;7951.558827;11833.046572;1876.144613;3586.713255;4063.254831;7684.692638;6003.167085;10957.975192;3056.635571;4343.461259;3674.482759;2729.778954;6456.421411;13137.372719;6571.209176;5259.577968;3659.148789;10120.745080;3596.737399;9007.172721;3063.125869;4585.379599;1811.192881;4067.350511;2609.385345;3764.985644;2885.737740;11343.115976;1179.897936;2239.798967;6987.051372;4102.761415;7783.598940;5276.230700;8802.105676;3266.396670;6960.964526;3574.324548;7039.077442;5602.634571;4296.102873;14443.627659;3874.050788;6167.196224;5108.859929;5677.563665;2855.142831;2777.041525;3902.919534;8429.741640;5134.677404;5435.919525;5659.376240;5898.611379;7741.645636;5619.243184;6391.397567;3520.037834
0.000000;0.000005;0.000001;179.410135;140.447219;0.675098;0.000000;7.912678;0.000004;0.792789;0.012288;0.000000;0.000000;0.000029;0.000000;0.000000;0.000049;0.000000;4.060573;1.996855;0.034170;0.994790;3.955706;0.000176;0.468822;1.275418;5.663488;0.354707;0.076847;10.317422;0.983855;0.589509;2.120858;21.093325;0.000000;0.023022;141.864380;3.620221;0.000000;135.374619;0.195517;0.785986;0.003906;0.000000;0.884185;2.991823;16.193355;0.000000;100.398571;0.000000;0.000000;8.762308;1.834386;1.249399;468.851241;0.000000;3.243559;0.208271;0.000663;0.000000;0.558522;0.368432;0.000000;20.151174;0.000003;16.567233;279.889528;4.971096;3.661729;175.223001;2.423754;31.733111;5.892110;61.325594;0.089654;56.503594;8.751176;0.000319;0.000299;494.406834;3.648142;0.015650;3.031988;0.000000;0.000000;0.139923;2.007468;1.165260;0.002718;2.736662;4.063008;35.874017;55.511665;24.530927;303.968881;0.014042;2.066330;2.512580;0.001084;0.002563;4.721586;16.857877;11.895614;0.644824;2.046047;3.348108;0.587307;0.000000;1.120254;1.174367;10.455896;5.845368;24.137686;28.059716;0.002969;16.675485;12.894602;0.000000
1227.845672;580.261029;182.424243;332.030038;3590.742651;160.945839;0.000000;370.133368;291.787794;131.724876;503.704862;3.209440;437.072310;1457.253616;94.323904;366.509716;22.887419;1570.989355;1621.188982;561.045003;132.126307;141.018645;945.898431;255.214336;295.166772;44.352335;1710.946054;1791.018153;379.692895;873.395605;22.964689;941.650558;840.366900;1762.586589;43.171508;484.314685;4643.100347;1527.391642;35.098943;1811.164806;766.277172;602.105209;1.948595;236.353360;1461.897871;1195.145654;569.873288;0.000178;2207.236871;348.219579;138.473317;735.931765;767.265709;907.025779;397.023235;0.000000;429.650082;800.816116;330.823729;497.085229;1779.010698;1122.498641;0.000000;310.238407;3.483227;655.810810;1476.739482;675.579747;1355.358620;845.213751;741.416791;2288.373983;1434.841888;1888.481185;140.581033;2440.949287;669.078381;863.345294;1239.878694;2094.237548;65.376545;775.841078;504.947403;1255.581822;0.008449;591.902970;279.855169;695.368908;1.056152;34.881924;349.883769;33.567187;1149.625924;306.978200;1259.752690;425.298016;1904.259397;645.594322;399.861277;22.423735;906.919566;1437.956038;390.302083;561.832415;304.763513;251.134776;27.092752;0.000000;1636.500197;647.788834;1355.946770;1589.973570;2275.734608;1618.343812;608.336256;285.515663;1781.803690;0.000000
1492.929097;869.438414;772.318385;30.077784;2234.231307;25.391955;0.000000;237.582960;149.024912;197.350227;327.353826;1.882886;91.959152;1451.387840;89.418035;644.491549;1.358387;1799.999758;1844.213200;320.773441;0.102996;146.342791;356.503752;366.610267;167.227367;375.044185;1147.198429;1775.735955;207.863543;728.337134;15.389035;1083.920558;367.614012;918.655611;0.000005;578.743979;1489.880516;1082.273474;11.580083;227.122787;317.051682;665.800304;0.891935;627.972317;418.880105;1129.686344;253.041451;0.001292;684.979159;67.816559;8.528501;834.117777;755.984026;344.301906;91.909206;0.000000;177.156520;1317.089232;177.159492;57.105955;2065.286975;418.199912;0.000000;826.991453;0.620299;489.996911;552.430783;280.927198;456.030427;548.091931;759.037374;950.735902;1741.258550;702.950400;96.047650;866.975181;355.695283;934.784921;874.558030;857.389610;33.629608;1267.203878;591.961754;0.000001;0.000000;130.928821;46.764476;305.467767;1.671956;12.597591;248.436304;49.692103;1142.906110;112.881365;346.663820;294.187069;1652.448952;635.690978;436.900043;453.495979;570.572186;678.751669;104.564863;547.281617;15.577347;328.797632;10.452627;0.000000;695.330722;408.726661;1313.737592;764.507485;922.521786;999.126692;1113.093480;3.899879;762.717041;0.000000
973.799510;339.289604;791.037288;157.510794;1733.586081;64.314687;0.000000;192.751915;256.043887;143.685639;526.187825;3.892152;341.832615;1249.874432;16.336952;297.633644;2.584558;211.149518;486.026112;60.273992;0.166980;267.635879;81.815817;175.176741;110.137392;210.312131;1065.845890;1055.817500;367.701784;796.503612;5.353365;682.747088;224.354880;996.163359;0.000000;538.579882;601.837001;522.536873;15.056126;172.640182;456.602499;649.788548;0.000349;477.743527;327.767468;614.834789;276.344333;0.050081;609.380702;28.443327;8.784153;956.730628;493.820149;399.142869;112.374173;0.000000;90.419895;1026.119787;150.490276;59.158996;1497.474794;504.246192;0.000000;582.679470;1.257073;547.204232;360.391405;169.846906;367.225200;314.533206;395.450576;1271.975013;1574.326068;695.511305;158.467433;373.716403;360.988848;711.932100;510.511543;648.558775;146.166327;1199.569561;554.569906;0.000001;0.000000;146.219140;93.759986;275.593571;0.000000;5.924028;126.038468;13.312110;1406.072415;79.567982;435.512768;176.633603;805.079225;461.507932;309.304954;283.699104;425.878249;646.185439;149.722614;640.847409;6.422575;220.945346;27.963275;0.000000;436.444843;491.114713;1166.230419;673.940303;216.047835;664.053619;1343.498451;11.216714;595.470335;0.000000
243.617488;138.848535;1146.367725;124.108539;659.104351;229.653850;0.000000;66.579749;460.191279;268.277189;536.584711;4.562199;470.747975;1192.150695;10.764101;203.233642;0.000339;0.000000;1088.777783;2.147586;12.820241;74.805625;129.639140;912.701429;88.680238;172.698331;803.160938;653.574501;477.403345;409.353681;5.702481;529.348592;346.440572;510.497882;0.000101;204.706306;651.032034;200.329057;6.125879;659.346210;562.788701;294.373568;0.000000;187.745733;508.297596;420.636461;209.939159;0.001582;166.959347;43.530405;18.706663;469.634632;720.309945;436.322586;428.284668;0.000000;156.042065;401.873830;130.743494;110.607893;1221.502275;956.645164;0.000000;448.151301;0.413112;264.259401;543.580761;216.824984;406.653613;163.719795;528.534843;204.815091;961.423389;577.973998;78.772207;241.331324;333.710388;464.947742;594.772223;463.885962;96.758258;994.503239;200.112634;132.859717;0.000000;287.060697;117.673642;706.855724;0.000000;12.372936;233.028074;16.883704;737.027258;99.423078;257.723780;104.685291;1198.185456;343.316035;210.252644;128.745864;367.603295;575.011820;91.730189;292.839866;45.069938;141.765608;13.530813;1191.999972;548.453248;235.176456;1211.710030;651.327100;325.593756;137.813980;1119.259195;5.668600;543.553637;1.624248
16.462287;33.030332;0.973792;158.958209;3260.843592;425.706271;0.000000;75.552422;12.851663;97.220310;25.197200;0.000012;5.528569;82.744853;0.463029;1.816298;20.338236;0.000000;659.960862;148.638092;46.574281;6.328007;564.143768;57.268769;19.574732;60.948638;84.088682;874.390773;78.776807;371.675484;2.095688;149.126328;191.454915;128.541411;1.521905;76.113761;1548.613432;257.205195;1.010889;847.515941;34.370725;162.222324;0.000057;4.800383;122.113306;68.188600;244.970072;0.000003;1062.122787;12.236073;0.005500;181.029022;58.849004;176.317407;410.831338;0.044058;131.228704;60.536257;140.525650;147.967214;299.514261;271.198411;0.000000;20.870985;0.832057;241.360459;616.567324;98.712568;20.661248;402.786262;168.259363;697.682466;115.526254;682.310164;41.281684;338.433373;153.858047;109.395539;103.003224;1167.438261;22.918162;77.497966;15.627106;173.886695;0.000000;45.864814;26.108526;277.629531;0.000962;13.280002;308.811862;157.439437;188.744543;138.072123;558.089556;39.464399;746.683383;461.906934;22.519021;2.080687;133.875450;485.265050;107.086985;55.971378;53.284081;74.973167;9.138205;0.000000;336.609858;78.956438;443.636600;465.903724;225.504680;616.389690;71.779444;44.569170;105.124505;0.000000
125.505443;106.080177;14.994209;25.556929;1338.728036;182.198672;0.000000;205.493610;22.861870;165.927605;78.188798;0.000000;53.237900;200.179380;0.111169;14.945529;10.109252;0.000000;386.276171;101.541233;7.017609;4.062464;605.156365;127.899870;19.234253;1.181270;78.222899;725.437173;181.208935;324.848624;1.394808;176.814007;153.463446;58.978637;0.000233;58.117177;1124.585580;377.806775;1.893504;779.584108;188.186745;35.913151;0.000172;6.444596;381.721640;93.744650;136.682951;0.000000;860.301135;20.330367;0.005071;113.088036;153.267785;174.451753;233.043266;1.139285;222.978902;133.859711;178.879446;91.739231;840.615354;540.244850;0.000000;29.861434;0.140630;45.848729;358.778977;252.341295;18.405362;396.310934;188.898908;625.850393;244.099457;351.726314;21.408950;258.455437;180.582743;130.057374;159.036274;158.972805;16.333899;161.839049;32.816206;289.474167;0.000000;25.692539;15.485304;254.225813;0.000000;7.292722;531.241572;4.589888;112.636529;40.970283;260.935996;33.645495;562.105968;355.942434;51.662910;0.264471;168.059213;313.182347;39.555461;38.368214;50.014452;39.591094;4.279292;0.000000;205.886569;40.450363;247.988559;342.683493;202.680075;352.889869;40.191629;3.626471;119.960569;9.179250
164.109573;46.728711;32.520882;28.923064;645.313185;251.719718;75.052049;255.935296;13.222780;338.569207;43.877620;0.000194;43.897555;233.194246;1.588922;33.961425;6.865987;0.000000;322.798469;88.496144;4.448514;7.897098;321.301264;74.822356;21.609978;0.040373;164.681411;344.934702;178.048852;210.416423;0.359120;95.100331;95.257412;84.266935;0.077876;80.336962;663.358262;490.080778;0.000749;702.801287;234.870676;55.429127;0.000000;12.348615;277.166302;94.997077;109.588177;0.000000;688.798214;82.295568;0.000424;103.124296;357.897932;172.711863;150.651120;2.459210;215.282126;124.748296;317.651505;121.456699;709.794676;249.049656;0.000000;76.967623;0.163164;130.601945;269.891551;249.785307;53.673569;294.723877;189.802405;648.032307;188.574406;247.228414;8.315637;294.863546;163.500562;106.367753;162.901087;200.440960;7.918664;182.981954;19.698516;274.444933;0.000000;23.594580;9.878136;123.038875;0.000000;8.437700;235.142495;8.372009;200.186363;33.136802;171.937102;53.915286;441.352743;273.998500;33.782594;5.801827;146.135235;270.047863;49.738995;50.509878;28.948356;31.671782;2.687830;0.000000;268.239421;53.040350;169.917928;369.864123;514.956817;258.666381;58.046234;4.141499;119.886119;1.110730
340.605827;114.806668;38.284640;39.063619;1760.888707;446.061742;873.999706;249.330688;33.604710;866.261460;226.582909;0.000000;271.033776;734.319145;1.743372;85.401680;1.520830;0.000000;853.370279;89.904889;12.907773;38.829317;414.690234;280.904973;86.865475;9.878556;735.701473;597.651921;356.644829;587.164664;1.638284;276.553405;199.052133;298.110762;0.995525;284.073952;2055.240412;599.453042;6.661380;1550.086131;431.209607;311.509528;0.000001;85.393840;813.964433;295.400919;218.168490;0.000000;1087.316711;216.590611;3.363385;408.683820;944.626012;535.035707;209.607368;3.024264;294.117410;212.849455;118.070976;633.896126;1685.090567;655.203711;0.000000;1024.547722;5.387294;536.304289;587.720440;871.797959;263.713483;644.183842;443.623468;1727.043350;554.646546;693.142968;35.886532;595.770726;345.387623;428.392748;232.542986;784.644136;37.258471;423.852527;62.749408;866.089181;0.000237;62.465193;40.531894;271.030636;0.000003;8.751810;568.816162;23.628177;640.090282;37.125525;478.333256;164.315929;1273.340384;644.289531;76.755922;8.490610;533.735507;715.449187;307.753510;244.842933;103.165230;61.451963;2.434970;0.000000;813.449098;248.412347;648.978471;897.591025;1517.045462;366.761402;250.282951;14.773150;582.963379;7.246334
