11023.238036;14143.234786;20055.759771;9822.794579;4389.157965;9017.965846;10352.078777;11650.078833;17028.575234;25215.137044;22744.972346;6383.210661;24493.679078;5861.709450;6051.165699;14830.574489;8533.125816;1457.159458;11889.839372;9093.244348;10733.592776;5822.545502;9198.430972;20302.390509;11273.033982;11679.374454;22566.773889;10071.325676;22646.491482;7327.717948;6512.832890;20485.157854;11934.368520;7989.682533;4553.960054;11607.243013;8423.647370;6558.648386;5149.116001;6759.851701;26737.015114;11403.865035;7678.233178;12394.172795;12949.137744;12144.509035;14920.288524;7274.135753;15069.136709;15297.730673;6506.925504;17434.587914;18234.636518;9810.233342;11645.169192;12187.296846;19467.265363;8623.537836;4589.828899;16852.403604;10441.657137;23218.217750;1877.128437
0.000051;0.000450;0.007950;268.118840;190.336805;1.926263;0.000000;21.000675;0.000301;1.144132;2.979055;0.000000;0.000000;0.000029;8.009468;0.000000;18.918780;0.000000;45.155735;4.555187;23.967405;3.768136;2.515759;0.000190;22.947528;0.805369;7.310743;2.231370;3.881743;10.187165;1.508847;0.738844;2.100152;60.826341;0.000000;1.679481;166.133295;18.495639;0.000000;219.072328;5.006270;4.099608;71.301483;0.003009;6.871836;1.875449;403.827481;5.759264;669.311816;187.177458;0.000000;23.005437;4.927863;5.405322;374.011430;0.000000;120.815352;3.096422;1.823446;0.053902;0.259947;15.043153;0.000000
1421.760785;937.452241;471.880312;506.978674;5768.557045;191.195109;0.000000;794.002432;519.233533;588.310613;1639.728126;2.871070;345.654936;1925.783348;2163.539652;1109.737359;382.128772;1570.999650;3562.538691;747.342627;1065.705274;139.632650;3041.836485;733.384434;486.909440;61.862930;2156.029816;3878.301503;1087.935488;1378.421388;232.426406;1154.221356;556.462640;671.044153;173.529580;1019.418431;5874.684552;2166.996532;38.452824;2296.177451;2394.546227;1736.818999;3278.487878;886.875879;1951.357531;1306.682748;1979.261915;1300.061473;2580.252046;5103.053119;196.835987;1629.786589;1062.623169;2470.626365;665.639888;1254.480224;2912.131266;1786.403526;695.039040;1194.470503;1900.977852;1837.459468;0.000000
1534.239870;965.388559;1068.138845;47.426826;3223.013462;57.438302;0.000000;668.368298;279.473562;797.234071;1063.442445;1.601819;127.477925;2076.736652;817.121481;1209.214683;115.933993;1799.999995;1561.851148;390.445353;553.558870;127.584289;1550.535345;482.550850;533.917753;753.920865;1805.303896;3265.095442;640.997132;1060.967350;20.833941;1292.225231;449.733366;304.924682;1.005767;1143.369405;1817.276897;2067.719713;12.171283;493.630091;700.971995;929.827592;1773.756993;1764.912138;2379.112780;700.413570;680.036220;1489.974789;1208.966318;2676.891367;34.533849;1715.410447;820.673191;1894.269731;98.684749;0.000247;1070.762773;2155.237746;401.179756;925.153595;1967.454618;767.906079;0.000000
1043.080323;492.302660;1079.815200;194.807084;2519.125600;88.942266;0.000000;517.210259;451.945176;453.366716;1264.383230;3.772695;433.312275;1665.849312;622.190162;684.367452;83.044672;211.914689;1076.715516;73.196472;443.566007;274.526442;656.347924;199.638336;273.724899;450.621098;1328.321630;1957.468580;593.365363;971.681170;7.112210;891.512111;439.731069;547.607630;0.000278;1239.945247;760.583883;1213.603039;15.131465;379.612135;586.213664;748.892631;1587.208135;1818.273154;1809.863675;675.115331;626.750970;330.603004;869.567905;2488.650601;16.663451;2048.411627;467.466756;1370.097799;156.194885;0.000505;1024.942038;2215.943943;361.952481;800.985980;1569.979642;579.779549;0.000000
307.972314;198.028858;1612.621952;192.668973;880.932311;270.679432;1191.999998;219.283601;584.722148;514.200921;1179.282381;4.082446;594.144750;1438.168796;669.134153;423.711739;100.337559;0.000000;1021.330148;6.249398;264.489133;88.404038;719.795106;918.335567;236.595781;269.899299;1280.632457;1812.203082;967.558657;659.641581;23.090342;667.411856;249.258473;272.723644;5.808087;516.322906;1089.992790;737.171062;6.927706;876.706752;1074.377500;675.010978;345.725150;1271.659196;921.832187;340.282758;434.940172;936.331708;761.575086;1526.784857;41.163010;901.010536;732.504696;1505.392762;375.205419;120.462786;844.243626;1503.880810;333.587815;816.571604;1578.140629;896.796520;0.000000
15.106999;80.579621;14.489258;239.217914;4049.724676;499.461002;4.045539;135.353523;13.830435;154.548071;100.874165;0.000001;14.208953;169.766961;71.501825;92.891381;218.532255;0.000000;574.340362;186.267051;376.222602;9.163925;737.284985;81.087450;280.033858;44.821226;295.646052;1616.875508;344.320808;735.751588;27.646801;186.698099;135.691636;281.462100;9.059625;162.659636;1779.477376;296.279601;1.008888;1266.751876;408.623476;298.787750;1325.020971;102.820401;194.961399;99.838067;896.443854;239.209389;1407.710623;586.963874;0.110910;450.718376;313.136593;654.383891;369.812188;167.904289;1054.407594;193.873238;170.706870;263.576080;412.444839;631.861697;0.000000
129.380795;153.787725;82.818802;39.200096;1929.788294;198.719796;1.980378;189.585606;17.951132;270.948818;311.746657;0.000000;77.909142;407.680001;70.563725;90.551549;63.888918;0.000000;417.449936;126.801296;257.983761;2.011769;922.793471;163.689164;59.728749;2.974958;255.278564;1255.288274;472.544242;599.730777;8.550389;205.182594;78.312797;62.027049;1.079706;83.068519;1479.402840;423.700493;1.980750;995.935300;794.560360;108.857326;896.606415;61.675646;385.692519;53.333714;526.675089;155.852906;556.723810;410.717268;0.819303;273.700031;631.789160;653.346208;252.944698;293.085676;512.657550;336.033634;215.148671;292.714780;801.321415;515.726989;0.000000
168.737751;133.986127;92.975632;47.364507;1042.881290;295.632020;82.035994;174.073471;18.479289;486.071840;218.241012;0.000005;79.251075;443.079476;125.455706;133.082660;65.962606;0.000000;532.695165;83.118976;238.381728;7.179641;606.928701;139.940163;36.385893;3.816712;417.746900;791.437651;393.011207;430.450178;0.799845;119.897255;40.325782;97.219160;2.958903;139.390840;1046.742484;551.566163;0.003699;930.630125;692.293100;133.742493;838.920292;81.058674;405.931025;86.016081;381.937428;253.712540;431.286843;519.517193;0.009690;249.481634;536.694739;631.415195;223.044505;270.433558;395.765073;309.315011;152.480895;197.732458;617.230426;412.043511;0.000000
353.640138;422.054239;118.362228;71.298185;2956.503605;511.450717;874.002923;296.667416;79.088582;1150.699552;812.528242;0.000000;374.982587;1171.573649;471.860178;663.171844;42.190559;0.000000;1858.598480;88.129658;682.505596;50.512835;787.072091;469.911650;162.173409;15.278680;1345.667003;1965.535545;681.317981;1157.812504;9.414392;346.411950;117.219534;393.636094;5.017698;653.119203;3083.559115;1478.860624;7.036874;1721.505440;1500.845749;406.214391;1368.648680;363.492498;927.812138;390.873040;945.631254;646.844423;1466.968053;1538.597092;6.298101;927.458208;1350.735149;1569.841029;226.122393;859.484041;1087.734029;866.483799;262.709799;732.012793;1618.372759;848.449586;0.000000
