30692.668392;17131.837273;39032.984900;17510.992245;6431.443479;32564.410723;10322.390515;37520.009148;31748.693643;33354.312079;25728.997987;6767.009058;38488.860830;13113.203105;23930.871043;21745.663730;8861.733024;13869.887725;13579.376258;13579.621897;33827.980952;5908.321796;50946.220804;29030.860078;26045.534671;11637.476069;36835.699036;18193.414238;35590.095637;17355.352168;23311.221433;37732.856063
0.014389;0.007490;3.024377;550.085516;290.144639;22.930008;0.000000;563.367781;5.536740;4.456190;0.604543;0.000000;1.341843;0.019255;18.583183;0.000542;24.297982;0.001417;9.700537;68.195923;387.741452;4.531258;5.238530;64.309170;158.118678;0.826496;15.016260;82.431971;73.283219;16.582488;637.024997;6.583124
1771.615386;1181.742209;1948.586856;1156.391779;8932.706506;3048.990470;0.000000;5866.547548;4021.824350;2167.778836;1694.053082;4.522346;889.060655;3212.184448;5924.871498;1612.701138;619.606955;2830.482555;3398.780989;3444.934284;5000.562473;121.837476;3394.094415;3064.034534;4546.862230;64.836186;3295.561278;7218.902015;4767.848737;3576.156137;1849.733723;2359.188904
1587.376361;1066.516512;2032.379156;187.879747;4143.972452;2619.764504;0.000000;2911.585392;2059.200100;1194.103354;1500.481784;2.213470;1033.586896;3488.303504;4150.478522;2495.599818;213.766170;1800.745296;2413.913378;1804.311393;1878.805574;111.219482;1789.852399;2022.951510;3377.877122;718.710167;3181.094638;4292.253641;2075.224226;3324.570705;590.538666;2268.724064
1342.734738;673.989494;1918.356907;363.984458;2813.031628;2909.826259;0.000000;2319.471687;1535.199860;914.351294;1105.889418;4.342437;836.275224;2699.639339;2907.505912;2174.500165;158.914767;217.122774;1754.634140;1395.883253;1700.522491;247.135085;1204.393467;1412.534054;2506.514669;439.224444;1729.939732;2416.113893;1664.547528;3294.584029;557.923343;2537.913513
802.004813;286.972474;2611.247860;432.400046;1202.418395;1695.808486;1191.993700;1866.291377;1554.090549;1432.369367;980.390640;5.072325;997.519231;2358.347426;2113.080231;1208.532155;142.421585;172.513454;1844.957814;313.341228;1364.346350;91.567368;1936.347259;1613.852029;2104.851917;273.544408;1986.786079;2785.915679;1513.562899;2256.313328;501.895403;1369.244124
39.270238;160.295678;77.301739;458.960462;5010.227882;1026.173492;2.151190;1631.971387;614.896331;739.388338;138.664280;0.000068;239.215539;411.849825;546.406849;220.129082;364.982535;339.462866;995.589851;1338.285523;1914.307990;14.027978;573.622810;522.571861;1189.368674;54.544124;695.871780;2700.595956;1281.978429;924.417752;811.551400;507.918090
201.969601;214.534734;317.725807;298.682968;2768.388705;405.779383;1.177552;1116.427122;777.690178;944.008047;231.792884;0.000000;415.139076;1052.612640;742.813708;153.508143;143.833957;296.229343;850.158978;900.910814;970.820515;3.439935;867.120126;383.565103;896.784628;3.576381;936.576516;2151.966957;799.834408;941.628679;447.073484;406.229631
199.523899;168.994690;313.414127;162.768707;1540.483558;631.631970;82.895643;1078.918348;540.076841;631.397274;195.350372;0.000040;609.131433;947.436325;904.092916;195.793900;139.312435;294.627373;832.946409;827.233752;790.074689;7.616622;757.926258;401.096806;688.424620;2.758934;1239.553912;1590.406783;732.215343;783.234211;400.467163;348.194646
655.324802;515.589422;687.685432;295.700663;4471.478180;1877.348594;874.000764;2477.772436;1111.368940;1190.347568;898.040466;0.000014;1391.388047;2421.204215;2515.839377;814.839389;97.879401;865.464875;2155.473996;1332.343001;2283.027214;52.463952;1796.546336;907.952482;2690.695226;17.604994;2963.576702;3991.112475;1821.678205;2153.094484;785.369945;1249.788402
